회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율.1,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)대창,12800,11-Dec,1.4,-55.37,28.38,-64.15,328.77,13.68,-138.87,4.88,-0.82,-4.04,3.78,2.11,-1.47,4.68,5.34,6.07,6.31,55.67,4.68,2.91,2.85,109.51,52.45,2.1,167.75,52.89,1.23,0.43,1.46,37.35,141.62,30.0,62.64,825.41,96.26,153.14,62.65,37.35,52.11,599.96,5.44,418499.37,159199.15,1555320.23,0.0,24.42,0.07,0.64,0.04,0.65,0.03,0.0,240799.0,  1차 비철금속 제조업
(주)대창솔루션,96350,11-Dec,2.11,-100.0,-100.0,-100.0,-100.0,-100.0,136.87,9.24,2.6,2.46,2.82,5.0,1.47,0.94,5.35,5.16,0.8,9.78,0.94,1.4,,99.75,59.86,19.83,67.79,29.61,13.26,9.55,18.09,59.6,49.69,14.31,23.84,155.17,55.99,40.1,40.4,59.6,39.99,0.0,-0.06,584262.31,108260.09,878546.52,0.0,16.67,0.11,0.9,0.2,-3.03,0.54,0.0,426761.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창스틸,140520,14-Dec,1.81,43.32,-36.46,75.14,93.38,58.59,,5.97,0.55,1.43,2.92,2.57,0.62,,,,,,,,,83.06,47.47,0.67,113.83,36.69,15.25,6.84,22.12,46.77,78.47,22.79,39.87,184.62,95.72,102.64,53.23,46.77,42.84,0.0,-8.13,602188.85,186609.35,2157109.81,0.0,20.29,0.06,0.65,0.05,0.0,0.0,,0.0,  1차 철강 제조업
(주)대한항공,3490,11-Dec,0.81,50274.83,97870.73,11868.16,2736.08,8342.36,-10344.29,14.1,-1.63,-8.43,2.17,3.75,-0.94,4.06,26.63,13.24,0.92,46.84,4.06,0.68,4.03,50.56,43.99,22.12,708.55,67.71,13.37,21.38,17.31,12.37,547.47,13.02,14.96,325.37,30.61,239.29,87.63,12.37,12.99,0.0,-14.63,715881.74,17036.85,1230737.33,0.0,28.78,0.17,12.09,0.31,6.09,0.0,5186000.0,0.0,  항공 여객 운송업
(주)대호에이엘,69460,11-Dec,2.82,-52.87,-35.6,-70.0,-72.77,-78.51,-59.76,9.62,2.49,11.26,10.19,7.13,3.56,4.52,4.36,6.08,4.04,130.59,4.52,2.09,2.5,121.29,62.15,7.65,223.24,60.87,3.7,1.9,4.2,30.94,196.75,29.83,58.22,2631.65,72.37,155.16,69.06,30.94,48.76,277.79,10.22,272056.28,189987.12,784295.41,0.0,50.76,0.18,0.73,0.13,9.68,0.25,0.0,429953.0,  1차 비철금속 제조업
(주)대호특수강,21040,11-Dec,0.54,46.66,-41.04,149.65,79.38,-15.3,0.0,4.98,-0.76,-7.01,2.54,1.42,-1.36,9.28,7.65,4.01,14.91,13.8,9.28,2.23,,91.49,61.32,7.48,431.45,61.37,-4.57,-2.06,-6.05,18.82,326.14,49.4,73.7,227.49,99.64,428.11,81.18,18.82,32.98,0.0,-6.85,80995.4,74143.65,655685.11,0.0,106.11,0.13,1.16,0.07,3.43,0.0,0.0,9350.0,  1차 철강 제조업
(주)더 미동,161570,13-Dec,449.88,-75.52,-99.66,-57.28,-96.34,-55.41,-66.38,16.86,8.92,11.62,9.18,7.94,10.32,,,,,,,,,915.91,889.11,14.16,12.67,0.0,71.34,6.94,0.0,88.75,0.0,93.46,96.28,105.31,0.0,11.84,11.25,88.75,2.93,3.28,85.77,7528.21,0.0,1508583.25,0.0,3010.13,0.15,,0.13,0.0,2.4,0.0,1003101.0,  영상 및 음향기기 제조업
(주)더블유아이,73570,11-Dec,0.05,-91.93,59.51,-71.29,,-92.65,-98.98,7.26,2.15,2.39,0.15,0.28,1.18,1.09,3.57,9.4,19.79,37.42,1.09,1.11,0.86,131.15,101.02,0.71,82.2,42.64,-0.1,-0.08,-0.11,54.88,77.69,44.44,57.7,464.39,98.05,80.16,45.12,54.88,22.98,96.73,13.7,91647.06,118979.03,2796985.45,0.0,257.08,0.08,1.98,0.14,-11.43,0.0,0.0,0.0,  그 외 기타 제품 제조업
(주)더블유에스아이,299170,18-Dec,-1.61,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  생활용품 도매업
(주)덕성,4830,11-Dec,0.56,-47.13,-75.74,-7.5,2.59,-61.26,-97.73,9.37,0.28,0.44,0.41,0.41,0.28,1.59,5.0,4.06,4.52,7.06,1.59,2.68,1.4,203.58,149.48,22.32,57.61,18.84,-6.69,-2.41,-12.98,63.45,29.69,51.43,70.05,188.96,95.81,54.23,36.55,63.45,26.58,52.24,35.64,121289.49,140102.21,554096.03,0.0,54.28,0.12,0.47,0.12,9.46,1.32,0.0,1059948.0,  플라스틱제품 제조업
(주)덴티스,261200,17-Dec,-2.33,-100.0,-100.0,-100.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  의료용 기기 제조업
(주)동방,4140,11-Dec,1.24,421.59,403.63,261.79,-13.21,84.37,-93.01,10.13,0.13,0.37,4.38,4.33,0.13,4.72,15.54,5.71,1.79,7.24,4.72,1.29,3.37,48.4,37.73,1.82,373.6,55.57,-0.95,-0.75,-1.34,21.11,263.18,23.94,30.71,107.51,80.68,300.55,78.89,21.11,22.05,0.0,-32.75,362816.93,62088.96,654705.53,0.0,46.34,0.26,2.71,0.26,1.7,0.0,0.0,0.0,  기타 운송관련 서비스업
(주)동방선기,99410,11-Dec,2.0,-83.61,-87.21,-77.62,35.29,-63.75,,19.67,3.68,5.01,5.8,10.78,1.98,1.36,3.97,2.17,1.55,8.63,1.36,0.89,1.32,116.39,91.29,9.1,145.8,47.16,11.44,12.6,14.39,40.68,115.93,31.16,39.73,397.08,56.93,83.9,59.32,40.68,21.57,153.18,5.59,291463.05,49582.42,858569.46,0.0,41.59,0.14,2.45,0.26,-6.98,0.0,,0.0,  선박 및 보트 건조업
(주)동성화인텍,33500,11-Dec,0.66,-100.0,-100.0,-100.0,-100.0,-100.0,-55.59,10.64,-5.25,-13.31,1.94,2.43,-4.19,2.54,5.6,4.22,1.35,11.45,2.54,1.17,,64.52,40.28,1.43,220.4,54.4,-5.64,-4.56,-7.13,31.21,174.3,20.39,32.66,255.7,73.74,162.2,68.79,31.21,37.58,0.0,-17.96,383297.8,178900.62,635322.65,0.0,17.23,0.1,0.37,0.12,-1.2,0.0,0.0,0.0,  기초 화학물질 제조업
(주)동양,1520,11-Dec,-0.13,1027.45,2048.18,345.05,4811.66,82.42,-592.83,13.02,-6.29,-176.04,-0.73,-1.72,-2.68,5.62,7.56,3.42,0.88,8.56,5.62,0.46,1.71,35.4,27.88,4.8,927.33,73.35,-4.74,-10.41,-5.83,9.73,753.59,21.01,26.68,208.94,88.97,774.25,90.27,9.73,21.23,0.0,-48.69,1392324.63,876202.63,2980694.56,0.0,21.06,0.1,0.33,0.24,39.16,0.01,0.0,111000.0,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)동운아나텍,94170,15-Dec,41.32,-100.0,-100.0,-100.0,-100.0,-100.0,322.09,39.13,14.11,28.89,21.74,14.59,21.02,,,,,,,,,668.92,488.01,210.76,22.82,0.0,82.39,11.69,0.0,81.42,0.0,55.82,76.52,269.25,0.0,14.05,18.58,81.42,27.05,31.8,65.08,3867.7,1600.21,374533.84,0.0,3975.5,0.41,96.09,0.31,0.0,12.68,1943483.0,7212261.0,  반도체 제조업
(주)두산테스나,131970,13-Dec,6.54,-100.0,-100.0,-100.0,-100.0,-100.0,-97.43,27.31,16.09,22.32,15.0,23.65,10.2,,,,,,,,,106.67,106.67,48.46,89.88,38.3,60.96,47.21,75.36,52.66,72.72,28.65,28.65,0.0,49.65,51.0,47.34,52.66,0.0,0.0,1.79,225668.98,365006.31,355523.12,0.0,74.32,0.47,0.46,0.77,0.0,0.0,0.0,0.0,"  그 외 기타 전문, 과학 및 기술 서비스업"
(주)듀오백,73190,11-Dec,10.84,-84.65,-89.16,-83.92,-94.61,-72.7,-83.42,34.89,5.01,5.13,2.04,2.61,3.92,0.9,10.75,12.15,4.34,20.08,0.9,6.13,1.29,472.36,428.64,62.52,15.65,4.08,39.69,6.94,131.64,86.47,4.72,51.67,56.94,137.33,75.6,13.94,13.53,86.47,9.25,11.74,44.89,64819.74,4603.68,370304.92,0.0,97.51,0.17,13.73,0.22,-2.58,0.0,0.0,0.0,  가구 제조업
(주)드래곤플라이,30350,11-Dec,11111111.11,242.98,161.73,102.38,-94.42,183.64,,90.39,18.09,9.3,2.57,7.29,6.37,0.49,27.13,5.37,1.2,,0.49,1.22,1.39,79.41,78.66,4.36,44.23,16.27,32.31,30.13,60.88,69.33,23.47,24.12,24.35,0.0,0.0,44.23,30.67,69.33,0.96,0.0,-6.31,43030.08,184.92,392385.8,0.0,125.75,0.14,292.6,0.42,39.71,11.09,7702627.0,4033592.0,  소프트웨어 개발 및 공급업
(주)드림시큐리티,203650,14-Dec,-1.48,-100.0,-100.0,-100.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  소프트웨어 개발 및 공급업
(주)드림어스컴퍼니,60570,11-Dec,-30.53,17.03,619.9,349.29,2332.72,-28.28,-1703.86,6.74,-27.3,-61.97,-28.9,-21.31,-37.01,2.27,4.54,10.48,7.36,15.27,2.27,3.37,1.85,168.32,121.82,36.09,96.28,20.38,-6.73,-2.01,-16.19,50.95,40.0,57.05,78.82,172.87,0.0,91.91,49.05,50.95,27.63,68.07,31.99,127950.61,394.39,718404.97,0.0,-90.14,-0.16,-292.43,-0.1,-29.21,5.25,1125718.0,4803221.0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)디딤,217620,15-Dec,-1.21,-100.0,-100.0,-100.0,-100.0,-100.0,-52.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  음식점업
(주)디아이,3160,11-Dec,-2.08,-15.67,-8.92,-28.75,714.18,-30.54,-229.34,21.58,-16.51,-11.28,-3.0,-6.67,-7.42,0.75,3.12,5.65,1.82,6.7,0.75,1.13,0.96,121.55,79.06,20.72,73.08,24.13,-5.62,-5.13,-9.83,57.78,41.76,28.05,43.13,116.17,98.42,61.42,42.22,57.78,34.96,197.17,7.65,471376.7,44623.76,1810203.18,0.0,7.95,0.02,0.84,0.04,1.96,5.18,0.0,2344327.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
(주)디에스앤엘,141020,13-Dec,-20.8,-46.71,204.33,-71.54,266.16,-64.81,-193.91,16.83,-27.63,-31.18,-20.96,-36.2,-16.0,,,,,,,,,126.05,92.45,13.03,94.91,35.23,-22.65,-19.05,-31.31,51.31,68.66,35.91,48.96,507.35,82.56,75.71,48.69,51.31,26.66,129.0,10.12,113360.37,0.0,390160.26,0.01,4.1,0.01,,0.02,-3.95,15.74,0.0,2569761.0,  무점포 소매업
(주)디엔에이링크,127120,11-Dec,3.27,-90.92,-95.63,-82.58,-93.79,-88.55,0.0,38.93,15.93,17.55,9.38,15.18,9.85,,,,,,,,,262.32,210.5,70.62,77.91,35.43,-9.64,-9.46,-11.92,56.21,63.03,48.69,60.67,1465.97,46.35,41.15,43.79,56.21,19.76,31.93,37.54,139782.97,199971.95,553839.84,0.0,80.46,0.2,0.56,0.45,0.0,3.48,0.0,318854.0,  자연과학 및 공학 연구개발업
(주)디엔에프,92070,11-Dec,2.16,-100.0,-100.0,-100.0,-100.0,-100.0,,41.47,7.33,6.87,5.69,11.94,3.49,0.94,1.39,13.28,0.76,24.58,0.94,0.97,,151.68,44.26,10.55,89.17,38.67,-1.22,-1.25,-1.48,52.86,73.15,8.72,29.87,144.23,36.45,37.25,47.14,52.86,70.82,207.84,10.18,222325.77,79344.16,380287.68,0.0,32.7,0.19,0.92,0.42,5.84,7.2,326753.0,1823405.0,  기타 화학제품 제조업
(주)디엠에스,68790,11-Dec,0.83,-57.07,-67.67,-54.33,-89.38,-74.78,-108.27,22.59,-2.45,-2.4,2.91,5.12,-1.39,1.45,10.4,,2.31,9.61,1.45,0.93,1.04,124.73,115.53,18.14,147.89,48.18,-13.29,-13.48,-16.45,40.34,119.44,46.67,50.39,0.0,63.1,100.15,59.66,40.34,7.37,37.2,9.99,180555.96,26200.38,741365.39,0.0,52.3,0.13,3.6,0.22,-8.01,2.55,0.0,5779511.0,  특수 목적용 기계 제조업
(주)디오,39840,11-Dec,1.54,-63.79,-14.77,-49.83,-29.18,-70.19,-70.81,58.61,9.82,10.13,7.66,17.67,4.26,1.03,1.88,1.17,1.48,11.41,1.03,0.75,0.72,358.54,304.0,7.75,121.39,34.48,-8.58,-10.05,-13.64,45.17,76.34,52.24,61.61,865.4,0.18,38.04,54.83,45.17,15.21,21.1,44.43,128768.48,30074.19,410252.3,0.0,66.9,0.21,2.86,0.45,6.37,3.72,572093.0,1864901.0,  의료용 기기 제조업
(주)디이엔티,79810,11-Dec,-7.69,-100.0,-100.0,-100.0,-100.0,-100.0,,7.08,-2.28,-3.84,-2.11,-1.64,-2.94,1.69,9.39,6.21,8.74,17.9,1.69,5.45,,374.67,295.24,178.93,27.68,0.61,17.69,2.77,623.8,78.32,0.78,57.39,72.82,252.29,0.0,24.82,21.68,78.32,21.2,28.92,53.39,39978.23,0.0,256194.22,0.0,81.85,0.13,,0.09,13.39,0.0,0.0,0.0,  특수 목적용 기계 제조업
(주)디지아이,43360,11-Dec,-4.28,-100.0,-100.0,-100.0,-100.0,-100.0,,26.78,0.57,0.29,-1.26,-2.82,0.25,0.51,3.73,3.19,2.52,14.85,0.51,3.25,,1096.69,930.83,28.31,12.89,1.18,35.01,8.73,339.66,88.58,1.33,49.03,57.76,375.16,0.0,5.95,11.42,88.58,15.12,16.64,52.5,131763.38,29101.19,726526.22,0.0,19.79,0.04,0.9,0.08,-5.81,9.46,0.0,2550763.0,  컴퓨터 및 주변장치 제조업
(주)라온테크,232680,15-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.89,0.0,547381.0,  특수 목적용 기계 제조업
(주)라이트론,69540,11-Dec,78.61,-70.69,-84.06,-53.37,-35.45,-75.67,-56.56,17.67,12.85,17.97,12.23,11.66,13.47,1.41,3.82,6.9,3.23,13.17,1.41,4.12,1.67,348.5,200.31,34.26,34.99,5.42,43.76,11.76,209.2,74.08,7.32,35.89,62.45,171.81,38.45,24.19,25.92,74.08,42.52,59.64,44.53,107908.78,76657.3,357342.08,0.0,106.25,0.32,1.5,0.33,2.83,0.0,0.0,0.0,  통신 및 방송 장비 제조업
(주)랩지노믹스,84650,14-Dec,10.88,-100.0,-100.0,-100.0,-100.0,-100.0,-32.15,50.65,10.43,14.05,9.72,11.28,9.0,,,,,,,,,229.4,224.91,63.0,46.42,11.37,27.97,11.88,77.99,68.29,16.65,60.36,61.57,307.74,95.94,39.3,31.71,68.29,1.96,3.47,34.73,33067.96,0.0,152424.41,0.0,148.11,0.32,,0.43,36.91,0.46,2151003.0,107168.0,  자연과학 및 공학 연구개발업
(주)레고켐바이오사이언스,141080,13-Dec,-119.36,-48.86,-87.65,-38.94,-100.0,-55.05,0.0,0.0,-694.83,-54.44,-41.62,-745.36,-38.8,,,,,,,,,1113.26,1113.26,70.89,28.03,4.54,-82.94,-500.69,-399.98,78.1,5.81,91.07,91.07,0.0,0.0,10.47,21.9,78.1,0.0,0.0,82.89,27283.73,0.0,526234.41,0.0,-187.67,-0.1,,-2.68,0.0,670.36,0.0,5629843.0,  자연과학 및 공학 연구개발업
(주)레드로버,60300,11-Dec,10.36,-100.0,-100.0,-100.0,-100.0,-100.0,-10.94,31.84,-8.75,-8.42,8.93,12.76,-6.12,0.96,33.53,1.61,22.19,64.2,0.96,2.57,,626.39,613.22,70.05,42.25,25.48,-35.76,-15.79,-41.69,70.3,36.24,69.2,70.68,5498.95,29.17,16.05,29.7,70.3,2.1,2.5,59.4,26113.88,5661.89,573767.01,0.0,83.09,0.04,3.83,0.06,9.46,3.51,155600.0,1098451.0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)레이크머티리얼즈,281740,17-Dec,-4.74,-100.0,-100.0,-100.0,-100.0,-100.0,-19.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  기타 화학제품 제조업
(주)루멘스,38060,11-Dec,5.56,910.31,4329.36,657.39,20591.8,680.2,97.11,16.23,6.35,19.28,10.69,7.65,8.87,2.99,6.46,8.84,4.59,8.27,2.99,2.62,2.56,120.34,86.74,39.76,105.45,28.46,27.31,10.59,49.25,48.67,58.47,39.94,55.41,80.57,82.44,94.61,51.33,48.67,27.92,165.2,9.37,351714.03,261766.96,1235017.87,0.0,73.62,0.21,0.99,0.16,-0.47,2.66,0.0,9038817.0,  반도체 제조업
(주)루트로닉,85370,11-Dec,-2.06,-79.61,-77.81,-83.09,-80.4,-75.32,,45.34,-5.81,-7.67,-3.26,-4.33,-4.37,1.32,2.09,5.98,2.7,21.78,1.32,1.75,1.57,176.92,96.09,13.9,76.25,30.2,10.35,6.06,14.83,56.74,53.22,24.41,44.95,385.35,52.18,44.78,43.26,56.74,45.69,105.09,19.54,82823.66,4037.49,313730.4,0.0,74.47,0.2,15.28,0.27,2.26,1.93,5860325.0,790013.0,  의료용 기기 제조업
(주)룽투코리아,60240,11-Dec,-18.61,-88.74,-88.6,-91.29,-99.87,-96.98,,84.67,-38.19,-97.69,-28.78,-36.14,-30.41,2.93,193.84,23.79,6.11,,2.93,1.09,1.59,69.57,69.37,10.9,552.59,20.17,-5.93,-5.59,-24.89,15.32,131.62,51.49,51.64,0.0,0.0,484.4,84.68,15.32,0.28,0.0,-22.59,35189.85,0.0,249289.86,0.0,-62.56,-0.09,,-0.1,-29.85,0.0,,0.0,  소프트웨어 개발 및 공급업
(주)리더스코스메틱,16100,11-Dec,6.86,-100.0,-100.0,-100.0,-100.0,-100.0,,13.71,32.81,36.61,0.67,0.78,27.91,1.12,28.19,5.86,1.99,14.28,1.12,3.58,,143.77,126.12,19.54,41.65,15.27,2.93,1.32,5.64,70.6,21.63,18.36,20.93,245.21,46.39,20.62,29.4,70.6,12.28,40.33,6.37,275169.65,80548.87,714308.86,0.0,90.47,0.35,3.09,0.54,11.49,0.0,,0.0,  기타 화학제품 제조업
(주)리드,197210,15-Dec,5.84,-79.54,-98.5,-54.52,-95.05,-80.02,,12.87,3.58,25.91,5.92,3.92,5.41,,,,,,,,,201.38,196.59,7.48,177.55,18.28,-9.9,-4.04,-34.63,36.03,50.74,88.56,90.72,327.26,39.01,125.03,63.97,36.03,2.38,4.72,45.67,15627.39,19377.66,460874.73,0.0,637.2,0.22,5.14,0.14,11.32,0.97,0.0,413651.0,  특수 목적용 기계 제조업
(주)마니커,27740,11-Dec,0.58,647.9,4164.36,284.6,41298.08,157.05,-424.17,9.39,-0.5,-2.25,1.9,1.32,-0.72,4.15,29.6,6.35,4.24,12.74,4.15,2.2,3.13,82.82,76.0,7.68,218.64,46.68,5.04,2.63,7.41,31.38,148.75,42.54,46.35,150.35,78.85,178.35,68.62,31.38,8.23,0.0,-9.62,,,,0.0,42.08,0.13,0.85,0.1,0.0,0.0,,0.0,"  도축, 육류 가공 및 저장 처리업"
(주)마이크로컨텍솔루션,98120,11-Dec,363.23,13.6,230.67,-30.12,18.97,26.2,0.0,34.3,18.31,24.63,23.98,21.1,20.81,1.34,8.98,8.14,2.82,24.64,1.34,7.34,,360.47,297.23,18.37,17.32,1.66,88.84,12.78,790.46,85.24,1.95,37.83,45.88,234.95,57.14,14.93,14.76,85.24,17.55,24.28,33.15,152341.66,57770.02,411997.55,0.0,114.85,0.42,3.03,0.41,-4.48,0.0,74000.0,0.0,  전자부품 제조업
(주)마이크로프랜드,147760,16-Dec,45.53,-100.0,-100.0,-100.0,-100.0,-100.0,1235.56,23.34,10.39,14.31,11.95,12.08,10.28,,,,,,,,,484.04,319.7,301.2,31.0,5.91,32.53,9.5,130.19,76.34,7.75,52.05,78.81,40.7,0.0,21.33,23.66,76.34,33.95,42.79,62.53,37651.45,112178.93,351889.99,0.0,277.62,0.3,0.93,0.37,0.0,4.18,118000.0,1873834.0,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
(주)매직마이크로,127160,15-Dec,-1.22,-97.95,-97.26,-98.64,-97.21,-97.59,-102.01,11.54,-3.63,-6.21,-1.25,-1.8,-2.52,,,,,,,,,89.52,60.14,11.63,146.39,40.52,-1.56,-1.33,-2.28,40.59,99.83,20.44,30.43,123.5,41.49,83.75,59.41,40.59,32.82,0.0,-3.56,254899.68,158165.51,456748.4,0.0,37.94,0.21,0.61,0.3,0.98,1.19,1268398.0,740656.0,  전자부품 제조업
(주)메디콕스,54180,11-Jun,1.19,-100.0,-100.0,-100.0,-100.0,-100.0,64.73,23.39,-61.72,-118.2,5.03,10.97,-28.32,1.91,83.41,12.96,0.52,18.08,1.91,0.6,,14.39,13.53,0.72,202.83,58.49,0.33,0.5,0.38,33.02,177.13,8.29,8.82,160.36,90.95,185.53,66.98,33.02,6.0,0.0,-52.45,1436227.14,57758.24,1699079.1,0.0,12.25,0.1,3.05,0.23,141.67,0.0,,0.0,  선박 및 보트 건조업
(주)메디프론디비티,65650,11-Dec,2.96,-100.0,-100.0,-100.0,-100.0,-100.0,-56.53,19.12,5.17,1.83,1.72,5.15,1.73,0.35,4.22,1.64,49.47,,0.35,6.55,,2530.92,1838.51,693.91,2.23,0.0,-103.32,-6.58,0.0,97.82,0.0,20.13,27.7,0.0,0.0,1.12,2.18,97.82,27.36,28.48,26.61,9427.88,0.0,1486301.08,0.0,1029.23,0.07,,0.19,4.0,0.0,0.0,0.0,  기계장비 및 관련 물품 도매업
(주)메지온,140410,12-Dec,11111111.11,245.85,208.0,237.98,-100.0,258.03,0.0,0.0,27.75,5.21,3.4,19.56,4.82,,,,,,,,,2022.79,2022.79,682.71,6.26,0.0,20.35,9.39,0.0,94.11,0.0,88.51,88.51,0.0,0.0,4.65,5.89,94.11,0.0,0.0,84.14,13089.71,0.0,4807273.43,0.0,1467.16,0.04,,0.31,0.0,13.95,0.0,1198552.0,  자연과학 및 공학 연구개발업
(주)메타랩스,90370,11-Dec,1.44,7.55,-52.88,60.67,483.13,-50.76,-93.9,63.94,0.32,0.68,3.14,3.34,0.3,2.14,0.84,6.49,4.35,5.7,2.14,1.68,1.35,129.3,56.12,1.72,143.14,30.69,-1.43,-0.96,-2.74,41.13,74.61,31.27,72.04,94.15,93.61,135.47,58.87,41.13,56.6,249.79,16.32,57057.71,0.0,283292.84,0.0,94.41,0.19,,0.22,-1.3,0.0,0.0,0.0,  봉제의복 제조업
(주)멕아이씨에스,58110,15-Dec,-0.74,-100.0,-100.0,-100.0,-100.0,-100.0,210.98,46.09,28.85,25.33,-1.99,-4.8,11.97,,,,,,,,,216.73,150.84,102.51,111.58,48.44,0.84,1.07,0.91,47.26,102.49,19.73,28.35,475.64,20.18,27.67,52.74,47.26,30.4,56.44,15.27,196015.18,17867.97,349885.97,0.0,61.04,0.34,6.7,0.82,0.0,14.01,0.0,1261740.0,  의료용 기기 제조업
(주)멜파스,96640,11-Dec,37.14,-100.0,-100.0,-100.0,-100.0,-100.0,,14.33,5.82,10.89,7.67,5.69,7.85,1.87,7.62,7.71,3.26,8.21,1.87,4.83,,132.07,68.61,11.62,46.75,12.0,31.47,8.07,83.59,68.14,17.6,21.8,41.96,90.09,99.29,46.63,31.86,68.14,48.05,197.86,10.19,261820.38,100504.78,661258.27,0.0,47.2,0.19,1.23,0.15,6.12,2.45,0.0,6280347.0,  전자부품 제조업
(주)모베이스전자,12860,11-Dec,5.89,-61.66,-67.62,-52.34,-61.39,-64.19,-72.12,12.55,2.49,8.41,7.38,4.86,3.78,4.85,9.69,4.94,4.25,5.96,4.85,2.21,2.71,112.35,85.11,6.69,208.88,31.13,2.24,1.11,4.88,32.38,96.15,43.17,56.99,123.71,70.5,156.67,67.62,32.38,24.24,220.54,6.26,116426.59,130796.9,363061.53,0.0,93.86,0.3,0.84,0.22,25.39,0.0,6572000.0,0.0,  자동차 신품 부품 제조업
(주)모비스,250060,16-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)모아텍,33200,11-Dec,13.79,271.19,1255.34,385.24,88094.39,258.92,,9.35,1.8,2.52,1.73,1.55,2.0,1.47,10.05,4.76,4.19,9.64,1.47,4.59,1.68,324.21,272.46,52.13,30.98,6.1,17.85,3.78,69.21,76.35,7.99,55.02,65.47,235.01,74.81,26.45,23.65,76.35,15.96,23.08,45.28,342881.24,239109.7,1262311.35,0.0,104.01,0.28,1.49,0.25,19.05,0.08,525350.0,98120.0,  전자부품 제조업
(주)무학,33920,11-Dec,14609.73,459.91,602.46,265.97,1346.6,688.9,6381.13,44.88,20.45,19.13,18.19,26.88,13.84,0.94,2.46,10.65,1.9,11.88,0.94,2.45,2.26,108.2,57.21,34.51,41.29,0.06,64.29,30.21,29837.53,70.78,0.09,16.27,30.78,85.57,82.93,40.19,29.22,70.78,47.13,621.58,2.33,195840.49,105327.74,626060.08,0.0,53.84,0.17,1.0,0.27,154.9,0.02,0.0,34428.0,  알코올음료 제조업
(주)미래아이앤지,7120,11-Dec,3.14,6.3,-2.33,-55.58,-9.41,-20.28,53.57,32.46,6.15,6.88,5.67,8.84,3.94,1.13,6.81,12.52,2.38,87.16,1.13,1.49,2.34,81.18,64.48,48.91,73.15,25.34,8.63,5.8,14.38,57.75,43.87,22.96,28.9,702.62,99.77,61.64,42.25,57.75,20.57,0.0,-6.7,133679.32,643.07,505486.11,0.0,82.32,0.22,171.12,0.35,-2.41,0.14,0.0,30745.0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)미래컴퍼니,49950,11-Dec,14.44,41.71,833.58,157.8,16086.17,-14.39,-2.87,27.43,12.62,25.91,12.0,11.21,13.51,2.02,16.84,4.37,3.48,9.03,2.02,2.28,1.86,151.68,139.65,5.44,71.99,22.65,-22.53,-8.95,-41.62,58.14,38.96,51.38,55.81,312.99,86.23,63.29,41.86,58.14,7.93,23.28,19.02,165395.23,18699.56,533642.54,0.0,93.48,0.29,8.27,0.28,6.08,3.84,0.0,3876426.0,  특수 목적용 기계 제조업
