,회사명,회계년도,거래소코드_x,매출원가율,매출원가율여부,거래소코드_y,매출원가감소율,산업중간값
6578,종근당바이오,16-Dec,63160,1,,63160,,52.51
6579,종근당바이오,17-Dec,63160,1,,63160,,52.32
6580,종근당바이오,18-Dec,63160,1,,63160,,54.69
6581,종근당바이오,19-Dec,63160,0.74,,63160,,57.6
6582,좋은사람들,11-Dec,33340,0.56,,33340,5.357142857,40.48
6583,좋은사람들,12-Dec,33340,0.52,,33340,-7.692307692,42.2
6584,좋은사람들,13-Dec,33340,0.55,,33340,5.454545455,41.28
6585,좋은사람들,14-Dec,33340,0.54,,33340,-1.851851852,44.43
6586,좋은사람들,15-Dec,33340,0.53,,33340,-1.886792453,44.29
6587,좋은사람들,16-Dec,33340,0.56,,33340,5.357142857,43.36
6588,좋은사람들,17-Dec,33340,0.56,,33340,0,45.09
6589,좋은사람들,18-Dec,33340,0.45,,33340,-24.44444444,44.83
6590,좋은사람들,19-Dec,33340,0.51,,33340,11.76470588,43.36
6591,중앙디앤엠,11-Dec,51980,0.8,,51980,-2.5,78.63
6592,중앙디앤엠,12-Dec,51980,0.87,,51980,8.045977011,79.75
6593,중앙디앤엠,13-Dec,51980,0.96,,51980,9.375,81.65
6594,중앙디앤엠,14-Dec,51980,1,,51980,4,81.58
6595,중앙디앤엠,15-Dec,51980,1.26,,51980,20.63492063,81.36
6596,중앙디앤엠,16-Dec,51980,0.86,,51980,-46.51162791,82.3
6597,중앙디앤엠,17-Dec,51980,0.66,,51980,-30.3030303,81.2
6598,중앙디앤엠,18-Dec,51980,0.75,,51980,12,81.97
6599,중앙디앤엠,19-Dec,51980,1.23,,51980,39.02439024,81.8
6600,지나인제약,11-Dec,78650,0.96,,78650,8.333333333,0.0
6601,지나인제약,12-Dec,78650,0.87,,78650,-10.34482759,35.05
6602,지나인제약,13-Dec,78650,0.82,,78650,-6.097560976,48.57
6603,지나인제약,14-Dec,78650,0.98,,78650,16.32653061,50.39
6604,지나인제약,15-Dec,78650,0.91,,78650,-7.692307692,49.29
6605,지나인제약,16-Dec,78650,0.94,,78650,3.191489362,56.81
6606,지나인제약,17-Dec,78650,0.99,,78650,5.050505051,64.32
6607,지나인제약,18-Dec,78650,0.83,,78650,-19.27710843,63.41
6608,지나인제약,19-Dec,78650,0.84,,78650,1.19047619,64.46
6609,지니뮤직,11-Dec,43610,1,,43610,,9.49
6610,지니뮤직,12-Dec,43610,0.56,,43610,,39.415
6611,지니뮤직,13-Dec,43610,1,,43610,,36.13
6612,지니뮤직,14-Dec,43610,1,,43610,,32.89
6613,지니뮤직,15-Dec,43610,1,,43610,,8.75
6614,지니뮤직,16-Dec,43610,1,,43610,,8.05
6615,지니뮤직,17-Dec,43610,1,,43610,,7.08
6616,지니뮤직,18-Dec,43610,0.7,,43610,,0.0
6617,지니뮤직,19-Dec,43610,1,,43610,,0.0
6618,지더블유바이텍,11-Dec,36180,1,,36180,,80.81
6619,지더블유바이텍,12-Dec,36180,1,,36180,,81.77
6620,지더블유바이텍,13-Dec,36180,1,,36180,,80.31
6621,지더블유바이텍,14-Dec,36180,1,,36180,,80.28
6622,지더블유바이텍,15-Dec,36180,1,,36180,,81.66
6623,지더블유바이텍,16-Dec,36180,1,,36180,,82.9
6624,지더블유바이텍,17-Dec,36180,1,,36180,,82.45
6625,지더블유바이텍,18-Dec,36180,1,,36180,,83.32
6626,지더블유바이텍,19-Dec,36180,0.79,,36180,,83.47
6627,지씨셀,16-Dec,144510,1,,144510,,84.625
6628,지씨셀,17-Dec,144510,1,,144510,,79.27
6629,지씨셀,18-Dec,144510,1,,144510,,75.61
6630,지씨셀,19-Dec,144510,0.75,,144510,,74.45
6631,지어소프트,11-Dec,51160,0.85,,51160,4.705882353,5.55
6632,지어소프트,12-Dec,51160,0.92,,51160,7.608695652,9.16
6633,지어소프트,13-Dec,51160,0.95,,51160,3.157894737,9.26
6634,지어소프트,14-Dec,51160,0.82,,51160,-15.85365854,9.49
6635,지어소프트,15-Dec,51160,0.83,,51160,1.204819277,26.25
6636,지어소프트,16-Dec,51160,0.88,,51160,5.681818182,32.73
6637,지어소프트,17-Dec,51160,0.82,,51160,-7.317073171,35.91
6638,지어소프트,18-Dec,51160,0.78,,51160,-5.128205128,40.29
6639,지어소프트,19-Dec,51160,0.75,,51160,-4,47.1
6640,지에스,11-Dec,78930,0.79,,78930,1.265822785,0.0
6641,지에스,12-Dec,78930,0.82,,78930,3.658536585,0.0
6642,지에스,13-Dec,78930,0.82,,78930,0,0.0
6643,지에스,14-Dec,78930,0.89,,78930,7.865168539,0.0
6644,지에스,15-Dec,78930,0.77,,78930,-15.58441558,0.0
6645,지에스,16-Dec,78930,0.76,,78930,-1.315789474,0.0
6646,지에스,17-Dec,78930,0.77,,78930,1.298701299,0.0
6647,지에스,18-Dec,78930,0.77,,78930,0,0.0
6648,지에스,19-Dec,78930,0.78,,78930,1.282051282,0.0
6649,지에스건설,11-Dec,6360,0.89,,6360,2.247191011,90.885
6650,지에스건설,12-Dec,6360,0.92,,6360,3.260869565,91.785
6651,지에스건설,13-Dec,6360,1.04,,6360,11.53846154,93.005
6652,지에스건설,14-Dec,6360,0.95,,6360,-9.473684211,92.97
6653,지에스건설,15-Dec,6360,0.95,,6360,0,91.755
6654,지에스건설,16-Dec,6360,0.96,,6360,1.041666667,90.575
6655,지에스건설,17-Dec,6360,0.93,,6360,-3.225806452,90.275
6656,지에스건설,18-Dec,6360,0.88,,6360,-5.681818182,89.78
6657,지에스건설,19-Dec,6360,0.87,,6360,-1.149425287,90.355
6658,지엔코,11-Dec,65060,0.33,,65060,6.060606061,40.48
6659,지엔코,12-Dec,65060,0.36,,65060,8.333333333,42.2
6660,지엔코,13-Dec,65060,0.36,,65060,0,41.28
6661,지엔코,14-Dec,65060,0.38,,65060,5.263157895,44.43
6662,지엔코,15-Dec,65060,0.43,,65060,11.62790698,44.29
6663,지엔코,16-Dec,65060,0.42,,65060,-2.380952381,43.36
6664,지엔코,17-Dec,65060,0.38,,65060,-10.52631579,45.09
6665,지엔코,18-Dec,65060,0.58,,65060,34.48275862,44.83
6666,지엔코,19-Dec,65060,0.5,,65060,-16,43.36
6667,지티지웰니스,18-Dec,219750,0.58,,219750,,63.41
6668,지티지웰니스,19-Dec,219750,0.53,,219750,-9.433962264,64.46
6669,진도,11-Dec,88790,0.52,,88790,0,80.81
6670,진도,12-Dec,88790,0.57,,88790,8.771929825,81.77
6671,진도,13-Dec,88790,0.59,,88790,3.389830508,80.31
6672,진도,14-Dec,88790,0.58,,88790,-1.724137931,80.28
6673,진도,15-Dec,88790,0.58,,88790,0,81.66
6674,진도,16-Dec,88790,0.56,,88790,-3.571428571,82.9
6675,진도,17-Dec,88790,0.55,,88790,-1.818181818,82.45
6676,진도,18-Dec,88790,0.56,,88790,1.785714286,83.32
6677,진도,19-Dec,88790,0.6,,88790,6.666666667,83.47
6678,진매트릭스,11-Dec,109820,0.56,,109820,96.42857143,0.0
6679,진매트릭스,12-Dec,109820,0.6,,109820,6.666666667,0.0
6680,진매트릭스,13-Dec,109820,0.53,,109820,-13.20754717,0.0
6681,진매트릭스,14-Dec,109820,0.55,,109820,3.636363636,0.0
6682,진매트릭스,15-Dec,109820,0.56,,109820,1.785714286,0.0
6683,진매트릭스,16-Dec,109820,0.62,,109820,9.677419355,3.42
6684,진매트릭스,17-Dec,109820,0.64,,109820,3.125,27.81
6685,진매트릭스,18-Dec,109820,0.63,,109820,-1.587301587,50.99
6686,진매트릭스,19-Dec,109820,1,,109820,,50.43
6687,진바이오텍,11-Dec,86060,0.82,,86060,6.097560976,72.41
6688,진바이오텍,12-Dec,86060,0.86,,86060,4.651162791,73.05
6689,진바이오텍,13-Dec,86060,0.87,,86060,1.149425287,72.785
6690,진바이오텍,14-Dec,86060,0.85,,86060,-2.352941176,72.72
6691,진바이오텍,15-Dec,86060,0.85,,86060,0,72.09
6692,진바이오텍,16-Dec,86060,0.81,,86060,-4.938271605,71.455
6693,진바이오텍,17-Dec,86060,0.82,,86060,1.219512195,72.655
6694,진바이오텍,18-Dec,86060,0.77,,86060,-6.493506494,74.955
6695,진바이오텍,19-Dec,86060,0.83,,86060,7.228915663,79.39
6696,진양제약,11-Dec,7370,1,,7370,,41.73
6697,진양제약,12-Dec,7370,1,,7370,,41.84
6698,진양제약,13-Dec,7370,1,,7370,,43.25
6699,진양제약,14-Dec,7370,1,,7370,,44.93
6700,진양제약,15-Dec,7370,1,,7370,,48.21
6701,진양제약,16-Dec,7370,1,,7370,,52.51
6702,진양제약,17-Dec,7370,1,,7370,,52.32
6703,진양제약,18-Dec,7370,1,,7370,,54.69
6704,진양제약,19-Dec,7370,1,,7370,,57.6
6705,진양폴리우레탄,11-Dec,10640,1,,10640,,77.91
6706,진양폴리우레탄,12-Dec,10640,1,,10640,,80.41
6707,진양폴리우레탄,13-Dec,10640,1,,10640,,80.36
6708,진양폴리우레탄,14-Dec,10640,1,,10640,,79.71
6709,진양폴리우레탄,15-Dec,10640,1,,10640,,77.5
6710,진양폴리우레탄,16-Dec,10640,1,,10640,,77.25
6711,진양폴리우레탄,17-Dec,10640,1,,10640,,78.45
6712,진양폴리우레탄,18-Dec,10640,1,,10640,,81.48
6713,진양폴리우레탄,19-Dec,10640,0.81,,10640,,79.49
6714,진양화학,11-Dec,51630,1,,51630,,82.36
6715,진양화학,12-Dec,51630,1,,51630,,81.89
6716,진양화학,13-Dec,51630,1,,51630,,80.455
6717,진양화학,14-Dec,51630,1,,51630,,81.39
6718,진양화학,15-Dec,51630,1,,51630,,80.885
6719,진양화학,16-Dec,51630,1,,51630,,79.14
6720,진양화학,17-Dec,51630,1,,51630,,82.615
6721,진양화학,18-Dec,51630,1,,51630,,83.27
6722,진양화학,19-Dec,51630,1,,51630,,81.665
6723,진에어,17-Dec,272450,1,,272450,,79.785
6724,진에어,18-Dec,272450,0.86,,272450,,85.195
6725,진에어,19-Dec,272450,1,,272450,,94.755
6726,진원생명과학,11-Dec,11000,0.84,,11000,8.333333333,89.195
6727,진원생명과학,12-Dec,11000,0.9,,11000,6.666666667,90.545
6728,진원생명과학,13-Dec,11000,0.8,,11000,-12.5,88.935
6729,진원생명과학,14-Dec,11000,0.84,,11000,4.761904762,89.09
6730,진원생명과학,15-Dec,11000,0.73,,11000,-15.06849315,88.755
6731,진원생명과학,16-Dec,11000,0.74,,11000,1.351351351,87.06
6732,진원생명과학,17-Dec,11000,0.79,,11000,6.329113924,91.84
6733,진원생명과학,18-Dec,11000,0.69,,11000,-14.49275362,92.455
6734,진원생명과학,19-Dec,11000,0.69,,11000,0,90.715
6735,진흥기업,11-Dec,2780,0.94,,2780,-4.255319149,90.885
6736,진흥기업,12-Dec,2780,0.95,,2780,1.052631579,91.785
6737,진흥기업,13-Dec,2780,0.95,,2780,0,93.005
6738,진흥기업,14-Dec,2780,0.92,,2780,-3.260869565,92.97
6739,진흥기업,15-Dec,2780,0.94,,2780,2.127659574,91.755
6740,진흥기업,16-Dec,2780,0.89,,2780,-5.617977528,90.575
6741,진흥기업,17-Dec,2780,0.9,,2780,1.111111111,90.275
6742,진흥기업,18-Dec,2780,1,,2780,,89.78
6743,진흥기업,19-Dec,2780,1,,2780,,90.355
6744,차바이오텍,11-Dec,85660,0.91,,85660,-2.197802198,0.0
6745,차바이오텍,12-Dec,85660,0.8,,85660,-13.75,35.05
6746,차바이오텍,13-Dec,85660,0.78,,85660,-2.564102564,48.57
6747,차바이오텍,14-Dec,85660,0.85,,85660,8.235294118,50.39
6748,차바이오텍,15-Dec,85660,0.68,,85660,-25,49.29
6749,차바이오텍,16-Dec,85660,0.66,,85660,-3.03030303,56.81
6750,차바이오텍,17-Dec,85660,0.7,,85660,5.714285714,64.32
6751,차바이오텍,18-Dec,85660,0.66,,85660,-6.060606061,63.41
6752,차바이오텍,19-Dec,85660,0.66,,85660,0,64.46
6753,참엔지니어링,11-Dec,9310,0.78,,9310,2.564102564,73.85
6754,참엔지니어링,12-Dec,9310,0.9,,9310,13.33333333,75.13
6755,참엔지니어링,13-Dec,9310,0.73,,9310,-23.28767123,74.77
6756,참엔지니어링,14-Dec,9310,0.79,,9310,7.594936709,76.93
6757,참엔지니어링,15-Dec,9310,0.73,,9310,-8.219178082,77.48
6758,참엔지니어링,16-Dec,9310,0.65,,9310,-12.30769231,78.73
6759,참엔지니어링,17-Dec,9310,0.73,,9310,10.95890411,80.02
6760,참엔지니어링,18-Dec,9310,0.71,,9310,-2.816901408,81.15
6761,참엔지니어링,19-Dec,9310,0.75,,9310,5.333333333,80.98
6762,참존글로벌,13-Dec,158310,1,,158310,,74.77
6763,참존글로벌,14-Dec,158310,1,,158310,,76.93
6764,참존글로벌,15-Dec,158310,1.57,,158310,,77.48
6765,참존글로벌,16-Dec,158310,0.84,,158310,-86.9047619,78.73
6766,참존글로벌,17-Dec,158310,0.61,,158310,-37.70491803,80.02
6767,참존글로벌,18-Dec,158310,0.64,,158310,4.6875,81.15
6768,참존글로벌,19-Dec,158310,0.46,,158310,-39.13043478,80.98
6769,천일고속,11-Dec,650,1,,650,,91.1
6770,천일고속,12-Dec,650,1,,650,,91.44
6771,천일고속,13-Dec,650,1,,650,,92.89
6772,천일고속,14-Dec,650,1,,650,,91.51
6773,천일고속,15-Dec,650,1,,650,,90.67
6774,천일고속,16-Dec,650,1,,650,,90.72
6775,천일고속,17-Dec,650,1,,650,,92.38
6776,천일고속,18-Dec,650,1,,650,,92.23
6777,천일고속,19-Dec,650,1,,650,,91.62
6778,체리부로,17-Dec,66360,0.84,,66360,,72.655
6779,체리부로,18-Dec,66360,0.89,,66360,5.617977528,74.955
6780,체리부로,19-Dec,66360,0.94,,66360,5.319148936,79.39
6781,초록뱀미디어,11-Dec,47820,0.78,,47820,-23.07692308,71.99
6782,초록뱀미디어,12-Dec,47820,0.85,,47820,8.235294118,72.91
6783,초록뱀미디어,13-Dec,47820,0.94,,47820,9.574468085,65.99
6784,초록뱀미디어,14-Dec,47820,0.98,,47820,4.081632653,77.07
6785,초록뱀미디어,15-Dec,47820,0.98,,47820,0,68.27
6786,초록뱀미디어,16-Dec,47820,0.85,,47820,-15.29411765,74.71
6787,초록뱀미디어,17-Dec,47820,0.86,,47820,1.162790698,83.56
6788,초록뱀미디어,18-Dec,47820,0.85,,47820,-1.176470588,84.29
6789,초록뱀미디어,19-Dec,47820,0.89,,47820,4.494382022,89.85
6790,초록뱀이앤엠,11-Dec,131100,1,,131100,,80.41
6791,초록뱀이앤엠,12-Dec,131100,0.85,,131100,,80.36
6792,초록뱀이앤엠,13-Dec,131100,0.86,,131100,1.162790698,79.71
6793,초록뱀이앤엠,14-Dec,131100,0.91,,131100,5.494505495,77.5
6794,초록뱀이앤엠,15-Dec,131100,0.98,,131100,7.142857143,77.25
6795,초록뱀이앤엠,16-Dec,131100,1.03,,131100,4.854368932,78.45
6796,초록뱀이앤엠,17-Dec,131100,0.99,,131100,-4.04040404,81.48
6797,초록뱀이앤엠,18-Dec,131100,0.87,,131100,-13.79310345,79.49
6798,초록뱀컴퍼니,11-Dec,52300,0.82,,52300,-4.87804878,85.88
6799,초록뱀컴퍼니,12-Dec,52300,0.83,,52300,1.204819277,88.8
6800,초록뱀컴퍼니,13-Dec,52300,0.75,,52300,-10.66666667,89.695
6801,초록뱀컴퍼니,14-Dec,52300,0.83,,52300,9.638554217,89.995
6802,초록뱀컴퍼니,15-Dec,52300,0.92,,52300,9.782608696,91.325
6803,초록뱀컴퍼니,16-Dec,52300,0.71,,52300,-29.57746479,81.79
6804,초록뱀컴퍼니,17-Dec,52300,0.8,,52300,11.25,83.7
6805,초록뱀컴퍼니,18-Dec,52300,0.96,,52300,16.66666667,89.59
6806,초록뱀컴퍼니,19-Dec,52300,0.91,,52300,-5.494505495,90.975
6807,초록뱀헬스케어,11-Dec,118000,1,,118000,,80.81
6808,초록뱀헬스케어,12-Dec,118000,1,,118000,,81.77
6809,초록뱀헬스케어,13-Dec,118000,0.8,,118000,,80.31
6810,초록뱀헬스케어,14-Dec,118000,0.74,,118000,-8.108108108,80.28
6811,초록뱀헬스케어,15-Dec,118000,0.92,,118000,19.56521739,81.66
6812,초록뱀헬스케어,16-Dec,118000,1.06,,118000,13.20754717,82.9
6813,초록뱀헬스케어,17-Dec,118000,0.89,,118000,-19.1011236,82.45
6814,초록뱀헬스케어,18-Dec,118000,0.94,,118000,5.319148936,83.32
6815,초록뱀헬스케어,19-Dec,118000,0.92,,118000,-2.173913043,83.47
6816,칩스앤미디어,13-Dec,94360,0,,94360,,9.26
6817,칩스앤미디어,14-Dec,94360,0,,94360,,9.49
6818,칩스앤미디어,15-Dec,94360,0,,94360,,26.25
6819,칩스앤미디어,16-Dec,94360,0,,94360,,32.73
6820,칩스앤미디어,17-Dec,94360,0,,94360,,35.91
6821,칩스앤미디어,18-Dec,94360,0,,94360,,40.29
6822,칩스앤미디어,19-Dec,94360,0,,94360,,47.1
6823,카스,11-Dec,16920,0.7,,16920,2.857142857,73.85
6824,카스,12-Dec,16920,0.72,,16920,2.777777778,75.13
6825,카스,13-Dec,16920,0.67,,16920,-7.462686567,74.77
6826,카스,14-Dec,16920,0.69,,16920,2.898550725,76.93
6827,카스,15-Dec,16920,0.72,,16920,4.166666667,77.48
6828,카스,16-Dec,16920,0.72,,16920,0,78.73
6829,카스,17-Dec,16920,0.7,,16920,-2.857142857,80.02
6830,카스,18-Dec,16920,0.71,,16920,1.408450704,81.15
6831,카스,19-Dec,16920,0.71,,16920,0,80.98
6832,카프로,11-Dec,6380,1,,6380,,77.91
6833,카프로,12-Dec,6380,1,,6380,,80.41
6834,카프로,13-Dec,6380,1,,6380,,80.36
6835,카프로,14-Dec,6380,1,,6380,,79.71
6836,카프로,15-Dec,6380,1,,6380,,77.5
6837,카프로,16-Dec,6380,1,,6380,,77.25
6838,카프로,17-Dec,6380,1,,6380,,78.45
6839,카프로,18-Dec,6380,1,,6380,,81.48
6840,카프로,19-Dec,6380,1,,6380,,79.49
6841,캐스텍코리아,14-Dec,71850,0.85,,71850,,87.805
6842,캐스텍코리아,15-Dec,71850,0.85,,71850,0,86.72
6843,캐스텍코리아,16-Dec,71850,0.86,,71850,1.162790698,87.335
6844,캐스텍코리아,17-Dec,71850,0.89,,71850,3.370786517,88.505
6845,캐스텍코리아,18-Dec,71850,0.91,,71850,2.197802198,89.65
6846,캐스텍코리아,19-Dec,71850,0.93,,71850,2.150537634,89.98
6847,캠시스,11-Dec,50110,0.92,,50110,4.347826087,78.63
6848,캠시스,12-Dec,50110,0.91,,50110,-1.098901099,79.75
6849,캠시스,13-Dec,50110,0.87,,50110,-4.597701149,81.65
6850,캠시스,14-Dec,50110,0.87,,50110,0,81.58
6851,캠시스,15-Dec,50110,0.9,,50110,3.333333333,81.36
6852,캠시스,16-Dec,50110,0.95,,50110,5.263157895,82.3
6853,캠시스,17-Dec,50110,0.89,,50110,-6.741573034,81.2
6854,캠시스,18-Dec,50110,0.9,,50110,1.111111111,81.97
6855,캠시스,19-Dec,50110,0.91,,50110,1.098901099,81.8
6856,커머스마이너 ,15-Dec,223310,1,,223310,,26.25
6857,커머스마이너 ,16-Dec,223310,1,,223310,,32.73
6858,커머스마이너 ,17-Dec,223310,1.07,,223310,,35.91
6859,커머스마이너 ,18-Dec,223310,0.82,,223310,-30.48780488,40.29
6860,커머스마이너 ,19-Dec,223310,0.76,,223310,-7.894736842,47.1
6861,컨버즈,11-Dec,109070,1,,109070,,87.015
6862,컨버즈,12-Dec,109070,1,,109070,,83.365
6863,컨버즈,13-Dec,109070,1,,109070,,84.915
6864,컨버즈,14-Dec,109070,1,,109070,,85.41
6865,컨버즈,15-Dec,109070,1,,109070,,85.895
6866,컨버즈,16-Dec,109070,1.08,,109070,,85.305
6867,컨버즈,17-Dec,109070,1.01,,109070,-6.930693069,88.34
6868,컨버즈,18-Dec,109070,1.01,,109070,0,84.105
6869,컨버즈,19-Dec,109070,0.96,,109070,-5.208333333,84.59
6870,컴투스홀딩스,11-Dec,63080,0.22,,63080,31.81818182,5.55
6871,컴투스홀딩스,12-Dec,63080,0.28,,63080,21.42857143,9.16
6872,컴투스홀딩스,13-Dec,63080,0.39,,63080,28.20512821,9.26
6873,컴투스홀딩스,14-Dec,63080,0.38,,63080,-2.631578947,9.49
6874,컴투스홀딩스,15-Dec,63080,0.4,,63080,5,26.25
6875,컴투스홀딩스,16-Dec,63080,0.39,,63080,-2.564102564,32.73
6876,컴투스홀딩스,17-Dec,63080,0.47,,63080,17.0212766,35.91
6877,컴투스홀딩스,18-Dec,63080,0.43,,63080,-9.302325581,40.29
6878,컴투스홀딩스,19-Dec,63080,0.44,,63080,2.272727273,47.1
6879,케스피온,11-Dec,79190,0.74,,79190,17.56756757,78.63
6880,케스피온,12-Dec,79190,0.76,,79190,2.631578947,79.75
6881,케스피온,13-Dec,79190,1,,79190,,81.65
6882,케스피온,14-Dec,79190,0.86,,79190,,81.58
6883,케스피온,15-Dec,79190,0.78,,79190,-10.25641026,81.36
6884,케스피온,16-Dec,79190,0.75,,79190,-4,82.3
6885,케스피온,17-Dec,79190,0.77,,79190,2.597402597,81.2
6886,케스피온,18-Dec,79190,0.74,,79190,-4.054054054,81.97
6887,케스피온,19-Dec,79190,0.74,,79190,0,81.8
6888,케이비아이동국실업,11-Dec,1620,0.91,,1620,0,86.155
6889,케이비아이동국실업,12-Dec,1620,0.9,,1620,-1.111111111,87.3
6890,케이비아이동국실업,13-Dec,1620,0.91,,1620,1.098901099,87.315
6891,케이비아이동국실업,14-Dec,1620,0.93,,1620,2.150537634,87.805
6892,케이비아이동국실업,15-Dec,1620,0.92,,1620,-1.086956522,86.72
6893,케이비아이동국실업,16-Dec,1620,0.9,,1620,-2.222222222,87.335
6894,케이비아이동국실업,17-Dec,1620,0.97,,1620,7.216494845,88.505
6895,케이비아이동국실업,18-Dec,1620,0.93,,1620,-4.301075269,89.65
6896,케이비아이동국실업,19-Dec,1620,0.93,,1620,0,89.98
6897,케이비아이메탈,11-Dec,24840,1,,24840,,79.665
6898,케이비아이메탈,12-Dec,24840,1,,24840,,81.545
6899,케이비아이메탈,13-Dec,24840,0.97,,24840,,81.135
6900,케이비아이메탈,14-Dec,24840,0.99,,24840,2.02020202,81.835
6901,케이비아이메탈,15-Dec,24840,1,,24840,,82.075
6902,케이비아이메탈,16-Dec,24840,1,,24840,,81.51
6903,케이비아이메탈,17-Dec,24840,0.94,,24840,,83.595
6904,케이비아이메탈,18-Dec,24840,0.97,,24840,3.092783505,84.085
6905,케이비아이메탈,19-Dec,24840,0.96,,24840,-1.041666667,86.18
6906,케이사인,14-Dec,192250,0.73,,192250,,9.49
6907,케이사인,15-Dec,192250,0.73,,192250,,26.25
6908,케이사인,16-Dec,192250,0.83,,192250,,32.73
6909,케이사인,17-Dec,192250,1.19,,192250,,35.91
6910,케이사인,18-Dec,192250,0.92,,192250,,40.29
6911,케이사인,19-Dec,192250,0.85,,192250,,47.1
6912,케이씨씨건설,11-Dec,21320,0.91,,21320,1.098901099,90.885
6913,케이씨씨건설,12-Dec,21320,0.93,,21320,2.150537634,91.785
6914,케이씨씨건설,13-Dec,21320,1,,21320,7,93.005
6915,케이씨씨건설,14-Dec,21320,0.96,,21320,-4.166666667,92.97
6916,케이씨씨건설,15-Dec,21320,0.98,,21320,2.040816327,91.755
6917,케이씨씨건설,16-Dec,21320,0.92,,21320,-6.52173913,90.575
6918,케이씨씨건설,17-Dec,21320,0.9,,21320,-2.222222222,90.275
6919,케이씨씨건설,18-Dec,21320,0.91,,21320,1.098901099,89.78
6920,케이씨씨건설,19-Dec,21320,1,,21320,,90.355
6921,케이씨코트렐,11-Dec,119650,1,,119650,,73.85
6922,케이씨코트렐,12-Dec,119650,1,,119650,,75.13
6923,케이씨코트렐,13-Dec,119650,0.92,,119650,,74.77
6924,케이씨코트렐,14-Dec,119650,0.95,,119650,3.157894737,76.93
6925,케이씨코트렐,15-Dec,119650,0.96,,119650,1.041666667,77.48
6926,케이씨코트렐,16-Dec,119650,0.87,,119650,-10.34482759,78.73
6927,케이씨코트렐,17-Dec,119650,0.87,,119650,0,80.02
6928,케이씨코트렐,18-Dec,119650,0.87,,119650,0,81.15
6929,케이씨코트렐,19-Dec,119650,0.88,,119650,1.136363636,80.98
6930,케이씨피드,11-Dec,25880,0.86,,25880,-1.162790698,72.41
6931,케이씨피드,12-Dec,25880,0.88,,25880,2.272727273,73.05
6932,케이씨피드,13-Dec,25880,0.88,,25880,0,72.785
6933,케이씨피드,14-Dec,25880,0.92,,25880,4.347826087,72.72
6934,케이씨피드,15-Dec,25880,0.88,,25880,-4.545454545,72.09
6935,케이씨피드,16-Dec,25880,0.85,,25880,-3.529411765,71.455
6936,케이씨피드,17-Dec,25880,0.84,,25880,-1.19047619,72.655
6937,케이씨피드,18-Dec,25880,0.86,,25880,2.325581395,74.955
6938,케이씨피드,19-Dec,25880,0.86,,25880,0,79.39
6939,케이아이엔엑스,11-Dec,93320,0.55,,93320,,9.49
6940,케이아이엔엑스,12-Dec,93320,0.56,,93320,1.785714286,39.415
6941,케이아이엔엑스,13-Dec,93320,0.56,,93320,0,36.13
6942,케이아이엔엑스,14-Dec,93320,0.55,,93320,-1.818181818,32.89
6943,케이아이엔엑스,15-Dec,93320,0.53,,93320,-3.773584906,8.75
6944,케이아이엔엑스,16-Dec,93320,0.54,,93320,1.851851852,8.05
6945,케이아이엔엑스,17-Dec,93320,0.52,,93320,-3.846153846,7.08
6946,케이아이엔엑스,18-Dec,93320,0.52,,93320,0,0.0
6947,케이아이엔엑스,19-Dec,93320,0.52,,93320,0,0.0
6948,케이알모터스,11-Dec,40,0.88,,40,1.136363636,82.98
6949,케이알모터스,12-Dec,40,0.94,,40,6.382978723,82.985
6950,케이알모터스,13-Dec,40,0.92,,40,-2.173913043,88.0
6951,케이알모터스,14-Dec,40,0.98,,40,6.12244898,91.475
6952,케이알모터스,15-Dec,40,0.97,,40,-1.030927835,88.85
6953,케이알모터스,16-Dec,40,0.91,,40,-6.593406593,87.545
6954,케이알모터스,17-Dec,40,1.21,,40,24.79338843,88.54
6955,케이알모터스,18-Dec,40,1.02,,40,-18.62745098,91.865
6956,케이알모터스,19-Dec,40,1.01,,40,-0.99009901,90.035
6957,케이에스피,11-Dec,73010,1,,73010,,73.85
6958,케이에스피,12-Dec,73010,1,,73010,,75.13
6959,케이에스피,13-Dec,73010,1,,73010,,74.77
6960,케이에스피,14-Dec,73010,1,,73010,,76.93
6961,케이에스피,15-Dec,73010,1,,73010,,77.48
6962,케이에스피,16-Dec,73010,1,,73010,,78.73
6963,케이에스피,17-Dec,73010,1,,73010,,80.02
6964,케이에스피,18-Dec,73010,1,,73010,,81.15
6965,케이에스피,19-Dec,73010,1,,73010,,80.98
6966,케이에이치바텍,11-Dec,60720,0.88,,60720,1.136363636,78.63
6967,케이에이치바텍,12-Dec,60720,0.9,,60720,2.222222222,79.75
6968,케이에이치바텍,13-Dec,60720,0.87,,60720,-3.448275862,81.65
6969,케이에이치바텍,14-Dec,60720,0.87,,60720,0,81.58
6970,케이에이치바텍,15-Dec,60720,0.91,,60720,4.395604396,81.36
6971,케이에이치바텍,16-Dec,60720,0.96,,60720,5.208333333,82.3
6972,케이에이치바텍,17-Dec,60720,1.02,,60720,5.882352941,81.2
6973,케이에이치바텍,18-Dec,60720,0.97,,60720,-5.154639175,81.97
6974,케이에이치바텍,19-Dec,60720,0.86,,60720,-12.79069767,81.8
6975,케이에이치전자,11-Dec,111870,0.7,,111870,4.285714286,78.63
6976,케이에이치전자,12-Dec,111870,0.71,,111870,1.408450704,79.75
6977,케이에이치전자,13-Dec,111870,0.74,,111870,4.054054054,81.65
