,회사,코드,년도,2011,2012,2013,2014,2015,2016,2017,2018,2019,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
463,(주)셀피글로벌,68940,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,(주)소룩스,290690,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,0.0,134899.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,(주)소마젠,950200,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,3403044.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,(주)소프트센,32680,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,4398.0,0.0,0.0,0.0,52273.0,,,,-inf,100.0,,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
467,(주)손오공,66910,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721143.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468,(주)솔고바이오메디칼,43100,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,595000.0,416000.0,0.0,0.0,0.0,0.0,27868.0,,-inf,30.08,100.0,,,,-inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
469,(주)솔루에타,154040,      비유동금융부채(*)(IFRS)(천원),3170495.0,3741626.0,783311.0,0.0,0.0,0.0,0.0,3935400.0,69768.0,-18.01,79.06,100.0,,,,-inf,98.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
470,(주)솔루엠,248070,      비유동금융부채(*)(IFRS)(천원),,,,,,4301630.0,3664829.0,7817544.0,92079.0,,,,,,14.8,-113.31,98.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
471,(주)솔본,35610,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,(주)솔트룩스,304100,      비유동금융부채(*)(IFRS)(천원),,,,,,,,9700002.0,147786.0,,,,,,,,98.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,(주)쇼박스,86980,      비유동금융부채(*)(IFRS)(천원),20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685836.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,(주)수산아이앤티,50960,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80030.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,(주)수산인더스트리,126720,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985851.0,324498.0,,,,,,,-inf,83.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476,(주)수산중공업,17550,      비유동금융부채(*)(IFRS)(천원),428658.0,126658.0,284958.0,125000.0,186081.0,207758.0,268557.0,252106.0,1852813.0,70.45,-124.98,56.13,-48.86,-11.65,-29.26,6.13,-634.93,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
477,(주)수젠텍,253840,      비유동금융부채(*)(IFRS)(천원),,,,,,,,824702.0,2926414.0,,,,,,,,-254.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,(주)슈프리마,236200,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,21918.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,(주)슈프리마아이디,317770,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,0.0,469388.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,(주)슈프리마에이치큐,94840,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,(주)슈피겐코리아,192440,      비유동금융부채(*)(IFRS)(천원),,,0.0,0.0,0.0,0.0,0.0,0.0,6058546.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,(주)스마트솔루션즈,136510,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790325.0,28926.0,,,,,,,-inf,98.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
483,(주)스맥,99440,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,6183380.0,149580.0,2735173.0,325759.0,,,,,-inf,97.58,-1728.57,88.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
484,(주)스카이문스테크놀로지,33790,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,(주)스코넥엔터테인먼트,276040,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,(주)스킨앤스킨,159910,      비유동금융부채(*)(IFRS)(천원),0.0,1406.0,0.0,385316.0,0.0,0.0,0.0,0.0,441777.0,-inf,100.0,-inf,100.0,,,,-inf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
487,(주)스타플렉스,115570,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,222321.0,122939.0,,,,,,,-inf,44.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
488,(주)스튜디오산타클로스엔터테인먼트,204630,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,(주)스페코,13810,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29354.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,(주)승일,49830,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193454.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,(주)시공테크,20710,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,6669.0,3320.0,210159.0,,,,,,-inf,50.22,-6230.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
492,(주)시너지이노베이션,48870,      비유동금융부채(*)(IFRS)(천원),16538.0,11930.0,2881.0,4105.0,0.0,14744695.0,6820479.0,0.0,95695.0,27.86,75.85,-42.49,100.0,-inf,53.74,100.0,-inf,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
493,(주)시노펙스,25320,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40447.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494,(주)시디즈,134790,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332775.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,(주)시스웍,269620,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,718850.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,(주)시큐브,131090,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135553.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497,(주)시티랩스,139050,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74418.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
498,(주)신도기연,290520,      비유동금융부채(*)(IFRS)(천원),,,,,,,,2156288.0,1291921.0,,,,,,,,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,(주)신도리코,29530,      비유동금융부채(*)(IFRS)(천원),1453315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46990.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,(주)신성이엔지,11930,      비유동금융부채(*)(IFRS)(천원),0.0,94619.0,0.0,172346.0,0.0,17826.0,11971.0,0.0,142740.0,-inf,100.0,-inf,100.0,-inf,32.85,100.0,-inf,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
501,(주)신세계,4170,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,1687316.0,107531065.0,115809953.0,104985219.0,618634035.0,,,,-inf,-6272.91,-7.7,9.35,-489.26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
502,(주)신세계아이앤씨,35510,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,558540.0,81907.0,,,,,,,-inf,85.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
503,(주)신세계인터내셔날,31430,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,53872.0,711621.0,404481.0,939176.0,4774957.0,514875.0,113375328.0,,-inf,-1220.95,43.16,-132.19,-408.42,89.22,-21919.97,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
504,(주)신세계푸드,31440,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34927243.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505,(주)신영와코루,5800,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368267.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506,(주)신원,9270,      비유동금융부채(*)(IFRS)(천원),21795.0,71792.0,173441.0,218759.0,139901.0,88563.0,15000.0,15000.0,10997196.0,-229.4,-141.59,-26.13,36.05,36.7,83.06,0.0,-73214.64,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
507,(주)신진에스엠,138070,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243290.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,(주)신테카바이오,226330,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,150228.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
509,(주)신화다이나믹스,1770,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,(주)신화콘텍,187270,      비유동금융부채(*)(IFRS)(천원),,,1989309.0,1655776.0,0.0,0.0,0.0,0.0,102839.0,,,16.77,100.0,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511,(주)신흥,4080,      비유동금융부채(*)(IFRS)(천원),8907219.0,8203350.0,8247157.0,0.0,0.0,0.0,0.0,0.0,38026.0,7.9,-0.53,100.0,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
512,(주)실리콘투,257720,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,(주)심텍,222800,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,12787371.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
514,(주)심텍홀딩스,36710,      비유동금융부채(*)(IFRS)(천원),80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9953.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
515,(주)싸이맥스,160980,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,505440.0,0.0,0.0,1292.0,,,,,-inf,100.0,,-inf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
516,(주)싸이버원,356890,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,(주)싸이토젠,217330,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,9364.0,458907.0,,,,,,,-inf,-4800.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
518,(주)쌍방울,102280,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258668.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519,(주)썸에이지,208640,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,736239.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,(주)쎄노텍,222420,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,39495.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521,(주)쎄니트,37760,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286394.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,(주)쎄트렉아이,99320,      비유동금융부채(*)(IFRS)(천원),0.0,976.0,0.0,0.0,0.0,124662.0,0.0,0.0,5820.0,-inf,100.0,,,-inf,100.0,,-inf,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
523,(주)쎌마테라퓨틱스,15540,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,784523.0,0.0,0.0,0.0,71174.0,,,,-inf,100.0,,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
524,(주)쎌바이오텍,49960,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,(주)쏠리드,50890,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080829.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,(주)씨씨에스충북방송,66790,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026424.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
527,(주)씨아이테크,4920,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,435212.0,0.0,107474.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
528,(주)씨앤씨인터내셔널,352480,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,214663.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,(주)씨앤투스성진,352700,      비유동금융부채(*)(IFRS)(천원),,,,,1555779.0,0.0,0.0,142815.0,995253.0,,,,,100.0,,-inf,-596.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
530,(주)씨에스,65770,      비유동금융부채(*)(IFRS)(천원),38928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50691.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
531,(주)씨에스에이코스믹,83660,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,42287.0,147388.0,,,,,,,-inf,-248.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
532,(주)씨엔플러스,115530,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,(주)씨유메디칼시스템,115480,      비유동금융부채(*)(IFRS)(천원),40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,553543.0,0.0,100.0,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
534,(주)씨이랩,189330,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,(주)씨제이이엔엠,35760,      비유동금융부채(*)(IFRS)(천원),2884068.0,201394.0,0.0,0.0,0.0,0.0,0.0,0.0,26880624.0,93.02,100.0,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
536,(주)씨젠,96530,      비유동금융부채(*)(IFRS)(천원),0.0,113032.0,144771.0,115662.0,150042.0,84592.0,46727.0,0.0,3846345.0,-inf,-28.08,20.11,-29.72,43.62,44.76,100.0,-inf,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
537,(주)씨티씨바이오,60590,      비유동금융부채(*)(IFRS)(천원),18879.0,0.0,0.0,9434.0,0.0,0.0,21147460.0,8409405.0,2565366.0,100.0,,-inf,100.0,,-inf,60.23,69.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
538,(주)씨티케이,260930,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,20628.0,36277.0,,,,,,,-inf,-75.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
539,(주)아가방앤컴퍼니,13990,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,23095545.0,0.0,0.0,0.0,0.0,0.0,3741461.0,,-inf,100.0,,,,,-inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,(주)아나패스,123860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11285308.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
541,(주)아난티,25980,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290710.0,3933805.0,,,,,,,-inf,-71.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
542,(주)아리온테크놀로지,58220,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,(주)아모그린텍,125210,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,174876.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
544,(주)아모레퍼시픽,90430,      비유동금융부채(*)(IFRS)(천원),1272000.0,835000.0,1606000.0,1670000.0,838000.0,665000.0,1335000.0,2112000.0,30232995.0,34.36,-92.34,-3.99,49.82,20.64,-100.75,-58.2,-1331.49,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
545,(주)아모레퍼시픽그룹,2790,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726524.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
546,(주)아모센스,357580,      비유동금융부채(*)(IFRS)(천원),,,,,2996300.0,3050578.0,4640658.0,0.0,224114.0,,,,,-1.81,-52.12,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,(주)아모텍,52710,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10278001.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
548,(주)아미노로직스,74430,      비유동금융부채(*)(IFRS)(천원),827154.0,489893.0,362389.0,252996.0,0.0,0.0,0.0,0.0,680155.0,40.77,26.03,30.19,100.0,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549,(주)아바코,83930,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151757.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
550,(주)아바텍,149950,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,(주)아세아텍,50860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,(주)아센디오,12170,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512037.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553,(주)아셈스,136410,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,(주)아스타,246720,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,17891.0,149267.0,,,,,,,-inf,-734.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
555,(주)아스트,67390,      비유동금융부채(*)(IFRS)(천원),,0.0,0.0,0.0,0.0,0.0,0.0,10706197.0,6781760.0,,,,,,,-inf,36.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
556,(주)아스플로,159010,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,584030.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,(주)아시아경제,127710,      비유동금융부채(*)(IFRS)(천원),,,4834785.0,3644461.0,209157.0,62402.0,52666.0,1139571.0,87239.0,,,24.62,94.26,70.16,15.6,-2063.77,92.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558,(주)아우딘퓨쳐스,227610,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,1366183.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559,(주)아이디스,143160,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877583.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
560,(주)아이디스홀딩스,54800,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,(주)아이마켓코리아,122900,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30153372.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
562,(주)아이비김영,339950,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,(주)아이센스,99190,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587189.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
564,(주)아이스크림에듀,289010,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,1480413.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
565,(주)아이씨디,40910,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89138.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
566,(주)아이씨에이치,368600,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,(주)아이앤씨테크놀로지,52860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,(주)아이에스시,95340,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270262.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,(주)아이에스이커머스,69920,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,2894055.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
570,(주)아이에이,38880,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,26283.0,,,,,,,-inf,59.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
571,(주)아이에이치큐,3560,      비유동금융부채(*)(IFRS)(천원),285222.0,446954.0,473283.0,96170.0,0.0,0.0,0.0,696488.0,6252337.0,-56.7,-5.89,79.68,100.0,,,-inf,-797.69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
572,(주)아이엘사이언스,307180,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,96724.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,(주)아이엠,101390,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18157.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
574,(주)아이엠비씨,52220,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669564.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
575,(주)아이오케이컴퍼니,78860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325776.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
576,(주)아이윈,90150,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63354.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
577,(주)아이윈플러스,123010,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,77047.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
578,(주)아이즈비전,31310,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829626.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
579,(주)아이컴포넌트,59100,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29016.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,(주)아이퀘스트,262840,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,443936.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,(주)아이톡시,52770,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
