,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),자본율(연결),자본율
엘비세미콘(주),61970,15-Dec,"225,273","81,735",,,,
엘비세미콘(주),61970,16-Dec,"212,305","94,249",,,,
엘비세미콘(주),61970,17-Dec,"236,459","100,417",,,,
엘비세미콘(주),61970,18-Dec,"304,997","110,702","379,402","152,212",,
엘비세미콘(주),61970,19-Dec,"376,890","137,119","478,595","189,296",,
엘아이지넥스원(주),79550,10-Dec,"760,498","283,996",,,,
엘아이지넥스원(주),79550,11-Dec,"827,291","280,079",,,,
엘아이지넥스원(주),79550,12-Dec,"1,110,145","279,409",,,,
엘아이지넥스원(주),79550,13-Dec,"1,456,425","338,224","1,453,549","335,348",,
엘아이지넥스원(주),79550,14-Dec,"1,630,371","362,131","1,625,936","358,116",,
엘아이지넥스원(주),79550,15-Dec,"1,754,053","577,078","1,754,274","577,078",,
엘아이지넥스원(주),79550,16-Dec,"1,791,303","631,649","1,791,479","631,649",,
엘아이지넥스원(주),79550,17-Dec,"2,006,861","603,978","2,006,761","603,978",,
엘아이지넥스원(주),79550,18-Dec,"2,322,091","650,133",,,,
엘아이지넥스원(주),79550,19-Dec,"2,315,222","633,974","2,317,491","633,974",,
엘에스전선아시아(주),229640,15-Dec,"266,597","266,266","244,227","113,851",,
엘에스전선아시아(주),229640,16-Dec,"272,931","272,442","275,822","130,013",,
엘에스전선아시아(주),229640,17-Dec,"284,275","273,627","285,112","133,473",,
엘에스전선아시아(주),229640,18-Dec,"285,042","274,311","349,636","143,635",,
엘에스전선아시아(주),229640,19-Dec,"287,962","275,468","359,661","161,228",,
엘지디스플레이(주),34220,10-Dec,"23,157,998","10,870,675","23,857,658","11,060,967",,
엘지디스플레이(주),34220,11-Dec,"24,273,964","9,686,917","25,162,931","10,131,028",,
엘지디스플레이(주),34220,12-Dec,"23,801,588","9,661,120","24,455,511","10,240,180",,
엘지디스플레이(주),34220,13-Dec,"20,644,593","9,762,425","21,715,284","10,797,420",,
엘지디스플레이(주),34220,14-Dec,"21,011,837","10,624,075","22,967,023","11,783,410",,
엘지디스플레이(주),34220,15-Dec,"20,210,693","11,329,583","22,577,160","12,704,956",,
엘지디스플레이(주),34220,16-Dec,"21,812,750","12,235,447","24,884,336","13,462,388",,
엘지디스플레이(주),34220,17-Dec,"25,409,415","13,829,259","29,159,687","14,981,510",,
엘지디스플레이(주),34220,18-Dec,"27,062,106","13,212,581","33,175,710","14,886,246",,
엘지디스플레이(주),34220,19-Dec,"27,382,680","10,666,093","35,574,563","12,488,281",,
엘지전자(주),66570,10-Dec,"22,975,009","9,926,128","32,318,499","12,859,637",,
엘지전자(주),66570,11-Dec,"24,199,230","10,494,861","32,658,457","13,148,248",,
엘지전자(주),66570,12-Dec,"23,832,176","10,022,955","31,457,386","12,704,217",,
엘지전자(주),66570,13-Dec,"24,971,082","9,832,820","35,528,064","12,689,369",,
엘지전자(주),66570,14-Dec,"26,282,313","9,488,700","37,068,420","12,991,097",,
엘지전자(주),66570,15-Dec,"25,866,375","8,961,009","36,313,896","12,983,487",,
엘지전자(주),66570,16-Dec,"26,599,075","8,765,452","37,855,269","13,356,742",,
엘지전자(주),66570,17-Dec,"28,159,781","9,544,857","41,220,959","14,673,684",,
엘지전자(주),66570,18-Dec,"27,865,463","9,362,880","44,328,443","16,306,907",,
엘지전자(주),66570,19-Dec,"27,474,891","8,893,330","44,859,875","16,425,138",,
엘컴텍(주),37950,10-Dec,"169,780","57,420","272,176","67,242",,
엘컴텍(주),37950,11-Dec,"176,990","49,321","200,170","38,577",,
엘컴텍(주),37950,12-Dec,"109,976","-14,461","108,665","-31,716",,
엘컴텍(주),37950,13-Dec,"72,281","49,303","82,774","45,621",,
엘컴텍(주),37950,14-Dec,"78,414","55,999","85,253","49,644",,
엘컴텍(주),37950,15-Dec,"84,507","67,736","93,811","70,122",,
엘컴텍(주),37950,16-Dec,"84,215","76,742","90,088","77,554",,
엘컴텍(주),37950,17-Dec,"85,297","79,893","91,425","77,840",,
엘컴텍(주),37950,18-Dec,"82,198","78,280","83,245","76,391",,
엘컴텍(주),37950,19-Dec,"80,275","74,057","83,477","73,364",,
엘티씨(주),170920,10-Dec,,,,,,
엘티씨(주),170920,11-Dec,,,,,,
엘티씨(주),170920,12-Dec,"44,095","24,181",,,,
엘티씨(주),170920,13-Dec,"81,091","72,473",,,,
엘티씨(주),170920,14-Dec,"88,034","79,573","89,287","79,813",,
엘티씨(주),170920,15-Dec,"107,166","86,338","123,460","84,607",,
엘티씨(주),170920,16-Dec,"131,843","93,457","144,621","89,303",,
엘티씨(주),170920,17-Dec,"134,663","92,435","143,947","85,847",,
엘티씨(주),170920,18-Dec,"132,614","91,454","166,985","91,350",,
엘티씨(주),170920,19-Dec,"136,253","90,344","172,658","91,928",,
엠에프엠코리아(주),323230,19-Dec,,,,,,
엠케이전자(주),33160,10-Dec,"231,198","92,572","242,851","87,124",,
엠케이전자(주),33160,11-Dec,"254,736","95,487","276,962","90,838",,
엠케이전자(주),33160,12-Dec,"221,861","106,197","262,403","104,293",,
엠케이전자(주),33160,13-Dec,"221,404","111,195","370,721","128,160",,
엠케이전자(주),33160,14-Dec,"216,980","114,332","420,539","88,262",,
엠케이전자(주),33160,15-Dec,"230,433","110,711","1,000,905","523,061",,
엠케이전자(주),33160,16-Dec,"255,063","108,361","1,301,703","593,852",,
엠케이전자(주),33160,17-Dec,"252,152","120,952","1,584,110","744,639",,
엠케이전자(주),33160,18-Dec,"276,509","103,250","1,782,812","848,837",,
엠케이전자(주),33160,19-Dec,"281,918","98,864","1,831,424","873,677",,
영보화학(주),14440,10-Dec,"133,178","80,285","141,308","82,163",,
영보화학(주),14440,11-Dec,"131,372","83,270","139,043","86,458",,
영보화학(주),14440,12-Dec,"137,553","87,330","150,657","89,710",,
영보화학(주),14440,13-Dec,"155,170","94,619","168,014","97,098",,
영보화학(주),14440,14-Dec,"155,196","95,672","172,188","98,289",,
영보화학(주),14440,15-Dec,"152,858","101,333","172,735","105,769",,
영보화학(주),14440,16-Dec,"152,201","105,340","182,197","114,618",,
영보화학(주),14440,17-Dec,"166,099","136,954","179,188","141,464",,
영보화학(주),14440,18-Dec,"160,544","139,193","176,084","143,524",,
영보화학(주),14440,19-Dec,"164,379","145,204","180,831","146,749",,
영신금속공업(주),7530,10-Dec,"71,984","28,555",,,,
영신금속공업(주),7530,11-Dec,"90,183","28,137",,,,
영신금속공업(주),7530,12-Dec,"96,941","28,579",,,,
영신금속공업(주),7530,13-Dec,"99,059","31,871","99,847","31,670",,
영신금속공업(주),7530,14-Dec,"100,359","33,204","105,474","32,863",,
영신금속공업(주),7530,15-Dec,"111,409","36,026","121,067","35,049",,
영신금속공업(주),7530,16-Dec,"122,590","37,895","135,335","35,330",,
영신금속공업(주),7530,17-Dec,"111,200","19,964","129,231","21,106",,
영신금속공업(주),7530,18-Dec,"119,493","32,555","134,640","36,664",,
영신금속공업(주),7530,19-Dec,"120,668","38,920","133,117","41,927",,
영진약품(주),3520,10-Dec,"147,781","89,634",,,,
영진약품(주),3520,11-Dec,"157,787","89,880",,,,
영진약품(주),3520,12-Dec,"161,951","91,068",,,,
영진약품(주),3520,13-Dec,"169,334","102,445",,,,
영진약품(주),3520,14-Dec,"178,968","100,789",,,,
영진약품(주),3520,15-Dec,"193,695","100,424",,,,
영진약품(주),3520,16-Dec,"199,354","106,168",,,,
영진약품(주),3520,17-Dec,"203,846","119,650",,,,
영진약품(주),3520,18-Dec,"196,114","111,606",,,,
영진약품(주),3520,19-Dec,"200,446","115,751",,,,
영창케미칼(주),112290,10-Dec,,,,,,
영창케미칼(주),112290,11-Dec,,,,,,
영창케미칼(주),112290,12-Dec,,,,,,
영창케미칼(주),112290,13-Dec,,,,,,
영창케미칼(주),112290,14-Dec,,,,,,
영창케미칼(주),112290,15-Dec,,,,,,
영창케미칼(주),112290,16-Dec,,,,,,
영창케미칼(주),112290,17-Dec,,,,,,
영창케미칼(주),112290,18-Dec,,,,,,
영창케미칼(주),112290,19-Dec,,,,,,
영풍정밀(주),36560,10-Dec,"241,688","187,163",,,,
영풍정밀(주),36560,11-Dec,"292,544","225,168",,,,
영풍정밀(주),36560,12-Dec,"331,207","260,448",,,,
영풍정밀(주),36560,13-Dec,"317,563","258,076",,,,
영풍정밀(주),36560,14-Dec,"347,810","284,223",,,,
영풍정밀(주),36560,15-Dec,"359,058","297,359",,,,
영풍정밀(주),36560,16-Dec,"361,364","300,696",,,,
영풍정밀(주),36560,17-Dec,"370,658","311,668",,,,
영풍정밀(주),36560,18-Dec,"336,180","284,744",,,,
영풍정밀(주),36560,19-Dec,"335,021","284,400",,,,
영풍제지(주),6740,10-Dec,"101,187","89,411",,,,
영풍제지(주),6740,11-Dec,"110,562","93,691",,,,
영풍제지(주),6740,12-Dec,"121,188","101,609",,,,
영풍제지(주),6740,13-Dec,"118,120","102,079",,,,
영풍제지(주),6740,14-Dec,"116,411","99,427",,,,
영풍제지(주),6740,15-Dec,"114,842","89,077",,,,
영풍제지(주),6740,16-Dec,"121,380","94,387",,,,
영풍제지(주),6740,17-Dec,"128,022","97,679",,,,
영풍제지(주),6740,18-Dec,"138,955","111,143",,,,
영풍제지(주),6740,19-Dec,"139,313","119,516","139,524","119,686",,
영화금속(주),12280,10-Dec,"90,591","34,554","113,050","33,588",,
영화금속(주),12280,11-Dec,"89,242","36,537","113,212","36,647",,
영화금속(주),12280,12-Dec,"85,365","43,118","105,617","44,550",,
영화금속(주),12280,13-Dec,"80,741","45,339","98,358","48,869",,
영화금속(주),12280,14-Dec,"104,415","52,554",,,,
영화금속(주),12280,15-Dec,"112,543","58,006",,,,
영화금속(주),12280,16-Dec,"137,789","67,649",,,,
영화금속(주),12280,17-Dec,"179,812","70,188",,,,
영화금속(주),12280,18-Dec,"208,398","69,568",,,,
영화금속(주),12280,19-Dec,"201,880","70,718",,,,
영화테크(주),265560,10-Dec,,,,,,
영화테크(주),265560,11-Dec,,,,,,
영화테크(주),265560,12-Dec,,,,,,
영화테크(주),265560,13-Dec,,,,,,
영화테크(주),265560,14-Dec,,,,,,
영화테크(주),265560,15-Dec,"40,267","23,883","40,776","22,850",,
영화테크(주),265560,16-Dec,"47,529","31,898","49,636","31,103",,
영화테크(주),265560,17-Dec,"58,639","47,365","61,354","46,793",,
영화테크(주),265560,18-Dec,"57,518","48,161","58,882","47,519",,
영화테크(주),265560,19-Dec,"55,912","46,058","55,896","45,252",,
예스이십사(주),53280,10-Dec,"116,773","54,035","116,678","53,939",,
예스이십사(주),53280,11-Dec,"122,135","55,303","122,024","55,192",,
예스이십사(주),53280,12-Dec,"139,130","60,312",,,,
예스이십사(주),53280,13-Dec,"140,371","63,168",,,,
예스이십사(주),53280,14-Dec,"167,086","68,576","283,809","76,980",,
예스이십사(주),53280,15-Dec,"168,224","81,156","171,255","78,042",,
예스이십사(주),53280,16-Dec,"183,826","78,353","187,245","75,071",,
예스이십사(주),53280,17-Dec,"198,817","78,498","202,310","76,178",,
예스이십사(주),53280,18-Dec,"199,073","66,925","204,373","67,804",,
예스이십사(주),53280,19-Dec,"230,344","65,180","239,942","64,430",,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,15-Dec,,,"119,754","92,593",,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,,,"206,646","179,103",,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,,,"236,617","208,325",,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,,,"272,392","245,241",,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,,,"302,082","276,607",,
오로라월드(주),39830,10-Dec,"129,406","66,660","161,230","63,831",,
오로라월드(주),39830,11-Dec,"137,453","70,740","168,004","66,906",,
오로라월드(주),39830,12-Dec,"130,947","74,382","166,290","69,004",,
오로라월드(주),39830,13-Dec,"144,523","78,939","180,912","72,162",,
오로라월드(주),39830,14-Dec,"142,112","78,645","189,252","80,046",,
오로라월드(주),39830,15-Dec,"148,071","82,175","201,095","86,081",,
오로라월드(주),39830,16-Dec,"156,244","83,458","207,702","89,336",,
오로라월드(주),39830,17-Dec,"175,042","91,993","224,976","97,600",,
오로라월드(주),39830,18-Dec,"174,273","94,928","229,190","102,202",,
오로라월드(주),39830,19-Dec,"195,560","98,139","250,898","106,199",,
오상자이엘(주),53980,10-Dec,"52,926","36,267","62,725","37,545",,
오상자이엘(주),53980,11-Dec,"55,864","35,859","63,713","38,379",,
오상자이엘(주),53980,12-Dec,"67,336","38,030","74,312","42,681",,
오상자이엘(주),53980,13-Dec,"78,544","46,678","84,636","54,999",,
오상자이엘(주),53980,14-Dec,"85,322","51,295","92,278","61,058",,
오상자이엘(주),53980,15-Dec,"68,280","39,902","75,196","50,636",,
오상자이엘(주),53980,16-Dec,"76,687","38,026","81,139","46,974",,
오상자이엘(주),53980,17-Dec,"72,334","39,559","81,524","49,943",,
오상자이엘(주),53980,18-Dec,"71,769","38,481","83,678","49,482",,
오상자이엘(주),53980,19-Dec,"58,404","24,551","73,886","37,827",,
오성첨단소재(주),52420,10-Dec,"267,667","136,494","574,099","186,759",,
오성첨단소재(주),52420,11-Dec,"371,872","145,563","728,035","303,749",,
오성첨단소재(주),52420,12-Dec,"286,411","40,473","280,074","34,084",,
오성첨단소재(주),52420,13-Dec,"204,308","-68,016","203,888","-68,556",,
오성첨단소재(주),52420,14-Dec,"164,116","114,224","163,001","112,980",,
오성첨단소재(주),52420,15-Dec,"95,467","58,121","95,610","58,204",,
오성첨단소재(주),52420,16-Dec,"63,909","41,928","64,086","42,007",,
오성첨단소재(주),52420,17-Dec,"111,493","76,344","111,550","76,285",,
오성첨단소재(주),52420,18-Dec,"148,221","132,864","147,738","132,395",,
오성첨단소재(주),52420,19-Dec,"204,782","175,485","228,088","174,286",,
오션브릿지(주),241790,15-Dec,"13,446","8,477",,,,
오션브릿지(주),241790,16-Dec,"35,793","30,922",,,,
오션브릿지(주),241790,17-Dec,"55,403","40,695","60,368","40,885",,
오션브릿지(주),241790,18-Dec,"70,904","51,250","81,317","54,824",,
오션브릿지(주),241790,19-Dec,"71,161","63,325","81,137","68,042",,
오스템임플란트(주),48260,10-Dec,"197,078","70,191","226,680","68,899",,
오스템임플란트(주),48260,11-Dec,"210,961","72,785","234,679","65,836",,
오스템임플란트(주),48260,12-Dec,"238,239","88,658","271,526","68,931",,
오스템임플란트(주),48260,13-Dec,"276,363","106,470","302,475","76,564",,
오스템임플란트(주),48260,14-Dec,"324,289","123,323","363,122","89,981",,
오스템임플란트(주),48260,15-Dec,"360,221","159,304","393,047","112,065",,
오스템임플란트(주),48260,16-Dec,"398,117","120,320","475,257","111,731",,
오스템임플란트(주),48260,17-Dec,"472,436","128,554","555,699","120,397",,
오스템임플란트(주),48260,18-Dec,"530,129","133,183","637,926","113,995",,
오스템임플란트(주),48260,19-Dec,"639,268","104,364","797,390","82,341",,
오토앤(주),353590,14-Dec,,,,,,
오토앤(주),353590,15-Dec,,,,,,
오토앤(주),353590,16-Dec,,,,,,
오토앤(주),353590,17-Dec,,,,,,
오토앤(주),353590,18-Dec,,,,,,
오토앤(주),353590,19-Dec,,,,,,
올리패스(주),244460,15-Dec,"35,591","20,520","37,491","20,767",,
올리패스(주),244460,16-Dec,"27,500","11,994","35,976","18,686",,
올리패스(주),244460,17-Dec,"53,440","7,673","59,469","11,472",,
올리패스(주),244460,18-Dec,"31,591","-34,559","34,519","-34,652",,
올리패스(주),244460,19-Dec,"49,084","24,267","54,677","18,771",,
올릭스(주),226950,15-Dec,"8,471","7,088",,,,
올릭스(주),226950,16-Dec,"15,149","12,557",,,,
올릭스(주),226950,17-Dec,"21,640","18,676",,,,
올릭스(주),226950,18-Dec,"55,666","54,968","55,637","54,938",,
올릭스(주),226950,19-Dec,"47,367","43,475","45,207","41,807",,
옴니시스템(주),57540,10-Dec,"64,513","37,936","79,776","39,393",,
옴니시스템(주),57540,11-Dec,"57,945","35,885","68,681","33,927",,
옴니시스템(주),57540,12-Dec,"48,161","35,550","54,570","31,927",,
옴니시스템(주),57540,13-Dec,"65,503","54,483","72,590","53,563",,
옴니시스템(주),57540,14-Dec,"72,927","55,619","79,357","56,517",,
옴니시스템(주),57540,15-Dec,"85,075","60,117","96,097","66,406",,
옴니시스템(주),57540,16-Dec,"89,755","60,863","101,624","68,429",,
옴니시스템(주),57540,17-Dec,"109,588","62,027","127,096","74,589",,
옴니시스템(주),57540,18-Dec,"107,393","64,616","125,175","77,636",,
옴니시스템(주),57540,19-Dec,"125,279","89,274","136,589","95,893",,
옵티시스(주),109080,10-Dec,"21,742","14,820",,,,
옵티시스(주),109080,11-Dec,"27,219","22,178",,,,
옵티시스(주),109080,12-Dec,"30,338","23,815",,,,
옵티시스(주),109080,13-Dec,"31,817","24,984",,,,
옵티시스(주),109080,14-Dec,"34,023","27,672",,,,
옵티시스(주),109080,15-Dec,"36,027","29,560",,,,
옵티시스(주),109080,16-Dec,"37,633","31,542",,,,
옵티시스(주),109080,17-Dec,"36,946","33,002",,,,
옵티시스(주),109080,18-Dec,"38,813","35,430",,,,
옵티시스(주),109080,19-Dec,"42,144","37,915",,,,
와이더블유(주),51390,10-Dec,"72,826","65,481","72,724","65,233",,
와이더블유(주),51390,11-Dec,"71,209","65,959","71,502","66,001",,
와이더블유(주),51390,12-Dec,"86,073","69,753","86,569","69,491",,
와이더블유(주),51390,13-Dec,"89,799","73,627","89,505","73,267",,
와이더블유(주),51390,14-Dec,"89,262","73,632","89,000","73,332",,
와이더블유(주),51390,15-Dec,"91,531","69,731","90,970","69,162",,
와이더블유(주),51390,16-Dec,"95,321","70,500","94,643","69,711",,
와이더블유(주),51390,17-Dec,"101,546","70,523","101,066","69,990",,
와이더블유(주),51390,18-Dec,"108,441","70,951","108,209","70,664",,
와이더블유(주),51390,19-Dec,"112,407","71,256","112,413","71,215",,
와이아이케이(주),232140,15-Dec,,,,,,
와이아이케이(주),232140,16-Dec,,,,,,
와이아이케이(주),232140,17-Dec,"130,730","80,368","133,016","80,975",,
와이아이케이(주),232140,18-Dec,"160,502","110,384","192,091","119,542",,
와이아이케이(주),232140,19-Dec,"163,857","99,756","196,763","106,791",,
와이엠씨(주),155650,11-Dec,"27,264","12,119",,,,
와이엠씨(주),155650,12-Dec,"47,251","35,388",,,,
와이엠씨(주),155650,13-Dec,"51,264","40,747","50,810","40,412",,
와이엠씨(주),155650,14-Dec,"50,530","41,400","51,602","39,784",,
