,회사명,회계년도,거래소코드,매출원가율
2993,오르비텍,19-Dec,46120,0.89 
2994,오리엔탈정공,11-Dec,14940,1.15 
2995,오리엔탈정공,12-Dec,14940,1.12 
2996,오리엔탈정공,13-Dec,14940,0.90 
2997,오리엔탈정공,14-Dec,14940,1.08 
2998,오리엔탈정공,15-Dec,14940,0.95 
2999,오리엔탈정공,16-Dec,14940,0.91 
3000,오리엔탈정공,17-Dec,14940,0.87 
3001,오리엔탈정공,18-Dec,14940,0.89 
3002,오리엔탈정공,19-Dec,14940,0.89 
3003,오리엔트정공,11-Dec,65500,1.00 
3004,오리엔트정공,12-Dec,65500,1.00 
3005,오리엔트정공,13-Dec,65500,1.00 
3006,오리엔트정공,14-Dec,65500,1.00 
3007,오리엔트정공,15-Dec,65500,0.91 
3008,오리엔트정공,16-Dec,65500,0.94 
3009,오리엔트정공,17-Dec,65500,0.87 
3010,오리엔트정공,18-Dec,65500,0.93 
3011,오리엔트정공,19-Dec,65500,0.90 
3012,오스코텍,11-Dec,39200,0.63 
3013,오스코텍,12-Dec,39200,0.67 
3014,오스코텍,13-Dec,39200,0.57 
3015,오스코텍,14-Dec,39200,0.56 
3016,오스코텍,15-Dec,39200,0.54 
3017,오스코텍,16-Dec,39200,0.42 
3018,오스코텍,17-Dec,39200,0.43 
3019,오스코텍,18-Dec,39200,0.13 
3020,오스코텍,19-Dec,39200,0.48 
3021,오스테오닉,18-Dec,226400,1.00 
3022,오스테오닉,19-Dec,226400,1.00 
3023,오스템,11-Dec,31510,0.82 
3024,오스템,12-Dec,31510,0.84 
3025,오스템,13-Dec,31510,0.85 
3026,오스템,14-Dec,31510,0.88 
3027,오스템,15-Dec,31510,0.84 
3028,오스템,16-Dec,31510,0.83 
3029,오스템,17-Dec,31510,0.84 
3030,오스템,18-Dec,31510,0.84 
3031,오스템,19-Dec,31510,0.82 
3032,오이솔루션,14-Dec,138080,0.60 
3033,오이솔루션,15-Dec,138080,0.67 
3034,오이솔루션,16-Dec,138080,0.67 
3035,오이솔루션,17-Dec,138080,0.70 
3036,오이솔루션,18-Dec,138080,0.66 
3037,오이솔루션,19-Dec,138080,0.58 
3038,오킨스전자,14-Dec,80580,0.68 
3039,오킨스전자,15-Dec,80580,0.81 
3040,오킨스전자,16-Dec,80580,1.03 
3041,오킨스전자,17-Dec,80580,0.84 
3042,오킨스전자,18-Dec,80580,0.79 
3043,오킨스전자,19-Dec,80580,0.77 
3044,오픈베이스,11-Dec,49480,0.77 
3045,오픈베이스,12-Dec,49480,0.75 
3046,오픈베이스,13-Dec,49480,0.76 
3047,오픈베이스,14-Dec,49480,0.70 
3048,오픈베이스,15-Dec,49480,0.71 
3049,오픈베이스,16-Dec,49480,0.77 
3050,오픈베이스,17-Dec,49480,0.77 
3051,오픈베이스,18-Dec,49480,0.81 
3052,오픈베이스,19-Dec,49480,0.80 
3053,옵트론텍,11-Dec,82210,0.78 
3054,옵트론텍,12-Dec,82210,0.79 
3055,옵트론텍,13-Dec,82210,0.74 
3056,옵트론텍,14-Dec,82210,1.03 
3057,옵트론텍,15-Dec,82210,0.81 
3058,옵트론텍,16-Dec,82210,0.68 
3059,옵트론텍,17-Dec,82210,0.68 
3060,옵트론텍,18-Dec,82210,0.71 
3061,옵트론텍,19-Dec,82210,0.78 
3062,옵티팜,18-Dec,153710,1.00 
3063,옵티팜,19-Dec,153710,1.00 
3064,와이비엠넷,11-Dec,57030,0.54 
3065,와이비엠넷,12-Dec,57030,0.56 
3066,와이비엠넷,13-Dec,57030,0.57 
3067,와이비엠넷,14-Dec,57030,0.57 
3068,와이비엠넷,15-Dec,57030,0.58 
3069,와이비엠넷,16-Dec,57030,0.57 
3070,와이비엠넷,17-Dec,57030,0.60 
3071,와이비엠넷,18-Dec,57030,0.57 
3072,와이비엠넷,19-Dec,57030,0.56 
3073,와이오엠,15-Dec,66430,0.49 
3074,와이오엠,16-Dec,66430,0.91 
3075,와이오엠,17-Dec,66430,1.00 
3076,와이오엠,18-Dec,66430,1.00 
3077,와이오엠,19-Dec,66430,1.00 
3078,와이제이엠게임즈,14-Dec,193250,0.82 
3079,와이제이엠게임즈,15-Dec,193250,0.73 
3080,와이제이엠게임즈,16-Dec,193250,0.74 
3081,와이제이엠게임즈,17-Dec,193250,0.85 
3082,와이제이엠게임즈,18-Dec,193250,0.84 
3083,와이제이엠게임즈,19-Dec,193250,0.71 
3084,와이지-원,11-Dec,19210,0.65 
3085,와이지-원,12-Dec,19210,0.71 
3086,와이지-원,13-Dec,19210,0.75 
3087,와이지-원,14-Dec,19210,0.71 
3088,와이지-원,15-Dec,19210,0.70 
3089,와이지-원,16-Dec,19210,0.68 
3090,와이지-원,17-Dec,19210,0.65 
3091,와이지-원,18-Dec,19210,0.66 
3092,와이지-원,19-Dec,19210,0.72 
3093,와이지엔터테인먼트,11-Dec,122870,0.60 
3094,와이지엔터테인먼트,12-Dec,122870,0.61 
3095,와이지엔터테인먼트,13-Dec,122870,0.61 
3096,와이지엔터테인먼트,14-Dec,122870,0.66 
3097,와이지엔터테인먼트,15-Dec,122870,0.66 
3098,와이지엔터테인먼트,16-Dec,122870,0.70 
3099,와이지엔터테인먼트,17-Dec,122870,0.71 
3100,와이지엔터테인먼트,18-Dec,122870,0.70 
3101,와이지엔터테인먼트,19-Dec,122870,0.70 
3102,와이지플러스,11-Dec,37270,0.63 
3103,와이지플러스,12-Dec,37270,0.66 
3104,와이지플러스,13-Dec,37270,0.66 
3105,와이지플러스,14-Dec,37270,0.65 
3106,와이지플러스,15-Dec,37270,0.72 
3107,와이지플러스,16-Dec,37270,0.67 
3108,와이지플러스,17-Dec,37270,0.68 
3109,와이지플러스,18-Dec,37270,0.69 
3110,와이지플러스,19-Dec,37270,0.74 
3111,와이투솔루션,11-Dec,11690,0.94 
3112,와이투솔루션,12-Dec,11690,0.91 
3113,와이투솔루션,13-Dec,11690,0.93 
3114,와이투솔루션,14-Dec,11690,0.91 
3115,와이투솔루션,15-Dec,11690,0.89 
3116,와이투솔루션,16-Dec,11690,0.95 
3117,와이투솔루션,17-Dec,11690,0.94 
3118,와이투솔루션,18-Dec,11690,1.05 
3119,와이투솔루션,19-Dec,11690,0.93 
3120,와이티엔,11-Dec,40300,1.00 
3121,와이티엔,12-Dec,40300,1.00 
3122,와이티엔,13-Dec,40300,1.00 
3123,와이티엔,14-Dec,40300,1.00 
3124,와이티엔,15-Dec,40300,0.98 
3125,와이티엔,16-Dec,40300,0.91 
3126,와이티엔,17-Dec,40300,0.93 
3127,와이티엔,18-Dec,40300,0.94 
3128,와이티엔,19-Dec,40300,0.94 
3129,용평리조트,16-Dec,70960,0.77 
3130,용평리조트,17-Dec,70960,0.77 
3131,용평리조트,18-Dec,70960,0.77 
3132,용평리조트,19-Dec,70960,0.90 
3133,우리기술,11-Dec,32820,0.59 
3134,우리기술,12-Dec,32820,0.80 
3135,우리기술,13-Dec,32820,0.79 
3136,우리기술,14-Dec,32820,0.76 
3137,우리기술,15-Dec,32820,0.73 
3138,우리기술,16-Dec,32820,0.62 
3139,우리기술,17-Dec,32820,0.56 
3140,우리기술,18-Dec,32820,0.78 
3141,우리기술,19-Dec,32820,0.88 
3142,우리넷,11-Dec,115440,1.00 
3143,우리넷,12-Dec,115440,1.00 
3144,우리넷,13-Dec,115440,1.00 
3145,우리넷,14-Dec,115440,1.00 
3146,우리넷,15-Dec,115440,1.00 
3147,우리넷,16-Dec,115440,1.00 
3148,우리넷,17-Dec,115440,1.00 
3149,우리넷,18-Dec,115440,1.00 
3150,우리넷,19-Dec,115440,0.75 
3151,우리로,12-Dec,46970,1.00 
3152,우리로,13-Dec,46970,1.00 
3153,우리로,14-Dec,46970,1.00 
3154,우리로,15-Dec,46970,0.79 
3155,우리로,16-Dec,46970,0.86 
3156,우리로,17-Dec,46970,0.87 
3157,우리로,18-Dec,46970,0.83 
3158,우리로,19-Dec,46970,0.93 
3159,우성,11-Dec,6980,0.85 
3160,우성,12-Dec,6980,0.86 
3161,우성,13-Dec,6980,0.86 
3162,우성,14-Dec,6980,0.84 
3163,우성,15-Dec,6980,0.84 
3164,우성,16-Dec,6980,0.83 
3165,우성,17-Dec,6980,0.83 
3166,우성,18-Dec,6980,0.84 
3167,우성,19-Dec,6980,0.84 
3168,우신시스템,11-Dec,17370,0.84 
3169,우신시스템,12-Dec,17370,0.85 
3170,우신시스템,13-Dec,17370,0.89 
3171,우신시스템,14-Dec,17370,0.87 
3172,우신시스템,15-Dec,17370,0.87 
3173,우신시스템,16-Dec,17370,0.87 
3174,우신시스템,17-Dec,17370,0.89 
3175,우신시스템,18-Dec,17370,0.92 
3176,우신시스템,19-Dec,17370,0.90 
3177,우일렉트로닉스,11-Dec,65680,0.75 
3178,우일렉트로닉스,12-Dec,65680,0.74 
3179,우일렉트로닉스,13-Dec,65680,0.75 
3180,우일렉트로닉스,14-Dec,65680,0.75 
3181,우일렉트로닉스,15-Dec,65680,0.73 
3182,우일렉트로닉스,16-Dec,65680,0.75 
3183,우일렉트로닉스,17-Dec,65680,0.80 
3184,우일렉트로닉스,18-Dec,65680,0.84 
3185,우일렉트로닉스,19-Dec,65680,0.76 
3186,우진,11-Dec,105840,0.70 
3187,우진,12-Dec,105840,0.77 
3188,우진,13-Dec,105840,0.80 
3189,우진,14-Dec,105840,0.80 
3190,우진,15-Dec,105840,0.79 
3191,우진,16-Dec,105840,0.78 
3192,우진,17-Dec,105840,0.81 
3193,우진,18-Dec,105840,0.79 
3194,우진,19-Dec,105840,0.80 
3195,우진플라임,11-Dec,49800,0.76 
3196,우진플라임,12-Dec,49800,0.76 
3197,우진플라임,13-Dec,49800,0.77 
3198,우진플라임,14-Dec,49800,0.83 
3199,우진플라임,15-Dec,49800,0.81 
3200,우진플라임,16-Dec,49800,0.73 
3201,우진플라임,17-Dec,49800,0.75 
3202,우진플라임,18-Dec,49800,0.80 
3203,우진플라임,19-Dec,49800,0.79 
3204,웅진,11-Dec,16880,0.88 
3205,웅진,12-Dec,16880,1.20 
3206,웅진,13-Dec,16880,0.86 
3207,웅진,14-Dec,16880,0.90 
3208,웅진,15-Dec,16880,0.82 
3209,웅진,16-Dec,16880,0.87 
3210,웅진,17-Dec,16880,0.82 
3211,웅진,18-Dec,16880,0.90 
3212,웅진,19-Dec,16880,0.54 
3213,웅진씽크빅,11-Dec,95720,0.42 
3214,웅진씽크빅,12-Dec,95720,0.44 
3215,웅진씽크빅,13-Dec,95720,0.47 
3216,웅진씽크빅,14-Dec,95720,0.51 
3217,웅진씽크빅,15-Dec,95720,0.51 
3218,웅진씽크빅,16-Dec,95720,0.46 
3219,웅진씽크빅,17-Dec,95720,0.44 
3220,웅진씽크빅,18-Dec,95720,0.43 
3221,웅진씽크빅,19-Dec,95720,0.43 
3222,원익,11-Dec,32940,0.76 
3223,원익,12-Dec,32940,0.77 
3224,원익,13-Dec,32940,0.79 
3225,원익,14-Dec,32940,0.77 
3226,원익,15-Dec,32940,0.75 
3227,원익,16-Dec,32940,0.61 
3228,원익,17-Dec,32940,0.56 
3229,원익,18-Dec,32940,0.51 
3230,원익,19-Dec,32940,0.49 
3231,원익큐브,11-Dec,14190,1.00 
3232,원익큐브,12-Dec,14190,1.00 
3233,원익큐브,13-Dec,14190,0.90 
3234,원익큐브,14-Dec,14190,0.87 
3235,원익큐브,15-Dec,14190,0.91 
3236,원익큐브,16-Dec,14190,0.91 
3237,원익큐브,17-Dec,14190,0.90 
3238,원익큐브,18-Dec,14190,0.92 
3239,원익큐브,19-Dec,14190,0.92 
3240,원익피앤이,11-Dec,131390,1.00 
3241,원익피앤이,12-Dec,131390,1.00 
3242,원익피앤이,13-Dec,131390,1.00 
3243,원익피앤이,14-Dec,131390,0.79 
3244,원익피앤이,15-Dec,131390,0.77 
3245,원익피앤이,16-Dec,131390,0.77 
3246,원익피앤이,17-Dec,131390,0.73 
3247,원익피앤이,18-Dec,131390,0.73 
3248,원익피앤이,19-Dec,131390,0.78 
3249,월덱스,11-Dec,101160,0.72 
3250,월덱스,12-Dec,101160,0.83 
3251,월덱스,13-Dec,101160,0.85 
3252,월덱스,14-Dec,101160,0.74 
3253,월덱스,15-Dec,101160,0.76 
3254,월덱스,16-Dec,101160,0.75 
3255,월덱스,17-Dec,101160,0.72 
3256,월덱스,18-Dec,101160,0.67 
3257,월덱스,19-Dec,101160,0.68 
3258,웨이브일렉트로닉스,11-Dec,95270,0.73 
3259,웨이브일렉트로닉스,12-Dec,95270,0.55 
3260,웨이브일렉트로닉스,13-Dec,95270,0.66 
3261,웨이브일렉트로닉스,14-Dec,95270,0.70 
3262,웨이브일렉트로닉스,15-Dec,95270,0.75 
3263,웨이브일렉트로닉스,16-Dec,95270,0.77 
3264,웨이브일렉트로닉스,17-Dec,95270,0.64 
3265,웨이브일렉트로닉스,18-Dec,95270,0.69 
3266,웨이브일렉트로닉스,19-Dec,95270,0.74 
3267,웰크론,11-Dec,65950,0.70 
3268,웰크론,12-Dec,65950,0.77 
3269,웰크론,13-Dec,65950,0.78 
3270,웰크론,14-Dec,65950,0.81 
3271,웰크론,15-Dec,65950,0.77 
3272,웰크론,16-Dec,65950,0.76 
3273,웰크론,17-Dec,65950,0.83 
3274,웰크론,18-Dec,65950,0.83 
3275,웰크론,19-Dec,65950,0.84 
3276,웰크론한텍,11-Dec,76080,0.75 
3277,웰크론한텍,12-Dec,76080,0.81 
3278,웰크론한텍,13-Dec,76080,0.84 
3279,웰크론한텍,14-Dec,76080,0.93 
3280,웰크론한텍,15-Dec,76080,0.90 
3281,웰크론한텍,16-Dec,76080,0.92 
3282,웰크론한텍,17-Dec,76080,0.95 
3283,웰크론한텍,18-Dec,76080,0.94 
3284,웰크론한텍,19-Dec,76080,0.96 
3285,웹스,15-Dec,196700,0.67 
3286,웹스,16-Dec,196700,0.67 
3287,웹스,17-Dec,196700,0.75 
3288,웹스,18-Dec,196700,0.77 
3289,웹스,19-Dec,196700,0.77 
3290,위니아,16-Dec,71460,0.74 
3291,위니아,17-Dec,71460,0.73 
3292,위니아,18-Dec,71460,0.78 
3293,위니아,19-Dec,71460,0.80 
3294,위닉스,11-Dec,44340,0.92 
3295,위닉스,12-Dec,44340,0.90 
3296,위닉스,13-Dec,44340,0.84 
3297,위닉스,14-Dec,44340,0.80 
3298,위닉스,15-Dec,44340,0.82 
3299,위닉스,16-Dec,44340,0.80 
3300,위닉스,17-Dec,44340,0.76 
3301,위닉스,18-Dec,44340,0.73 
3302,위닉스,19-Dec,44340,0.67 
3303,위메이드,11-Dec,112040,0.13 
3304,위메이드,12-Dec,112040,0.12 
3305,위메이드,13-Dec,112040,0.95 
3306,위메이드,14-Dec,112040,1.19 
3307,위메이드,15-Dec,112040,1.09 
3308,위메이드,16-Dec,112040,0.96 
3309,위메이드,17-Dec,112040,0.95 
3310,위메이드,18-Dec,112040,1.28 
3311,위메이드,19-Dec,112040,1.08 
3312,위메이드맥스,11-Dec,101730,0.27 
3313,위메이드맥스,12-Dec,101730,0.27 
3314,위메이드맥스,13-Dec,101730,0.65 
3315,위메이드맥스,14-Dec,101730,1.15 
3316,위메이드맥스,15-Dec,101730,1.26 
3317,위메이드맥스,16-Dec,101730,1.13 
3318,위메이드맥스,17-Dec,101730,1.26 
3319,위메이드맥스,18-Dec,101730,1.44 
3320,위메이드맥스,19-Dec,101730,1.36 
3321,위스컴,11-Dec,24070,0.91 
3322,위스컴,12-Dec,24070,0.91 
3323,위스컴,13-Dec,24070,0.91 
3324,위스컴,14-Dec,24070,0.91 
3325,위스컴,15-Dec,24070,0.93 
3326,위스컴,16-Dec,24070,0.94 
3327,위스컴,17-Dec,24070,0.95 
3328,위스컴,18-Dec,24070,0.95 
3329,위스컴,19-Dec,24070,0.94 
3330,위지트,11-Dec,36090,1.00 
3331,위지트,12-Dec,36090,1.00 
3332,위지트,13-Dec,36090,1.00 
3333,위지트,14-Dec,36090,1.00 
3334,위지트,15-Dec,36090,0.69 
3335,위지트,16-Dec,36090,0.70 
3336,위지트,17-Dec,36090,0.74 
3337,위지트,18-Dec,36090,0.75 
3338,위지트,19-Dec,36090,0.85 
3339,윈팩,13-Dec,97800,1.00 
3340,윈팩,14-Dec,97800,1.00 
3341,윈팩,15-Dec,97800,1.00 
3342,윈팩,16-Dec,97800,1.00 
3343,윈팩,17-Dec,97800,1.00 
3344,윈팩,18-Dec,97800,1.00 
3345,윈팩,19-Dec,97800,1.00 
3346,윈하이텍,14-Dec,192390,1.00 
3347,윈하이텍,15-Dec,192390,1.00 
3348,윈하이텍,16-Dec,192390,1.00 
3349,윈하이텍,17-Dec,192390,1.00 
3350,윈하이텍,18-Dec,192390,1.00 
3351,윈하이텍,19-Dec,192390,0.95 
3352,윌비스,11-Dec,8600,0.81 
3353,윌비스,12-Dec,8600,0.85 
3354,윌비스,13-Dec,8600,0.81 
3355,윌비스,14-Dec,8600,0.81 
3356,윌비스,15-Dec,8600,0.81 
3357,윌비스,16-Dec,8600,0.80 
3358,윌비스,17-Dec,8600,0.81 
3359,윌비스,18-Dec,8600,0.81 
3360,윌비스,19-Dec,8600,0.90 
3361,유니온,11-Dec,910,0.83 
3362,유니온,12-Dec,910,0.86 
3363,유니온,13-Dec,910,0.85 
3364,유니온,14-Dec,910,0.83 
3365,유니온,15-Dec,910,0.86 
3366,유니온,16-Dec,910,1.00 
3367,유니온,17-Dec,910,0.86 
3368,유니온,18-Dec,910,0.87 
3369,유니온,19-Dec,910,0.82 
3370,유니켐,11-Dec,11330,1.00 
3371,유니켐,12-Dec,11330,1.00 
3372,유니켐,13-Dec,11330,1.00 
3373,유니켐,16-Dec,11330,1.00 
3374,유니켐,17-Dec,11330,0.88 
3375,유니켐,18-Dec,11330,0.76 
3376,유니켐,19-Dec,11330,0.76 
3377,유니크,11-Dec,11320,0.86 
3378,유니크,12-Dec,11320,0.85 
3379,유니크,13-Dec,11320,0.82 
3380,유니크,14-Dec,11320,0.86 
3381,유니크,15-Dec,11320,0.88 
3382,유니크,16-Dec,11320,0.87 
3383,유니크,17-Dec,11320,0.89 
3384,유니크,18-Dec,11320,0.91 
3385,유니크,19-Dec,11320,0.89 
3386,유니테스트,11-Dec,86390,0.62 
3387,유니테스트,12-Dec,86390,0.62 
3388,유니테스트,13-Dec,86390,0.73 
3389,유니테스트,14-Dec,86390,0.60 
3390,유니테스트,15-Dec,86390,0.61 
3391,유니테스트,16-Dec,86390,0.69 
3392,유니테스트,17-Dec,86390,0.64 
3393,유니테스트,18-Dec,86390,0.62 
3394,유니테스트,19-Dec,86390,0.66 
3395,유바이오로직스,17-Dec,206650,1.00 
3396,유바이오로직스,18-Dec,206650,1.00 
3397,유바이오로직스,19-Dec,206650,1.00 
3398,유성티엔에스,11-Dec,24800,0.94 
3399,유성티엔에스,12-Dec,24800,0.95 
3400,유성티엔에스,13-Dec,24800,0.94 
3401,유성티엔에스,14-Dec,24800,0.95 
3402,유성티엔에스,15-Dec,24800,0.94 
3403,유성티엔에스,16-Dec,24800,0.93 
3404,유성티엔에스,17-Dec,24800,0.94 
3405,유성티엔에스,18-Dec,24800,0.95 
3406,유성티엔에스,19-Dec,24800,0.95 
3407,유수홀딩스,11-Dec,700,1.00 
3408,유수홀딩스,12-Dec,700,1.00 
3409,유수홀딩스,13-Dec,700,0.98 
3410,유수홀딩스,14-Dec,700,0.80 
3411,유수홀딩스,15-Dec,700,0.74 
3412,유수홀딩스,16-Dec,700,0.74 
3413,유수홀딩스,17-Dec,700,0.70 
3414,유수홀딩스,18-Dec,700,0.72 
3415,유수홀딩스,19-Dec,700,0.81 
3416,유신,11-Dec,54930,1.00 
3417,유신,12-Dec,54930,1.00 
3418,유신,13-Dec,54930,1.00 
3419,유신,14-Dec,54930,0.89 
3420,유신,15-Dec,54930,0.90 
3421,유신,16-Dec,54930,1.00 
3422,유신,17-Dec,54930,1.00 
3423,유신,18-Dec,54930,1.00 
3424,유신,19-Dec,54930,1.00 
3425,유씨아이,11-Dec,38340,0.75 
3426,유씨아이,12-Dec,38340,0.87 
3427,유씨아이,13-Dec,38340,0.98 
3428,유씨아이,14-Dec,38340,0.94 
3429,유씨아이,15-Dec,38340,0.85 
3430,유씨아이,16-Dec,38340,0.51 
3431,유씨아이,17-Dec,38340,0.59 
3432,유씨아이,18-Dec,38340,0.55 
3433,유씨아이,19-Dec,38340,0.67 
3434,유아이디,11-Dec,69330,1.00 
3435,유아이디,12-Dec,69330,1.00 
3436,유아이디,13-Dec,69330,1.00 
3437,유아이디,14-Dec,69330,1.00 
3438,유아이디,15-Dec,69330,1.00 
3439,유아이디,16-Dec,69330,1.00 
3440,유아이디,17-Dec,69330,1.00 
3441,유아이디,18-Dec,69330,1.00 
3442,유아이디,19-Dec,69330,1.03 
3443,유진로봇,11-Dec,56080,1.00 
3444,유진로봇,12-Dec,56080,1.00 
3445,유진로봇,13-Dec,56080,1.00 
3446,유진로봇,14-Dec,56080,0.78 
3447,유진로봇,15-Dec,56080,0.78 
3448,유진로봇,16-Dec,56080,0.78 
3449,유진로봇,17-Dec,56080,0.76 
3450,유진로봇,18-Dec,56080,0.80 
3451,유진로봇,19-Dec,56080,0.86 
3452,유테크,15-Dec,178780,1.00 
3453,유테크,16-Dec,178780,1.22 
3454,유테크,17-Dec,178780,0.97 
3455,유테크,18-Dec,178780,1.02 
3456,유테크,19-Dec,178780,1.00 
3457,유틸렉스,18-Dec,263050,0.00 
3458,유틸렉스,19-Dec,263050,0.00 
3459,육일씨엔에쓰,15-Dec,191410,0.87 
3460,육일씨엔에쓰,16-Dec,191410,1.04 
3461,육일씨엔에쓰,17-Dec,191410,0.80 
3462,육일씨엔에쓰,18-Dec,191410,0.88 
3463,육일씨엔에쓰,19-Dec,191410,0.96 
3464,율호,11-Dec,72770,0.46 
3465,율호,12-Dec,72770,0.55 
3466,율호,13-Dec,72770,0.58 
3467,율호,14-Dec,72770,0.87 
3468,율호,15-Dec,72770,0.86 
3469,율호,16-Dec,72770,0.86 
3470,율호,17-Dec,72770,0.93 
3471,율호,18-Dec,72770,1.00 
3472,율호,19-Dec,72770,0.83 
3473,이건홀딩스,11-Dec,39020,0.87 
3474,이건홀딩스,12-Dec,39020,0.89 
3475,이건홀딩스,13-Dec,39020,0.87 
3476,이건홀딩스,14-Dec,39020,0.93 
3477,이건홀딩스,15-Dec,39020,0.91 
3478,이건홀딩스,16-Dec,39020,0.84 
3479,이건홀딩스,17-Dec,39020,0.84 
3480,이건홀딩스,18-Dec,39020,0.85 
3481,이건홀딩스,19-Dec,39020,0.87 
3482,이글루코퍼레이션,11-Dec,67920,1.00 
3483,이글루코퍼레이션,12-Dec,67920,1.00 
3484,이글루코퍼레이션,13-Dec,67920,1.00 
3485,이글루코퍼레이션,14-Dec,67920,1.00 
3486,이글루코퍼레이션,15-Dec,67920,1.05 
3487,이글루코퍼레이션,16-Dec,67920,0.95 
3488,이글루코퍼레이션,17-Dec,67920,0.95 
3489,이글루코퍼레이션,18-Dec,67920,0.95 
3490,이글루코퍼레이션,19-Dec,67920,0.98 
3491,이노와이어리스,11-Dec,73490,0.56 
3492,이노와이어리스,12-Dec,73490,0.59 
3493,이노와이어리스,13-Dec,73490,0.68 
3494,이노와이어리스,14-Dec,73490,0.65 
3495,이노와이어리스,15-Dec,73490,0.67 
3496,이노와이어리스,16-Dec,73490,0.69 
3497,이노와이어리스,17-Dec,73490,0.66 
3498,이노와이어리스,18-Dec,73490,0.68 
3499,이노와이어리스,19-Dec,73490,0.56 
3500,이녹스,11-Dec,88390,0.75 
3501,이녹스,12-Dec,88390,0.74 
3502,이녹스,13-Dec,88390,0.69 
3503,이녹스,14-Dec,88390,0.70 
3504,이녹스,15-Dec,88390,0.72 
3505,이녹스,16-Dec,88390,0.73 
3506,이녹스,17-Dec,88390,0.77 
3507,이녹스,18-Dec,88390,0.66 
3508,이녹스,19-Dec,88390,0.64 
3509,이라이콤,11-Dec,41520,0.91 
3510,이라이콤,12-Dec,41520,0.89 
3511,이라이콤,13-Dec,41520,0.89 
3512,이라이콤,14-Dec,41520,0.88 
3513,이라이콤,15-Dec,41520,0.89 
3514,이라이콤,16-Dec,41520,0.92 
3515,이라이콤,17-Dec,41520,0.94 
3516,이라이콤,18-Dec,41520,0.91 
3517,이라이콤,19-Dec,41520,0.94 
3518,이랜텍,11-Dec,54210,0.93 
3519,이랜텍,12-Dec,54210,0.92 
3520,이랜텍,13-Dec,54210,0.89 
3521,이랜텍,14-Dec,54210,0.91 
3522,이랜텍,15-Dec,54210,0.90 
3523,이랜텍,16-Dec,54210,0.90 
3524,이랜텍,17-Dec,54210,0.91 
3525,이랜텍,18-Dec,54210,0.91 
3526,이랜텍,19-Dec,54210,0.89 
3527,이루온,11-Dec,65440,0.60 
3528,이루온,12-Dec,65440,0.64 
3529,이루온,13-Dec,65440,0.64 
3530,이루온,14-Dec,65440,0.69 
3531,이루온,15-Dec,65440,0.73 
3532,이루온,16-Dec,65440,0.74 
3533,이루온,17-Dec,65440,0.69 
3534,이루온,18-Dec,65440,0.75 
3535,이루온,19-Dec,65440,0.75 
3536,이미지스테크놀로지,11-Dec,115610,1.00 
3537,이미지스테크놀로지,12-Dec,115610,1.00 
3538,이미지스테크놀로지,13-Dec,115610,0.80 
3539,이미지스테크놀로지,14-Dec,115610,0.85 
3540,이미지스테크놀로지,15-Dec,115610,0.86 
3541,이미지스테크놀로지,16-Dec,115610,0.84 
3542,이미지스테크놀로지,17-Dec,115610,0.92 
3543,이미지스테크놀로지,18-Dec,115610,0.94 
3544,이미지스테크놀로지,19-Dec,115610,0.90 
3545,이브이수성,11-Dec,84180,1.00 
3546,이브이수성,12-Dec,84180,1.00 
3547,이브이수성,13-Dec,84180,1.00 
3548,이브이수성,14-Dec,84180,1.00 
3549,이브이수성,15-Dec,84180,1.00 
3550,이브이수성,16-Dec,84180,1.00 
3551,이브이수성,17-Dec,84180,0.81 
3552,이브이수성,18-Dec,84180,0.82 
3553,이브이수성,19-Dec,84180,0.84 
3554,이브이첨단소재,11-Dec,131400,0.79 
3555,이브이첨단소재,12-Dec,131400,0.85 
3556,이브이첨단소재,13-Dec,131400,0.87 
3557,이브이첨단소재,14-Dec,131400,0.95 
3558,이브이첨단소재,15-Dec,131400,1.04 
3559,이브이첨단소재,16-Dec,131400,0.94 
3560,이브이첨단소재,17-Dec,131400,0.82 
