회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
(주)나인테크,267320,19-Dec,,,
(주)남선알미늄,8350,10-Dec,270881073,243724794,
(주)남선알미늄,8350,11-Dec,302410988,276133992,
(주)남선알미늄,8350,12-Dec,,,
(주)남선알미늄,8350,13-Dec,,,
(주)남선알미늄,8350,14-Dec,,,
(주)남선알미늄,8350,15-Dec,,,
(주)남선알미늄,8350,16-Dec,,,
(주)남선알미늄,8350,17-Dec,,,
(주)남선알미늄,8350,18-Dec,347834921,312961290,
(주)남선알미늄,8350,19-Dec,324782177,289895888,
(주)남성,4270,10-Dec,77176415,60523923,
(주)남성,4270,11-Dec,66156225,51529324,
(주)남성,4270,12-Dec,68020409,51440855,
(주)남성,4270,13-Dec,73072002,55428602,
(주)남성,4270,14-Dec,69059783,51589850,
(주)남성,4270,15-Dec,75864783,56596270,
(주)남성,4270,16-Dec,83724292,61569580,
(주)남성,4270,17-Dec,91991880,67081001,
(주)남성,4270,18-Dec,83251810,64188932,
(주)남성,4270,19-Dec,72953026,54057224,
(주)내츄럴엔도텍,168330,13-Dec,,,
(주)내츄럴엔도텍,168330,14-Dec,,,
(주)내츄럴엔도텍,168330,15-Dec,44506401,13905861,
(주)내츄럴엔도텍,168330,16-Dec,6556020,4249562,
(주)내츄럴엔도텍,168330,17-Dec,9238808,5910004,
(주)내츄럴엔도텍,168330,18-Dec,8928362,12032388,
(주)내츄럴엔도텍,168330,19-Dec,6580460,9955380,
(주)네오리진,94860,10-Dec,26146044,21213719,
(주)네오리진,94860,11-Dec,42947694,35654342,
(주)네오리진,94860,12-Dec,,,
(주)네오리진,94860,13-Dec,,,
(주)네오리진,94860,14-Dec,,,
(주)네오리진,94860,15-Dec,,,
(주)네오리진,94860,16-Dec,,,
(주)네오리진,94860,17-Dec,9263380,4114151,
(주)네오리진,94860,18-Dec,,,
(주)네오리진,94860,19-Dec,,,
(주)네오셈,253590,18-Dec,,,
(주)네오셈,253590,19-Dec,27225588,13957524,
(주)네오오토,212560,15-Dec,,,
(주)네오오토,212560,16-Dec,,,
(주)네오오토,212560,17-Dec,,,
(주)네오오토,212560,18-Dec,,,
(주)네오오토,212560,19-Dec,,,
(주)네오위즈,95660,10-Dec,430549822,260997342,
(주)네오위즈,95660,11-Dec,667748340,404835206,
(주)네오위즈,95660,12-Dec,674589550,426674549,
(주)네오위즈,95660,13-Dec,442897817,247094563,
(주)네오위즈,95660,14-Dec,201029653,97213907,
(주)네오위즈,95660,15-Dec,190070606,89001598,
(주)네오위즈,95660,16-Dec,191038418,90392826,
(주)네오위즈,95660,17-Dec,174045348,91937730,
(주)네오위즈,95660,18-Dec,215490230,104316848,
(주)네오위즈,95660,19-Dec,254498033,114293832,
(주)네오위즈홀딩스,42420,10-Dec,505659785,307012973,
(주)네오위즈홀딩스,42420,11-Dec,727227250,445201473,
(주)네오위즈홀딩스,42420,12-Dec,742971136,482711056,
(주)네오위즈홀딩스,42420,13-Dec,512084970,289691305,
(주)네오위즈홀딩스,42420,14-Dec,262205577,135450174,
(주)네오위즈홀딩스,42420,15-Dec,199471968,94870705,
(주)네오위즈홀딩스,42420,16-Dec,201698095,96783407,
(주)네오위즈홀딩스,42420,17-Dec,184864190,98457745,
(주)네오위즈홀딩스,42420,18-Dec,228327081,112175792,
(주)네오위즈홀딩스,42420,19-Dec,253948130,114229214,
(주)네오크레마,311390,19-Dec,19776649,15222930,
(주)네오티스,85910,10-Dec,38920125,31878852,
(주)네오티스,85910,11-Dec,,,
(주)네오티스,85910,12-Dec,,,
(주)네오티스,85910,13-Dec,36116964,27630395,
(주)네오티스,85910,14-Dec,37658799,28502483,
(주)네오티스,85910,15-Dec,35730680,28724370,
(주)네오티스,85910,16-Dec,40161938,31663302,
(주)네오티스,85910,17-Dec,43473210,34282804,
(주)네오티스,85910,18-Dec,45195339,35138242,
(주)네오티스,85910,19-Dec,42409365,33502835,
(주)네오팜,92730,10-Dec,,,
(주)네오팜,92730,11-Dec,,,
(주)네오팜,92730,12-Dec,,,
(주)네오팜,92730,13-Dec,,,
(주)네오팜,92730,14-Dec,,,
(주)네오팜,92730,15-Dec,,,
(주)네오팜,92730,16-Dec,42368623,10491982,
(주)네오팜,92730,17-Dec,53633507,13490376,
(주)네오팜,92730,18-Dec,66274582,17938729,
(주)네오팜,92730,19-Dec,83240333,23136104,
(주)네오펙트,290660,18-Dec,5653093,1476785,
(주)네오펙트,290660,19-Dec,12311251,9084639,
(주)네온테크,306620,18-Dec,,,
(주)네온테크,306620,19-Dec,,,
(주)네이블커뮤니케이션즈,153460,12-Dec,,,
(주)네이블커뮤니케이션즈,153460,13-Dec,,,
(주)네이블커뮤니케이션즈,153460,14-Dec,23696900,11849430,
(주)네이블커뮤니케이션즈,153460,15-Dec,,,
(주)네이블커뮤니케이션즈,153460,16-Dec,,,
(주)네이블커뮤니케이션즈,153460,17-Dec,,,
(주)네이블커뮤니케이션즈,153460,18-Dec,,,
(주)네이블커뮤니케이션즈,153460,19-Dec,,,
(주)네이처셀,7390,10-Dec,,,
(주)네이처셀,7390,11-Dec,,,
(주)네이처셀,7390,12-Dec,,,
(주)네이처셀,7390,13-Dec,,,
(주)네이처셀,7390,14-Dec,,,
(주)네이처셀,7390,15-Dec,,,
(주)네이처셀,7390,16-Dec,,,
(주)네이처셀,7390,17-Dec,,,
(주)네이처셀,7390,18-Dec,,,
(주)네이처셀,7390,19-Dec,,,
(주)네패스,33640,10-Dec,272781707,219624044,
(주)네패스,33640,11-Dec,276089822,229235676,
(주)네패스,33640,12-Dec,290541326,212982961,
(주)네패스,33640,13-Dec,364128942,323671420,
(주)네패스,33640,14-Dec,328792875,282825609,
(주)네패스,33640,15-Dec,279220555,225695889,
(주)네패스,33640,16-Dec,254535006,207412137,
(주)네패스,33640,17-Dec,285034101,222930178,
(주)네패스,33640,18-Dec,273317888,210101744,
(주)네패스,33640,19-Dec,356317076,242594426,
(주)넥센,5720,10-Dec,249092509,206197799,
(주)넥센,5720,11-Dec,281033576,240775423,
(주)넥센,5720,12-Dec,285150563,232348549,
(주)넥센,5720,13-Dec,379858452,264046885,
(주)넥센,5720,14-Dec,354340603,233765860,
(주)넥센,5720,15-Dec,306141351,187846972,
(주)넥센,5720,16-Dec,321408358,179098637,
(주)넥센,5720,17-Dec,314030027,205618490,
(주)넥센,5720,18-Dec,1360025189,998361049,
(주)넥센,5720,19-Dec,2291341654,1621747837,
(주)넥스턴바이오사이언스,89140,10-Dec,,,
(주)넥스턴바이오사이언스,89140,11-Dec,,,
(주)넥스턴바이오사이언스,89140,12-Dec,,,
(주)넥스턴바이오사이언스,89140,13-Dec,,,
(주)넥스턴바이오사이언스,89140,14-Dec,,,
(주)넥스턴바이오사이언스,89140,15-Dec,,,
(주)넥스턴바이오사이언스,89140,16-Dec,,,
(주)넥스턴바이오사이언스,89140,17-Dec,,,
(주)넥스턴바이오사이언스,89140,18-Dec,,,
(주)넥스턴바이오사이언스,89140,19-Dec,,,
(주)넥스트아이,137940,11-Dec,,,
(주)넥스트아이,137940,12-Dec,25700825,14825353,
(주)넥스트아이,137940,13-Dec,27906402,17632346,
(주)넥스트아이,137940,14-Dec,29162012,19754366,
(주)넥스트아이,137940,15-Dec,26565766,17875118,
(주)넥스트아이,137940,16-Dec,39439948,28516754,
(주)넥스트아이,137940,17-Dec,59482937,40479614,
(주)넥스트아이,137940,18-Dec,87218818,56121664,
(주)넥스트아이,137940,19-Dec,87989318,64058638,
(주)넥스트엔터테인먼트월드,160550,14-Dec,61981056,47452410,
(주)넥스트엔터테인먼트월드,160550,15-Dec,82586150,73838928,
(주)넥스트엔터테인먼트월드,160550,16-Dec,125723993,99920680,
(주)넥스트엔터테인먼트월드,160550,17-Dec,94538544,73587274,
(주)넥스트엔터테인먼트월드,160550,18-Dec,161222834,133948816,
(주)넥스트엔터테인먼트월드,160550,19-Dec,149180097,120874917,
(주)넥슨게임즈,225570,15-Dec,,,
(주)넥슨게임즈,225570,16-Dec,,,
(주)넥슨게임즈,225570,17-Dec,,,
(주)넥슨게임즈,225570,18-Dec,,,
(주)넥슨게임즈,225570,19-Dec,,,
(주)넵튠,217270,15-Dec,,,
(주)넵튠,217270,16-Dec,18335549,0,
(주)넵튠,217270,17-Dec,20528450,0,
(주)넵튠,217270,18-Dec,18174243,0,
(주)넵튠,217270,19-Dec,18037054,0,
(주)노랑풍선,104620,19-Dec,76779803,0,
(주)노루페인트,90350,10-Dec,323598602,259753598,
(주)노루페인트,90350,11-Dec,387059408,313485273,
(주)노루페인트,90350,12-Dec,418644745,333530091,
(주)노루페인트,90350,13-Dec,433477073,338930285,
(주)노루페인트,90350,14-Dec,458147572,348902977,
(주)노루페인트,90350,15-Dec,461646501,342654487,
(주)노루페인트,90350,16-Dec,478935529,350471794,
(주)노루페인트,90350,17-Dec,551409798,420206043,
(주)노루페인트,90350,18-Dec,614726256,483753501,
(주)노루페인트,90350,19-Dec,647452120,500399179,
(주)노루홀딩스,320,10-Dec,468484516,370224678,
(주)노루홀딩스,320,11-Dec,547974061,437075689,
(주)노루홀딩스,320,12-Dec,585634923,460002018,
(주)노루홀딩스,320,13-Dec,613234216,467808864,
(주)노루홀딩스,320,14-Dec,669995655,495810961,
(주)노루홀딩스,320,15-Dec,683481222,494360225,
(주)노루홀딩스,320,16-Dec,690144458,496197972,
(주)노루홀딩스,320,17-Dec,771302006,576119198,
(주)노루홀딩스,320,18-Dec,835993399,652800939,
(주)노루홀딩스,320,19-Dec,884292309,674244549,
(주)노바렉스,194700,18-Dec,107311222,86646381,
(주)노바렉스,194700,19-Dec,159100863,130485539,
(주)노바텍,285490,18-Dec,25883507,15486739,
(주)노바텍,285490,19-Dec,26133499,15107712,
(주)노블엠앤비,106520,12-Dec,85612148,69892005,
(주)노블엠앤비,106520,13-Dec,153755286,124865197,
(주)노블엠앤비,106520,14-Dec,77158349,67098364,
(주)노블엠앤비,106520,15-Dec,70713722,66821991,
(주)노블엠앤비,106520,16-Dec,63662855,62220237,
(주)노블엠앤비,106520,17-Dec,60316673,61813700,
(주)노블엠앤비,106520,18-Dec,64349679,65804468,
(주)노블엠앤비,106520,19-Dec,75340573,64270061,
(주)노터스,278650,19-Dec,46039645,0,
(주)녹십자,6280,10-Dec,793048919,471109974,
(주)녹십자,6280,11-Dec,767911771,509056095,
(주)녹십자,6280,12-Dec,811774313,558194735,
(주)녹십자,6280,13-Dec,888168207,613274391,
(주)녹십자,6280,14-Dec,975327106,664827551,
(주)녹십자,6280,15-Dec,1047812247,708815564,
(주)녹십자,6280,16-Dec,1197903918,845825581,
(주)녹십자,6280,17-Dec,1287916286,921112428,
(주)녹십자,6280,18-Dec,1334877810,989010126,
(주)녹십자,6280,19-Dec,1369709727,997394419,
(주)녹십자엠에스,142280,14-Dec,,,
(주)녹십자엠에스,142280,15-Dec,89298322,75917238,
(주)녹십자엠에스,142280,16-Dec,86162555,73697055,
(주)녹십자엠에스,142280,17-Dec,98389224,82984731,
(주)녹십자엠에스,142280,18-Dec,86321905,78137247,
(주)녹십자엠에스,142280,19-Dec,94085373,84615078,
(주)녹십자웰빙,234690,19-Dec,,,
(주)녹십자홀딩스,5250,10-Dec,842803462,500464958,
(주)녹십자홀딩스,5250,11-Dec,817952804,534680424,
(주)녹십자홀딩스,5250,12-Dec,856575203,581877361,
(주)녹십자홀딩스,5250,13-Dec,938298393,639263345,
(주)녹십자홀딩스,5250,14-Dec,1044768160,707447542,
(주)녹십자홀딩스,5250,15-Dec,1132876997,763273323,
(주)녹십자홀딩스,5250,16-Dec,1354466206,961698365,
(주)녹십자홀딩스,5250,17-Dec,1465489007,1053201532,
(주)녹십자홀딩스,5250,18-Dec,1548714795,1142160627,
(주)녹십자홀딩스,5250,19-Dec,1524799074,1095011572,
(주)녹원씨엔아이,65560,10-Dec,29602827,20519252,
(주)녹원씨엔아이,65560,11-Dec,31094117,20957816,
(주)녹원씨엔아이,65560,12-Dec,27705495,19739458,
(주)녹원씨엔아이,65560,13-Dec,15090112,12996723,
(주)녹원씨엔아이,65560,14-Dec,5068245,4683759,
(주)녹원씨엔아이,65560,15-Dec,7329185,3914052,
(주)녹원씨엔아이,65560,16-Dec,3875841,3171539,
(주)녹원씨엔아이,65560,17-Dec,22075102,8135827,
(주)녹원씨엔아이,65560,18-Dec,76356153,50072710,
(주)녹원씨엔아이,65560,19-Dec,62274838,42833400,
(주)농심,4370,10-Dec,2082830180,1463707370,
(주)농심,4370,11-Dec,2170883423,1592746952,
(주)농심,4370,12-Dec,2175710560,1577645689,
(주)농심,4370,13-Dec,2086651379,1500535418,
(주)농심,4370,14-Dec,2041702670,1456355029,
(주)농심,4370,15-Dec,2181623581,1509622908,
(주)농심,4370,16-Dec,2217015272,1503710527,
(주)농심,4370,17-Dec,2208260640,1473891444,
(주)농심,4370,18-Dec,2236436215,1564692859,
(주)농심,4370,19-Dec,2343942952,1626034453,
(주)농심홀딩스,72710,10-Dec,301392449,252817175,
(주)농심홀딩스,72710,11-Dec,323877236,275794673,
(주)농심홀딩스,72710,12-Dec,314201314,259541401,
(주)농심홀딩스,72710,13-Dec,357018441,271323548,
(주)농심홀딩스,72710,14-Dec,387375241,315866369,
(주)농심홀딩스,72710,15-Dec,449116217,351517218,
(주)농심홀딩스,72710,16-Dec,497827569,365938979,
(주)농심홀딩스,72710,17-Dec,496615431,402928415,
(주)농심홀딩스,72710,18-Dec,543242596,454577658,
(주)농심홀딩스,72710,19-Dec,536687272,459271528,
(주)누리플랜,69140,10-Dec,55095005,41586221,
(주)누리플랜,69140,11-Dec,59455540,46019496,
(주)누리플랜,69140,12-Dec,45093612,36709950,
(주)누리플랜,69140,13-Dec,39376335,34796984,
(주)누리플랜,69140,14-Dec,,,
(주)누리플랜,69140,15-Dec,,,
(주)누리플랜,69140,16-Dec,,,
(주)누리플랜,69140,17-Dec,35622763,28307746,
(주)누리플랜,69140,18-Dec,47668330,39128884,
(주)누리플랜,69140,19-Dec,91289924,74758078,
(주)누리플렉스,40160,10-Dec,72379499,45444995,
(주)누리플렉스,40160,11-Dec,63302018,43443324,
(주)누리플렉스,40160,12-Dec,48208331,31765002,
(주)누리플렉스,40160,13-Dec,37449748,21800207,
(주)누리플렉스,40160,14-Dec,38851721,21908742,
(주)누리플렉스,40160,15-Dec,58420237,33104350,
(주)누리플렉스,40160,16-Dec,51323868,27031454,
(주)누리플렉스,40160,17-Dec,117558807,87678464,
(주)누리플렉스,40160,18-Dec,190385732,137757432,
(주)누리플렉스,40160,19-Dec,147947451,105786376,
(주)누보,332290,19-Dec,,,
(주)뉴로스,126870,12-Dec,32115481,17457759,
(주)뉴로스,126870,13-Dec,36927794,20949242,
(주)뉴로스,126870,14-Dec,34971149,19667861,
(주)뉴로스,126870,15-Dec,42296650,29132443,
(주)뉴로스,126870,16-Dec,44107101,27417266,
(주)뉴로스,126870,17-Dec,44781756,30511936,
(주)뉴로스,126870,18-Dec,51336070,34468898,
(주)뉴로스,126870,19-Dec,59337239,45389599,
(주)뉴보텍,60260,10-Dec,,,
(주)뉴보텍,60260,11-Dec,,,
(주)뉴보텍,60260,12-Dec,,,
(주)뉴보텍,60260,13-Dec,,,
(주)뉴보텍,60260,14-Dec,,,
(주)뉴보텍,60260,15-Dec,,,
(주)뉴보텍,60260,16-Dec,,,
(주)뉴보텍,60260,17-Dec,,,
(주)뉴보텍,60260,18-Dec,,,
(주)뉴보텍,60260,19-Dec,,,
(주)뉴인텍,12340,10-Dec,56835516,48949280,
(주)뉴인텍,12340,11-Dec,58341797,51598791,
(주)뉴인텍,12340,12-Dec,52010833,52729733,
(주)뉴인텍,12340,13-Dec,55876597,52093612,
(주)뉴인텍,12340,14-Dec,57446183,55654181,
(주)뉴인텍,12340,15-Dec,50090372,44818938,
(주)뉴인텍,12340,16-Dec,47895458,48731974,
(주)뉴인텍,12340,17-Dec,50296811,46212803,
(주)뉴인텍,12340,18-Dec,50073204,46773720,
(주)뉴인텍,12340,19-Dec,54414657,48274308,
(주)뉴트리,270870,18-Dec,87218814,21549426,
(주)뉴트리,270870,19-Dec,125146821,28564411,
(주)뉴파워프라즈마,144960,16-Dec,67407272,35073091,
(주)뉴파워프라즈마,144960,17-Dec,104494422,52982744,
(주)뉴파워프라즈마,144960,18-Dec,73411628,36539593,
(주)뉴파워프라즈마,144960,19-Dec,60165999,32316082,
(주)뉴프렉스,85670,10-Dec,71160657,65370795,
(주)뉴프렉스,85670,11-Dec,69161654,61934274,
(주)뉴프렉스,85670,12-Dec,115200892,100590030,
(주)뉴프렉스,85670,13-Dec,135289597,123241092,
(주)뉴프렉스,85670,14-Dec,137800531,123199111,
(주)뉴프렉스,85670,15-Dec,120624038,111409418,
(주)뉴프렉스,85670,16-Dec,145216489,134146461,
(주)뉴프렉스,85670,17-Dec,152715761,135492168,
(주)뉴프렉스,85670,18-Dec,195502399,172692307,
(주)뉴프렉스,85670,19-Dec,128250921,124862126,
(주)다나와,119860,11-Dec,21167814,0,
(주)다나와,119860,12-Dec,25425297,0,
(주)다나와,119860,13-Dec,26571940,0,
(주)다나와,119860,14-Dec,35190274,7091145,
(주)다나와,119860,15-Dec,45480902,12921470,
(주)다나와,119860,16-Dec,64407865,0,
(주)다나와,119860,17-Dec,107606286,0,
(주)다나와,119860,18-Dec,121359168,0,
(주)다나와,119860,19-Dec,202773825,0,
(주)다날,64260,10-Dec,84239177,0,
(주)다날,64260,11-Dec,93496730,0,
(주)다날,64260,12-Dec,101742236,0,
(주)다날,64260,13-Dec,118103847,0,
(주)다날,64260,14-Dec,98522996,0,
(주)다날,64260,15-Dec,112948116,0,
(주)다날,64260,16-Dec,133477893,0,
(주)다날,64260,17-Dec,172882038,0,
(주)다날,64260,18-Dec,209864332,0,
(주)다날,64260,19-Dec,191162051,0,
(주)다보링크,340360,19-Dec,,,
(주)다산네트웍스,39560,10-Dec,207463115,129818447,
(주)다산네트웍스,39560,11-Dec,144096268,96416001,
(주)다산네트웍스,39560,12-Dec,136034007,84505178,
(주)다산네트웍스,39560,13-Dec,142676651,94362361,
(주)다산네트웍스,39560,14-Dec,163972551,114984264,
(주)다산네트웍스,39560,15-Dec,268186401,208301731,
(주)다산네트웍스,39560,16-Dec,222842801,161705417,
(주)다산네트웍스,39560,17-Dec,307090231,202193627,
(주)다산네트웍스,39560,18-Dec,356932941,236032103,
(주)다산네트웍스,39560,19-Dec,446586616,296929488,
(주)다우기술,23590,10-Dec,741336841,427938678,
(주)다우기술,23590,11-Dec,760690314,413897604,
(주)다우기술,23590,12-Dec,759179929,491708894,
(주)다우기술,23590,13-Dec,752246696,499335780,
(주)다우기술,23590,14-Dec,782978984,473634464,
(주)다우기술,23590,15-Dec,1049708558,576909961,
(주)다우기술,23590,16-Dec,1153420151,673332959,
(주)다우기술,23590,17-Dec,1351213661,763668691,
(주)다우기술,23590,18-Dec,2210006672,1575493918,
(주)다우기술,23590,19-Dec,2901833126,1998008740,
(주)다우데이타,32190,10-Dec,878474389,546145426,
(주)다우데이타,32190,11-Dec,896975499,529741603,
(주)다우데이타,32190,12-Dec,914936870,600814456,
(주)다우데이타,32190,13-Dec,974220018,646990289,
(주)다우데이타,32190,14-Dec,1037075936,644549123,
(주)다우데이타,32190,15-Dec,1307683757,759202715,
(주)다우데이타,32190,16-Dec,1378367701,826622500,
(주)다우데이타,32190,17-Dec,1614385776,934268361,
(주)다우데이타,32190,18-Dec,2525297692,1746635266,
(주)다우데이타,32190,19-Dec,3261975999,2196755647,
(주)다원시스,68240,10-Dec,,,
(주)다원시스,68240,11-Dec,,,
(주)다원시스,68240,12-Dec,,,
(주)다원시스,68240,13-Dec,,,
(주)다원시스,68240,14-Dec,53005111,34370579,
(주)다원시스,68240,15-Dec,67000805,44274428,
(주)다원시스,68240,16-Dec,74193619,51216436,
(주)다원시스,68240,17-Dec,111462046,75146302,
(주)다원시스,68240,18-Dec,128747502,91913119,
(주)다원시스,68240,19-Dec,175077026,136802026,
(주)다이나믹디자인,145210,15-Dec,227815365,190169090,
(주)다이나믹디자인,145210,16-Dec,204284452,172296864,
(주)다이나믹디자인,145210,17-Dec,165349941,141570097,
(주)다이나믹디자인,145210,18-Dec,120810602,114463688,
(주)다이나믹디자인,145210,19-Dec,99404033,89743530,
(주)대교,19680,10-Dec,904217159,737890806,
(주)대교,19680,11-Dec,932828729,766934624,
(주)대교,19680,12-Dec,869494014,718594396,
(주)대교,19680,13-Dec,839582029,688639185,
(주)대교,19680,14-Dec,810557124,659666469,
(주)대교,19680,15-Dec,813207845,648794372,
(주)대교,19680,16-Dec,820717373,654713697,
(주)대교,19680,17-Dec,812203104,651339590,
(주)대교,19680,18-Dec,763142133,626714041,
(주)대교,19680,19-Dec,761938686,621780549,
(주)대구백화점,6370,10-Mar,176290170,58760358,
(주)대구백화점,6370,11-Mar,,,
(주)대구백화점,6370,12-Mar,,,
(주)대구백화점,6370,13-Mar,,,
(주)대구백화점,6370,14-Mar,171071933,64507767,
(주)대구백화점,6370,15-Mar,158152063,59019350,
(주)대구백화점,6370,16-Mar,158291381,56991564,
(주)대구백화점,6370,17-Mar,137288048,49707227,
(주)대구백화점,6370,18-Dec,119956329,38066943,
(주)대구백화점,6370,19-Dec,101484471,0,
(주)대덕,8060,10-Dec,530903371,458990944,
(주)대덕,8060,11-Dec,656457276,585581278,
(주)대덕,8060,12-Dec,751112577,660521039,
