,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율,매출원가율_,매출원가감소율,산업명
13869,코위버(주),56360,15-Dec,60002801,41430553,0.69,0.67,2.898550725,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13870,코위버(주),56360,16-Dec,58702718,39445331,0.67,0.69,-2.985074627,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13871,코위버(주),56360,17-Dec,54336132,34782009,0.64,0.67,-4.6875,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13872,코위버(주),56360,18-Dec,55093572,38645392,0.7,0.64,8.571428571,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13873,코위버(주),56360,19-Dec,113131215,82438762,0.73,0.7,4.109589041,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13874,콜마비앤에이치(주),200130,14-Dec,,,,,,  기타금융업
13875,콜마비앤에이치(주),200130,15-Dec,236186775,193781807,0.82,,,  기타금융업
13876,콜마비앤에이치(주),200130,16-Dec,256009785,211169640,0.82,0.82,0,  기타금융업
13877,콜마비앤에이치(주),200130,17-Dec,419806573,358587684,0.85,0.82,3.529411765,  기타금융업
13878,콜마비앤에이치(주),200130,18-Dec,386365759,309334857,0.8,0.85,-6.25,  기타금융업
13879,콜마비앤에이치(주),200130,19-Dec,438905518,343895339,0.78,0.8,-2.564102564,  기타금융업
13880,쿠쿠홀딩스(주),192400,14-Dec,566702029,326611749,0.58,,,  전기장비 제조업
13881,쿠쿠홀딩스(주),192400,15-Dec,667533187,376376246,0.56,0.58,-3.571428571,  전기장비 제조업
13882,쿠쿠홀딩스(주),192400,16-Dec,716742930,387820225,0.54,0.56,-3.703703704,  전기장비 제조업
13883,쿠쿠홀딩스(주),192400,17-Dec,450167573,272588953,0.61,0.54,11.47540984,  전기장비 제조업
13884,쿠쿠홀딩스(주),192400,18-Dec,493296253,294626512,0.6,0.61,-1.666666667,  전기장비 제조업
13885,쿠쿠홀딩스(주),192400,19-Dec,528311146,309387208,0.59,0.6,-1.694915254,  전기장비 제조업
13886,쿠쿠홈시스(주),284740,18-Dec,418791761,159133287,0.38,,,  임대업; 부동산 제외
13887,쿠쿠홈시스(주),284740,19-Dec,663713921,246479068,0.37,0.38,-2.702702703,  임대업; 부동산 제외
13888,큐렉소(주),60280,11-Dec,33887648,25644306,0.76,0.68,10.52631579,  소매업; 자동차 제외
13889,큐렉소(주),60280,12-Dec,24281125,21618046,0.89,0.76,14.60674157,  소매업; 자동차 제외
13890,큐렉소(주),60280,13-Dec,31090931,27145579,0.87,0.89,-2.298850575,  소매업; 자동차 제외
13891,큐렉소(주),60280,14-Dec,26137538,22590336,0.86,0.87,-1.162790698,  소매업; 자동차 제외
13892,큐렉소(주),60280,15-Dec,27529548,25085859,0.91,0.86,5.494505495,  소매업; 자동차 제외
13893,큐렉소(주),60280,16-Dec,,,,0.91,,  소매업; 자동차 제외
13894,큐렉소(주),60280,17-Dec,,,,,,  소매업; 자동차 제외
13895,큐렉소(주),60280,18-Dec,,,,,,  소매업; 자동차 제외
13896,큐렉소(주),60280,19-Dec,,,,,,  소매업; 자동차 제외
13897,크로바하이텍(주),43590,11-Dec,103944666,91488213,0.88,0.89,-1.136363636,  전기장비 제조업
13898,크로바하이텍(주),43590,12-Dec,93811011,80677419,0.86,0.88,-2.325581395,  전기장비 제조업
13899,크로바하이텍(주),43590,13-Dec,66056175,63975423,0.97,0.86,11.34020619,  전기장비 제조업
13900,크로바하이텍(주),43590,14-Dec,62932896,59935529,0.95,0.97,-2.105263158,  전기장비 제조업
13901,크로바하이텍(주),43590,15-Dec,57896675,53451426,0.92,0.95,-3.260869565,  전기장비 제조업
13902,크로바하이텍(주),43590,16-Dec,60226943,52327911,0.87,0.92,-5.747126437,  전기장비 제조업
13903,크로바하이텍(주),43590,17-Dec,57549187,52296086,0.91,0.87,4.395604396,  전기장비 제조업
13904,크로바하이텍(주),43590,18-Dec,46795016,47812487,1.02,0.91,10.78431373,  전기장비 제조업
13905,크로바하이텍(주),43590,19-Dec,35522415,33651264,0.95,1.02,-7.368421053,  전기장비 제조업
13906,크루셜텍(주),114120,11-Dec,252079208,218599266,0.87,0.82,5.747126437,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13907,크루셜텍(주),114120,12-Dec,280306613,259070470,0.92,0.87,5.434782609,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13908,크루셜텍(주),114120,13-Dec,418335669,389434897,0.93,0.92,1.075268817,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13909,크루셜텍(주),114120,14-Dec,415375265,384850057,0.93,0.93,0,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13910,크루셜텍(주),114120,15-Dec,262524146,210907331,0.8,0.93,-16.25,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13911,크루셜텍(주),114120,16-Dec,320033254,266403753,0.83,0.8,3.614457831,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13912,크루셜텍(주),114120,17-Dec,172701652,179053355,1.04,0.83,20.19230769,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13913,크루셜텍(주),114120,18-Dec,83675066,91067051,1.09,1.04,4.587155963,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13914,크루셜텍(주),114120,19-Dec,65079351,76558435,1.18,1.09,7.627118644,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
13915,크리스탈지노믹스(주),83790,11-Dec,3805891,0,0,0,,  연구개발업
13916,크리스탈지노믹스(주),83790,12-Dec,3718986,0,0,0,,  연구개발업
13917,크리스탈지노믹스(주),83790,13-Dec,4795862,0,0,0,,  연구개발업
13918,크리스탈지노믹스(주),83790,14-Dec,4535575,0,0,0,,  연구개발업
13919,크리스탈지노믹스(주),83790,15-Dec,9765712,0,0,0,,  연구개발업
13920,크리스탈지노믹스(주),83790,16-Dec,14524949,4856543,0.33,0,100,  연구개발업
13921,크리스탈지노믹스(주),83790,17-Dec,12175118,3333319,0.27,0.33,-22.22222222,  연구개발업
13922,크리스탈지노믹스(주),83790,18-Dec,13887491,2902001,0.21,0.27,-28.57142857,  연구개발업
13923,크리스탈지노믹스(주),83790,19-Dec,14006559,9200412,0.66,0.21,68.18181818,  연구개발업
13924,키네마스터(주),139670,11-Dec,,,,,,  출판업
13925,키네마스터(주),139670,12-Dec,,,,,,  출판업
13926,키네마스터(주),139670,13-Dec,,,,,,  출판업
13927,키네마스터(주),139670,14-Dec,17344584,0,0,,,  출판업
13928,키네마스터(주),139670,15-Dec,12713550,0,0,0,,  출판업
13929,키네마스터(주),139670,16-Dec,9342322,0,0,0,,  출판업
13930,키네마스터(주),139670,17-Dec,10098222,0,0,0,,  출판업
13931,키네마스터(주),139670,18-Dec,12796770,0,0,0,,  출판업
13932,키네마스터(주),139670,19-Dec,19423411,0,0,0,,  출판업
13933,태경산업(주),15890,11-Dec,400323922,301984555,0.75,0.72,4,  화학물질 및 화학제품 제조업; 의약품 제외
13934,태경산업(주),15890,12-Dec,406825725,307153875,0.76,0.75,1.315789474,  화학물질 및 화학제품 제조업; 의약품 제외
13935,태경산업(주),15890,13-Dec,445819807,339689878,0.76,0.76,0,  화학물질 및 화학제품 제조업; 의약품 제외
13936,태경산업(주),15890,14-Dec,407671453,308274032,0.76,0.76,0,  화학물질 및 화학제품 제조업; 의약품 제외
13937,태경산업(주),15890,15-Dec,353853068,277208960,0.78,0.76,2.564102564,  화학물질 및 화학제품 제조업; 의약품 제외
13938,태경산업(주),15890,16-Dec,444685147,347585958,0.78,0.78,0,  화학물질 및 화학제품 제조업; 의약품 제외
13939,태경산업(주),15890,17-Dec,563737012,453738656,0.8,0.78,2.5,  화학물질 및 화학제품 제조업; 의약품 제외
13940,태경산업(주),15890,18-Dec,563469539,451550226,0.8,0.8,0,  화학물질 및 화학제품 제조업; 의약품 제외
13941,태경산업(주),15890,19-Dec,519562901,419831678,0.81,0.8,1.234567901,  화학물질 및 화학제품 제조업; 의약품 제외
13942,태경케미컬(주),6890,11-Dec,53525072,37192722,0.69,0.65,5.797101449,  화학물질 및 화학제품 제조업; 의약품 제외
13943,태경케미컬(주),6890,12-Dec,55839714,38831452,0.7,0.69,1.428571429,  화학물질 및 화학제품 제조업; 의약품 제외
13944,태경케미컬(주),6890,13-Dec,51890971,37028149,0.71,0.7,1.408450704,  화학물질 및 화학제품 제조업; 의약품 제외
13945,태경케미컬(주),6890,14-Dec,53965988,38810795,0.72,0.71,1.388888889,  화학물질 및 화학제품 제조업; 의약품 제외
13946,태경케미컬(주),6890,15-Dec,50912036,36132557,0.71,0.72,-1.408450704,  화학물질 및 화학제품 제조업; 의약품 제외
13947,태경케미컬(주),6890,16-Dec,51339557,36373677,0.71,0.71,0,  화학물질 및 화학제품 제조업; 의약품 제외
13948,태경케미컬(주),6890,17-Dec,48889793,36405198,0.74,0.71,4.054054054,  화학물질 및 화학제품 제조업; 의약품 제외
13949,태경케미컬(주),6890,18-Dec,47441991,34379548,0.72,0.74,-2.777777778,  화학물질 및 화학제품 제조업; 의약품 제외
13950,태경케미컬(주),6890,19-Dec,41832104,30506609,0.73,0.72,1.369863014,  화학물질 및 화학제품 제조업; 의약품 제외
13951,태광산업(주),3240,11-Dec,4004987072,2831981269,0.71,0.61,14.08450704,  화학물질 및 화학제품 제조업; 의약품 제외
13952,태광산업(주),3240,12-Dec,3715181735,2811034873,0.76,0.71,6.578947368,  화학물질 및 화학제품 제조업; 의약품 제외
13953,태광산업(주),3240,13-Dec,3513353201,2542730076,0.72,0.76,-5.555555556,  화학물질 및 화학제품 제조업; 의약품 제외
13954,태광산업(주),3240,14-Dec,3162246020,2211501440,0.7,0.72,-2.857142857,  화학물질 및 화학제품 제조업; 의약품 제외
13955,태광산업(주),3240,15-Dec,2804357944,1832396905,0.65,0.7,-7.692307692,  화학물질 및 화학제품 제조업; 의약품 제외
13956,태광산업(주),3240,16-Dec,2671107287,1696258782,0.64,0.65,-1.5625,  화학물질 및 화학제품 제조업; 의약품 제외
13957,태광산업(주),3240,17-Dec,2915823077,1881241626,0.65,0.64,1.538461538,  화학물질 및 화학제품 제조업; 의약품 제외
13958,태광산업(주),3240,18-Dec,3108761624,2031971720,0.65,0.65,0,  화학물질 및 화학제품 제조업; 의약품 제외
13959,태광산업(주),3240,19-Dec,2918003265,1899615933,0.65,0.65,0,  화학물질 및 화학제품 제조업; 의약품 제외
13960,태림포장(주),11280,11-Dec,,,,,,"  펄프, 종이 및 종이제품 제조업"
13961,태림포장(주),11280,12-Dec,,,,,,"  펄프, 종이 및 종이제품 제조업"
13962,태림포장(주),11280,13-Dec,,,,,,"  펄프, 종이 및 종이제품 제조업"
13963,태림포장(주),11280,14-Dec,,,,,,"  펄프, 종이 및 종이제품 제조업"
13964,태림포장(주),11280,15-Dec,350351465,303699253,0.87,,,"  펄프, 종이 및 종이제품 제조업"
13965,태림포장(주),11280,16-Dec,377902760,329233158,0.87,0.87,0,"  펄프, 종이 및 종이제품 제조업"
13966,태림포장(주),11280,17-Dec,565689393,500718196,0.89,0.87,2.247191011,"  펄프, 종이 및 종이제품 제조업"
13967,태림포장(주),11280,18-Dec,608654279,507940997,0.83,0.89,-7.228915663,"  펄프, 종이 및 종이제품 제조업"
13968,태림포장(주),11280,19-Dec,572946203,482282810,0.84,0.83,1.19047619,"  펄프, 종이 및 종이제품 제조업"
13969,태양금속공업(주),4100,11-Dec,344589399,305327276,0.89,0.88,1.123595506,  자동차 및 트레일러 제조업
13970,태양금속공업(주),4100,12-Dec,433348535,385594242,0.89,0.89,0,  자동차 및 트레일러 제조업
13971,태양금속공업(주),4100,13-Dec,460531722,411560911,0.89,0.89,0,  자동차 및 트레일러 제조업
13972,태양금속공업(주),4100,14-Dec,475397440,425061500,0.89,0.89,0,  자동차 및 트레일러 제조업
13973,태양금속공업(주),4100,15-Dec,482361925,430001967,0.89,0.89,0,  자동차 및 트레일러 제조업
13974,태양금속공업(주),4100,16-Dec,477027217,419245458,0.88,0.89,-1.136363636,  자동차 및 트레일러 제조업
13975,태양금속공업(주),4100,17-Dec,469169633,417527909,0.89,0.88,1.123595506,  자동차 및 트레일러 제조업
13976,태양금속공업(주),4100,18-Dec,449188919,397337154,0.88,0.89,-1.136363636,  자동차 및 트레일러 제조업
13977,태양금속공업(주),4100,19-Dec,470863288,434693402,0.92,0.88,4.347826087,  자동차 및 트레일러 제조업
13978,태원물산(주),1420,11-Dec,,,,,,  자동차 및 트레일러 제조업
13979,태원물산(주),1420,12-Dec,,,,,,  자동차 및 트레일러 제조업
13980,태원물산(주),1420,13-Dec,,,,,,  자동차 및 트레일러 제조업
13981,태원물산(주),1420,14-Dec,,,,,,  자동차 및 트레일러 제조업
13982,태원물산(주),1420,15-Dec,,,,,,  자동차 및 트레일러 제조업
13983,태원물산(주),1420,16-Dec,,,,,,  자동차 및 트레일러 제조업
13984,태원물산(주),1420,17-Dec,,,,,,  자동차 및 트레일러 제조업
13985,태원물산(주),1420,18-Dec,,,,,,  자동차 및 트레일러 제조업
13986,태원물산(주),1420,19-Dec,,,,,,  자동차 및 트레일러 제조업
13987,태평양물산(주),7980,11-Dec,469367575,406521732,0.87,0.88,-1.149425287,"  의복, 의복 액세서리 및 모피제품 제조업"
13988,태평양물산(주),7980,12-Dec,593322835,510099320,0.86,0.87,-1.162790698,"  의복, 의복 액세서리 및 모피제품 제조업"
13989,태평양물산(주),7980,13-Dec,818363328,706825887,0.86,0.86,0,"  의복, 의복 액세서리 및 모피제품 제조업"
13990,태평양물산(주),7980,14-Dec,798871319,682055278,0.85,0.86,-1.176470588,"  의복, 의복 액세서리 및 모피제품 제조업"
13991,태평양물산(주),7980,15-Dec,842559230,718307459,0.85,0.85,0,"  의복, 의복 액세서리 및 모피제품 제조업"
13992,태평양물산(주),7980,16-Dec,864658855,791855193,0.92,0.85,7.608695652,"  의복, 의복 액세서리 및 모피제품 제조업"
13993,태평양물산(주),7980,17-Dec,922195889,776534579,0.84,0.92,-9.523809524,"  의복, 의복 액세서리 및 모피제품 제조업"
13994,태평양물산(주),7980,18-Dec,972052003,811059224,0.83,0.84,-1.204819277,"  의복, 의복 액세서리 및 모피제품 제조업"
13995,태평양물산(주),7980,19-Dec,971638980,799112974,0.82,0.83,-1.219512195,"  의복, 의복 액세서리 및 모피제품 제조업"
13996,테고사이언스(주),191420,14-Dec,,,,,,  의료용 물질 및 의약품 제조업
13997,테고사이언스(주),191420,15-Dec,,,,,,  의료용 물질 및 의약품 제조업
13998,테고사이언스(주),191420,16-Dec,8343010,1571366,0.19,,,  의료용 물질 및 의약품 제조업
13999,테고사이언스(주),191420,17-Dec,8642115,1757955,0.2,0.19,5,  의료용 물질 및 의약품 제조업
14000,테고사이언스(주),191420,18-Dec,7850219,1866795,0.24,0.2,16.66666667,  의료용 물질 및 의약품 제조업
14001,테고사이언스(주),191420,19-Dec,6346019,1630821,0.26,0.24,7.692307692,  의료용 물질 및 의약품 제조업
14002,테라사이언스(주),73640,11-Dec,54207498,41728920,0.77,0.76,1.298701299,  금속가공제품 제조업; 기계 및 가구 제외
14003,테라사이언스(주),73640,12-Dec,46925723,35915004,0.77,0.77,0,  금속가공제품 제조업; 기계 및 가구 제외
14004,테라사이언스(주),73640,13-Dec,32430724,26625647,0.82,0.77,6.097560976,  금속가공제품 제조업; 기계 및 가구 제외
14005,테라사이언스(주),73640,14-Dec,35443087,32183033,0.91,0.82,9.89010989,  금속가공제품 제조업; 기계 및 가구 제외
14006,테라사이언스(주),73640,15-Dec,28933361,31044735,1.07,0.91,14.95327103,  금속가공제품 제조업; 기계 및 가구 제외
14007,테라사이언스(주),73640,16-Dec,,,,1.07,,  금속가공제품 제조업; 기계 및 가구 제외
14008,테라사이언스(주),73640,17-Dec,24030813,20155742,0.84,,,  금속가공제품 제조업; 기계 및 가구 제외
14009,테라사이언스(주),73640,18-Dec,19572116,16138467,0.82,0.84,-2.43902439,  금속가공제품 제조업; 기계 및 가구 제외
14010,테라사이언스(주),73640,19-Dec,16194065,14457626,0.89,0.82,7.865168539,  금속가공제품 제조업; 기계 및 가구 제외
14011,텔코웨어(주),78000,11-Dec,54875363,36098223,0.66,0.69,-4.545454545,  정보서비스업
14012,텔코웨어(주),78000,12-Dec,62267722,41171751,0.66,0.66,0,  정보서비스업
14013,텔코웨어(주),78000,13-Dec,65775731,37634348,0.57,0.66,-15.78947368,  정보서비스업
14014,텔코웨어(주),78000,14-Dec,50641871,30874965,0.61,0.57,6.557377049,  정보서비스업
14015,텔코웨어(주),78000,15-Dec,59369782,39741630,0.67,0.61,8.955223881,  정보서비스업
14016,텔코웨어(주),78000,16-Dec,40894146,24350494,0.6,0.67,-11.66666667,  정보서비스업
14017,텔코웨어(주),78000,17-Dec,41401581,25172608,0.61,0.6,1.639344262,  정보서비스업
14018,텔코웨어(주),78000,18-Dec,42145350,24640430,0.58,0.61,-5.172413793,  정보서비스업
14019,텔코웨어(주),78000,19-Dec,41789353,27764551,0.66,0.58,12.12121212,  정보서비스업
14020,티와이엠(주),2900,11-Dec,336738119,267156515,0.79,0.78,1.265822785,  기타 기계 및 장비 제조업
14021,티와이엠(주),2900,12-Dec,366717705,293414338,0.8,0.79,1.25,  기타 기계 및 장비 제조업
14022,티와이엠(주),2900,13-Dec,381620325,299299865,0.78,0.8,-2.564102564,  기타 기계 및 장비 제조업
14023,티와이엠(주),2900,14-Dec,343695849,274945693,0.8,0.78,2.5,  기타 기계 및 장비 제조업
14024,티와이엠(주),2900,15-Dec,357489527,289000129,0.81,0.8,1.234567901,  기타 기계 및 장비 제조업
14025,티와이엠(주),2900,16-Dec,375475433,310739975,0.83,0.81,2.409638554,  기타 기계 및 장비 제조업
14026,티와이엠(주),2900,17-Dec,528335206,427876648,0.81,0.83,-2.469135802,  기타 기계 및 장비 제조업
14027,티와이엠(주),2900,18-Dec,589909835,501230646,0.85,0.81,4.705882353,  기타 기계 및 장비 제조업
14028,티와이엠(주),2900,19-Dec,617355468,516364473,0.84,0.85,-1.19047619,  기타 기계 및 장비 제조업
14029,티제이미디어(주),32540,11-Dec,64680498,43110173,0.67,0.7,-4.47761194,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14030,티제이미디어(주),32540,12-Dec,78884855,57248367,0.73,0.67,8.219178082,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14031,티제이미디어(주),32540,13-Dec,73224767,57286481,0.78,0.73,6.41025641,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14032,티제이미디어(주),32540,14-Dec,57989559,44056869,0.76,0.78,-2.631578947,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14033,티제이미디어(주),32540,15-Dec,71695413,53529797,0.75,0.76,-1.333333333,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14034,티제이미디어(주),32540,16-Dec,77945341,59578411,0.76,0.75,1.315789474,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14035,티제이미디어(주),32540,17-Dec,83637582,62303434,0.74,0.76,-2.702702703,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14036,티제이미디어(주),32540,18-Dec,68523824,52284989,0.76,0.74,2.631578947,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14037,티제이미디어(주),32540,19-Dec,75419429,56463840,0.75,0.76,-1.333333333,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14038,티케이지애강(주),22220,11-Dec,182361623,165159269,0.91,0.9,1.098901099,  고무 및 플라스틱제품 제조업
14039,티케이지애강(주),22220,12-Dec,115892382,108211156,0.93,0.91,2.150537634,  고무 및 플라스틱제품 제조업
14040,티케이지애강(주),22220,13-Dec,85566237,77959888,0.91,0.93,-2.197802198,  고무 및 플라스틱제품 제조업
14041,티케이지애강(주),22220,14-Dec,85748510,76978641,0.9,0.91,-1.111111111,  고무 및 플라스틱제품 제조업
14042,티케이지애강(주),22220,15-Dec,51913546,42331533,0.82,0.9,-9.756097561,  고무 및 플라스틱제품 제조업
14043,티케이지애강(주),22220,16-Dec,69283697,55578017,0.8,0.82,-2.5,  고무 및 플라스틱제품 제조업
14044,티케이지애강(주),22220,17-Dec,78234490,58761794,0.75,0.8,-6.666666667,  고무 및 플라스틱제품 제조업
14045,티케이지애강(주),22220,18-Dec,64950179,49338129,0.76,0.75,1.315789474,  고무 및 플라스틱제품 제조업
14046,티케이지애강(주),22220,19-Dec,71371711,53986304,0.76,0.76,0,  고무 및 플라스틱제품 제조업
14047,티케이지휴켐스(주),69260,11-Dec,566909489,477087415,0.84,0.79,5.952380952,  화학물질 및 화학제품 제조업; 의약품 제외
14048,티케이지휴켐스(주),69260,12-Dec,713347820,609211571,0.85,0.84,1.176470588,  화학물질 및 화학제품 제조업; 의약품 제외
14049,티케이지휴켐스(주),69260,13-Dec,795714488,697621713,0.88,0.85,3.409090909,  화학물질 및 화학제품 제조업; 의약품 제외
14050,티케이지휴켐스(주),69260,14-Dec,716638988,621494643,0.87,0.88,-1.149425287,  화학물질 및 화학제품 제조업; 의약품 제외
14051,티케이지휴켐스(주),69260,15-Dec,600426024,510665000,0.85,0.87,-2.352941176,  화학물질 및 화학제품 제조업; 의약품 제외
14052,티케이지휴켐스(주),69260,16-Dec,598231742,467856365,0.78,0.85,-8.974358974,  화학물질 및 화학제품 제조업; 의약품 제외
14053,티케이지휴켐스(주),69260,17-Dec,715764958,508012315,0.71,0.78,-9.85915493,  화학물질 및 화학제품 제조업; 의약품 제외
14054,티케이지휴켐스(주),69260,18-Dec,762875404,586525868,0.77,0.71,7.792207792,  화학물질 및 화학제품 제조업; 의약품 제외
14055,티케이지휴켐스(주),69260,19-Dec,659772632,516768586,0.78,0.77,1.282051282,  화학물질 및 화학제품 제조업; 의약품 제외
14056,팅크웨어(주),84730,11-Dec,,,,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14057,팅크웨어(주),84730,12-Dec,,,,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14058,팅크웨어(주),84730,13-Dec,177426513,134758806,0.76,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14059,팅크웨어(주),84730,14-Dec,159488141,113373832,0.71,0.76,-7.042253521,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14060,팅크웨어(주),84730,15-Dec,151259007,103298403,0.68,0.71,-4.411764706,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14061,팅크웨어(주),84730,16-Dec,185038714,125410440,0.68,0.68,0,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14062,팅크웨어(주),84730,17-Dec,197920594,136081153,0.69,0.68,1.449275362,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14063,팅크웨어(주),84730,18-Dec,194443885,135104476,0.69,0.69,0,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14064,팅크웨어(주),84730,19-Dec,182220910,123532986,0.68,0.69,-1.470588235,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
14065,파나케이아(주),58530,11-Dec,20855740,13763307,0.66,0.7,-6.060606061,  기타 기계 및 장비 제조업
14066,파나케이아(주),58530,12-Dec,21581673,14866872,0.69,0.66,4.347826087,  기타 기계 및 장비 제조업
14067,파나케이아(주),58530,13-Dec,24822195,16277139,0.66,0.69,-4.545454545,  기타 기계 및 장비 제조업
14068,파나케이아(주),58530,14-Dec,22539775,15484768,0.69,0.66,4.347826087,  기타 기계 및 장비 제조업
14069,파나케이아(주),58530,15-Dec,23408912,15065626,0.64,0.69,-7.8125,  기타 기계 및 장비 제조업
14070,파나케이아(주),58530,16-Dec,59798412,41657456,0.7,0.64,8.571428571,  기타 기계 및 장비 제조업
14071,파나케이아(주),58530,17-Dec,96694384,83867947,0.87,0.7,19.54022989,  기타 기계 및 장비 제조업
14072,파나케이아(주),58530,18-Dec,70689133,58981663,0.83,0.87,-4.819277108,  기타 기계 및 장비 제조업
14073,파나케이아(주),58530,19-Dec,41111222,23476670,0.57,0.83,-45.61403509,  기타 기계 및 장비 제조업
14074,파미셀(주),5690,11-Dec,10282424,11908728,1.16,0.85,26.72413793,"  의복, 의복 액세서리 및 모피제품 제조업"
14075,파미셀(주),5690,12-Dec,11111800,9783547,0.88,1.16,-31.81818182,"  의복, 의복 액세서리 및 모피제품 제조업"
14076,파미셀(주),5690,13-Dec,33405394,24655567,0.74,0.88,-18.91891892,"  의복, 의복 액세서리 및 모피제품 제조업"
14077,파미셀(주),5690,14-Dec,,,,0.74,,"  의복, 의복 액세서리 및 모피제품 제조업"
14078,파미셀(주),5690,15-Dec,,,,,,"  의복, 의복 액세서리 및 모피제품 제조업"
14079,파미셀(주),5690,16-Dec,,,,,,"  의복, 의복 액세서리 및 모피제품 제조업"
14080,파미셀(주),5690,17-Dec,,,,,,"  의복, 의복 액세서리 및 모피제품 제조업"
14081,파미셀(주),5690,18-Dec,,,,,,"  의복, 의복 액세서리 및 모피제품 제조업"
14082,파미셀(주),5690,19-Dec,,,,,,"  의복, 의복 액세서리 및 모피제품 제조업"
14083,팜젠사이언스(주),4720,11-Dec,27911913,12628059,0.45,0.37,17.77777778,  의료용 물질 및 의약품 제조업
14084,팜젠사이언스(주),4720,12-Dec,30291621,14002458,0.46,0.45,2.173913043,  의료용 물질 및 의약품 제조업
14085,팜젠사이언스(주),4720,13-Dec,38971053,17017802,0.44,0.46,-4.545454545,  의료용 물질 및 의약품 제조업
14086,팜젠사이언스(주),4720,14-Dec,44203012,20323270,0.46,0.44,4.347826087,  의료용 물질 및 의약품 제조업
14087,팜젠사이언스(주),4720,15-Dec,60405445,28048395,0.46,0.46,0,  의료용 물질 및 의약품 제조업
14088,팜젠사이언스(주),4720,16-Dec,71545613,31568982,0.44,0.46,-4.545454545,  의료용 물질 및 의약품 제조업
14089,팜젠사이언스(주),4720,17-Dec,79894497,38642372,0.48,0.44,8.333333333,  의료용 물질 및 의약품 제조업
14090,팜젠사이언스(주),4720,18-Dec,89101640,42899758,0.48,0.48,0,  의료용 물질 및 의약품 제조업
14091,팜젠사이언스(주),4720,19-Dec,95137669,44737880,0.47,0.48,-2.127659574,  의료용 물질 및 의약품 제조업
14092,패션플랫폼(주),225590,15-Dec,,,,,,  기타금융업
14093,패션플랫폼(주),225590,16-Dec,,,,,,  기타금융업
14094,패션플랫폼(주),225590,17-Dec,,,,,,  기타금융업
14095,패션플랫폼(주),225590,18-Dec,,,,,,  기타금융업
14096,패션플랫폼(주),225590,19-Dec,,,,,,  기타금융업
14097,팬오션(주),28670,11-Dec,5742168000,5744562000,1,0.97,3,  수상 운송업
14098,팬오션(주),28670,12-Dec,5417846000,5506330000,1.02,1,1.960784314,  수상 운송업
14099,팬오션(주),28670,13-Dec,2691198000,2798525000,1.04,1.02,1.923076923,  수상 운송업
14100,팬오션(주),28670,14-Dec,1645571000,1381314000,0.84,1.04,-23.80952381,  수상 운송업
14101,팬오션(주),28670,15-Dec,1819313000,1531706000,0.84,0.84,0,  수상 운송업
14102,팬오션(주),28670,16-Dec,1873986000,1650381000,0.88,0.84,4.545454545,  수상 운송업
14103,팬오션(주),28670,17-Dec,2336240000,2072077000,0.89,0.88,1.123595506,  수상 운송업
14104,팬오션(주),28670,18-Dec,2668353000,2390275000,0.9,0.89,1.111111111,  수상 운송업
14105,팬오션(주),28670,19-Dec,2467891000,2180119000,0.88,0.9,-2.272727273,  수상 운송업
