,구분,코드,산업명,2011년.mid,2012년.mid,2013년.mid,2014년.mid,2015년.mid,2016년.mid,2017년.mid,2018년.mid,2019년.mid
580,(주)케이씨아이,36670,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
581,(주)케이피엠테크,42040,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
582,(주)코리아나화장품,27050,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
583,(주)코스메카코리아,241710,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
584,(주)코프라,126600,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
585,(주)클리오,237880,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
586,(주)토니모리,214420,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
587,(주)티케이케미칼,104480,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
588,(주)폴라리스우노,114630,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
589,(주)한국화장품제조,3350,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
590,(주)한농화성,11500,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
591,(주)한솔케미칼,14680,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
592,(주)한화,880,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
593,(주)현대바이오랜드,52260,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
594,(주)협진,138360,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
595,(주)효성,4800,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
596,(주)후성,93370,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
597,(주)휴비스,79980,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
598,OCI(주),10060,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
599,강남제비스코(주),860,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
600,국도화학(주),7690,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
601,그린케미칼(주),83420,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
602,금호석유화학(주),11780,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
603,남해화학(주),25860,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
604,대정화금(주),120240,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
605,대한유화(주),6650,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
606,대한화섬(주),3830,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
607,램테크놀러지(주),171010,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
608,롯데정밀화학(주),4000,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
609,롯데케미칼(주),11170,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
610,메디앙스(주),14100,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
611,미원상사(주),2840,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
612,미원스페셜티케미칼(주),268280,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
613,미원홀딩스(주),107590,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
614,미원화학(주),134380,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
615,백광산업(주),1340,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
616,삼화페인트공업(주),390,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
617,성보화학(주),3080,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
618,소니드(주),60230,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
619,솔브레인홀딩스(주),36830,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
620,송원산업(주),4430,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
621,씨큐브(주),101240,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
622,애경산업(주),18250,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
623,애경케미칼(주),161000,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
624,에스케이디스커버리(주),6120,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
625,에스케이씨(주),11790,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
626,에스케이케미칼(주),285130,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
627,에이치디씨현대이피(주),89470,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
628,에이케이홀딩스(주),6840,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
629,엘티씨(주),170920,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
630,오션브릿지(주),241790,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
631,와이엠티(주),251370,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
632,일진다이아몬드(주),81000,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
633,전진바이오팜(주),110020,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
634,제이씨케미칼(주),137950,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
635,조광페인트(주),4910,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
636,진양폴리우레탄(주),10640,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
637,케이디켐(주),221980,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
638,케이지케미칼(주),1390,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
639,케이피엑스케미칼(주),25000,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
640,코스맥스(주),192820,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
641,코스맥스비티아이(주),44820,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
642,코스모신소재(주),5070,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
643,코스모화학(주),5420,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
644,코오롱인더스트리(주),120110,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
645,코오롱플라스틱(주),138490,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
646,태경산업(주),15890,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
647,태경케미컬(주),6890,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
648,태광산업(주),3240,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
649,티케이지휴켐스(주),69260,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
650,한국알콜산업(주),17890,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
651,한국콜마(주),161890,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
652,한국콜마홀딩스(주),24720,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
653,한일화학공업(주),7770,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
654,한화솔루션(주),9830,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
655,효성오앤비(주),97870,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
656,효성첨단소재(주),298050,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
657,효성티앤씨(주),298020,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
658,효성화학(주),298000,  화학물질 및 화학제품 제조업; 의약품 제외,77.91,80.41,80.36,79.71,77.5,77.25,78.45,81.48,79.49
659,(주)SIMPAC,9160,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
660,(주)SNT에너지,100840,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
661,(주)고영테크놀러지,98460,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
662,(주)글로벌스탠다드테크놀로지,83450,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
663,(주)네오티스,85910,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
664,(주)넥스턴바이오사이언스,89140,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
665,(주)뉴로스,126870,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
666,(주)뉴파워프라즈마,144960,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
667,(주)다이나믹디자인,145210,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
668,(주)대동,490,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
669,(주)더블유아이,73570,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
670,(주)동아엘텍,88130,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
671,(주)디바이스이엔지,187870,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
672,(주)디에스케이,109740,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
673,(주)디에이테크놀로지,196490,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
674,(주)디엠에스,68790,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
675,(주)디이엔티,79810,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
676,(주)라온테크,232680,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
677,(주)로보스타,90360,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
678,(주)로보티즈,108490,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
679,(주)리드,197210,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
680,(주)미래컴퍼니,49950,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
681,(주)베셀,177350,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
682,(주)브이원텍,251630,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
683,(주)비아트론,141000,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
684,(주)비엠티,86670,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
685,(주)삼에스코리아,60310,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
686,(주)서연탑메탈,19770,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
687,(주)센트럴인사이트,12600,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
688,(주)수산중공업,17550,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
689,(주)스마트솔루션즈,136510,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
690,(주)스맥,99440,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
691,(주)스페코,13810,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
692,(주)싸이맥스,160980,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
693,(주)아바코,83930,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
694,(주)아세아텍,50860,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
695,(주)아이씨디,40910,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
696,(주)액트로,290740,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
697,(주)야스,255440,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
698,(주)에너토크,19990,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
699,(주)에스앤더블류,103230,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
700,(주)에스에프에이,56190,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
701,(주)에스엠코어,7820,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
702,(주)에스코넥,96630,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
703,(주)에스티아이,39440,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
704,(주)에스피시스템스,317830,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
705,(주)에쎈테크,43340,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
706,(주)에이비프로바이오,195990,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
707,(주)에이치비테크놀러지,78150,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
708,(주)에이치케이,44780,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
709,(주)에프에스티,36810,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
710,(주)엑시콘,92870,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
711,(주)엔에스,217820,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
712,(주)엘아이에스,138690,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
713,(주)엘오티베큠,83310,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
714,(주)엠플러스,259630,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
715,(주)영우디에스피,143540,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
716,(주)예스티,122640,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
717,(주)우신시스템,17370,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
718,(주)우진플라임,49800,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
719,(주)원익아이피에스,240810,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
720,(주)원익홀딩스,30530,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
721,(주)웰크론한텍,76080,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
722,(주)위닉스,44340,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
723,(주)유니테스트,86390,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
724,(주)유진테크,84370,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
725,(주)이노메트리,302430,  기타 기계 및 장비 제조업,73.85,75.13,74.77,76.93,77.48,78.73,80.02,81.15,80.98
