,회사명,거래소코드,회계년도,변화율여부
12764,아시아나항공,20560,Dec-10,0
12765,아시아나항공,20560,Dec-11,0
12766,아시아나항공,20560,Dec-12,0
12767,아시아나항공,20560,Dec-13,0
12768,아시아나항공,20560,Dec-14,0
12769,아시아나항공,20560,Dec-15,0
12770,아시아나항공,20560,Dec-16,0
12771,아시아나항공,20560,Dec-17,0
12772,아시아나항공,20560,Dec-18,0
12773,아시아나항공,20560,Dec-19,0
12774,아이쓰리시스템,214430,Dec-15,0
12775,아이쓰리시스템,214430,Dec-16,0
12776,아이쓰리시스템,214430,Dec-17,0
12777,아이쓰리시스템,214430,Dec-18,0
12778,아이쓰리시스템,214430,Dec-19,0
12779,아이에스동서,10780,Dec-10,0
12780,아이에스동서,10780,Dec-11,0
12781,아이에스동서,10780,Dec-12,0
12782,아이에스동서,10780,Dec-13,0
12783,아이에스동서,10780,Dec-14,0
12784,아이에스동서,10780,Dec-15,0
12785,아이에스동서,10780,Dec-16,0
12786,아이에스동서,10780,Dec-17,0
12787,아이에스동서,10780,Dec-18,0
12788,아이에스동서,10780,Dec-19,0
12789,아이진,185490,Dec-15,0
12790,아이진,185490,Dec-16,0
12791,아이진,185490,Dec-17,0
12792,아이진,185490,Dec-18,0
12793,아이진,185490,Dec-19,0
12794,아이큐어,175250,Dec-18,0
12795,아이큐어,175250,Dec-19,0
12796,아이크래프트,52460,Dec-10,0
12797,아이크래프트,52460,Dec-11,0
12798,아이크래프트,52460,Dec-12,0
12799,아이크래프트,52460,Dec-13,0
12800,아이크래프트,52460,Dec-14,0
12801,아이크래프트,52460,Dec-15,0
12802,아이크래프트,52460,Dec-16,0
12803,아이크래프트,52460,Dec-17,0
12804,아이크래프트,52460,Dec-18,0
12805,아이크래프트,52460,Dec-19,0
12806,아이텍,119830,Dec-10,0
12807,아이텍,119830,Dec-11,0
12808,아이텍,119830,Dec-12,0
12809,아이텍,119830,Dec-13,0
12810,아이텍,119830,Dec-14,0
12811,아이텍,119830,Dec-15,0
12812,아이텍,119830,Dec-16,0
12813,아이텍,119830,Dec-17,0
12814,아이텍,119830,Dec-18,0
12815,아이텍,119830,Dec-19,0
12816,아진산업,13310,Dec-15,0
12817,아진산업,13310,Dec-16,0
12818,아진산업,13310,Dec-17,0
12819,아진산업,13310,Dec-18,0
12820,아진산업,13310,Dec-19,0
12821,안국약품,1540,Dec-10,0
12822,안국약품,1540,Dec-11,0
12823,안국약품,1540,Dec-12,0
12824,안국약품,1540,Dec-13,0
12825,안국약품,1540,Dec-14,0
12826,안국약품,1540,Dec-15,0
12827,안국약품,1540,Dec-16,0
12828,안국약품,1540,Dec-17,0
12829,안국약품,1540,Dec-18,0
12830,안국약품,1540,Dec-19,0
12831,알리코제약,260660,Dec-18,0
12832,알리코제약,260660,Dec-19,0
12833,알서포트,131370,Dec-11,0
12834,알서포트,131370,Dec-12,0
12835,알서포트,131370,Dec-13,0
12836,알서포트,131370,Dec-14,0
12837,알서포트,131370,Dec-15,0
12838,알서포트,131370,Dec-16,0
12839,알서포트,131370,Dec-17,0
12840,알서포트,131370,Dec-18,0
12841,알서포트,131370,Dec-19,0
12842,알에스오토메이션,140670,Dec-17,0
12843,알에스오토메이션,140670,Dec-18,0
12844,알에스오토메이션,140670,Dec-19,0
12845,알에프머트리얼즈,327260,Dec-19,0
12846,알에프에이치아이씨,218410,Dec-15,0
12847,알에프에이치아이씨,218410,Dec-16,0
12848,알에프에이치아이씨,218410,Dec-17,0
12849,알에프에이치아이씨,218410,Dec-18,0
12850,알에프에이치아이씨,218410,Dec-19,0
12851,압타바이오,293780,Dec-19,0
12852,애경산업,18250,Dec-18,0
12853,애경산업,18250,Dec-19,0
12854,애경케미칼,161000,Dec-12,0
12855,애경케미칼,161000,Dec-13,0
12856,애경케미칼,161000,Dec-14,0
12857,애경케미칼,161000,Dec-15,0
12858,애경케미칼,161000,Dec-16,0
12859,애경케미칼,161000,Dec-17,0
12860,애경케미칼,161000,Dec-18,0
12861,애경케미칼,161000,Dec-19,0
12862,애니젠,196300,Dec-16,0
12863,애니젠,196300,Dec-17,0
12864,애니젠,196300,Dec-18,0
12865,애니젠,196300,Dec-19,0
12866,애머릿지코퍼레이션,900100,Dec-10,0
12867,애머릿지코퍼레이션,900100,Dec-11,0
12868,애머릿지코퍼레이션,900100,Dec-12,0
12869,애머릿지코퍼레이션,900100,Dec-13,0
12870,애머릿지코퍼레이션,900100,Dec-14,0
12871,애머릿지코퍼레이션,900100,Dec-15,0
12872,애머릿지코퍼레이션,900100,Dec-16,0
12873,애머릿지코퍼레이션,900100,Dec-17,0
12874,애머릿지코퍼레이션,900100,Dec-18,0
12875,애머릿지코퍼레이션,900100,Dec-19,0
12876,앱클론,174900,Dec-17,0
12877,앱클론,174900,Dec-18,0
12878,앱클론,174900,Dec-19,0
12879,어보브반도체,102120,Dec-10,0
12880,어보브반도체,102120,Dec-11,0
12881,어보브반도체,102120,Dec-12,0
12882,어보브반도체,102120,Dec-13,0
12883,어보브반도체,102120,Dec-14,0
12884,어보브반도체,102120,Dec-15,0
12885,어보브반도체,102120,Dec-16,0
12886,어보브반도체,102120,Dec-17,0
12887,어보브반도체,102120,Dec-18,0
12888,어보브반도체,102120,Dec-19,0
12889,에스넷시스템,38680,Dec-10,0
12890,에스넷시스템,38680,Dec-11,0
12891,에스넷시스템,38680,Dec-12,0
12892,에스넷시스템,38680,Dec-13,0
12893,에스넷시스템,38680,Dec-14,0
12894,에스넷시스템,38680,Dec-15,0
12895,에스넷시스템,38680,Dec-16,0
12896,에스넷시스템,38680,Dec-17,0
12897,에스넷시스템,38680,Dec-18,0
12898,에스넷시스템,38680,Dec-19,0
12899,에스디엔,99220,Dec-10,0
12900,에스디엔,99220,Dec-11,0
12901,에스디엔,99220,Dec-12,0
12902,에스디엔,99220,Dec-13,0
12903,에스디엔,99220,Dec-14,0
12904,에스디엔,99220,Dec-15,0
12905,에스디엔,99220,Dec-16,0
12906,에스디엔,99220,Dec-17,0
12907,에스디엔,99220,Dec-18,0
12908,에스디엔,99220,Dec-19,0
12909,에스맥,97780,Dec-10,0
12910,에스맥,97780,Dec-11,0
12911,에스맥,97780,Dec-12,0
12912,에스맥,97780,Dec-13,0
12913,에스맥,97780,Dec-14,0
12914,에스맥,97780,Dec-15,0
12915,에스맥,97780,Dec-16,0
12916,에스맥,97780,Dec-17,0
12917,에스맥,97780,Dec-18,0
12918,에스맥,97780,Dec-19,0
12919,에스비더블유생명과학,151910,Dec-12,0
12920,에스비더블유생명과학,151910,Dec-13,0
12921,에스비더블유생명과학,151910,Dec-14,0
12922,에스비더블유생명과학,151910,Dec-15,0
12923,에스비더블유생명과학,151910,Dec-16,0
12924,에스비더블유생명과학,151910,Dec-17,0
12925,에스비더블유생명과학,151910,Dec-18,0
12926,에스비더블유생명과학,151910,Dec-19,0
12927,에스씨아이평가정보,36120,Dec-10,0
12928,에스씨아이평가정보,36120,Dec-11,0
12929,에스씨아이평가정보,36120,Dec-12,0
12930,에스씨아이평가정보,36120,Dec-13,0
12931,에스씨아이평가정보,36120,Dec-14,0
12932,에스씨아이평가정보,36120,Dec-15,0
12933,에스씨아이평가정보,36120,Dec-16,0
12934,에스씨아이평가정보,36120,Dec-17,0
12935,에스씨아이평가정보,36120,Dec-18,0
12936,에스씨아이평가정보,36120,Dec-19,0
12937,에스엔유프리시젼,80000,Dec-10,0
12938,에스엔유프리시젼,80000,Dec-11,0
12939,에스엔유프리시젼,80000,Dec-12,0
12940,에스엔유프리시젼,80000,Dec-13,0
12941,에스엔유프리시젼,80000,Dec-14,0
12942,에스엔유프리시젼,80000,Dec-15,0
12943,에스엔유프리시젼,80000,Dec-16,0
12944,에스엔유프리시젼,80000,Dec-17,0
12945,에스엔유프리시젼,80000,Dec-18,0
12946,에스엔유프리시젼,80000,Dec-19,0
12947,에스엔케이폴리텍,91340,Dec-10,0
12948,에스엔케이폴리텍,91340,Dec-11,0
12949,에스엔케이폴리텍,91340,Dec-12,0
12950,에스엔케이폴리텍,91340,Dec-13,0
12951,에스엔케이폴리텍,91340,Dec-14,0
12952,에스엔케이폴리텍,91340,Dec-15,0
12953,에스엔케이폴리텍,91340,Dec-16,0
12954,에스엔케이폴리텍,91340,Dec-17,1
12955,에스엔케이폴리텍,91340,Dec-18,1
12956,에스엔케이폴리텍,91340,Dec-19,0
12957,에스엘,5850,Mar-10,0
12958,에스엘,5850,Mar-11,0
12959,에스엘,5850,Dec-12,0
12960,에스엘,5850,Dec-13,0
12961,에스엘,5850,Dec-14,0
12962,에스엘,5850,Dec-15,0
12963,에스엘,5850,Dec-16,0
12964,에스엘,5850,Dec-17,0
12965,에스엘,5850,Dec-18,0
12966,에스엘,5850,Dec-19,0
12967,에스와이,109610,Dec-15,0
12968,에스와이,109610,Dec-16,0
12969,에스와이,109610,Dec-17,0
12970,에스와이,109610,Dec-18,0
12971,에스와이,109610,Dec-19,0
12972,에스지씨에너지,5090,Dec-10,0
12973,에스지씨에너지,5090,Dec-11,0
12974,에스지씨에너지,5090,Dec-12,0
12975,에스지씨에너지,5090,Dec-13,0
12976,에스지씨에너지,5090,Dec-14,0
12977,에스지씨에너지,5090,Dec-15,0
12978,에스지씨에너지,5090,Dec-16,0
12979,에스지씨에너지,5090,Dec-17,0
12980,에스지씨에너지,5090,Dec-18,0
12981,에스지씨에너지,5090,Dec-19,0
12982,에스지씨이테크건설,16250,Dec-10,0
12983,에스지씨이테크건설,16250,Dec-11,0
12984,에스지씨이테크건설,16250,Dec-12,0
12985,에스지씨이테크건설,16250,Dec-13,0
12986,에스지씨이테크건설,16250,Dec-14,0
12987,에스지씨이테크건설,16250,Dec-15,0
12988,에스지씨이테크건설,16250,Dec-16,0
12989,에스지씨이테크건설,16250,Dec-17,0
12990,에스지씨이테크건설,16250,Dec-18,0
12991,에스지씨이테크건설,16250,Dec-19,0
12992,에스지에이,49470,Dec-10,0
12993,에스지에이,49470,Dec-11,0
12994,에스지에이,49470,Dec-12,0
12995,에스지에이,49470,Dec-13,0
12996,에스지에이,49470,Dec-14,0
12997,에스지에이,49470,Dec-15,0
12998,에스지에이,49470,Dec-16,0
12999,에스지에이,49470,Dec-17,0
13000,에스지에이,49470,Dec-18,0
13001,에스지에이,49470,Dec-19,0
13002,에스지에이솔루션즈,184230,Jun-14,0
13003,에스지에이솔루션즈,184230,Jun-15,0
13004,에스지에이솔루션즈,184230,Dec-16,0
13005,에스지에이솔루션즈,184230,Dec-17,0
13006,에스지에이솔루션즈,184230,Dec-18,0
13007,에스지에이솔루션즈,184230,Dec-19,0
13008,에스지이,255220,Dec-18,0
13009,에스지이,255220,Dec-19,0
13010,에스케이,34730,Dec-10,0
13011,에스케이,34730,Dec-11,0
13012,에스케이,34730,Dec-12,0
13013,에스케이,34730,Dec-13,0
13014,에스케이,34730,Dec-14,0
13015,에스케이,34730,Dec-15,0
13016,에스케이,34730,Dec-16,0
13017,에스케이,34730,Dec-17,0
13018,에스케이,34730,Dec-18,0
13019,에스케이,34730,Dec-19,0
13020,에스케이가스,18670,Dec-10,0
13021,에스케이가스,18670,Dec-11,0
13022,에스케이가스,18670,Dec-12,0
13023,에스케이가스,18670,Dec-13,0
13024,에스케이가스,18670,Dec-14,0
13025,에스케이가스,18670,Dec-15,0
13026,에스케이가스,18670,Dec-16,0
13027,에스케이가스,18670,Dec-17,0
13028,에스케이가스,18670,Dec-18,0
13029,에스케이가스,18670,Dec-19,0
13030,에스케이네트웍스,1740,Dec-10,0
13031,에스케이네트웍스,1740,Dec-11,0
13032,에스케이네트웍스,1740,Dec-12,0
13033,에스케이네트웍스,1740,Dec-13,0
13034,에스케이네트웍스,1740,Dec-14,0
13035,에스케이네트웍스,1740,Dec-15,0
13036,에스케이네트웍스,1740,Dec-16,0
13037,에스케이네트웍스,1740,Dec-17,0
13038,에스케이네트웍스,1740,Dec-18,0
13039,에스케이네트웍스,1740,Dec-19,1
13040,에스케이디스커버리,6120,Dec-10,0
13041,에스케이디스커버리,6120,Dec-11,0
13042,에스케이디스커버리,6120,Dec-12,0
13043,에스케이디스커버리,6120,Dec-13,0
13044,에스케이디스커버리,6120,Dec-14,0
13045,에스케이디스커버리,6120,Dec-15,0
13046,에스케이디스커버리,6120,Dec-16,0
13047,에스케이디스커버리,6120,Dec-17,0
13048,에스케이디스커버리,6120,Dec-18,0
13049,에스케이디스커버리,6120,Dec-19,0
13050,에스케이디앤디,210980,Dec-15,0
13051,에스케이디앤디,210980,Dec-16,0
13052,에스케이디앤디,210980,Dec-17,0
13053,에스케이디앤디,210980,Dec-18,0
13054,에스케이디앤디,210980,Dec-19,0
13055,에스케이렌터카,68400,Dec-12,0
13056,에스케이렌터카,68400,Dec-13,0
13057,에스케이렌터카,68400,Dec-14,0
13058,에스케이렌터카,68400,Dec-15,0
13059,에스케이렌터카,68400,Dec-16,0
13060,에스케이렌터카,68400,Dec-17,0
13061,에스케이렌터카,68400,Dec-18,0
13062,에스케이렌터카,68400,Dec-19,1
13063,에스케이씨,11790,Dec-10,0
13064,에스케이씨,11790,Dec-11,0
13065,에스케이씨,11790,Dec-12,0
13066,에스케이씨,11790,Dec-13,0
13067,에스케이씨,11790,Dec-14,0
13068,에스케이씨,11790,Dec-15,0
13069,에스케이씨,11790,Dec-16,0
13070,에스케이씨,11790,Dec-17,0
13071,에스케이씨,11790,Dec-18,0
13072,에스케이씨,11790,Dec-19,0
13073,에스케이케미칼,285130,Dec-18,0
13074,에스케이케미칼,285130,Dec-19,0
13075,에스케이텔레콤,17670,Dec-10,0
13076,에스케이텔레콤,17670,Dec-11,0
13077,에스케이텔레콤,17670,Dec-12,0
13078,에스케이텔레콤,17670,Dec-13,0
13079,에스케이텔레콤,17670,Dec-14,0
13080,에스케이텔레콤,17670,Dec-15,0
13081,에스케이텔레콤,17670,Dec-16,0
13082,에스케이텔레콤,17670,Dec-17,0
13083,에스케이텔레콤,17670,Dec-18,0
13084,에스케이텔레콤,17670,Dec-19,0
13085,에스케이하이닉스,660,Dec-10,0
13086,에스케이하이닉스,660,Dec-11,0
13087,에스케이하이닉스,660,Dec-12,0
13088,에스케이하이닉스,660,Dec-13,0
13089,에스케이하이닉스,660,Dec-14,0
13090,에스케이하이닉스,660,Dec-15,0
13091,에스케이하이닉스,660,Dec-16,0
13092,에스케이하이닉스,660,Dec-17,0
13093,에스케이하이닉스,660,Dec-18,0
13094,에스케이하이닉스,660,Dec-19,0
13095,에스텍,69510,Dec-10,0
13096,에스텍,69510,Dec-11,0
13097,에스텍,69510,Dec-12,0
13098,에스텍,69510,Dec-13,0
13099,에스텍,69510,Dec-14,0
13100,에스텍,69510,Dec-15,0
13101,에스텍,69510,Dec-16,0
13102,에스텍,69510,Dec-17,0
13103,에스텍,69510,Dec-18,0
13104,에스텍,69510,Dec-19,0
13105,에스트래픽,234300,Dec-17,0
13106,에스트래픽,234300,Dec-18,0
13107,에스트래픽,234300,Dec-19,0
13108,에스티팜,237690,Dec-16,0
13109,에스티팜,237690,Dec-17,0
13110,에스티팜,237690,Dec-18,0
13111,에스티팜,237690,Dec-19,0
13112,에스퓨얼셀,288620,Dec-18,0
13113,에스퓨얼셀,288620,Dec-19,0
13114,에쓰-오일,10950,Dec-10,0
13115,에쓰-오일,10950,Dec-11,0
13116,에쓰-오일,10950,Dec-12,0
13117,에쓰-오일,10950,Dec-13,0
13118,에쓰-오일,10950,Dec-14,0
13119,에쓰-오일,10950,Dec-15,0
13120,에쓰-오일,10950,Dec-16,0
13121,에쓰-오일,10950,Dec-17,0
13122,에쓰-오일,10950,Dec-18,0
13123,에쓰-오일,10950,Dec-19,0
13124,에쓰씨엔지니어링,23960,Dec-10,0
13125,에쓰씨엔지니어링,23960,Dec-11,0
13126,에쓰씨엔지니어링,23960,Dec-12,0
13127,에쓰씨엔지니어링,23960,Dec-13,0
13128,에쓰씨엔지니어링,23960,Dec-14,0
13129,에쓰씨엔지니어링,23960,Dec-15,0
13130,에쓰씨엔지니어링,23960,Dec-16,0
13131,에쓰씨엔지니어링,23960,Dec-17,0
13132,에쓰씨엔지니어링,23960,Dec-18,0
13133,에쓰씨엔지니어링,23960,Dec-19,0
13134,에어부산,298690,Dec-18,0
13135,에어부산,298690,Dec-19,0
13136,에이비엘바이오,298380,Dec-18,0
13137,에이비엘바이오,298380,Dec-19,0
13138,에이에프더블류,312610,Dec-19,0
13139,에이치디씨,12630,Dec-10,0
13140,에이치디씨,12630,Dec-11,0
13141,에이치디씨,12630,Dec-12,0
13142,에이치디씨,12630,Dec-13,0
13143,에이치디씨,12630,Dec-14,0
13144,에이치디씨,12630,Dec-15,0
13145,에이치디씨,12630,Dec-16,0
13146,에이치디씨,12630,Dec-17,0
13147,에이치디씨,12630,Dec-18,0
13148,에이치디씨,12630,Dec-19,1
13149,에이치디씨랩스,39570,Dec-15,0
13150,에이치디씨랩스,39570,Dec-16,0
13151,에이치디씨랩스,39570,Dec-17,0
13152,에이치디씨랩스,39570,Dec-18,0
13153,에이치디씨랩스,39570,Dec-19,0
13154,에이치디씨현대산업개발,294870,Dec-18,0
13155,에이치디씨현대산업개발,294870,Dec-19,0
13156,에이치디씨현대이피,89470,Dec-10,0
13157,에이치디씨현대이피,89470,Dec-11,0
13158,에이치디씨현대이피,89470,Dec-12,0
13159,에이치디씨현대이피,89470,Dec-13,0
13160,에이치디씨현대이피,89470,Dec-14,0
13161,에이치디씨현대이피,89470,Dec-15,0
13162,에이치디씨현대이피,89470,Dec-16,0
13163,에이치디씨현대이피,89470,Dec-17,0
13164,에이치디씨현대이피,89470,Dec-18,0
13165,에이치디씨현대이피,89470,Dec-19,0
13166,에이치에스디엔진,82740,Dec-11,0
13167,에이치에스디엔진,82740,Dec-12,0
13168,에이치에스디엔진,82740,Dec-13,0
13169,에이치에스디엔진,82740,Dec-14,0
13170,에이치에스디엔진,82740,Dec-15,0
13171,에이치에스디엔진,82740,Dec-16,0
13172,에이치에스디엔진,82740,Dec-17,0
13173,에이치에스디엔진,82740,Dec-18,0
13174,에이치에스디엔진,82740,Dec-19,0
13175,에이치엘비,28300,Dec-10,0
13176,에이치엘비,28300,Dec-11,0
13177,에이치엘비,28300,Dec-12,0
13178,에이치엘비,28300,Dec-13,0
13179,에이치엘비,28300,Dec-14,0
13180,에이치엘비,28300,Dec-15,0
13181,에이치엘비,28300,Dec-16,0
13182,에이치엘비,28300,Dec-17,0
13183,에이치엘비,28300,Dec-18,0
13184,에이치엘비,28300,Dec-19,0
13185,에이치엘비글로벌,3580,Dec-10,0
13186,에이치엘비글로벌,3580,Dec-11,0
13187,에이치엘비글로벌,3580,Dec-12,0
13188,에이치엘비글로벌,3580,Dec-13,0
13189,에이치엘비글로벌,3580,Dec-14,0
13190,에이치엘비글로벌,3580,Dec-15,0
13191,에이치엘비글로벌,3580,Dec-16,0
13192,에이치엘비글로벌,3580,Dec-17,0
13193,에이치엘비글로벌,3580,Dec-18,0
13194,에이치엘비글로벌,3580,Dec-19,0
13195,에이치엘비생명과학,67630,Dec-10,0
13196,에이치엘비생명과학,67630,Dec-11,0
13197,에이치엘비생명과학,67630,Dec-12,0
13198,에이치엘비생명과학,67630,Dec-13,0
13199,에이치엘비생명과학,67630,Dec-14,0
13200,에이치엘비생명과학,67630,Dec-15,0
13201,에이치엘비생명과학,67630,Dec-16,0
13202,에이치엘비생명과학,67630,Dec-17,0
13203,에이치엘비생명과학,67630,Dec-18,0
13204,에이치엘비생명과학,67630,Dec-19,0
13205,에이치엘비제약,47920,Dec-15,0
13206,에이치엘비제약,47920,Dec-16,0
13207,에이치엘비제약,47920,Dec-17,0
13208,에이치엘비제약,47920,Dec-18,0
13209,에이치엘비제약,47920,Dec-19,0
13210,에이치엘비테라퓨틱스,115450,Dec-10,0
13211,에이치엘비테라퓨틱스,115450,Dec-11,0
13212,에이치엘비테라퓨틱스,115450,Dec-12,0
13213,에이치엘비테라퓨틱스,115450,Dec-13,0
13214,에이치엘비테라퓨틱스,115450,Dec-14,0
13215,에이치엘비테라퓨틱스,115450,Dec-15,0
13216,에이치엘비테라퓨틱스,115450,Dec-16,0
13217,에이치엘비테라퓨틱스,115450,Dec-17,0
13218,에이치엘비테라퓨틱스,115450,Dec-18,0
13219,에이치엘비테라퓨틱스,115450,Dec-19,0
13220,에이치엠엠,11200,Dec-10,0
13221,에이치엠엠,11200,Dec-11,0
13222,에이치엠엠,11200,Dec-12,0
13223,에이치엠엠,11200,Dec-13,0
13224,에이치엠엠,11200,Dec-14,0
13225,에이치엠엠,11200,Dec-15,0
13226,에이치엠엠,11200,Dec-16,0
13227,에이치엠엠,11200,Dec-17,0
13228,에이치엠엠,11200,Dec-18,1
13229,에이치엠엠,11200,Dec-19,1
13230,에이케이홀딩스,6840,Dec-10,0
13231,에이케이홀딩스,6840,Dec-11,0
13232,에이케이홀딩스,6840,Dec-12,0
13233,에이케이홀딩스,6840,Dec-13,0
13234,에이케이홀딩스,6840,Dec-14,0
13235,에이케이홀딩스,6840,Dec-15,0
13236,에이케이홀딩스,6840,Dec-16,0
13237,에이케이홀딩스,6840,Dec-17,0
13238,에이케이홀딩스,6840,Dec-18,0
13239,에이케이홀딩스,6840,Dec-19,0
13240,에이테크솔루션,71670,Dec-10,0
13241,에이테크솔루션,71670,Dec-11,0
13242,에이테크솔루션,71670,Dec-12,0
13243,에이테크솔루션,71670,Dec-13,0
13244,에이테크솔루션,71670,Dec-14,0
13245,에이테크솔루션,71670,Dec-15,0
13246,에이테크솔루션,71670,Dec-16,0
13247,에이테크솔루션,71670,Dec-17,0
13248,에이테크솔루션,71670,Dec-18,0
13249,에이테크솔루션,71670,Dec-19,0
13250,에이프로젠제약,3060,Sep-10,0
13251,에이프로젠제약,3060,Dec-11,0
13252,에이프로젠제약,3060,Dec-12,0
13253,에이프로젠제약,3060,Dec-13,0
13254,에이프로젠제약,3060,Dec-14,0
13255,에이프로젠제약,3060,Dec-15,0
13256,에이프로젠제약,3060,Dec-16,0
13257,에이프로젠제약,3060,Dec-17,1
13258,에이프로젠제약,3060,Dec-18,1
13259,에이프로젠제약,3060,Dec-19,0
13260,에이피시스템,265520,Dec-17,0
13261,에이피시스템,265520,Dec-18,0
13262,에이피시스템,265520,Dec-19,0
13263,에이피에스홀딩스,54620,Dec-10,0
13264,에이피에스홀딩스,54620,Dec-11,0
13265,에이피에스홀딩스,54620,Dec-12,0
13266,에이피에스홀딩스,54620,Dec-13,0
13267,에이피에스홀딩스,54620,Dec-14,0
13268,에이피에스홀딩스,54620,Dec-15,0
13269,에이피에스홀딩스,54620,Dec-16,0
13270,에이피에스홀딩스,54620,Dec-17,0
13271,에이피에스홀딩스,54620,Dec-18,0
13272,에이피에스홀딩스,54620,Dec-19,0
13273,에이피위성,211270,Dec-16,0
13274,에이피위성,211270,Dec-17,0
13275,에이피위성,211270,Dec-18,0
13276,에이피위성,211270,Dec-19,0
13277,에이피티씨,89970,Dec-18,0
13278,에이피티씨,89970,Dec-19,0
13279,에코바이오홀딩스,38870,Dec-10,0
13280,에코바이오홀딩스,38870,Dec-11,0
13281,에코바이오홀딩스,38870,Dec-12,0
13282,에코바이오홀딩스,38870,Dec-13,0
13283,에코바이오홀딩스,38870,Dec-14,0
13284,에코바이오홀딩스,38870,Dec-15,0
13285,에코바이오홀딩스,38870,Dec-16,0
13286,에코바이오홀딩스,38870,Dec-17,0
13287,에코바이오홀딩스,38870,Dec-18,0
13288,에코바이오홀딩스,38870,Dec-19,0
13289,에코캡,128540,Dec-18,0
13290,에코캡,128540,Dec-19,0
13291,에코플라스틱,38110,Dec-10,0
13292,에코플라스틱,38110,Dec-11,0
13293,에코플라스틱,38110,Dec-12,0
13294,에코플라스틱,38110,Dec-13,0
13295,에코플라스틱,38110,Dec-14,0
13296,에코플라스틱,38110,Dec-15,0
13297,에코플라스틱,38110,Dec-16,0
13298,에코플라스틱,38110,Dec-17,0
13299,에코플라스틱,38110,Dec-18,0
13300,에코플라스틱,38110,Dec-19,0
13301,에프엔에스테크,83500,Dec-17,0
13302,에프엔에스테크,83500,Dec-18,0
13303,에프엔에스테크,83500,Dec-19,0
13304,엑스큐어,70300,Dec-10,0
13305,엑스큐어,70300,Dec-11,0
13306,엑스큐어,70300,Dec-12,0
13307,엑스큐어,70300,Dec-13,0
13308,엑스큐어,70300,Dec-14,0
13309,엑스큐어,70300,Dec-15,0
13310,엑스큐어,70300,Dec-16,0
13311,엑스큐어,70300,Dec-17,0
13312,엑스큐어,70300,Dec-18,0
13313,엑스큐어,70300,Dec-19,0
13314,엔브이에이치코리아,67570,Dec-13,0
13315,엔브이에이치코리아,67570,Dec-14,0
13316,엔브이에이치코리아,67570,Dec-15,0
13317,엔브이에이치코리아,67570,Dec-16,0
13318,엔브이에이치코리아,67570,Dec-17,0
13319,엔브이에이치코리아,67570,Dec-18,0
13320,엔브이에이치코리아,67570,Dec-19,0
13321,엔시트론,101400,Dec-10,0
13322,엔시트론,101400,Dec-11,0
13323,엔시트론,101400,Dec-12,0
13324,엔시트론,101400,Dec-13,0
13325,엔시트론,101400,Dec-14,0
13326,엔시트론,101400,Dec-15,0
13327,엔시트론,101400,Dec-16,0
13328,엔시트론,101400,Dec-17,0
13329,엔시트론,101400,Dec-18,0
13330,엔시트론,101400,Dec-19,0
13331,엔에이치엔,181710,Dec-13,0
13332,엔에이치엔,181710,Dec-14,0
13333,엔에이치엔,181710,Dec-15,0
13334,엔에이치엔,181710,Dec-16,0
13335,엔에이치엔,181710,Dec-17,0
13336,엔에이치엔,181710,Dec-18,0
13337,엔에이치엔,181710,Dec-19,0
13338,엔에이치엔한국사이버결제,60250,Dec-10,0
13339,엔에이치엔한국사이버결제,60250,Dec-11,0
13340,엔에이치엔한국사이버결제,60250,Dec-12,0
13341,엔에이치엔한국사이버결제,60250,Dec-13,0
13342,엔에이치엔한국사이버결제,60250,Dec-14,0
13343,엔에이치엔한국사이버결제,60250,Dec-15,0
13344,엔에이치엔한국사이버결제,60250,Dec-16,0
13345,엔에이치엔한국사이버결제,60250,Dec-17,0
13346,엔에이치엔한국사이버결제,60250,Dec-18,0
13347,엔에이치엔한국사이버결제,60250,Dec-19,0
13348,엔피씨,4250,Dec-10,0
13349,엔피씨,4250,Dec-11,0
13350,엔피씨,4250,Dec-12,0
13351,엔피씨,4250,Dec-13,0
13352,엔피씨,4250,Dec-14,0
13353,엔피씨,4250,Dec-15,0
13354,엔피씨,4250,Dec-16,0
13355,엔피씨,4250,Dec-17,0
13356,엔피씨,4250,Dec-18,0
13357,엔피씨,4250,Dec-19,0
13358,엘브이엠씨홀딩스,900140,Dec-10,0
13359,엘브이엠씨홀딩스,900140,Dec-11,0
13360,엘브이엠씨홀딩스,900140,Dec-12,0
13361,엘브이엠씨홀딩스,900140,Dec-13,0
13362,엘브이엠씨홀딩스,900140,Dec-14,0
13363,엘브이엠씨홀딩스,900140,Dec-15,0
13364,엘브이엠씨홀딩스,900140,Dec-16,0
13365,엘브이엠씨홀딩스,900140,Dec-17,0
13366,엘브이엠씨홀딩스,900140,Dec-18,0
13367,엘브이엠씨홀딩스,900140,Dec-19,1
13368,엘비세미콘,61970,Dec-11,0
13369,엘비세미콘,61970,Dec-12,0
13370,엘비세미콘,61970,Dec-13,0
13371,엘비세미콘,61970,Dec-14,0
13372,엘비세미콘,61970,Dec-15,0
13373,엘비세미콘,61970,Dec-16,0
13374,엘비세미콘,61970,Dec-17,0
13375,엘비세미콘,61970,Dec-18,0
13376,엘비세미콘,61970,Dec-19,0
13377,엘아이지넥스원,79550,Dec-15,0
13378,엘아이지넥스원,79550,Dec-16,0
13379,엘아이지넥스원,79550,Dec-17,0
13380,엘아이지넥스원,79550,Dec-18,0
13381,엘아이지넥스원,79550,Dec-19,0
