,회사명,회계년도,거래소코드_x,매출원가율,매출원가감소율,산업중간값,산업중간값여부,감소율여부,매출원가감소율여부
2795,서울전자통신,19-Dec,27040,0.94,-1.063829787,86.18,0,0,0
2796,서울제약,11-Dec,18680,1,0,41.73,0,0,0
2797,서울제약,12-Dec,18680,1,0,41.84,0,0,0
2798,서울제약,13-Dec,18680,1,0,43.25,0,0,0
2799,서울제약,14-Dec,18680,1,0,44.93,0,0,0
2800,서울제약,15-Dec,18680,1,0,48.21,0,0,0
2801,서울제약,16-Dec,18680,1,0,52.51,0,0,0
2802,서울제약,17-Dec,18680,1,0,52.32,0,0,0
2803,서울제약,18-Dec,18680,1,0,54.69,0,0,0
2804,서울제약,19-Dec,18680,1,0,57.6,0,0,0
2805,서원,11-Dec,21050,0.97,3.092783505,90.89,0,0,0
2806,서원,12-Dec,21050,0.97,0,91.46,0,0,0
2807,서원,13-Dec,21050,0.99,2.02020202,91.98,0,0,0
2808,서원,14-Dec,21050,0.94,-5.319148936,91.175,0,0,0
2809,서원,15-Dec,21050,0.98,4.081632653,90.055,0,0,0
2810,서원,16-Dec,21050,0.9,-8.888888889,89.125,0,0,0
2811,서원,17-Dec,21050,0.9,0,90.23,0,0,0
2812,서원,18-Dec,21050,0.93,3.225806452,91.965,0,0,0
2813,서원,19-Dec,21050,0.93,0,92.405,0,0,0
2814,서전기전,14-Dec,189860,0.68,0,81.835,0,0,0
2815,서전기전,15-Dec,189860,0.73,6.849315068,82.075,0,0,0
2816,서전기전,16-Dec,189860,0.73,0,81.51,0,0,0
2817,서전기전,17-Dec,189860,1,0,83.595,0,0,0
2818,서전기전,18-Dec,189860,1,0,84.085,0,0,0
2819,서전기전,19-Dec,189860,1,0,86.18,0,0,0
2820,서한,11-Dec,11370,1,0,90.885,0,0,0
2821,서한,12-Dec,11370,1,0,91.785,0,0,0
2822,서한,13-Dec,11370,1,0,93.005,0,0,0
2823,서한,14-Dec,11370,1,0,92.97,0,0,0
2824,서한,15-Dec,11370,1,0,91.755,0,0,0
2825,서한,16-Dec,11370,1,0,90.575,0,0,0
2826,서한,17-Dec,11370,1,0,90.275,0,0,0
2827,서한,18-Dec,11370,1,0,89.78,0,0,0
2828,서한,19-Dec,11370,1,0,90.355,0,0,0
2829,서호전기,11-Dec,65710,0.76,7.894736842,79.665,0,0,0
2830,서호전기,12-Dec,65710,0.76,0,81.545,0,0,0
2831,서호전기,13-Dec,65710,0.74,-2.702702703,81.135,0,0,0
2832,서호전기,14-Dec,65710,0.75,1.333333333,81.835,0,0,0
2833,서호전기,15-Dec,65710,0.81,7.407407407,82.075,0,0,0
2834,서호전기,16-Dec,65710,0.7,-15.71428571,81.51,0,0,0
2835,서호전기,17-Dec,65710,0.47,-48.93617021,83.595,0,1,0
2836,서호전기,18-Dec,65710,0.52,9.615384615,84.085,0,0,0
2837,서호전기,19-Dec,65710,0.64,18.75,86.18,0,0,0
2838,서희건설,11-Dec,35890,0.93,0,90.885,0,0,0
2839,서희건설,12-Dec,35890,0.92,-1.086956522,91.785,0,0,0
2840,서희건설,13-Dec,35890,0.9,-2.222222222,93.005,0,0,0
2841,서희건설,14-Dec,35890,0.88,-2.272727273,92.97,0,0,0
2842,서희건설,15-Dec,35890,0.88,0,91.755,0,0,0
2843,서희건설,16-Dec,35890,0.86,-2.325581395,90.575,0,0,0
2844,서희건설,17-Dec,35890,0.84,-2.380952381,90.275,0,0,0
2845,서희건설,18-Dec,35890,0.87,3.448275862,89.78,0,0,0
2846,서희건설,19-Dec,35890,0.86,-1.162790698,90.355,0,0,0
2847,선도전기,11-Dec,7610,0.9,-1.111111111,79.665,0,0,0
2848,선도전기,12-Dec,7610,0.9,0,81.545,0,0,0
2849,선도전기,13-Dec,7610,0.92,2.173913043,81.135,0,0,0
2850,선도전기,14-Dec,7610,0.91,-1.098901099,81.835,0,0,0
2851,선도전기,15-Dec,7610,0.85,-7.058823529,82.075,0,0,0
2852,선도전기,16-Dec,7610,0.89,4.494382022,81.51,0,0,0
2853,선도전기,17-Dec,7610,0.9,1.111111111,83.595,0,0,0
2854,선도전기,18-Dec,7610,0.91,1.098901099,84.085,0,0,0
2855,선도전기,19-Dec,7610,0.93,2.150537634,86.18,0,0,0
2856,선앤엘,11-Dec,2820,0.91,-2.197802198,87.61,0,0,0
2857,선앤엘,12-Dec,2820,0.93,2.150537634,88.94,0,0,0
2858,선앤엘,13-Dec,2820,0.91,-2.197802198,87.48,0,0,0
2859,선앤엘,14-Dec,2820,0.91,0,88.1,0,0,0
2860,선앤엘,15-Dec,2820,0.9,-1.111111111,88.59,0,0,0
2861,선앤엘,16-Dec,2820,0.88,-2.272727273,88.84,0,0,0
2862,선앤엘,17-Dec,2820,0.91,3.296703297,90.14,0,0,0
2863,선앤엘,18-Dec,2820,0.92,1.086956522,93.4,0,0,0
2864,선앤엘,19-Dec,2820,0.93,1.075268817,90.59,0,0,0
2865,성광벤드,11-Dec,14620,0.79,2.53164557,90.89,0,0,0
2866,성광벤드,12-Dec,14620,0.71,-11.26760563,91.46,0,0,0
2867,성광벤드,13-Dec,14620,0.69,-2.898550725,91.98,0,0,0
2868,성광벤드,14-Dec,14620,0.71,2.816901408,91.175,0,0,0
2869,성광벤드,15-Dec,14620,0.78,8.974358974,90.055,0,0,0
2870,성광벤드,16-Dec,14620,0.84,7.142857143,89.125,0,0,0
2871,성광벤드,17-Dec,14620,0.96,12.5,90.23,0,0,0
2872,성광벤드,18-Dec,14620,0.91,-5.494505495,91.965,0,0,0
2873,성광벤드,19-Dec,14620,0.82,-10.97560976,92.405,0,0,0
2874,성문전자,11-Dec,14910,0.82,4.87804878,78.63,0,0,0
2875,성문전자,12-Dec,14910,0.89,7.865168539,79.75,0,0,0
2876,성문전자,13-Dec,14910,0.93,4.301075269,81.65,0,0,0
2877,성문전자,14-Dec,14910,0.91,-2.197802198,81.58,0,0,0
2878,성문전자,15-Dec,14910,0.89,-2.247191011,81.36,0,0,0
2879,성문전자,16-Dec,14910,0.88,-1.136363636,82.3,0,0,0
2880,성문전자,17-Dec,14910,0.87,-1.149425287,81.2,0,0,0
2881,성문전자,18-Dec,14910,0.86,-1.162790698,81.97,0,0,0
2882,성문전자,19-Dec,14910,0.89,3.370786517,81.8,0,0,0
2883,성보화학,11-Dec,3080,1,0,77.91,0,0,0
2884,성보화학,12-Dec,3080,1,0,80.41,0,0,0
2885,성보화학,13-Dec,3080,1,0,80.36,0,0,0
2886,성보화학,14-Dec,3080,1,0,79.71,0,0,0
2887,성보화학,15-Dec,3080,1,0,77.5,0,0,0
2888,성보화학,16-Dec,3080,1,0,77.25,0,0,0
2889,성보화학,17-Dec,3080,1,0,78.45,0,0,0
2890,성보화학,18-Dec,3080,1,0,81.48,0,0,0
2891,성보화학,19-Dec,3080,1,0,79.49,0,0,0
2892,성신양회,11-Dec,4980,0.92,-1.086956522,83.085,0,0,0
2893,성신양회,12-Dec,4980,0.83,-10.84337349,80.49,0,0,0
2894,성신양회,13-Dec,4980,0.77,-7.792207792,79.905,0,0,0
2895,성신양회,14-Dec,4980,0.76,-1.315789474,80.78,0,0,0
2896,성신양회,15-Dec,4980,0.78,2.564102564,77.97,0,0,0
2897,성신양회,16-Dec,4980,0.79,1.265822785,79.26,0,0,0
2898,성신양회,17-Dec,4980,0.79,0,81.73,0,0,0
2899,성신양회,18-Dec,4980,0.79,0,82.22,0,0,0
2900,성신양회,19-Dec,4980,0.81,2.469135802,84.125,0,0,0
2901,성안,11-Dec,11300,0.85,0,89.195,0,0,0
2902,성안,12-Dec,11300,0.89,4.494382022,90.545,0,0,0
2903,성안,13-Dec,11300,0.91,2.197802198,88.935,0,0,0
2904,성안,14-Dec,11300,0.92,1.086956522,89.09,0,0,0
2905,성안,15-Dec,11300,0.91,-1.098901099,88.755,0,0,0
2906,성안,16-Dec,11300,0.95,4.210526316,87.06,0,0,0
2907,성안,17-Dec,11300,0.93,-2.150537634,91.84,0,0,0
2908,성안,18-Dec,11300,0.96,3.125,92.455,0,0,0
2909,성안,19-Dec,11300,0.97,1.030927835,90.715,0,0,0
2910,성엔지니어링,11-Dec,36930,0.7,-1.428571429,73.85,0,0,0
2911,성엔지니어링,12-Dec,36930,0.75,6.666666667,75.13,0,0,0
2912,성엔지니어링,13-Dec,36930,0.63,-19.04761905,74.77,0,0,0
2913,성엔지니어링,14-Dec,36930,0.61,-3.278688525,76.93,0,0,0
2914,성엔지니어링,15-Dec,36930,0.56,-8.928571429,77.48,0,0,0
2915,성엔지니어링,16-Dec,36930,0.59,5.084745763,78.73,0,0,0
2916,성엔지니어링,17-Dec,36930,0.58,-1.724137931,80.02,0,0,0
2917,성엔지니어링,18-Dec,36930,0.56,-3.571428571,81.15,0,0,0
2918,성엔지니어링,19-Dec,36930,0.58,3.448275862,80.98,0,0,0
2919,성우전자,11-Dec,81580,0.84,-5.952380952,78.63,0,0,0
2920,성우전자,12-Dec,81580,0.87,3.448275862,79.75,0,0,0
2921,성우전자,13-Dec,81580,0.83,-4.819277108,81.65,0,0,0
2922,성우전자,14-Dec,81580,0.83,0,81.58,0,0,0
2923,성우전자,15-Dec,81580,0.83,0,81.36,0,0,0
2924,성우전자,16-Dec,81580,0.87,4.597701149,82.3,0,0,0
2925,성우전자,17-Dec,81580,0.87,0,81.2,0,0,0
2926,성우전자,18-Dec,81580,0.86,-1.162790698,81.97,0,0,0
2927,성우전자,19-Dec,81580,0.94,8.510638298,81.8,0,0,0
2928,성창기업지,11-Dec,180,0.79,-2.53164557,0.0,1,0,0
2929,성창기업지,12-Dec,180,0.84,5.952380952,0.0,1,0,0
2930,성창기업지,13-Dec,180,0.85,1.176470588,0.0,1,0,0
2931,성창기업지,14-Dec,180,0.83,-2.409638554,0.0,1,0,0
2932,성창기업지,15-Dec,180,0.84,1.19047619,0.0,1,0,0
2933,성창기업지,16-Dec,180,0.84,0,0.0,1,0,0
2934,성창기업지,17-Dec,180,0.85,1.176470588,0.0,1,0,0
2935,성창기업지,18-Dec,180,0.89,4.494382022,0.0,1,0,0
2936,성창기업지,19-Dec,180,0.87,-2.298850575,0.0,1,0,0
2937,성창오토텍,11-Dec,80470,0.82,1.219512195,86.155,0,0,0
2938,성창오토텍,12-Dec,80470,0.82,0,87.3,0,0,0
2939,성창오토텍,13-Dec,80470,0.86,4.651162791,87.315,0,0,0
2940,성창오토텍,14-Dec,80470,0.89,3.370786517,87.805,0,0,0
2941,성창오토텍,15-Dec,80470,0.87,-2.298850575,86.72,0,0,0
2942,성창오토텍,16-Dec,80470,0.87,0,87.335,0,0,0
2943,성창오토텍,17-Dec,80470,0.88,1.136363636,88.505,0,0,0
2944,성창오토텍,18-Dec,80470,0.88,0,89.65,0,0,0
2945,성창오토텍,19-Dec,80470,0.89,1.123595506,89.98,0,0,0
2946,성호전자,11-Dec,43260,0.88,4.545454545,78.63,0,0,0
2947,성호전자,12-Dec,43260,0.89,1.123595506,79.75,0,0,0
2948,성호전자,13-Dec,43260,0.89,0,81.65,0,0,0
2949,성호전자,14-Dec,43260,0.85,-4.705882353,81.58,0,0,0
2950,성호전자,15-Dec,43260,0.85,0,81.36,0,0,0
2951,성호전자,16-Dec,43260,0.84,-1.19047619,82.3,0,0,0
2952,성호전자,17-Dec,43260,0.82,-2.43902439,81.2,0,0,0
2953,성호전자,18-Dec,43260,0.8,-2.5,81.97,0,0,0
2954,성호전자,19-Dec,43260,0.89,10.11235955,81.8,0,0,0
2955,세기상사,11-Dec,2420,0.89,-3.370786517,71.99,0,0,0
2956,세기상사,12-Dec,2420,0.87,-2.298850575,72.91,0,0,0
2957,세기상사,13-Dec,2420,1.02,14.70588235,65.99,0,0,0
2958,세기상사,14-Dec,2420,1,-2,77.07,0,0,0
2959,세기상사,15-Dec,2420,0.99,-1.01010101,68.27,0,0,0
2960,세기상사,16-Dec,2420,0.96,-3.125,74.71,0,0,0
2961,세기상사,17-Dec,2420,1,0,83.56,0,0,0
2962,세기상사,18-Dec,2420,1,0,84.29,0,0,0
2963,세기상사,19-Dec,2420,1,0,89.85,0,0,0
2964,세동,11-Dec,53060,0.95,4.210526316,86.155,0,0,0
2965,세동,12-Dec,53060,0.93,-2.150537634,87.3,0,0,0
2966,세동,13-Dec,53060,0.92,-1.086956522,87.315,0,0,0
2967,세동,14-Dec,53060,0.94,2.127659574,87.805,0,0,0
2968,세동,15-Dec,53060,0.94,0,86.72,0,0,0
2969,세동,16-Dec,53060,0.94,0,87.335,0,0,0
2970,세동,17-Dec,53060,0.96,2.083333333,88.505,0,0,0
2971,세동,18-Dec,53060,0.94,-2.127659574,89.65,0,0,0
2972,세동,19-Dec,53060,0.91,-3.296703297,89.98,0,0,0
2973,세보엠이씨,11-Dec,11560,0.94,0,89.535,0,0,0
2974,세보엠이씨,12-Dec,11560,0.92,-2.173913043,90.605,0,0,0
2975,세보엠이씨,13-Dec,11560,0.92,0,90.66,0,0,0
2976,세보엠이씨,14-Dec,11560,0.95,3.157894737,91.65,0,0,0
2977,세보엠이씨,15-Dec,11560,0.91,-4.395604396,90.545,0,0,0
2978,세보엠이씨,16-Dec,11560,0.91,0,89.99,0,0,0
2979,세보엠이씨,17-Dec,11560,0.93,2.150537634,90.27,0,0,0
2980,세보엠이씨,18-Dec,11560,0.91,-2.197802198,88.535,0,0,0
2981,세보엠이씨,19-Dec,11560,1,9,90.84,0,0,0
2982,세원물산,11-Dec,24830,1,0,86.155,0,0,0
2983,세원물산,12-Dec,24830,1,0,87.3,0,0,0
2984,세원물산,13-Dec,24830,1,0,87.315,0,0,0
2985,세원물산,14-Dec,24830,1,0,87.805,0,0,0
2986,세원물산,15-Dec,24830,1,0,86.72,0,0,0
2987,세원물산,16-Dec,24830,1,0,87.335,0,0,0
2988,세원물산,17-Dec,24830,1,0,88.505,0,0,0
2989,세원물산,18-Dec,24830,1,0,89.65,0,0,0
2990,세원물산,19-Dec,24830,1,0,89.98,0,0,0
2991,세원이앤씨,11-Dec,91090,0.99,12.12121212,73.85,0,0,0
2992,세원이앤씨,12-Dec,91090,0.89,-11.23595506,75.13,0,0,0
2993,세원이앤씨,13-Dec,91090,0.94,5.319148936,74.77,0,0,0
2994,세원이앤씨,14-Dec,91090,0.92,-2.173913043,76.93,0,0,0
2995,세원이앤씨,15-Dec,91090,0.91,-1.098901099,77.48,0,0,0
2996,세원이앤씨,16-Dec,91090,0.92,1.086956522,78.73,0,0,0
2997,세원이앤씨,17-Dec,91090,0.92,0,80.02,0,0,0
2998,세원이앤씨,18-Dec,91090,0.94,2.127659574,81.15,0,0,0
2999,세원이앤씨,19-Dec,91090,0.89,-5.617977528,80.98,0,0,0
3000,세종공업,11-Dec,33530,0.86,4.651162791,86.155,0,0,0
3001,세종공업,12-Dec,33530,0.85,-1.176470588,87.3,0,0,0
3002,세종공업,13-Dec,33530,0.86,1.162790698,87.315,0,0,0
3003,세종공업,14-Dec,33530,0.86,0,87.805,0,0,0
3004,세종공업,15-Dec,33530,0.88,2.272727273,86.72,0,0,0
3005,세종공업,16-Dec,33530,0.87,-1.149425287,87.335,0,0,0
3006,세종공업,17-Dec,33530,0.89,2.247191011,88.505,0,0,0
3007,세종공업,18-Dec,33530,0.9,1.111111111,89.65,0,0,0
3008,세종공업,19-Dec,33530,0.89,-1.123595506,89.98,0,0,0
3009,세종텔레콤,11-Dec,36630,0.14,28.57142857,44.24,0,0,0
3010,세종텔레콤,12-Dec,36630,1.01,#NAME?,43.985,0,0,0
3011,세종텔레콤,13-Dec,36630,1.07,0,47.1,0,0,0
3012,세종텔레콤,14-Dec,36630,0.99,0,44.345,0,0,0
3013,세종텔레콤,15-Dec,36630,1,0,43.1,0,0,0
3014,세종텔레콤,16-Dec,36630,1,0,38.07,0,0,0
3015,세종텔레콤,17-Dec,36630,0.99,0,33.39,0,0,0
3016,세종텔레콤,18-Dec,36630,0.13,100,32.855,0,0,0
3017,세종텔레콤,19-Dec,36630,0.39,66.66666667,42.375,0,0,0
3018,세진티에스,11-Dec,67770,0.92,4.347826087,78.63,0,0,0
3019,세진티에스,12-Dec,67770,0.95,3.157894737,79.75,0,0,0
3020,세진티에스,13-Dec,67770,1.03,7.766990291,81.65,0,0,0
3021,세진티에스,14-Dec,67770,0.9,-14.44444444,81.58,0,0,0
3022,세진티에스,15-Dec,67770,1.01,10.89108911,81.36,0,0,0
3023,세진티에스,16-Dec,67770,0.92,-9.782608696,82.3,0,0,0
3024,세진티에스,17-Dec,67770,0.97,5.154639175,81.2,0,0,0
3025,세진티에스,18-Dec,67770,0.92,-5.434782609,81.97,0,0,0
3026,세진티에스,19-Dec,67770,0.81,-13.58024691,81.8,0,0,0
3027,세코닉스,11-Dec,53450,0.75,8,0.0,1,0,0
3028,세코닉스,12-Dec,53450,0.76,1.315789474,35.05,0,0,0
3029,세코닉스,13-Dec,53450,0.77,1.298701299,48.57,0,0,0
3030,세코닉스,14-Dec,53450,0.79,2.53164557,50.39,0,0,0
3031,세코닉스,15-Dec,53450,0.79,0,49.29,0,0,0
3032,세코닉스,16-Dec,53450,0.81,2.469135802,56.81,0,0,0
3033,세코닉스,17-Dec,53450,0.86,5.813953488,64.32,0,0,0
3034,세코닉스,18-Dec,53450,0.87,1.149425287,63.41,0,0,0
3035,세코닉스,19-Dec,53450,0.9,3.333333333,64.46,0,0,0
3036,세하,11-Dec,27970,1,0,87.015,0,0,0
3037,세하,12-Dec,27970,1,0,83.365,0,0,0
3038,세하,13-Dec,27970,1,0,84.915,0,0,0
3039,세하,14-Dec,27970,1,0,85.41,0,0,0
3040,세하,15-Dec,27970,1,0,85.895,0,0,0
3041,세하,16-Dec,27970,1,0,85.305,0,0,0
3042,세하,17-Dec,27970,1,0,88.34,0,0,0
3043,세하,18-Dec,27970,1,0,84.105,0,0,0
3044,세하,19-Dec,27970,1,0,84.59,0,0,0
3045,센트럴인사이트,11-Dec,12600,0.69,-4.347826087,73.85,0,0,0
3046,센트럴인사이트,12-Dec,12600,0.69,0,75.13,0,0,0
3047,센트럴인사이트,13-Dec,12600,0.77,10.38961039,74.77,0,0,0
3048,센트럴인사이트,14-Dec,12600,0.86,10.46511628,76.93,0,0,0
3049,센트럴인사이트,15-Dec,12600,0.84,-2.380952381,77.48,0,0,0
3050,센트럴인사이트,16-Dec,12600,0.86,2.325581395,78.73,0,0,0
3051,센트럴인사이트,17-Dec,12600,0.9,4.444444444,80.02,0,0,0
3052,센트럴인사이트,18-Dec,12600,0.91,1.098901099,81.15,0,0,0
3053,센트럴인사이트,19-Dec,12600,0.93,2.150537634,80.98,0,0,0
3054,셀루메드,11-Dec,49180,0.53,32.0754717,41.73,0,0,0
3055,셀루메드,12-Dec,49180,0.46,-15.2173913,41.84,0,0,0
3056,셀루메드,13-Dec,49180,0.59,22.03389831,43.25,0,0,0
3057,셀루메드,14-Dec,49180,0.68,13.23529412,44.93,0,0,0
3058,셀루메드,15-Dec,49180,0.74,8.108108108,48.21,0,0,0
3059,셀루메드,16-Dec,49180,0.94,21.27659574,52.51,0,0,0
3060,셀루메드,17-Dec,49180,0.6,-56.66666667,52.32,0,1,0
3061,셀루메드,18-Dec,49180,0.99,39.39393939,54.69,0,0,0
3062,셀루메드,19-Dec,49180,0.89,-11.23595506,57.6,0,0,0
3063,셀리드,17-Dec,299660,#DIV/0!,0,54.69,0,0,0
3064,셀리드,19-Dec,299660,#DIV/0!,0,57.6,0,0,0
3065,셀리버리,18-Dec,268600,0.66,0,50.99,0,0,0
3066,셀리버리,19-Dec,268600,1,0,50.43,0,0,0
3067,셀바스에이아이,11-Dec,108860,0.38,-10.52631579,5.55,0,0,0
3068,셀바스에이아이,12-Dec,108860,1,0,9.16,0,0,0
3069,셀바스에이아이,13-Dec,108860,1,0,9.26,0,0,0
3070,셀바스에이아이,14-Dec,108860,1.01,0,9.49,0,0,0
3071,셀바스에이아이,15-Dec,108860,0.3,100,26.25,0,0,0
3072,셀바스에이아이,16-Dec,108860,1.24,#NAME?,32.73,0,0,0
3073,셀바스에이아이,17-Dec,108860,0.99,0,35.91,0,0,0
3074,셀바스에이아이,18-Dec,108860,1.48,0,40.29,0,0,0
3075,셀바스에이아이,19-Dec,108860,1.17,0,47.1,0,0,0
3076,셀트리온제약,11-Dec,68760,0.32,0,41.73,0,0,0
3077,셀트리온제약,12-Dec,68760,0.32,0,41.84,0,0,0
3078,셀트리온제약,13-Dec,68760,0.32,0,43.25,0,0,0
3079,셀트리온제약,14-Dec,68760,0.35,8.571428571,44.93,0,0,0
3080,셀트리온제약,15-Dec,68760,0.36,2.777777778,48.21,0,0,0
3081,셀트리온제약,16-Dec,68760,0.6,40,52.51,0,0,0
3082,셀트리온제약,17-Dec,68760,0.57,-5.263157895,52.32,0,0,0
3083,셀트리온제약,18-Dec,68760,0.72,20.83333333,54.69,0,0,0
3084,셀트리온제약,19-Dec,68760,0.64,-12.5,57.6,0,0,0
3085,셀트리온헬스케어,17-Dec,91990,0.74,0,82.45,0,0,0
3086,셀트리온헬스케어,18-Dec,91990,0.93,20.43010753,83.32,0,0,0
3087,셀트리온헬스케어,19-Dec,91990,0.81,-14.81481481,83.47,0,0,0
3088,셀피글로벌,11-Dec,68940,1,0,78.63,0,0,0
3089,셀피글로벌,12-Dec,68940,1,0,79.75,0,0,0
3090,셀피글로벌,13-Dec,68940,1,0,81.65,0,0,0
3091,셀피글로벌,14-Dec,68940,1,0,81.58,0,0,0
3092,셀피글로벌,15-Dec,68940,0.81,0,81.36,0,0,0
3093,셀피글로벌,16-Dec,68940,0.75,-8,82.3,0,0,0
3094,셀피글로벌,17-Dec,68940,0.77,2.597402597,81.2,0,0,0
3095,셀피글로벌,18-Dec,68940,0.8,3.75,81.97,0,0,0
3096,셀피글로벌,19-Dec,68940,0.76,-5.263157895,81.8,0,0,0
3097,소니드,11-Dec,60230,0.93,3.225806452,77.91,0,0,0
3098,소니드,12-Dec,60230,0.83,-12.04819277,80.41,0,0,0
3099,소니드,13-Dec,60230,0.83,0,80.36,0,0,0
3100,소니드,14-Dec,60230,0.81,-2.469135802,79.71,0,0,0
3101,소니드,15-Dec,60230,0.8,-1.25,77.5,0,0,0
3102,소니드,16-Dec,60230,0.82,2.43902439,77.25,0,0,0
3103,소니드,17-Dec,60230,0.84,2.380952381,78.45,0,0,0
3104,소니드,18-Dec,60230,0.77,-9.090909091,81.48,0,0,0
3105,소니드,19-Dec,60230,0.74,-4.054054054,79.49,0,0,0
3106,소프트센,13-Dec,32680,1,0,78.63,0,0,0
3107,소프트센,14-Dec,32680,0.88,0,79.75,0,0,0
3108,소프트센,15-Dec,32680,1,0,81.65,0,0,0
3109,소프트센,16-Dec,32680,1,0,81.58,0,0,0
3110,소프트센,17-Dec,32680,1,0,81.36,0,0,0
3111,소프트센,18-Dec,32680,1,0,82.3,0,0,0
3112,소프트센,19-Dec,32680,1,0,81.2,0,0,0
3113,손오공,11-Dec,66910,0.73,-20.54794521,0.0,1,1,0
3114,손오공,12-Dec,66910,0.73,0,0.0,1,0,0
3115,손오공,13-Dec,66910,0.83,12.04819277,0.0,1,0,0
3116,손오공,14-Dec,66910,0.77,-7.792207792,47.18,0,0,0
3117,손오공,15-Dec,66910,0.75,-2.666666667,42.81,0,0,0
3118,손오공,16-Dec,66910,0.8,6.25,42.29,0,0,0
3119,손오공,17-Dec,66910,0.9,11.11111111,75.06,0,0,0
3120,손오공,18-Dec,66910,0.83,-8.43373494,80.08,0,0,0
3121,손오공,19-Dec,66910,0.81,-2.469135802,76.34,0,0,0
3122,솔고바이오메디칼,11-Dec,43100,0.69,14.49275362,0.0,1,0,0
3123,솔고바이오메디칼,12-Dec,43100,0.73,5.479452055,35.05,0,0,0
3124,솔고바이오메디칼,13-Dec,43100,0.69,-5.797101449,48.57,0,0,0
3125,솔고바이오메디칼,14-Dec,43100,0.63,-9.523809524,50.39,0,0,0
3126,솔고바이오메디칼,15-Dec,43100,0.73,13.69863014,49.29,0,0,0
3127,솔고바이오메디칼,16-Dec,43100,0.73,0,56.81,0,0,0
3128,솔고바이오메디칼,17-Dec,43100,0.75,2.666666667,64.32,0,0,0
3129,솔고바이오메디칼,18-Dec,43100,0.87,13.79310345,63.41,0,0,0
3130,솔고바이오메디칼,19-Dec,43100,0.7,-24.28571429,64.46,0,1,0
3131,솔루에타,13-Dec,154040,0.67,0,81.65,0,0,0
3132,솔루에타,14-Dec,154040,0.83,19.27710843,81.58,0,0,0
3133,솔루에타,15-Dec,154040,0.68,-22.05882353,81.36,0,1,0
3134,솔루에타,16-Dec,154040,0.85,20,82.3,0,0,0
3135,솔루에타,17-Dec,154040,0.84,-1.19047619,81.2,0,0,0
3136,솔루에타,18-Dec,154040,0.86,2.325581395,81.97,0,0,0
3137,솔루에타,19-Dec,154040,0.85,-1.176470588,81.8,0,0,0
3138,솔본,11-Dec,35610,0.57,7.01754386,44.24,0,0,0
3139,솔본,12-Dec,35610,0.56,-1.785714286,43.985,0,0,0
3140,솔본,13-Dec,35610,0.48,-16.66666667,47.1,0,0,0
3141,솔본,14-Dec,35610,0.44,-9.090909091,44.345,0,0,0
3142,솔본,15-Dec,35610,0.39,-12.82051282,43.1,0,0,0
3143,솔본,16-Dec,35610,0.41,4.87804878,38.07,0,0,0
3144,솔본,17-Dec,35610,0.46,10.86956522,33.39,0,0,0
3145,솔본,18-Dec,35610,0.35,-31.42857143,32.855,0,1,0
3146,솔본,19-Dec,35610,0.47,25.53191489,42.375,0,0,0
3147,송원산업,11-Dec,4430,0.85,-1.176470588,77.91,0,0,0
3148,송원산업,12-Dec,4430,0.81,-4.938271605,80.41,0,0,0
3149,송원산업,13-Dec,4430,0.81,0,80.36,0,0,0
3150,송원산업,14-Dec,4430,0.87,6.896551724,79.71,0,0,0
3151,송원산업,15-Dec,4430,0.79,-10.12658228,77.5,0,0,0
3152,송원산업,16-Dec,4430,0.74,-6.756756757,77.25,0,0,0
3153,송원산업,17-Dec,4430,0.79,6.329113924,78.45,0,0,0
3154,송원산업,18-Dec,4430,0.8,1.25,81.48,0,0,0
3155,송원산업,19-Dec,4430,0.8,0,79.49,0,0,0
3156,쇼박스,11-Dec,86980,0.97,17.5257732,71.99,0,0,0
3157,쇼박스,12-Dec,86980,0.8,-21.25,72.91,0,1,0
3158,쇼박스,13-Dec,86980,0.86,6.976744186,65.99,0,0,0
3159,쇼박스,14-Dec,86980,0.86,0,77.07,0,0,0
3160,쇼박스,15-Dec,86980,0.83,-3.614457831,68.27,0,0,0
3161,쇼박스,16-Dec,86980,0.8,-3.75,74.71,0,0,0
3162,쇼박스,17-Dec,86980,0.8,0,83.56,0,0,0
3163,쇼박스,18-Dec,86980,0.8,0,84.29,0,0,0
3164,쇼박스,19-Dec,86980,0.86,6.976744186,89.85,0,0,0
3165,스마트솔루션즈,11-Dec,136510,1,0,73.85,0,0,0
3166,스마트솔루션즈,12-Dec,136510,1,0,75.13,0,0,0
3167,스마트솔루션즈,13-Dec,136510,1,0,74.77,0,0,0
3168,스마트솔루션즈,14-Dec,136510,0.72,0,76.93,0,0,0
3169,스마트솔루션즈,15-Dec,136510,0.64,-12.5,77.48,0,0,0
3170,스마트솔루션즈,16-Dec,136510,0.62,-3.225806452,78.73,0,0,0
3171,스마트솔루션즈,17-Dec,136510,0.59,-5.084745763,80.02,0,0,0
3172,스마트솔루션즈,18-Dec,136510,0.62,4.838709677,81.15,0,0,0
3173,스마트솔루션즈,19-Dec,136510,0.79,21.51898734,80.98,0,0,0
3174,스맥,11-Dec,99440,1,0,73.85,0,0,0
3175,스맥,12-Dec,99440,1,0,75.13,0,0,0
3176,스맥,13-Dec,99440,1,0,74.77,0,0,0
3177,스맥,14-Dec,99440,1,0,76.93,0,0,0
3178,스맥,15-Dec,99440,1,0,77.48,0,0,0
