회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원)
웰바이오텍,16-Dec,10600,85292459
웰바이오텍,17-Dec,10600,70785771
웰바이오텍,18-Dec,10600,73932352
웰바이오텍,19-Dec,10600,83816106
위즈코프,11-Dec,38620,11225533
위즈코프,12-Dec,38620,10386044
위즈코프,13-Dec,38620,10595492
위즈코프,14-Dec,38620,11091097
위즈코프,15-Dec,38620,13863123
위즈코프,16-Dec,38620,29645403
위즈코프,17-Dec,38620,36272381
위즈코프,18-Dec,38620,39602235
위즈코프,19-Dec,38620,36756137
유네코,18-Dec,64510,14661966
유네코,19-Dec,64510,18720579
유니슨,11-Dec,18000,66547161
유니슨,12-Dec,18000,113870608
유니슨,13-Dec,18000,40746103
유니슨,14-Dec,18000,81980548
유니슨,15-Dec,18000,118346511
유니슨,16-Dec,18000,52519512
유니슨,17-Dec,18000,186653299
유니슨,18-Dec,18000,165234057
유니슨,19-Dec,18000,75933109
유니온머티리얼,11-Dec,47400,89123064
유니온머티리얼,12-Dec,47400,98469090
유니온머티리얼,13-Dec,47400,98030267
유니온머티리얼,14-Dec,47400,105740666
유니온머티리얼,15-Dec,47400,106583823
유니온머티리얼,16-Dec,47400,107248041
유니온머티리얼,17-Dec,47400,109898285
유니온머티리얼,18-Dec,47400,112336021
유니온머티리얼,19-Dec,47400,109109285
유비벨록스,11-Dec,89850,96776564
유비벨록스,12-Dec,89850,87217780
유비벨록스,13-Dec,89850,80856319
유비벨록스,14-Dec,89850,61872372
유비벨록스,15-Dec,89850,81877472
유비벨록스,16-Dec,89850,96448027
유비벨록스,17-Dec,89850,99361947
유비벨록스,18-Dec,89850,108635626
유비벨록스,19-Dec,89850,279431721
유아이엘,11-Dec,49520,149736589
유아이엘,12-Dec,49520,157496248
유아이엘,13-Dec,49520,286343979
유아이엘,14-Dec,49520,416854797
유아이엘,15-Dec,49520,454032615
유아이엘,16-Dec,49520,444330193
유아이엘,17-Dec,49520,479784155
유아이엘,18-Dec,49520,423594391
유아이엘,19-Dec,49520,408486203
유엔젤,11-Dec,72130,49530340
유엔젤,12-Dec,72130,49658661
유엔젤,13-Dec,72130,48121695
유엔젤,14-Dec,72130,35389422
유엔젤,15-Dec,72130,41156827
유엔젤,16-Dec,72130,30341828
유엔젤,17-Dec,72130,31907135
유엔젤,18-Dec,72130,33517791
유엔젤,19-Dec,72130,26557494
유진기업,11-Dec,23410,740499859
유진기업,12-Dec,23410,738815603
유진기업,13-Dec,23410,681976473
유진기업,14-Dec,23410,738997480
유진기업,15-Dec,23410,889552236
유진기업,16-Dec,23410,1074645854
유진기업,17-Dec,23410,1299043715
유진기업,18-Dec,23410,1451043143
유진기업,19-Dec,23410,1457764778
이건산업,11-Dec,8250,220059102
이건산업,12-Dec,8250,246356081
이건산업,13-Dec,8250,228538092
이건산업,14-Dec,8250,246009952
이건산업,15-Dec,8250,267746740
이건산업,16-Dec,8250,290340968
이건산업,17-Dec,8250,298667667
이건산업,18-Dec,8250,339611061
이건산업,19-Dec,8250,279669847
이구산업,11-Dec,25820,270888704
이구산업,12-Dec,25820,244354718
이구산업,13-Dec,25820,244042602
이구산업,14-Dec,25820,238633097
이구산업,15-Dec,25820,210562137
이구산업,16-Dec,25820,197534880
이구산업,17-Dec,25820,229269979
이구산업,18-Dec,25820,227211411
이구산업,19-Dec,25820,210304346
이노시스,15-Dec,56090,14595946
이노시스,16-Dec,56090,11687568
이노시스,17-Dec,56090,13293960
이노시스,18-Dec,56090,31685938
이노시스,19-Dec,56090,34814232
이엠코리아,11-Dec,95190,81681331
이엠코리아,12-Dec,95190,87796542
이엠코리아,13-Dec,95190,92174873
이엠코리아,14-Dec,95190,111420104
이엠코리아,15-Dec,95190,106194679
이엠코리아,16-Dec,95190,102552273
이엠코리아,17-Dec,95190,104620012
이엠코리아,18-Dec,95190,107484472
이엠코리아,19-Dec,95190,84821800
이원다이애그노믹스,18-Dec,245620,21496787
이원다이애그노믹스,19-Dec,245620,56721870
이원컴포텍,11-Dec,88290,26735187
이원컴포텍,12-Dec,88290,24144364
이원컴포텍,13-Dec,88290,24542355
이원컴포텍,14-Dec,88290,34452219
이원컴포텍,15-Dec,88290,38917135
이원컴포텍,16-Dec,88290,37299791
이원컴포텍,17-Dec,88290,40900352
이원컴포텍,18-Dec,88290,44049192
이원컴포텍,19-Dec,88290,47852572
이트론,11-Dec,96040,9607026
이트론,12-Dec,96040,12683761
이트론,13-Dec,96040,41928790
이트론,14-Dec,96040,23515555
이트론,15-Dec,96040,25799505
이트론,16-Dec,96040,25705833
이트론,17-Dec,96040,15563155
이트론,18-Dec,96040,8470642
이트론,19-Dec,96040,28980984
이화공영,11-Dec,1840,71191256
이화공영,12-Dec,1840,104069291
이화공영,13-Dec,1840,134306787
이화공영,14-Dec,1840,179617664
이화공영,15-Dec,1840,130036342
이화공영,16-Dec,1840,165041524
이화공영,17-Dec,1840,210777239
이화공영,18-Dec,1840,186487736
이화공영,19-Dec,1840,138398049
이화산업,17-Dec,760,65664099
이화산업,18-Dec,760,69095677
이화산업,19-Dec,760,61703168
이화전기공업,11-Dec,24810,59603031
이화전기공업,12-Dec,24810,126656674
이화전기공업,13-Dec,24810,120476893
이화전기공업,14-Dec,24810,107438140
이화전기공업,15-Dec,24810,40965395
이화전기공업,16-Dec,24810,45745866
이화전기공업,17-Dec,24810,47381131
이화전기공업,18-Dec,24810,42045722
이화전기공업,19-Dec,24810,56846635
인베니아,11-Dec,79950,115829969
인베니아,12-Dec,79950,22934688
인베니아,13-Dec,79950,151572101
인베니아,14-Dec,79950,106910935
인베니아,15-Dec,79950,89512779
인베니아,16-Dec,79950,151506152
인베니아,17-Dec,79950,182175707
인베니아,18-Dec,79950,172804068
인베니아,19-Dec,79950,146173882
인선이엔티,11-Dec,60150,99906003
인선이엔티,12-Dec,60150,99703684
인선이엔티,13-Dec,60150,68636673
인선이엔티,14-Dec,60150,67201260
인선이엔티,15-Dec,60150,97222705
인선이엔티,16-Dec,60150,135518950
인선이엔티,17-Dec,60150,160280182
인선이엔티,18-Dec,60150,175954965
인선이엔티,19-Dec,60150,183949124
인지컨트롤스,11-Dec,23800,974296103
인지컨트롤스,12-Dec,23800,560167605
인지컨트롤스,13-Dec,23800,546644401
인지컨트롤스,14-Dec,23800,593348370
인지컨트롤스,15-Dec,23800,659496346
인지컨트롤스,16-Dec,23800,623987469
인지컨트롤스,17-Dec,23800,540854543
인지컨트롤스,18-Dec,23800,504149220
인지컨트롤스,19-Dec,23800,494157939
인탑스,11-Dec,49070,653398322
인탑스,12-Dec,49070,976523471
인탑스,13-Dec,49070,1052725005
인탑스,14-Dec,49070,697345855
인탑스,15-Dec,49070,661590454
인탑스,16-Dec,49070,617419001
인탑스,17-Dec,49070,687484774
인탑스,18-Dec,49070,715562377
인탑스,19-Dec,49070,910477910
인터지스,11-Dec,129260,383977335
인터지스,12-Dec,129260,452021994
인터지스,13-Dec,129260,524179328
인터지스,14-Dec,129260,577476511
인터지스,15-Dec,129260,599512015
인터지스,16-Dec,129260,465397240
인터지스,17-Dec,129260,501965188
인터지스,18-Dec,129260,492443106
인터지스,19-Dec,129260,478169277
인포뱅크,11-Dec,39290,69486676
인포뱅크,12-Dec,39290,86873954
인포뱅크,13-Dec,39290,97902883
인포뱅크,14-Dec,39290,99232348
인포뱅크,15-Dec,39290,103303283
인포뱅크,16-Dec,39290,109764572
인포뱅크,17-Dec,39290,119101607
인포뱅크,18-Dec,39290,122037854
인포뱅크,19-Dec,39290,119477343
인화정공,11-Dec,101930,84718517
인화정공,12-Dec,101930,88090855
인화정공,13-Dec,101930,81079026
인화정공,14-Dec,101930,113844612
인화정공,15-Dec,101930,123092696
인화정공,16-Dec,101930,95773760
인화정공,17-Dec,101930,103511365
인화정공,18-Dec,101930,99817007
인화정공,19-Dec,101930,129288748
일동제약,16-Dec,249420,201343779
일동제약,17-Dec,249420,460650815
일동제약,18-Dec,249420,503907355
일동제약,19-Dec,249420,517467682
일동홀딩스,11-Dec,230,348468343
일동홀딩스,12-Dec,230,362781056
일동홀딩스,13-Dec,230,395231104
일동홀딩스,14-Dec,230,417517499
일동홀딩스,15-Dec,230,476385097
일동홀딩스,16-Dec,230,40771269
일동홀딩스,17-Dec,230,41070663
일동홀딩스,18-Dec,230,47050031
일동홀딩스,19-Dec,230,292221432
일성건설,11-Dec,13360,240440756
일성건설,12-Dec,13360,246862236
일성건설,13-Dec,13360,258476273
일성건설,14-Dec,13360,192081993
일성건설,15-Dec,13360,231102049
일성건설,16-Dec,13360,285793827
일성건설,17-Dec,13360,420833667
일성건설,18-Dec,13360,364018221
일성건설,19-Dec,13360,375818803
일성신약,11-Dec,3120,68191775
일성신약,12-Dec,3120,77160761
일성신약,13-Dec,3120,62807490
일성신약,14-Dec,3120,62828921
일성신약,15-Dec,3120,61745116
일성신약,16-Dec,3120,67463384
일성신약,17-Dec,3120,67043035
일성신약,18-Dec,3120,61652595
일성신약,19-Dec,3120,48411628
일양약품,16-Dec,7570,261614908
일양약품,17-Dec,7570,269811003
일양약품,18-Dec,7570,300036332
일양약품,19-Dec,7570,324573437
일정실업,11-Dec,8500,79127548
일정실업,12-Dec,8500,96618608
일정실업,13-Dec,8500,95950197
일정실업,14-Dec,8500,78642676
일정실업,15-Dec,8500,68103445
일정실업,16-Dec,8500,78880852
일정실업,17-Dec,8500,49086384
일정실업,18-Dec,8500,48011222
일정실업,19-Dec,8500,39790277
일진디스플레이,11-Dec,20760,324448756
일진디스플레이,12-Dec,20760,596517682
일진디스플레이,13-Dec,20760,659142079
일진디스플레이,14-Dec,20760,454231291
일진디스플레이,15-Dec,20760,312206868
일진디스플레이,16-Dec,20760,168807905
일진디스플레이,17-Dec,20760,251288112
일진디스플레이,18-Dec,20760,206363161
일진디스플레이,19-Dec,20760,95688255
일진머티리얼즈,11-Dec,20150,329574564
일진머티리얼즈,12-Dec,20150,393229382
일진머티리얼즈,13-Dec,20150,349990595
일진머티리얼즈,14-Dec,20150,414835436
일진머티리얼즈,15-Dec,20150,458174483
일진머티리얼즈,16-Dec,20150,398956975
일진머티리얼즈,17-Dec,20150,454035476
일진머티리얼즈,18-Dec,20150,502007548
일진머티리얼즈,19-Dec,20150,550214159
일진전기,11-Dec,103590,1017844664
일진전기,12-Dec,103590,986827711
일진전기,13-Dec,103590,877783917
일진전기,14-Dec,103590,770717559
일진전기,15-Dec,103590,714649869
일진전기,16-Dec,103590,678079933
일진전기,17-Dec,103590,761984401
일진전기,18-Dec,103590,731430724
일진전기,19-Dec,103590,668304097
일진홀딩스,11-Dec,15860,1125968169
일진홀딩스,12-Dec,15860,1108975647
일진홀딩스,13-Dec,15860,1014480749
일진홀딩스,14-Dec,15860,931663137
일진홀딩스,15-Dec,15860,890895409
일진홀딩스,16-Dec,15860,849333622
일진홀딩스,17-Dec,15860,944723277
일진홀딩스,18-Dec,15860,929394615
일진홀딩스,19-Dec,15860,896159161
자이글,16-Dec,234920,102001507
자이글,17-Dec,234920,82503007
자이글,18-Dec,234920,55815252
자이글,19-Dec,234920,29702460
자화전자,11-Dec,33240,251064882
자화전자,12-Dec,33240,327383247
자화전자,13-Dec,33240,468574409
자화전자,14-Dec,33240,326106846
자화전자,15-Dec,33240,267314570
자화전자,16-Dec,33240,298489508
자화전자,17-Dec,33240,445631662
자화전자,18-Dec,33240,358342443
자화전자,19-Dec,33240,363027537
재영솔루텍,11-Dec,49630,135077285
재영솔루텍,12-Dec,49630,158304612
재영솔루텍,13-Dec,49630,172716960
재영솔루텍,14-Dec,49630,151450204
재영솔루텍,15-Dec,49630,164069078
재영솔루텍,16-Dec,49630,138836151
재영솔루텍,17-Dec,49630,132551844
재영솔루텍,18-Dec,49630,128598548
재영솔루텍,19-Dec,49630,133357975
전방,11-Dec,950,306514537
전방,12-Dec,950,295162070
전방,13-Dec,950,293843929
전방,14-Dec,950,245205842
전방,15-Dec,950,237295667
전방,16-Dec,950,200800661
전방,17-Dec,950,182485146
전방,18-Dec,950,149325046
전방,19-Dec,950,137483748
전진바이오팜,18-Dec,110020,1384405
전진바이오팜,19-Dec,110020,3948944
제너셈,15-Dec,217190,33863188
제너셈,16-Dec,217190,17807553
제너셈,17-Dec,217190,27665507
제너셈,18-Dec,217190,26014333
제너셈,19-Dec,217190,38688487
제룡전기,11-Dec,33100,32316078
제룡전기,12-Dec,33100,40762059
제룡전기,13-Dec,33100,51981307
제룡전기,14-Dec,33100,57281068
제룡전기,15-Dec,33100,63388268
제룡전기,16-Dec,33100,39878449
제룡전기,17-Dec,33100,47658363
제룡전기,18-Dec,33100,42493547
제룡전기,19-Dec,33100,45214796
제이더블유신약,11-Dec,67290,70762630
제이더블유신약,12-Dec,67290,69923324
제이더블유신약,13-Dec,67290,70694504
제이더블유신약,14-Dec,67290,73017947
제이더블유신약,15-Dec,67290,76945006
제이더블유신약,16-Dec,67290,83384684
제이더블유신약,17-Dec,67290,76842748
제이더블유신약,18-Dec,67290,91776092
제이더블유신약,19-Dec,67290,102531447
제이더블유중외제약,11-Dec,1060,431007281
제이더블유중외제약,12-Dec,1060,397084759
제이더블유중외제약,13-Dec,1060,394182302
제이더블유중외제약,14-Dec,1060,412791235
제이더블유중외제약,15-Dec,1060,434352380
제이더블유중외제약,16-Dec,1060,467465121
제이더블유중외제약,17-Dec,1060,502918587
제이더블유중외제약,18-Dec,1060,537181974
제이더블유중외제약,19-Dec,1060,511335343
제이더블유홀딩스,11-Dec,96760,516012168
제이더블유홀딩스,12-Dec,96760,511945580
제이더블유홀딩스,13-Dec,96760,530262876
제이더블유홀딩스,14-Dec,96760,573935211
제이더블유홀딩스,15-Dec,96760,622825322
제이더블유홀딩스,16-Dec,96760,684839087
제이더블유홀딩스,17-Dec,96760,683911349
제이더블유홀딩스,18-Dec,96760,725381961
제이더블유홀딩스,19-Dec,96760,726423996
제이스코홀딩스,11-Dec,23440,7831897
제이스코홀딩스,12-Dec,23440,8359634
제이스코홀딩스,13-Dec,23440,49365851
제이스코홀딩스,14-Dec,23440,42018436
제이스코홀딩스,15-Dec,23440,45695165
제이스코홀딩스,16-Dec,23440,37855279
제이스코홀딩스,17-Dec,23440,31008596
제이스코홀딩스,18-Dec,23440,30535366
제이스코홀딩스,19-Dec,23440,25110218
제이씨케미칼,11-Dec,137950,112360887
제이씨케미칼,12-Dec,137950,92763417
제이씨케미칼,13-Dec,137950,101503897
제이씨케미칼,14-Dec,137950,76397676
제이씨케미칼,15-Dec,137950,110177242
제이씨케미칼,16-Dec,137950,154841094
제이씨케미칼,17-Dec,137950,171757136
제이씨케미칼,18-Dec,137950,181260903
제이씨케미칼,19-Dec,137950,202369461
제이씨현시스템,11-Dec,33320,125744128
제이씨현시스템,12-Dec,33320,119641675
제이씨현시스템,13-Dec,33320,126441868
제이씨현시스템,14-Dec,33320,125343486
제이씨현시스템,15-Dec,33320,144959419
제이씨현시스템,16-Dec,33320,189796639
제이씨현시스템,17-Dec,33320,284463568
제이씨현시스템,18-Dec,33320,274682918
제이씨현시스템,19-Dec,33320,209199780
제이엔케이히터,11-Dec,126880,105741184
제이엔케이히터,12-Dec,126880,136320787
제이엔케이히터,13-Dec,126880,113852282
제이엔케이히터,14-Dec,126880,141454786
제이엔케이히터,15-Dec,126880,171487841
제이엔케이히터,16-Dec,126880,143538354
제이엔케이히터,17-Dec,126880,119417582
제이엔케이히터,18-Dec,126880,150460311
제이엔케이히터,19-Dec,126880,225530641
제이엠아이,11-Dec,33050,343586465
제이엠아이,12-Dec,33050,220845769
제이엠아이,13-Dec,33050,247780946
제이엠아이,14-Dec,33050,194798104
제이엠아이,15-Dec,33050,120816202
제이엠아이,16-Dec,33050,111661318
제이엠아이,17-Dec,33050,117723560
제이엠아이,18-Dec,33050,124753911
제이엠아이,19-Dec,33050,70128873
제이엠티,11-Dec,94970,126189197
제이엠티,12-Dec,94970,160265598
제이엠티,13-Dec,94970,151863315
제이엠티,14-Dec,94970,156169850
제이엠티,15-Dec,94970,89467727
제이엠티,16-Dec,94970,96453932
제이엠티,17-Dec,94970,148025185
제이엠티,18-Dec,94970,147040181
제이엠티,19-Dec,94970,83264957
제이준코스메틱,11-Dec,25620,57607367
제이준코스메틱,12-Dec,25620,50422207
제이준코스메틱,13-Dec,25620,30094731
제이준코스메틱,14-Dec,25620,7148923
제이준코스메틱,15-Dec,25620,8011257
제이준코스메틱,16-Dec,25620,83423744
제이준코스메틱,17-Dec,25620,129713291
제이준코스메틱,18-Dec,25620,132015284
제이준코스메틱,19-Dec,25620,52618530
제일약품,17-Dec,271980,371591763
제일약품,18-Dec,271980,627074758
제일약품,19-Dec,271980,671406875
조광페인트,11-Dec,4910,166766165
조광페인트,12-Dec,4910,172960466
조광페인트,13-Dec,4910,184561296
조광페인트,14-Dec,4910,193792839
조광페인트,15-Dec,4910,189482109
조광페인트,16-Dec,4910,188696551
조광페인트,17-Dec,4910,201245024
조광페인트,18-Dec,4910,209481335
조광페인트,19-Dec,4910,203361940
조선내화,11-Dec,480,770365715
조선내화,12-Dec,480,835634819
조선내화,13-Dec,480,848218991
조선내화,14-Dec,480,856202386
조선내화,15-Dec,480,728337552
조선내화,16-Dec,480,714499502
조선내화,17-Dec,480,694333852
조선내화,18-Dec,480,789176793
조선내화,19-Dec,480,757153217
조아제약,11-Dec,34940,38922205
조아제약,12-Dec,34940,41032148
조아제약,13-Dec,34940,43913344
조아제약,14-Dec,34940,43087208
조아제약,15-Dec,34940,50120387
조아제약,16-Dec,34940,55550555
조아제약,17-Dec,34940,58865464
조아제약,18-Dec,34940,63089935
조아제약,19-Dec,34940,67536605
조일알미늄,11-Dec,18470,396286962
조일알미늄,12-Dec,18470,359008369
조일알미늄,13-Dec,18470,326176058
조일알미늄,14-Dec,18470,309041275
조일알미늄,15-Dec,18470,271779373
조일알미늄,16-Dec,18470,273427164
조일알미늄,17-Dec,18470,299165112
조일알미늄,18-Dec,18470,317744416
조일알미늄,19-Dec,18470,311766941
성엔지니어링,11-Dec,36930,319177988
성엔지니어링,12-Dec,36930,80017000
성엔지니어링,13-Dec,36930,153698605
성엔지니어링,14-Dec,36930,141962582
성엔지니어링,15-Dec,36930,175637905
성엔지니어링,16-Dec,36930,268011411
성엔지니어링,17-Dec,36930,272687423
성엔지니어링,18-Dec,36930,263006104
성엔지니어링,19-Dec,36930,254580906
지나인제약,11-Dec,78650,50802585
지나인제약,12-Dec,78650,86465720
지나인제약,13-Dec,78650,129048858
