회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),
(주)조비,1550,Dec-16,1.51 ,,
(주)조비,1550,Dec-17,1.32 ,,
(주)조비,1550,Dec-18,1.99 ,,
(주)조비,1550,Dec-19,0.85,,
(주)조이시티,67000,Dec-11,354.39 ,26.59 ,
(주)조이시티,67000,Dec-12,11122.20 ,92.80 ,
(주)조이시티,67000,Dec-13,999999999.00 ,-52.94 ,
(주)조이시티,67000,Dec-14,999999999.00 ,999999999.00 ,
(주)조이시티,67000,Dec-15,439859.67 ,436551.70 ,
(주)조이시티,67000,Dec-16,622.54 ,642.86 ,
(주)조이시티,67000,Dec-17,-329.84 ,-249.21 ,
(주)조이시티,67000,Dec-18,-2033.22,-615.45,
(주)조이시티,67000,Dec-19,63.56 ,50.35 ,
(주)조흥,2600,Dec-11,22.15 ,,
(주)조흥,2600,Dec-12,7.85 ,,
(주)조흥,2600,Dec-13,9.53 ,,
(주)조흥,2600,Dec-14,14.81 ,,
(주)조흥,2600,Dec-15,14.80 ,,
(주)조흥,2600,Dec-16,22.02,,
(주)조흥,2600,Dec-17,19.26 ,,
(주)조흥,2600,Dec-18,10.39,,
(주)조흥,2600,Dec-19,999999999.00 ,,
(주)종근당,185750,Dec-13,,,
(주)종근당,185750,Dec-14,10.05,,
(주)종근당,185750,Dec-15,9.81 ,,
(주)종근당,185750,Dec-16,14.68 ,,
(주)종근당,185750,Dec-17,21.69 ,22.16 ,
(주)종근당,185750,Dec-18,29.01,27.93,
(주)종근당,185750,Dec-19,27.83 ,23.67 ,
(주)종근당바이오,63160,Dec-11,12.52 ,,
(주)종근당바이오,63160,Dec-12,7.09,,
(주)종근당바이오,63160,Dec-13,2.70 ,,
(주)종근당바이오,63160,Dec-14,-7.77 ,,
(주)종근당바이오,63160,Dec-15,45.95 ,,
(주)종근당바이오,63160,Dec-16,74.98 ,,
(주)종근당바이오,63160,Dec-17,57.77 ,,
(주)종근당바이오,63160,Dec-18,54.27 ,,
(주)종근당바이오,63160,Dec-19,103.87,100.47,
(주)종근당홀딩스,1630,Dec-11,9.88 ,7.86 ,
(주)종근당홀딩스,1630,Dec-12,8.32 ,7.89 ,
(주)종근당홀딩스,1630,Dec-13,999999999.00 ,13.56 ,
(주)종근당홀딩스,1630,Dec-14,999999999.00 ,28.33 ,
(주)종근당홀딩스,1630,Dec-15,999999999.00 ,23.72 ,
(주)종근당홀딩스,1630,Dec-16,999999999.00 ,16.34 ,
(주)종근당홀딩스,1630,Dec-17,999999999.00 ,27.25 ,
(주)종근당홀딩스,1630,Dec-18,999999999.00 ,36.93 ,
(주)종근당홀딩스,1630,Dec-19,20.08,29.23,
(주)좋은사람들,33340,Dec-11,1.72 ,0.86 ,
(주)좋은사람들,33340,Dec-12,4.36 ,3.13 ,
(주)좋은사람들,33340,Dec-13,2.39 ,0.89 ,
(주)좋은사람들,33340,Dec-14,4.41 ,3.75 ,
(주)좋은사람들,33340,Dec-15,0.69,2.98,
(주)좋은사람들,33340,Dec-16,-17.53 ,-14.74 ,
(주)좋은사람들,33340,Dec-17,-18.27 ,-16.81 ,
(주)좋은사람들,33340,Dec-18,9.78 ,9.84 ,
(주)좋은사람들,33340,Dec-19,-15.33 ,-14.12 ,
(주)주연테크,44380,Dec-11,999999999.00 ,,
(주)주연테크,44380,Dec-12,999999999.00 ,,
(주)주연테크,44380,Dec-13,999999999.00 ,,
(주)주연테크,44380,Dec-14,999999999.00 ,,
(주)주연테크,44380,Dec-15,-1112.08,,
(주)주연테크,44380,Dec-16,2.80 ,2.22 ,
(주)주연테크,44380,Dec-17,-13.54 ,-21.33 ,
(주)주연테크,44380,Dec-18,-4.72 ,-5.14 ,
(주)주연테크,44380,Dec-19,-16.65 ,-12.98 ,
(주)중앙디앤엠,51980,Dec-11,23.40 ,17.07 ,
(주)중앙디앤엠,51980,Dec-12,3.17 ,3.17 ,
(주)중앙디앤엠,51980,Dec-13,-10.71,-9.52,
(주)중앙디앤엠,51980,Dec-14,-16.85 ,-16.70 ,
(주)중앙디앤엠,51980,Dec-15,-17.04,-17.87,
(주)중앙디앤엠,51980,Dec-16,-2.19 ,-2.02 ,
(주)중앙디앤엠,51980,Dec-17,0.92,-1.82,
(주)중앙디앤엠,51980,Dec-18,-5.99 ,-7.78 ,
(주)중앙디앤엠,51980,Dec-19,-17.21 ,-21.53 ,
(주)중앙백신연구소,72020,Dec-11,184.40 ,,
(주)중앙백신연구소,72020,Dec-12,133.58 ,,
(주)중앙백신연구소,72020,Dec-13,58.14 ,,
(주)중앙백신연구소,72020,Dec-14,27.88 ,,
(주)중앙백신연구소,72020,Dec-15,999999999.00 ,,
(주)중앙백신연구소,72020,Dec-16,128.00 ,,
(주)중앙백신연구소,72020,Dec-17,90.85,,
(주)중앙백신연구소,72020,Dec-18,17.40 ,,
(주)중앙백신연구소,72020,Dec-19,20.73,,
(주)중앙에너비스,440,Sep-11,6.84 ,,
(주)중앙에너비스,440,Sep-12,7.14 ,,
(주)중앙에너비스,440,Sep-13,6.98 ,,
(주)중앙에너비스,440,Sep-14,4.64 ,4.93 ,
(주)중앙에너비스,440,Dec-15,2.75 ,3.99 ,
(주)중앙에너비스,440,Dec-16,3.31 ,4.54 ,
(주)중앙에너비스,440,Dec-17,1.86 ,,
(주)중앙에너비스,440,Dec-18,4.41 ,,
(주)중앙에너비스,440,Dec-19,1.53 ,1.55 ,
(주)지노믹트리,228760,Dec-19,999999999.00 ,999999999.00 ,
(주)지누스,13890,Dec-19,15.08,8.05,
(주)지니뮤직,43610,Dec-11,-94.28 ,,
(주)지니뮤직,43610,Dec-12,4.90 ,4.45 ,
(주)지니뮤직,43610,Dec-13,-1.83 ,,
(주)지니뮤직,43610,Dec-14,116.67 ,,
(주)지니뮤직,43610,Dec-15,204.1,,
(주)지니뮤직,43610,Dec-16,496.06,,
(주)지니뮤직,43610,Dec-17,230.64,,
(주)지니뮤직,43610,Dec-18,647.11 ,647.11 ,
(주)지니뮤직,43610,Dec-19,27.35 ,,
(주)지니틱스,303030,Dec-18,,,
(주)지니틱스,303030,Dec-19,39.70 ,,
(주)지란지교시큐리티,208350,Dec-14,,,
(주)지란지교시큐리티,208350,Dec-15,,,
(주)지란지교시큐리티,208350,Dec-16,137.83 ,,
(주)지란지교시큐리티,208350,Dec-17,8.82 ,28.61 ,
(주)지란지교시큐리티,208350,Dec-18,15.52 ,12.51 ,
(주)지란지교시큐리티,208350,Dec-19,22.56 ,20.38 ,
(주)지씨셀,144510,Dec-16,999999999.00 ,,
(주)지씨셀,144510,Dec-17,999999999.00 ,,
(주)지씨셀,144510,Dec-18,999999999.00 ,,
(주)지씨셀,144510,Dec-19,-14.60 ,-13.24 ,
(주)지어소프트,51160,Dec-11,-56.46 ,-54.28 ,
(주)지어소프트,51160,Dec-12,-76.67 ,-53.46 ,
(주)지어소프트,51160,Dec-13,-101.11,-68.35,
(주)지어소프트,51160,Dec-14,2.82 ,-5.31 ,
(주)지어소프트,51160,Dec-15,-0.88,-2.16,
(주)지어소프트,51160,Dec-16,-14.04,-8.93,
(주)지어소프트,51160,Dec-17,-4.30 ,4.05 ,
(주)지어소프트,51160,Dec-18,23.04,10.99,
(주)지어소프트,51160,Dec-19,2.54 ,-0.25 ,
(주)지에스,78930,Dec-11,9.58 ,11.49 ,
(주)지에스,78930,Dec-12,4.88 ,4.88 ,
(주)지에스,78930,Dec-13,13.73 ,3.85 ,
(주)지에스,78930,Dec-14,6.17 ,-0.17 ,
(주)지에스,78930,Dec-15,4.34 ,7.26 ,
(주)지에스,78930,Dec-16,10.95,7.36,
(주)지에스,78930,Dec-17,16.36 ,8.13 ,
(주)지에스,78930,Dec-18,18.86 ,7.67 ,
(주)지에스,78930,Dec-19,16.44 ,6.18 ,
(주)지에스글로벌,1250,Dec-11,6.04,-0.24,
(주)지에스글로벌,1250,Dec-12,4.49 ,1.54 ,
(주)지에스글로벌,1250,Dec-13,2.31 ,2.91 ,
(주)지에스글로벌,1250,Dec-14,3.15 ,4.32 ,
(주)지에스글로벌,1250,Dec-15,4.61 ,4.24 ,
(주)지에스글로벌,1250,Dec-16,3.45 ,2.18 ,
(주)지에스글로벌,1250,Dec-17,2.54 ,2.50 ,
(주)지에스글로벌,1250,Dec-18,3.26 ,2.81 ,
(주)지에스글로벌,1250,Dec-19,4.39 ,3.12 ,
(주)지에스리테일,7070,Dec-11,4.36 ,5.19 ,
(주)지에스리테일,7070,Dec-12,3.19 ,3.05 ,
(주)지에스리테일,7070,Dec-13,3.70 ,3.58 ,
(주)지에스리테일,7070,Dec-14,3.85 ,3.66 ,
(주)지에스리테일,7070,Dec-15,5.58 ,5.40 ,
(주)지에스리테일,7070,Dec-16,5.29 ,4.50 ,
(주)지에스리테일,7070,Dec-17,9.47 ,5.93 ,
(주)지에스리테일,7070,Dec-18,7.29 ,6.11 ,
(주)지에스리테일,7070,Dec-19,3.30 ,3.27 ,
(주)지에스이,53050,Dec-11,3.39 ,,
(주)지에스이,53050,Dec-12,3.58 ,,
(주)지에스이,53050,Dec-13,4.31 ,,
(주)지에스이,53050,Dec-14,4.03,,
(주)지에스이,53050,Dec-15,8.56 ,,
(주)지에스이,53050,Dec-16,10.47,,
(주)지에스이,53050,Dec-17,11.20 ,,
(주)지에스이,53050,Dec-18,14.40 ,,
(주)지에스이,53050,Dec-19,12.58 ,,
(주)지엔씨에너지,119850,Dec-13,7.09,7.39,
(주)지엔씨에너지,119850,Dec-14,18.93 ,,
(주)지엔씨에너지,119850,Dec-15,23.21 ,,
(주)지엔씨에너지,119850,Dec-16,38.48 ,,
(주)지엔씨에너지,119850,Dec-17,23.41 ,23.90 ,
(주)지엔씨에너지,119850,Dec-18,10.35,13.13,
(주)지엔씨에너지,119850,Dec-19,11.89 ,17.95 ,
(주)지엔코,65060,Dec-11,7.38 ,7.22 ,
(주)지엔코,65060,Dec-12,6.00 ,6.95 ,
(주)지엔코,65060,Dec-13,3.26 ,3.56 ,
(주)지엔코,65060,Dec-14,1.24 ,1.61 ,
(주)지엔코,65060,Dec-15,0.74,-0.01,
(주)지엔코,65060,Dec-16,0.68,0.51,
(주)지엔코,65060,Dec-17,2.60 ,7.75 ,
(주)지엔코,65060,Dec-18,0.23,-6.01,
(주)지엔코,65060,Dec-19,0.17,-1.46,
(주)지투알,35000,Dec-11,999999999.00 ,34.98 ,
(주)지투알,35000,Dec-12,999999999.00 ,45.14 ,
(주)지투알,35000,Dec-13,999999999.00 ,40.16 ,
(주)지투알,35000,Dec-14,999999999.00 ,15.79 ,
(주)지투알,35000,Dec-15,40539.41,20.36,
(주)지투알,35000,Dec-16,999999999.00 ,38.35 ,
(주)지투알,35000,Dec-17,999999999.00 ,27.34 ,
(주)지투알,35000,Dec-18,999999999.00 ,50.62 ,
(주)지투알,35000,Dec-19,1088.2,36.58,
(주)지티지웰니스,219750,Dec-18,-4.72 ,-6.23 ,
(주)지티지웰니스,219750,Dec-19,-4.26 ,-5.36 ,
(주)진도,88790,Dec-11,5.74 ,5.69 ,
(주)진도,88790,Dec-12,2.06,2.03,
(주)진도,88790,Dec-13,1.45 ,1.30 ,
(주)진도,88790,Dec-14,1.89 ,1.87 ,
(주)진도,88790,Dec-15,3.12 ,3.10 ,
(주)진도,88790,Dec-16,9.45 ,9.62 ,
(주)진도,88790,Dec-17,12.04,11.9,
(주)진도,88790,Dec-18,6.72 ,6.69 ,
(주)진도,88790,Dec-19,-2.54 ,-2.55 ,
(주)진로발효,18120,Dec-11,94.03,,
(주)진로발효,18120,Dec-12,14.24 ,,
(주)진로발효,18120,Dec-13,291.66 ,,
(주)진로발효,18120,Dec-14,282.57 ,,
(주)진로발효,18120,Dec-15,544.33 ,,
(주)진로발효,18120,Dec-16,275.31 ,249.15 ,
(주)진로발효,18120,Dec-17,144.37 ,141.26 ,
(주)진로발효,18120,Dec-18,211.55 ,196.20 ,
(주)진로발효,18120,Dec-19,605.93,480.75,
(주)진매트릭스,109820,Dec-11,-6.62 ,-4.46 ,
(주)진매트릭스,109820,Dec-12,-3.68 ,-5.60 ,
(주)진매트릭스,109820,Dec-13,-9.94 ,-8.76 ,
(주)진매트릭스,109820,Dec-14,-10.29,-9.02,
(주)진매트릭스,109820,Dec-15,-7.89 ,-10.99 ,
(주)진매트릭스,109820,Dec-16,-14.26 ,-16.04 ,
(주)진매트릭스,109820,Dec-17,-14.94 ,-18.12 ,
(주)진매트릭스,109820,Dec-18,-3.90 ,-4.42 ,
(주)진매트릭스,109820,Dec-19,-4.11 ,,
(주)진바이오텍,86060,Dec-11,999999999.00 ,999999999.00 ,
(주)진바이오텍,86060,Dec-12,999999999.00 ,999999999.00 ,
(주)진바이오텍,86060,Dec-13,2.50 ,0.15 ,
(주)진바이오텍,86060,Dec-14,3.58 ,1.11 ,
(주)진바이오텍,86060,Dec-15,19.44 ,1.34 ,
(주)진바이오텍,86060,Dec-16,67.55 ,9.65 ,
(주)진바이오텍,86060,Dec-17,275.03,7.54,
(주)진바이오텍,86060,Dec-18,366.78 ,7.86 ,
(주)진바이오텍,86060,Dec-19,999999999.00 ,1.00 ,
(주)진성티이씨,36890,Dec-11,17.99 ,10.60 ,
(주)진성티이씨,36890,Dec-12,12.52 ,5.76 ,
(주)진성티이씨,36890,Dec-13,15.47 ,7.55 ,
(주)진성티이씨,36890,Dec-14,11.41 ,9.11 ,
(주)진성티이씨,36890,Dec-15,12.71 ,9.16 ,
(주)진성티이씨,36890,Dec-16,8.26 ,11.64 ,
(주)진성티이씨,36890,Dec-17,32.97 ,26.33 ,
(주)진성티이씨,36890,Dec-18,44.58 ,18.56 ,
(주)진성티이씨,36890,Dec-19,57.23 ,10.37 ,
(주)진양홀딩스,100250,Dec-11,999999999.00 ,4.95 ,
(주)진양홀딩스,100250,Dec-12,999999999.00 ,4.64 ,
(주)진양홀딩스,100250,Dec-13,999999999.00 ,6.27 ,
(주)진양홀딩스,100250,Dec-14,3313.06,6.67,
(주)진양홀딩스,100250,Dec-15,999999999.00 ,9.10 ,
(주)진양홀딩스,100250,Dec-16,2717.93 ,20.95 ,
(주)진양홀딩스,100250,Dec-17,548.49 ,15.10 ,
(주)진양홀딩스,100250,Dec-18,77.01,8.49,
(주)진양홀딩스,100250,Dec-19,6.31 ,6.84 ,
(주)진에어,272450,Dec-17,19.58 ,,
(주)진에어,272450,Dec-18,20.39,20.39,
(주)진에어,272450,Dec-19,-2.87 ,,
(주)차바이오텍,85660,Dec-11,-4.53 ,1.41 ,
(주)차바이오텍,85660,Dec-12,1.22 ,12.76 ,
(주)차바이오텍,85660,Dec-13,8.53 ,13.98 ,
(주)차바이오텍,85660,Dec-14,-8.99 ,5.06 ,
(주)차바이오텍,85660,Dec-15,-4.84 ,7.55 ,
(주)차바이오텍,85660,Dec-16,-0.75,10.79,
(주)차바이오텍,85660,Dec-17,-1.04,-0.75,
(주)차바이오텍,85660,Dec-18,-0.61,1.96,
(주)차바이오텍,85660,Dec-19,-0.13,0.51,
(주)창해에탄올,4650,Dec-14,23.83 ,4.48 ,
(주)창해에탄올,4650,Dec-15,63.97 ,7.19 ,
(주)창해에탄올,4650,Dec-16,15.21 ,2.51 ,
(주)창해에탄올,4650,Dec-17,7.90 ,2.70 ,
(주)창해에탄올,4650,Dec-18,14.51 ,2.05 ,
(주)창해에탄올,4650,Dec-19,15.70 ,2.10 ,
(주)천보,278280,Dec-19,763.21 ,61.35 ,
(주)천일고속,650,Dec-11,185.42 ,,
(주)천일고속,650,Dec-12,-67.92 ,,
(주)천일고속,650,Dec-13,999999999.00 ,,
(주)천일고속,650,Dec-14,999999999.00 ,,
(주)천일고속,650,Dec-15,999999999.00 ,,
(주)천일고속,650,Dec-16,999999999.00 ,,
(주)천일고속,650,Dec-17,999999999.00 ,,
(주)천일고속,650,Dec-18,-1560.28,,
(주)천일고속,650,Dec-19,1.87 ,,
(주)체리부로,66360,Dec-17,3.01,4.92,
(주)체리부로,66360,Dec-18,-1.13 ,-0.11 ,
(주)체리부로,66360,Dec-19,-4.85 ,-3.00 ,
(주)체시스,33250,Jun-11,3.93 ,3.51 ,
(주)체시스,33250,Jun-12,4.42 ,3.10 ,
(주)체시스,33250,Jun-13,1.70 ,1.22 ,
(주)체시스,33250,Jun-14,-1.32 ,-2.23 ,
(주)체시스,33250,Jun-15,-1.22 ,-1.55 ,
(주)체시스,33250,Jun-16,1.29 ,1.02 ,
(주)체시스,33250,Jun-17,-1.00 ,-1.62 ,
(주)체시스,33250,Jun-18,-2.05,-0.21,
(주)체시스,33250,Jun-19,-1.66 ,-0.85 ,
(주)초록뱀미디어,47820,Dec-11,48.20 ,28.58 ,
(주)초록뱀미디어,47820,Dec-12,69.82 ,67.39 ,
(주)초록뱀미디어,47820,Dec-13,-1268.23 ,-1264.15 ,
(주)초록뱀미디어,47820,Dec-14,-282.45 ,-283.99 ,
(주)초록뱀미디어,47820,Dec-15,-8.91 ,-8.86 ,
(주)초록뱀미디어,47820,Dec-16,0.9,1.4,
(주)초록뱀미디어,47820,Dec-17,0.29,0.03,
(주)초록뱀미디어,47820,Dec-18,0.64,0.34,
(주)초록뱀미디어,47820,Dec-19,0.7,0.67,
(주)초록뱀이앤엠,131100,Dec-11,5.77 ,,
(주)초록뱀이앤엠,131100,Dec-12,2.06,0.33,
(주)초록뱀이앤엠,131100,Dec-13,0.4,-1.24,
(주)초록뱀이앤엠,131100,Dec-14,-0.95,-2.08,
(주)초록뱀이앤엠,131100,Dec-15,-2.56 ,-3.37 ,
(주)초록뱀이앤엠,131100,Dec-16,-4.27 ,-2.77 ,
(주)초록뱀이앤엠,131100,Dec-17,-2.65 ,-2.38 ,
(주)초록뱀이앤엠,131100,Dec-18,0.28,0.21,
(주)초록뱀컴퍼니,52300,Dec-11,41.64 ,-38.52 ,
(주)초록뱀컴퍼니,52300,Dec-12,-2.12 ,-4.04 ,
(주)초록뱀컴퍼니,52300,Dec-13,0.14,1.7,
(주)초록뱀컴퍼니,52300,Dec-14,-4.63 ,-3.04 ,
(주)초록뱀컴퍼니,52300,Dec-15,-13.59 ,-14.00 ,
(주)초록뱀컴퍼니,52300,Dec-16,0.44,0.5,
(주)초록뱀컴퍼니,52300,Dec-17,0.73,0.68,
(주)초록뱀컴퍼니,52300,Dec-18,0.67,-1.74,
(주)초록뱀컴퍼니,52300,Dec-19,-0.79,-0.96,
(주)초록뱀헬스케어,118000,Dec-11,-1.63 ,,
(주)초록뱀헬스케어,118000,Dec-12,-3.05,,
(주)초록뱀헬스케어,118000,Dec-13,-9.68 ,-10.42 ,
(주)초록뱀헬스케어,118000,Dec-14,-11.26 ,-12.95 ,
(주)초록뱀헬스케어,118000,Dec-15,-13.06,-14.87,
(주)초록뱀헬스케어,118000,Dec-16,-6.75 ,-9.55 ,
(주)초록뱀헬스케어,118000,Dec-17,-7.77 ,-7.39 ,
(주)초록뱀헬스케어,118000,Dec-18,-4.10 ,-4.45 ,
(주)초록뱀헬스케어,118000,Dec-19,-0.08,-0.02,
(주)칩스앤미디어,94360,Dec-13,8.72 ,8.89 ,
(주)칩스앤미디어,94360,Dec-14,19.05,19.14,
(주)칩스앤미디어,94360,Dec-15,124.77 ,123.61 ,
(주)칩스앤미디어,94360,Dec-16,999999999.00 ,999999999.00 ,
(주)칩스앤미디어,94360,Dec-17,999999999.00 ,999999999.00 ,
(주)칩스앤미디어,94360,Dec-18,999999999.00 ,999999999.00 ,
(주)칩스앤미디어,94360,Dec-19,999999999.00 ,999999999.00 ,
(주)카나리아바이오,16790,Dec-18,1.82 ,,
(주)카나리아바이오,16790,Dec-19,6.06,,
(주)카스,16920,Dec-11,1.72 ,0.25 ,
(주)카스,16920,Dec-12,2.14 ,2.37 ,
(주)카스,16920,Dec-13,1.65 ,1.52 ,
(주)카스,16920,Dec-14,-0.32,-0.84,
(주)카스,16920,Dec-15,0.34,0.26,
(주)카스,16920,Dec-16,1.05,0.94,
(주)카스,16920,Dec-17,2.20 ,2.35 ,
(주)카스,16920,Dec-18,2.92 ,2.92 ,
(주)카스,16920,Dec-19,0.68,1.63,
(주)카이노스메드,284620,Dec-18,,,
(주)카이노스메드,284620,Dec-19,,,
(주)카카오,35720,Dec-17,6.16 ,14.71 ,
(주)카카오,35720,Dec-18,8.65 ,7.80 ,
(주)카카오,35720,Dec-19,16.01,16.15,
(주)카프로,6380,Dec-11,41.07,,
(주)카프로,6380,Dec-12,-6.67 ,,
(주)카프로,6380,Dec-13,-18.79 ,,
(주)카프로,6380,Dec-14,-15.05,,
(주)카프로,6380,Dec-15,-7.89 ,,
(주)카프로,6380,Dec-16,-3.10 ,,
(주)카프로,6380,Dec-17,5.63 ,,
(주)카프로,6380,Dec-18,5.50 ,,
(주)카프로,6380,Dec-19,-18.75 ,,
(주)캐리소프트,317530,Dec-19,-4.02,-4.23,
(주)캐스텍코리아,71850,Dec-14,3.57 ,4.86 ,
(주)캐스텍코리아,71850,Dec-15,6.10 ,7.04 ,
(주)캐스텍코리아,71850,Dec-16,5.41 ,6.51 ,
(주)캐스텍코리아,71850,Dec-17,1.79 ,1.57 ,
(주)캐스텍코리아,71850,Dec-18,1.65 ,1.37 ,
(주)캐스텍코리아,71850,Dec-19,0.04,-0.43,
(주)캠시스,50110,Dec-11,16.10 ,2.81 ,
(주)캠시스,50110,Dec-12,2.94 ,2.63 ,
(주)캠시스,50110,Dec-13,5.28 ,7.40 ,
(주)캠시스,50110,Dec-14,0.06,3.98,
(주)캠시스,50110,Dec-15,2.38 ,1.88 ,
(주)캠시스,50110,Dec-16,3.04,-4.45,
(주)캠시스,50110,Dec-17,-7.98 ,2.92 ,
(주)캠시스,50110,Dec-18,1.84 ,2.61 ,
(주)캠시스,50110,Dec-19,1.45 ,3.29 ,
(주)컴투스,78340,Dec-11,999999999.00 ,999999999.00 ,
(주)컴투스,78340,Dec-12,1550.5,1549.1,
(주)컴투스,78340,Dec-13,218.78 ,206.38 ,
(주)컴투스,78340,Dec-14,2793.97 ,2830.67 ,
(주)컴투스,78340,Dec-15,5121.88 ,5217.63 ,
(주)컴투스,78340,Dec-16,6332.15 ,6487.44 ,
(주)컴투스,78340,Dec-17,8314.39 ,8420.08 ,
(주)컴투스,78340,Dec-18,6087.25,6125.79,
(주)컴투스,78340,Dec-19,554.49 ,439.29 ,
(주)컴투스홀딩스,63080,Dec-11,330.92,344.01,
(주)컴투스홀딩스,63080,Dec-12,609.1,675.74,
(주)컴투스홀딩스,63080,Dec-13,718.47 ,681.52 ,
(주)컴투스홀딩스,63080,Dec-14,617.75 ,340.89 ,
(주)컴투스홀딩스,63080,Dec-15,9.41 ,5.59 ,
(주)컴투스홀딩스,63080,Dec-16,0.94,3.29,
(주)컴투스홀딩스,63080,Dec-17,-13.04,-12.39,
(주)컴투스홀딩스,63080,Dec-18,-10.28,-9.06,
(주)컴투스홀딩스,63080,Dec-19,-5.40 ,-6.02 ,
(주)케스피온,79190,Dec-11,-7.20 ,-6.40 ,
(주)케스피온,79190,Dec-12,-4.76 ,-4.60 ,
(주)케스피온,79190,Dec-13,3.70 ,,
(주)케스피온,79190,Dec-14,-4.76 ,-4.18 ,
(주)케스피온,79190,Dec-15,-2.72 ,-1.36 ,
(주)케스피온,79190,Dec-16,2.36 ,1.97 ,
(주)케스피온,79190,Dec-17,0.04,0.26,
(주)케스피온,79190,Dec-18,3.63 ,2.67 ,
(주)케스피온,79190,Dec-19,2.44 ,1.24 ,
(주)케어랩스,263700,Dec-18,5.51 ,6.74 ,
(주)케어랩스,263700,Dec-19,2.73 ,1.90 ,
(주)케어젠,214370,Dec-15,999999999.00 ,,
(주)케어젠,214370,Dec-16,999999999.00 ,999999999.00 ,
(주)케어젠,214370,Dec-17,999999999.00 ,999999999.00 ,
(주)케어젠,214370,Dec-18,999999999.00 ,999999999.00 ,
(주)케어젠,214370,Dec-19,999999999.00 ,999999999.00 ,
(주)케이비지,318000,Dec-19,25.79 ,,
(주)케이사인,192250,Dec-14,14.99 ,14.54 ,
(주)케이사인,192250,Dec-15,113.41 ,112.56 ,
(주)케이사인,192250,Dec-16,69.52 ,62.85 ,
(주)케이사인,192250,Dec-17,-9.12 ,-14.27 ,
(주)케이사인,192250,Dec-18,10.87,5.16,
(주)케이사인,192250,Dec-19,12.98 ,13.48 ,
(주)케이씨,29460,Dec-11,12.83 ,10.28 ,
(주)케이씨,29460,Dec-12,54.86 ,48.33 ,
(주)케이씨,29460,Dec-13,999999999.00 ,1621.44 ,
(주)케이씨,29460,Dec-14,999999999.00 ,1087.92 ,
(주)케이씨,29460,Dec-15,999999999.00 ,802.40 ,
(주)케이씨,29460,Dec-16,999999999.00 ,526.56 ,
(주)케이씨,29460,Dec-17,999999999.00 ,442.39 ,
(주)케이씨,29460,Dec-18,999999999.00 ,464.47 ,
(주)케이씨,29460,Dec-19,418.89 ,112.40 ,
(주)케이씨씨,2380,Dec-11,3.40 ,5.25 ,
(주)케이씨씨,2380,Dec-12,6.01,7.64,
(주)케이씨씨,2380,Dec-13,8.41 ,9.54 ,
(주)케이씨씨,2380,Dec-14,8.19 ,9.80 ,
(주)케이씨씨,2380,Dec-15,7.58 ,8.98 ,
(주)케이씨씨,2380,Dec-16,5.74 ,6.77 ,
(주)케이씨씨,2380,Dec-17,5.24 ,6.22 ,
(주)케이씨씨,2380,Dec-18,3.77 ,4.01 ,
(주)케이씨씨,2380,Dec-19,2.27 ,2.15 ,
(주)케이씨씨건설,21320,Dec-11,5.06,5.09,
(주)케이씨씨건설,21320,Dec-12,0.57,0.65,
(주)케이씨씨건설,21320,Dec-13,-3.48 ,-3.23 ,
(주)케이씨씨건설,21320,Dec-14,0.05,0.05,
(주)케이씨씨건설,21320,Dec-15,-7.69 ,-7.69 ,
(주)케이씨씨건설,21320,Dec-16,4.40 ,4.40 ,
(주)케이씨씨건설,21320,Dec-17,18.16 ,18.16 ,
(주)케이씨씨건설,21320,Dec-18,12.14 ,12.15 ,
(주)케이씨씨건설,21320,Dec-19,9.70 ,,
(주)케이씨아이,36670,Dec-11,1.86 ,,
(주)케이씨아이,36670,Dec-12,3.18 ,,
(주)케이씨아이,36670,Dec-13,4.30 ,,
(주)케이씨아이,36670,Dec-14,7.34 ,,
(주)케이씨아이,36670,Dec-15,23.46 ,,
(주)케이씨아이,36670,Dec-16,48.01,,
(주)케이씨아이,36670,Dec-17,25.39 ,,
(주)케이씨아이,36670,Dec-18,64.98 ,,
(주)케이씨아이,36670,Dec-19,145.34 ,,
(주)케이씨에스,115500,Dec-11,999999999.00 ,,
(주)케이씨에스,115500,Dec-12,254.78 ,,
(주)케이씨에스,115500,Dec-13,999999999.00 ,,
(주)케이씨에스,115500,Dec-14,999999999.00 ,,
(주)케이씨에스,115500,Dec-15,999999999.00 ,,
(주)케이씨에스,115500,Dec-16,999999999.00 ,,
(주)케이씨에스,115500,Dec-17,999999999.00 ,,
(주)케이씨에스,115500,Dec-18,999999999.00 ,,
(주)케이씨에스,115500,Dec-19,626.29 ,,
(주)케이씨텍,281820,Dec-17,,,
(주)케이씨텍,281820,Dec-18,999999999.00 ,,
(주)케이씨텍,281820,Dec-19,1333.17 ,,
(주)케이씨티,89150,Dec-11,456.93 ,,
(주)케이씨티,89150,Dec-12,268.42 ,,
(주)케이씨티,89150,Dec-13,150.2,,
(주)케이씨티,89150,Dec-14,45.57 ,,
(주)케이씨티,89150,Dec-15,4.95 ,,
(주)케이씨티,89150,Dec-16,4.50 ,,
(주)케이씨티,89150,Dec-17,5.67 ,,
(주)케이씨티,89150,Dec-18,4.18 ,,
(주)케이씨티,89150,Dec-19,2.53 ,,
(주)케이씨티시,9070,Dec-11,2.30 ,3.10 ,
(주)케이씨티시,9070,Dec-12,2.53 ,4.16 ,
