회사명,거래소코드,회계년도,R & D 투자효율,통계청 한국표준산업분류 10차(소분류)
(주)예스코홀딩스,15360,13-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)예스코홀딩스,15360,14-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)예스코홀딩스,15360,15-Dec,0.01,  회사 본부 및 경영 컨설팅 서비스업
(주)예스코홀딩스,15360,16-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)예스코홀딩스,15360,17-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)예스코홀딩스,15360,18-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)예스코홀딩스,15360,19-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)예스티,122640,15-Dec,1.48,  특수 목적용 기계 제조업
(주)예스티,122640,16-Dec,1.24,  특수 목적용 기계 제조업
(주)예스티,122640,17-Dec,0.73,  특수 목적용 기계 제조업
(주)예스티,122640,18-Dec,1.61,  특수 목적용 기계 제조업
(주)예스티,122640,19-Dec,7.19,  특수 목적용 기계 제조업
(주)오르비텍,46120,11-Dec,1.22,  기타 과학기술 서비스업
(주)오르비텍,46120,12-Dec,1.21,  기타 과학기술 서비스업
(주)오르비텍,46120,13-Dec,2.05,  기타 과학기술 서비스업
(주)오르비텍,46120,14-Dec,1.46,  기타 과학기술 서비스업
(주)오르비텍,46120,15-Dec,0.67,  기타 과학기술 서비스업
(주)오르비텍,46120,16-Dec,0,  기타 과학기술 서비스업
(주)오르비텍,46120,17-Dec,0.89,  기타 과학기술 서비스업
(주)오르비텍,46120,18-Dec,0,  기타 과학기술 서비스업
(주)오르비텍,46120,19-Dec,0,  기타 과학기술 서비스업
(주)오리엔탈정공,14940,11-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,12-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,13-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,14-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,15-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,16-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,17-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,18-Dec,0,  일반 목적용 기계 제조업
(주)오리엔탈정공,14940,19-Dec,0,  일반 목적용 기계 제조업
(주)오리엔트바이오,2630,11-Mar,0.19,  의약품 제조업
(주)오리엔트바이오,2630,12-Mar,0.09,  의약품 제조업
(주)오리엔트바이오,2630,13-Mar,0.3,  의약품 제조업
(주)오리엔트바이오,2630,14-Mar,0.11,  의약품 제조업
(주)오리엔트바이오,2630,15-Mar,0.17,  의약품 제조업
(주)오리엔트바이오,2630,16-Mar,0.25,  의약품 제조업
(주)오리엔트바이오,2630,17-Mar,1.17,  의약품 제조업
(주)오리엔트바이오,2630,18-Mar,2.9,  의약품 제조업
(주)오리엔트바이오,2630,19-Mar,2.45,  의약품 제조업
(주)오리엔트정공,65500,11-Dec,0,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,12-Dec,0.01,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,13-Dec,0.01,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,14-Dec,0.05,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,15-Dec,0.06,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,16-Dec,0.04,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,17-Dec,0.3,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,18-Dec,0.34,  자동차 신품 부품 제조업
(주)오리엔트정공,65500,19-Dec,0.73,  자동차 신품 부품 제조업
(주)오스코텍,39200,11-Dec,2.97,  의약품 제조업
(주)오스코텍,39200,12-Dec,3.97,  의약품 제조업
(주)오스코텍,39200,13-Dec,5.13,  의약품 제조업
(주)오스코텍,39200,14-Dec,4.21,  의약품 제조업
(주)오스코텍,39200,15-Dec,1.57,  의약품 제조업
(주)오스코텍,39200,16-Dec,4.26,  의약품 제조업
(주)오스코텍,39200,17-Dec,93.56,  의약품 제조업
(주)오스코텍,39200,18-Dec,45.7,  의약품 제조업
(주)오스코텍,39200,19-Dec,283.61,  의약품 제조업
(주)오스테오닉,226400,18-Dec,2.4,  의료용 기기 제조업
(주)오스테오닉,226400,19-Dec,1.82,  의료용 기기 제조업
(주)오스템,31510,11-Dec,1.05,  자동차 신품 부품 제조업
(주)오스템,31510,12-Dec,0.99,  자동차 신품 부품 제조업
(주)오스템,31510,13-Dec,0.51,  자동차 신품 부품 제조업
(주)오스템,31510,14-Dec,0.55,  자동차 신품 부품 제조업
(주)오스템,31510,15-Dec,1.78,  자동차 신품 부품 제조업
(주)오스템,31510,16-Dec,3.38,  자동차 신품 부품 제조업
(주)오스템,31510,17-Dec,3.83,  자동차 신품 부품 제조업
(주)오스템,31510,18-Dec,3.7,  자동차 신품 부품 제조업
(주)오스템,31510,19-Dec,3.33,  자동차 신품 부품 제조업
(주)오이솔루션,138080,14-Dec,13.83,  통신 및 방송 장비 제조업
(주)오이솔루션,138080,15-Dec,17.46,  통신 및 방송 장비 제조업
(주)오이솔루션,138080,16-Dec,14.84,  통신 및 방송 장비 제조업
(주)오이솔루션,138080,17-Dec,17.55,  통신 및 방송 장비 제조업
(주)오이솔루션,138080,18-Dec,16.68,  통신 및 방송 장비 제조업
(주)오이솔루션,138080,19-Dec,8.73,  통신 및 방송 장비 제조업
(주)오킨스전자,80580,14-Dec,0.68,  전자부품 제조업
(주)오킨스전자,80580,15-Dec,1.1,  전자부품 제조업
(주)오킨스전자,80580,16-Dec,2.8,  전자부품 제조업
(주)오킨스전자,80580,17-Dec,0.03,  전자부품 제조업
(주)오킨스전자,80580,18-Dec,1.22,  전자부품 제조업
(주)오킨스전자,80580,19-Dec,0.77,  전자부품 제조업
(주)오픈베이스,49480,11-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,12-Dec,1.65,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,13-Dec,1.33,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,14-Dec,1.35,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,15-Dec,0.95,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,16-Dec,1.23,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,17-Dec,1.49,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,18-Dec,1.33,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)오픈베이스,49480,19-Dec,0.77,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)옵트론텍,82210,11-Dec,0.89,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,12-Dec,1.13,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,13-Dec,1.13,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,14-Dec,3.32,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,15-Dec,1.23,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,16-Dec,1.23,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,17-Dec,2.18,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,18-Dec,1.02,  사진장비 및 광학기기 제조업
(주)옵트론텍,82210,19-Dec,1.73,  사진장비 및 광학기기 제조업
(주)옵티팜,153710,18-Dec,14.22,  의료용품 및 기타 의약 관련제품 제조업
(주)옵티팜,153710,19-Dec,15.88,  의료용품 및 기타 의약 관련제품 제조업
(주)와이비엠넷,57030,11-Dec,0.27,  교육지원 서비스업
(주)와이비엠넷,57030,12-Dec,0.37,  교육지원 서비스업
(주)와이비엠넷,57030,13-Dec,0.44,  교육지원 서비스업
(주)와이비엠넷,57030,14-Dec,0.5,  교육지원 서비스업
(주)와이비엠넷,57030,15-Dec,0.52,  교육지원 서비스업
(주)와이비엠넷,57030,16-Dec,0.51,  교육지원 서비스업
(주)와이비엠넷,57030,17-Dec,0.59,  교육지원 서비스업
(주)와이비엠넷,57030,18-Dec,0.6,  교육지원 서비스업
(주)와이비엠넷,57030,19-Dec,0.1,  교육지원 서비스업
(주)와이오엠,66430,11-Jun,1.58,  기타 전문 도매업
(주)와이오엠,66430,12-Jun,0,  기타 전문 도매업
(주)와이오엠,66430,13-Jun,0,  기타 전문 도매업
(주)와이오엠,66430,14-Jun,0,  기타 전문 도매업
(주)와이오엠,66430,15-Dec,0,  기타 전문 도매업
(주)와이오엠,66430,16-Dec,0,  기타 전문 도매업
(주)와이오엠,66430,17-Dec,0,  기타 전문 도매업
(주)와이오엠,66430,18-Dec,1.29,  기타 전문 도매업
(주)와이오엠,66430,19-Dec,2.53,  기타 전문 도매업
(주)와이제이엠게임즈,193250,14-Dec,0,  전자부품 제조업
(주)와이제이엠게임즈,193250,15-Dec,1.73,  전자부품 제조업
(주)와이제이엠게임즈,193250,16-Dec,2.94,  전자부품 제조업
(주)와이제이엠게임즈,193250,17-Dec,0.22,  전자부품 제조업
(주)와이제이엠게임즈,193250,18-Dec,0,  전자부품 제조업
(주)와이제이엠게임즈,193250,19-Dec,0,  전자부품 제조업
(주)와이즈버즈,273060,17-Dec,,  광고업
(주)와이즈버즈,273060,18-Dec,,  광고업
(주)와이즈버즈,273060,19-Dec,,  광고업
(주)와이지-원,19210,11-Dec,1.69,  기타 금속 가공제품 제조업
(주)와이지-원,19210,12-Dec,1.81,  기타 금속 가공제품 제조업
(주)와이지-원,19210,13-Dec,2.3,  기타 금속 가공제품 제조업
(주)와이지-원,19210,14-Dec,2.13,  기타 금속 가공제품 제조업
(주)와이지-원,19210,15-Dec,2.02,  기타 금속 가공제품 제조업
(주)와이지-원,19210,16-Dec,2.21,  기타 금속 가공제품 제조업
(주)와이지-원,19210,17-Dec,2.59,  기타 금속 가공제품 제조업
(주)와이지-원,19210,18-Dec,2.82,  기타 금속 가공제품 제조업
(주)와이지-원,19210,19-Dec,2.95,  기타 금속 가공제품 제조업
(주)와이지엔터테인먼트,122870,11-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,12-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,13-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,14-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,15-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,16-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,17-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,18-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지엔터테인먼트,122870,19-Dec,0,  오디오물 출판 및 원판 녹음업
(주)와이지플러스,37270,11-Dec,0.64,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,12-Dec,0.87,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,13-Dec,0.43,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,14-Dec,0.11,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,15-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,16-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,17-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,18-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이지플러스,37270,19-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이투솔루션,11690,11-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,12-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,13-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,14-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,15-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,16-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,17-Dec,0,  반도체 제조업
(주)와이투솔루션,11690,18-Dec,1.31,  반도체 제조업
(주)와이투솔루션,11690,19-Dec,1.74,  반도체 제조업
(주)와이티엔,40300,11-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,12-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,13-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,14-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,15-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,16-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,17-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,18-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)와이티엔,40300,19-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)용평리조트,70960,16-Dec,0,  일반 및 생활 숙박시설 운영업
(주)용평리조트,70960,17-Dec,0,  일반 및 생활 숙박시설 운영업
(주)용평리조트,70960,18-Dec,0,  일반 및 생활 숙박시설 운영업
(주)용평리조트,70960,19-Dec,0,  일반 및 생활 숙박시설 운영업
(주)우리기술,32820,11-Dec,0,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,12-Dec,1.11,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,13-Dec,0.56,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,14-Dec,0.28,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,15-Dec,0.06,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,16-Dec,1.11,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,17-Dec,1.25,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,18-Dec,2.05,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리기술,32820,19-Dec,21.67,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리넷,115440,11-Dec,9.03,  통신 및 방송 장비 제조업
(주)우리넷,115440,12-Dec,8.93,  통신 및 방송 장비 제조업
(주)우리넷,115440,13-Dec,0,  통신 및 방송 장비 제조업
(주)우리넷,115440,14-Dec,11.12,  통신 및 방송 장비 제조업
(주)우리넷,115440,15-Dec,10.46,  통신 및 방송 장비 제조업
(주)우리넷,115440,16-Dec,12.67,  통신 및 방송 장비 제조업
(주)우리넷,115440,17-Dec,11.81,  통신 및 방송 장비 제조업
(주)우리넷,115440,18-Dec,17.79,  통신 및 방송 장비 제조업
(주)우리넷,115440,19-Dec,11.34,  통신 및 방송 장비 제조업
(주)우리로,46970,12-Dec,10.51,  기타 전문 도매업
(주)우리로,46970,13-Dec,12.1,  기타 전문 도매업
(주)우리로,46970,14-Dec,13.5,  기타 전문 도매업
(주)우리로,46970,15-Dec,4.66,  기타 전문 도매업
(주)우리로,46970,16-Dec,9.38,  기타 전문 도매업
(주)우리로,46970,17-Dec,11.22,  기타 전문 도매업
(주)우리로,46970,18-Dec,3.7,  기타 전문 도매업
(주)우리로,46970,19-Dec,1.4,  기타 전문 도매업
(주)우성,6980,11-Dec,0.08,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,12-Dec,0.14,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,13-Dec,0.07,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,14-Dec,0,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,15-Dec,0,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,16-Dec,0,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,17-Dec,0,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,18-Dec,0,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우성,6980,19-Dec,0,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우신시스템,17370,11-Dec,0.05,  특수 목적용 기계 제조업
(주)우신시스템,17370,12-Dec,0.07,  특수 목적용 기계 제조업
(주)우신시스템,17370,13-Dec,0.07,  특수 목적용 기계 제조업
(주)우신시스템,17370,14-Dec,0.49,  특수 목적용 기계 제조업
(주)우신시스템,17370,15-Dec,0.83,  특수 목적용 기계 제조업
(주)우신시스템,17370,16-Dec,1.64,  특수 목적용 기계 제조업
(주)우신시스템,17370,17-Dec,1.66,  특수 목적용 기계 제조업
(주)우신시스템,17370,18-Dec,1.29,  특수 목적용 기계 제조업
(주)우신시스템,17370,19-Dec,1.46,  특수 목적용 기계 제조업
(주)우정바이오,215380,15-Dec,,  자연과학 및 공학 연구개발업
(주)우정바이오,215380,16-Dec,,  자연과학 및 공학 연구개발업
(주)우정바이오,215380,17-Dec,4.96,  자연과학 및 공학 연구개발업
(주)우정바이오,215380,18-Dec,5.85,  자연과학 및 공학 연구개발업
(주)우정바이오,215380,19-Dec,3.52,  자연과학 및 공학 연구개발업
(주)우주일렉트로닉스,65680,11-Dec,4.4,  전자부품 제조업
(주)우주일렉트로닉스,65680,12-Dec,5.77,  전자부품 제조업
(주)우주일렉트로닉스,65680,13-Dec,6.11,  전자부품 제조업
(주)우주일렉트로닉스,65680,14-Dec,7.02,  전자부품 제조업
(주)우주일렉트로닉스,65680,15-Dec,7.89,  전자부품 제조업
