,회사명,거래소코드,기업수명
10798,미원홀딩스(주),107590,성숙기
10799,미원홀딩스(주),107590,성숙기
10800,미원홀딩스(주),107590,쇄신기
10801,미원홀딩스(주),107590,성장기
10802,미원홀딩스(주),107590,도입기
10803,미원화학(주),134380,성장기
10804,미원화학(주),134380,성숙기
10805,미원화학(주),134380,성숙기
10806,미원화학(주),134380,성숙기
10807,미원화학(주),134380,성숙기
10808,미원화학(주),134380,성숙기
10809,미원화학(주),134380,성숙기
10810,미원화학(주),134380,성숙기
10811,미원화학(주),134380,성숙기
10812,미창석유공업(주),3650,쇠퇴기
10813,미창석유공업(주),3650,성숙기
10814,미창석유공업(주),3650,성숙기
10815,미창석유공업(주),3650,성숙기
10816,미창석유공업(주),3650,성숙기
10817,미창석유공업(주),3650,성숙기
10818,미창석유공업(주),3650,쇠퇴기
10819,미창석유공업(주),3650,쇄신기
10820,미창석유공업(주),3650,쇄신기
10821,바디텍메드(주),206640,8
10822,바디텍메드(주),206640,성장기
10823,바디텍메드(주),206640,성장기
10824,바디텍메드(주),206640,성장기
10825,바디텍메드(주),206640,쇄신기
10826,바디텍메드(주),206640,성숙기
10827,바이온(주),32980,도입기
10828,바이온(주),32980,도입기
10829,바이온(주),32980,도입기
10830,바이온(주),32980,도입기
10831,바이온(주),32980,도입기
10832,바이온(주),32980,성장기
10833,바이온(주),32980,도입기
10834,바이온(주),32980,도입기
10835,바이온(주),32980,도입기
10836,백광산업(주),1340,성장기
10837,백광산업(주),1340,성장기
10838,백광산업(주),1340,도입기
10839,백광산업(주),1340,성숙기
10840,백광산업(주),1340,쇄신기
10841,백광산업(주),1340,성숙기
10842,백광산업(주),1340,성숙기
10843,백광산업(주),1340,성숙기
10844,백광산업(주),1340,성장기
10845,범양건영(주),2410,쇠퇴기
10846,범양건영(주),2410,쇠퇴기
10847,범양건영(주),2410,쇠퇴기
10848,범양건영(주),2410,도입기
10849,범양건영(주),2410,도입기
10850,범양건영(주),2410,도입기
10851,범양건영(주),2410,쇄신기
10852,범양건영(주),2410,쇄신기
10853,범양건영(주),2410,성숙기
10854,베뉴지(주),19010,성숙기
10855,베뉴지(주),19010,쇠퇴기
10856,베뉴지(주),19010,성숙기
10857,베뉴지(주),19010,성숙기
10858,베뉴지(주),19010,성장기
10859,베뉴지(주),19010,쇄신기
10860,베뉴지(주),19010,성장기
10861,베뉴지(주),19010,성장기
10862,베뉴지(주),19010,성숙기
10863,보성파워텍(주),6910,쇠퇴기
10864,보성파워텍(주),6910,성장기
10865,보성파워텍(주),6910,도입기
10866,보성파워텍(주),6910,쇠퇴기
10867,보성파워텍(주),6910,성장기
10868,보성파워텍(주),6910,쇠퇴기
10869,보성파워텍(주),6910,도입기
10870,보성파워텍(주),6910,쇠퇴기
10871,보성파워텍(주),6910,쇄신기
10872,보해양조(주),890,성장기
10873,보해양조(주),890,도입기
10874,보해양조(주),890,쇄신기
10875,보해양조(주),890,성숙기
10876,보해양조(주),890,성숙기
10877,보해양조(주),890,도입기
10878,보해양조(주),890,성장기
10879,보해양조(주),890,도입기
10880,보해양조(주),890,쇄신기
10881,부광약품(주),3000,성숙기
10882,부광약품(주),3000,성숙기
10883,부광약품(주),3000,쇄신기
10884,부광약품(주),3000,성숙기
10885,부광약품(주),3000,쇄신기
10886,부광약품(주),3000,쇠퇴기
10887,부광약품(주),3000,성숙기
10888,부광약품(주),3000,쇄신기
10889,부광약품(주),3000,쇠퇴기
10890,부국철강(주),26940,쇠퇴기
10891,부국철강(주),26940,쇄신기
10892,부국철강(주),26940,쇄신기
10893,부국철강(주),26940,성숙기
10894,부국철강(주),26940,성숙기
10895,부국철강(주),26940,성숙기
10896,부국철강(주),26940,쇠퇴기
10897,부국철강(주),26940,성숙기
10898,부국철강(주),26940,성숙기
10899,부산산업(주),11390,성장기
10900,부산산업(주),11390,쇠퇴기
10901,부산산업(주),11390,성숙기
10902,부산산업(주),11390,성숙기
10903,부산산업(주),11390,성숙기
10904,부산산업(주),11390,성숙기
10905,부산산업(주),11390,도입기
10906,부산산업(주),11390,성장기
10907,부산산업(주),11390,성숙기
10908,부산주공(주),5030,성장기
10909,부산주공(주),5030,도입기
10910,부산주공(주),5030,성장기
10911,부산주공(주),5030,성장기
10912,부산주공(주),5030,성장기
10913,부산주공(주),5030,성장기
10914,부산주공(주),5030,도입기
10915,부산주공(주),5030,도입기
10916,부산주공(주),5030,성숙기
10917,브릿지바이오테라퓨틱스(주),288330,도입기
10918,비디아이(주),148140,도입기
10919,비디아이(주),148140,도입기
10920,비디아이(주),148140,성장기
10921,비에이치아이(주),83650,성장기
10922,비에이치아이(주),83650,도입기
10923,비에이치아이(주),83650,쇠퇴기
10924,비에이치아이(주),83650,성숙기
10925,비에이치아이(주),83650,성숙기
10926,비에이치아이(주),83650,쇄신기
10927,비에이치아이(주),83650,성숙기
10928,비에이치아이(주),83650,쇄신기
10929,비에이치아이(주),83650,성숙기
10930,비케이탑스(주),30790,성장기
10931,비케이탑스(주),30790,도입기
10932,비케이탑스(주),30790,도입기
10933,비케이탑스(주),30790,쇄신기
10934,비케이탑스(주),30790,쇄신기
10935,비케이탑스(주),30790,쇠퇴기
10936,비케이탑스(주),30790,쇠퇴기
10937,비케이탑스(주),30790,도입기
10938,비케이탑스(주),30790,쇄신기
10939,비플라이소프트(주),148780,8
10940,비플라이소프트(주),148780,성장기
10941,비플라이소프트(주),148780,쇄신기
10942,비플라이소프트(주),148780,쇄신기
10943,빛샘전자(주),72950,성장기
10944,빛샘전자(주),72950,성숙기
10945,빛샘전자(주),72950,성숙기
10946,빛샘전자(주),72950,성숙기
10947,빛샘전자(주),72950,쇄신기
10948,빛샘전자(주),72950,성숙기
10949,빛샘전자(주),72950,성숙기
10950,빛샘전자(주),72950,성숙기
10951,사조동아원(주),8040,도입기
10952,사조동아원(주),8040,도입기
10953,사조동아원(주),8040,성장기
10954,사조동아원(주),8040,도입기
10955,사조동아원(주),8040,쇄신기
10956,사조동아원(주),8040,쇄신기
10957,사조동아원(주),8040,쇄신기
10958,사조동아원(주),8040,성숙기
10959,사조동아원(주),8040,쇠퇴기
10960,사조산업(주),7160,도입기
10961,사조산업(주),7160,도입기
10962,사조산업(주),7160,성장기
10963,사조산업(주),7160,성숙기
10964,사조산업(주),7160,쇄신기
10965,사조산업(주),7160,성장기
10966,사조산업(주),7160,성숙기
10967,사조산업(주),7160,성장기
10968,사조산업(주),7160,성장기
10969,사조씨푸드(주),14710,쇠퇴기
10970,사조씨푸드(주),14710,성숙기
10971,사조씨푸드(주),14710,성숙기
10972,사조씨푸드(주),14710,성숙기
10973,사조씨푸드(주),14710,성장기
10974,사조씨푸드(주),14710,쇠퇴기
10975,사조씨푸드(주),14710,성장기
10976,사조씨푸드(주),14710,성숙기
10977,삼강엠앤티(주),100090,성숙기
10978,삼강엠앤티(주),100090,도입기
10979,삼강엠앤티(주),100090,성장기
10980,삼강엠앤티(주),100090,성숙기
10981,삼강엠앤티(주),100090,성숙기
10982,삼강엠앤티(주),100090,성숙기
10983,삼강엠앤티(주),100090,도입기
10984,삼강엠앤티(주),100090,도입기
10985,삼강엠앤티(주),100090,성장기
10986,삼륭물산(주),14970,성장기
10987,삼륭물산(주),14970,성장기
10988,삼륭물산(주),14970,성숙기
10989,삼륭물산(주),14970,성장기
10990,삼륭물산(주),14970,성숙기
10991,삼륭물산(주),14970,성숙기
10992,삼륭물산(주),14970,성장기
10993,삼륭물산(주),14970,성숙기
10994,삼륭물산(주),14970,성숙기
10995,삼목에스폼(주),18310,성숙기
10996,삼목에스폼(주),18310,성장기
10997,삼목에스폼(주),18310,성장기
10998,삼목에스폼(주),18310,성숙기
10999,삼목에스폼(주),18310,성숙기
11000,삼목에스폼(주),18310,성장기
11001,삼목에스폼(주),18310,성숙기
11002,삼목에스폼(주),18310,성숙기
11003,삼목에스폼(주),18310,성숙기
11004,삼보모터스(주),53700,성장기
11005,삼보모터스(주),53700,성장기
11006,삼보모터스(주),53700,성장기
11007,삼보모터스(주),53700,성숙기
11008,삼보모터스(주),53700,성장기
11009,삼보모터스(주),53700,성장기
11010,삼보모터스(주),53700,성장기
11011,삼보모터스(주),53700,성숙기
11012,삼보모터스(주),53700,성장기
11013,삼보산업(주),9620,도입기
11014,삼보산업(주),9620,성숙기
11015,삼보산업(주),9620,성장기
11016,삼보산업(주),9620,도입기
11017,삼보산업(주),9620,성숙기
11018,삼보산업(주),9620,성숙기
11019,삼보산업(주),9620,성장기
11020,삼보산업(주),9620,쇄신기
11021,삼보산업(주),9620,성숙기
11022,삼부토건(주),1470,쇠퇴기
11023,삼부토건(주),1470,쇄신기
11024,삼부토건(주),1470,성장기
11025,삼부토건(주),1470,쇠퇴기
11026,삼부토건(주),1470,쇄신기
11027,삼부토건(주),1470,쇄신기
11028,삼부토건(주),1470,성장기
11029,삼부토건(주),1470,쇠퇴기
11030,삼부토건(주),1470,쇄신기
11031,삼성SDI(주),6400,성장기
11032,삼성SDI(주),6400,성장기
11033,삼성SDI(주),6400,성숙기
11034,삼성SDI(주),6400,성숙기
11035,삼성SDI(주),6400,쇄신기
11036,삼성SDI(주),6400,쇠퇴기
11037,삼성SDI(주),6400,쇠퇴기
11038,삼성SDI(주),6400,성장기
11039,삼성SDI(주),6400,성장기
11040,삼성공조(주),6660,성장기
11041,삼성공조(주),6660,성숙기
11042,삼성공조(주),6660,쇄신기
11043,삼성공조(주),6660,성숙기
11044,삼성공조(주),6660,성숙기
11045,삼성공조(주),6660,성숙기
11046,삼성공조(주),6660,성숙기
11047,삼성공조(주),6660,쇄신기
11048,삼성공조(주),6660,성숙기
11049,삼성물산(주),28260,쇄신기
11050,삼성물산(주),28260,쇠퇴기
11051,삼성물산(주),28260,성장기
11052,삼성물산(주),28260,쇄신기
11053,삼성물산(주),28260,쇄신기
11054,삼성물산(주),28260,쇄신기
11055,삼성바이오로직스(주),207940,도입기
11056,삼성바이오로직스(주),207940,쇄신기
11057,삼성바이오로직스(주),207940,도입기
11058,삼성바이오로직스(주),207940,쇄신기
11059,삼성에스디에스(주),18260,성숙기
11060,삼성에스디에스(주),18260,성숙기
11061,삼성에스디에스(주),18260,성숙기
11062,삼성에스디에스(주),18260,성숙기
11063,삼성에스디에스(주),18260,성숙기
11064,삼성에스디에스(주),18260,성숙기
11065,삼성엔지니어링(주),28050,쇄신기
11066,삼성엔지니어링(주),28050,도입기
11067,삼성엔지니어링(주),28050,쇠퇴기
11068,삼성엔지니어링(주),28050,성장기
11069,삼성엔지니어링(주),28050,쇠퇴기
11070,삼성엔지니어링(주),28050,쇄신기
11071,삼성엔지니어링(주),28050,도입기
11072,삼성엔지니어링(주),28050,쇄신기
11073,삼성엔지니어링(주),28050,성숙기
11074,삼성전기(주),9150,성장기
11075,삼성전기(주),9150,성숙기
11076,삼성전기(주),9150,성장기
11077,삼성전기(주),9150,성숙기
11078,삼성전기(주),9150,성장기
11079,삼성전기(주),9150,성장기
11080,삼성전기(주),9150,성장기
11081,삼성전기(주),9150,성숙기
11082,삼성전기(주),9150,성숙기
11083,삼성전자(주),5930,성장기
11084,삼성전자(주),5930,성숙기
11085,삼성전자(주),5930,성숙기
11086,삼성전자(주),5930,성숙기
11087,삼성전자(주),5930,성숙기
11088,삼성전자(주),5930,성숙기
11089,삼성전자(주),5930,성숙기
11090,삼성전자(주),5930,성숙기
11091,삼성전자(주),5930,성숙기
11092,삼성제약(주),1360,도입기
11093,삼성제약(주),1360,도입기
11094,삼성제약(주),1360,성숙기
11095,삼성제약(주),1360,쇠퇴기
11096,삼성제약(주),1360,도입기
11097,삼성제약(주),1360,도입기
11098,삼성제약(주),1360,성장기
11099,삼성제약(주),1360,도입기
11100,삼성제약(주),1360,쇠퇴기
11101,삼성중공업(주),10140,쇄신기
11102,삼성중공업(주),10140,도입기
11103,삼성중공업(주),10140,성숙기
11104,삼성중공업(주),10140,도입기
11105,삼성중공업(주),10140,성장기
11106,삼성중공업(주),10140,쇠퇴기
11107,삼성중공업(주),10140,성숙기
11108,삼성중공업(주),10140,쇄신기
11109,삼성중공업(주),10140,도입기
11110,삼아알미늄(주),6110,도입기
11111,삼아알미늄(주),6110,성숙기
11112,삼아알미늄(주),6110,성장기
11113,삼아알미늄(주),6110,도입기
11114,삼아알미늄(주),6110,성장기
11115,삼아알미늄(주),6110,성숙기
11116,삼아알미늄(주),6110,성장기
11117,삼아알미늄(주),6110,성숙기
11118,삼아알미늄(주),6110,성장기
11119,삼아제약(주),9300,성숙기
11120,삼아제약(주),9300,성숙기
11121,삼아제약(주),9300,쇄신기
11122,삼아제약(주),9300,성숙기
11123,삼아제약(주),9300,쇄신기
11124,삼아제약(주),9300,성숙기
11125,삼아제약(주),9300,성숙기
11126,삼아제약(주),9300,쇄신기
11127,삼아제약(주),9300,성숙기
11128,삼양식품(주),3230,성장기
11129,삼양식품(주),3230,성숙기
11130,삼양식품(주),3230,쇄신기
11131,삼양식품(주),3230,성숙기
11132,삼양식품(주),3230,성숙기
11133,삼양식품(주),3230,성숙기
11134,삼양식품(주),3230,성장기
11135,삼양식품(주),3230,성숙기
11136,삼양식품(주),3230,성숙기
11137,삼양통상(주),2170,성장기
11138,삼양통상(주),2170,성장기
11139,삼양통상(주),2170,쇠퇴기
11140,삼양통상(주),2170,도입기
11141,삼양통상(주),2170,쇠퇴기
11142,삼양통상(주),2170,쇄신기
11143,삼양통상(주),2170,성숙기
11144,삼양통상(주),2170,성숙기
11145,삼양통상(주),2170,성숙기
11146,삼영무역(주),2810,성숙기
11147,삼영무역(주),2810,쇄신기
11148,삼영무역(주),2810,성숙기
11149,삼영무역(주),2810,쇄신기
11150,삼영무역(주),2810,성숙기
11151,삼영무역(주),2810,쇄신기
11152,삼영무역(주),2810,성숙기
11153,삼영무역(주),2810,성숙기
11154,삼영무역(주),2810,쇄신기
11155,삼영엠텍(주),54540,성숙기
11156,삼영엠텍(주),54540,성장기
11157,삼영엠텍(주),54540,도입기
11158,삼영엠텍(주),54540,성숙기
11159,삼영엠텍(주),54540,쇄신기
11160,삼영엠텍(주),54540,성숙기
11161,삼영엠텍(주),54540,성숙기
11162,삼영엠텍(주),54540,성숙기
11163,삼영엠텍(주),54540,성장기
11164,삼영이엔씨(주),65570,성숙기
11165,삼영이엔씨(주),65570,성장기
11166,삼영이엔씨(주),65570,성장기
11167,삼영이엔씨(주),65570,성장기
11168,삼영이엔씨(주),65570,성숙기
11169,삼영이엔씨(주),65570,성숙기
11170,삼영이엔씨(주),65570,성숙기
11171,삼영이엔씨(주),65570,성장기
11172,삼영이엔씨(주),65570,성장기
11173,삼영전자공업(주),5680,성숙기
11174,삼영전자공업(주),5680,성숙기
11175,삼영전자공업(주),5680,성숙기
11176,삼영전자공업(주),5680,성숙기
11177,삼영전자공업(주),5680,성숙기
11178,삼영전자공업(주),5680,성숙기
11179,삼영전자공업(주),5680,성숙기
11180,삼영전자공업(주),5680,성숙기
11181,삼영전자공업(주),5680,성숙기
11182,삼영화학공업(주),3720,성장기
11183,삼영화학공업(주),3720,성숙기
11184,삼영화학공업(주),3720,성숙기
11185,삼영화학공업(주),3720,도입기
11186,삼영화학공업(주),3720,성숙기
11187,삼영화학공업(주),3720,성숙기
11188,삼영화학공업(주),3720,쇠퇴기
11189,삼영화학공업(주),3720,도입기
11190,삼영화학공업(주),3720,성장기
11191,삼익티에이치케이(주),4380,쇄신기
11192,삼익티에이치케이(주),4380,성숙기
11193,삼익티에이치케이(주),4380,성숙기
11194,삼익티에이치케이(주),4380,성숙기
11195,삼익티에이치케이(주),4380,성숙기
11196,삼익티에이치케이(주),4380,도입기
11197,삼익티에이치케이(주),4380,성장기
11198,삼익티에이치케이(주),4380,성장기
11199,삼익티에이치케이(주),4380,도입기
11200,삼일제약(주),520,쇠퇴기
11201,삼일제약(주),520,쇄신기
11202,삼일제약(주),520,쇠퇴기
11203,삼일제약(주),520,도입기
11204,삼일제약(주),520,쇄신기
11205,삼일제약(주),520,성숙기
11206,삼일제약(주),520,성장기
11207,삼일제약(주),520,도입기
11208,삼일제약(주),520,성장기
11209,삼정펄프(주),9770,성숙기
11210,삼정펄프(주),9770,성숙기
11211,삼정펄프(주),9770,성장기
11212,삼정펄프(주),9770,성숙기
11213,삼정펄프(주),9770,성장기
11214,삼정펄프(주),9770,성숙기
11215,삼정펄프(주),9770,성숙기
11216,삼정펄프(주),9770,성숙기
11217,삼정펄프(주),9770,성장기
11218,삼지전자(주),37460,쇠퇴기
11219,삼지전자(주),37460,성숙기
11220,삼지전자(주),37460,성장기
11221,삼지전자(주),37460,성장기
11222,삼지전자(주),37460,성숙기
11223,삼지전자(주),37460,성숙기
11224,삼지전자(주),37460,쇄신기
11225,삼지전자(주),37460,도입기
11226,삼지전자(주),37460,성숙기
11227,삼진제약(주),5500,성장기
11228,삼진제약(주),5500,성숙기
11229,삼진제약(주),5500,성숙기
11230,삼진제약(주),5500,성숙기
11231,삼진제약(주),5500,성숙기
11232,삼진제약(주),5500,성숙기
11233,삼진제약(주),5500,성숙기
11234,삼진제약(주),5500,성숙기
11235,삼진제약(주),5500,성숙기
11236,삼천당제약(주),250,성숙기
11237,삼천당제약(주),250,성장기
11238,삼천당제약(주),250,쇄신기
11239,삼천당제약(주),250,성숙기
11240,삼천당제약(주),250,성숙기
11241,삼천당제약(주),250,성장기
11242,삼천당제약(주),250,성숙기
11243,삼천당제약(주),250,성장기
11244,삼천당제약(주),250,성숙기
11245,삼천리자전거(주),24950,도입기
11246,삼천리자전거(주),24950,성숙기
11247,삼천리자전거(주),24950,성숙기
11248,삼천리자전거(주),24950,성장기
11249,삼천리자전거(주),24950,성숙기
11250,삼천리자전거(주),24950,도입기
11251,삼천리자전거(주),24950,성장기
11252,삼천리자전거(주),24950,도입기
11253,삼천리자전거(주),24950,쇄신기
11254,삼현철강(주),17480,성장기
11255,삼현철강(주),17480,성숙기
11256,삼현철강(주),17480,성숙기
11257,삼현철강(주),17480,쇄신기
11258,삼현철강(주),17480,성숙기
11259,삼현철강(주),17480,쇄신기
11260,삼현철강(주),17480,쇄신기
11261,삼현철강(주),17480,쇄신기
11262,삼현철강(주),17480,성숙기
11263,삼호개발(주),10960,성숙기
11264,삼호개발(주),10960,성숙기
11265,삼호개발(주),10960,성장기
11266,삼호개발(주),10960,성숙기
11267,삼호개발(주),10960,성숙기
11268,삼호개발(주),10960,성장기
11269,삼호개발(주),10960,성숙기
11270,삼호개발(주),10960,성숙기
11271,삼호개발(주),10960,성숙기
11272,삼화왕관(주),4450,성장기
11273,삼화왕관(주),4450,성숙기
11274,삼화왕관(주),4450,성장기
11275,삼화왕관(주),4450,성숙기
11276,삼화왕관(주),4450,성숙기
11277,삼화왕관(주),4450,성숙기
11278,삼화왕관(주),4450,성숙기
11279,삼화왕관(주),4450,성장기
11280,삼화왕관(주),4450,성장기
11281,삼화전기(주),9470,성숙기
11282,삼화전기(주),9470,쇠퇴기
11283,삼화전기(주),9470,성숙기
11284,삼화전기(주),9470,성숙기
11285,삼화전기(주),9470,성숙기
11286,삼화전기(주),9470,쇄신기
11287,삼화전기(주),9470,성숙기
11288,삼화전기(주),9470,성숙기
11289,삼화전기(주),9470,성숙기
11290,삼화전자공업(주),11230,성장기
11291,삼화전자공업(주),11230,쇠퇴기
11292,삼화전자공업(주),11230,성숙기
11293,삼화전자공업(주),11230,도입기
11294,삼화전자공업(주),11230,쇠퇴기
11295,삼화전자공업(주),11230,성숙기
11296,삼화전자공업(주),11230,성숙기
11297,삼화전자공업(주),11230,성장기
11298,삼화전자공업(주),11230,쇠퇴기
11299,삼화콘덴서공업(주),1820,성장기
11300,삼화콘덴서공업(주),1820,성숙기
11301,삼화콘덴서공업(주),1820,성숙기
11302,삼화콘덴서공업(주),1820,성장기
11303,삼화콘덴서공업(주),1820,성숙기
11304,삼화콘덴서공업(주),1820,성숙기
11305,삼화콘덴서공업(주),1820,성숙기
11306,삼화콘덴서공업(주),1820,성숙기
11307,삼화콘덴서공업(주),1820,성숙기
11308,삼화페인트공업(주),390,성숙기
11309,삼화페인트공업(주),390,성장기
11310,삼화페인트공업(주),390,성장기
11311,삼화페인트공업(주),390,성숙기
11312,삼화페인트공업(주),390,성숙기
11313,삼화페인트공업(주),390,성장기
11314,삼화페인트공업(주),390,성숙기
11315,삼화페인트공업(주),390,성장기
11316,삼화페인트공업(주),390,성숙기
11317,상신브레이크(주),41650,성장기
11318,상신브레이크(주),41650,성장기
11319,상신브레이크(주),41650,성장기
11320,상신브레이크(주),41650,성장기
11321,상신브레이크(주),41650,성장기
11322,상신브레이크(주),41650,성숙기
11323,상신브레이크(주),41650,성장기
11324,상신브레이크(주),41650,성장기
11325,상신브레이크(주),41650,쇄신기
11326,상신이디피(주),91580,성장기
11327,상신이디피(주),91580,성장기
11328,상신이디피(주),91580,성장기
11329,상신이디피(주),91580,성숙기
11330,상신이디피(주),91580,성장기
11331,상신이디피(주),91580,성장기
11332,상신이디피(주),91580,성숙기
11333,상신이디피(주),91580,성장기
11334,상신이디피(주),91580,성장기
11335,상신전자(주),263810,성장기
11336,상신전자(주),263810,쇠퇴기
11337,상신전자(주),263810,쇄신기
11338,새론오토모티브(주),75180,성숙기
11339,새론오토모티브(주),75180,성숙기
11340,새론오토모티브(주),75180,성숙기
11341,새론오토모티브(주),75180,성숙기
11342,새론오토모티브(주),75180,성숙기
11343,새론오토모티브(주),75180,성숙기
11344,새론오토모티브(주),75180,쇄신기
11345,새론오토모티브(주),75180,성숙기
11346,새론오토모티브(주),75180,성숙기
11347,샘표(주),7540,성장기
11348,샘표(주),7540,성숙기
11349,샘표(주),7540,성장기
11350,샘표(주),7540,성숙기
11351,샘표(주),7540,도입기
11352,샘표(주),7540,성숙기
11353,샘표(주),7540,성장기
11354,샘표(주),7540,성숙기
11355,샘표(주),7540,성숙기
11356,샘표식품(주),248170,성숙기
11357,샘표식품(주),248170,성숙기
11358,샘표식품(주),248170,성숙기
11359,샘표식품(주),248170,성숙기
11360,서암기계공업(주),100660,성장기
11361,서암기계공업(주),100660,성숙기
11362,서암기계공업(주),100660,성숙기
11363,서암기계공업(주),100660,성숙기
11364,서암기계공업(주),100660,성숙기
11365,서암기계공업(주),100660,성숙기
11366,서암기계공업(주),100660,성숙기
11367,서암기계공업(주),100660,성숙기
11368,서암기계공업(주),100660,성숙기
11369,서울도시가스(주),17390,성숙기
11370,서울도시가스(주),17390,성숙기
11371,서울도시가스(주),17390,성숙기
11372,서울도시가스(주),17390,성숙기
11373,서울도시가스(주),17390,쇄신기
11374,서울도시가스(주),17390,성숙기
11375,서울도시가스(주),17390,성숙기
11376,서울도시가스(주),17390,쇠퇴기
11377,서울도시가스(주),17390,성숙기
11378,서울반도체(주),46890,도입기
11379,서울반도체(주),46890,성숙기
11380,서울반도체(주),46890,성숙기
11381,서울반도체(주),46890,성장기
11382,서울반도체(주),46890,성숙기
11383,서울반도체(주),46890,성숙기
11384,서울반도체(주),46890,성장기
11385,서울반도체(주),46890,성장기
11386,서울반도체(주),46890,성숙기
11387,서울식품공업(주),4410,도입기
11388,서울식품공업(주),4410,성장기
11389,서울식품공업(주),4410,성장기
11390,서울식품공업(주),4410,성장기
11391,서울식품공업(주),4410,성장기
11392,서울식품공업(주),4410,성장기
11393,서울식품공업(주),4410,성장기
11394,서울식품공업(주),4410,성숙기
11395,서울식품공업(주),4410,성장기
11396,서울전자통신(주),27040,성장기
11397,서울전자통신(주),27040,성장기
11398,서울전자통신(주),27040,도입기
11399,서울전자통신(주),27040,도입기
11400,서울전자통신(주),27040,쇠퇴기
11401,서울전자통신(주),27040,도입기
11402,서울전자통신(주),27040,도입기
11403,서울전자통신(주),27040,성장기
11404,서울전자통신(주),27040,도입기
11405,서호전기(주),65710,쇄신기
11406,서호전기(주),65710,성숙기
11407,서호전기(주),65710,쇄신기
11408,서호전기(주),65710,성숙기
11409,서호전기(주),65710,성숙기
11410,서호전기(주),65710,성숙기
11411,서호전기(주),65710,쇄신기
11412,서호전기(주),65710,성숙기
11413,서호전기(주),65710,쇄신기
11414,선도전기(주),7610,성숙기
11415,선도전기(주),7610,도입기
11416,선도전기(주),7610,도입기
11417,선도전기(주),7610,성장기
11418,선도전기(주),7610,성숙기
11419,선도전기(주),7610,도입기
11420,선도전기(주),7610,성장기
11421,선도전기(주),7610,성장기
11422,선도전기(주),7610,도입기
11423,성문전자(주),14910,성장기
11424,성문전자(주),14910,성숙기
11425,성문전자(주),14910,도입기
11426,성문전자(주),14910,도입기
11427,성문전자(주),14910,성숙기
11428,성문전자(주),14910,쇄신기
11429,성문전자(주),14910,성장기
11430,성문전자(주),14910,성장기
11431,성문전자(주),14910,성숙기
11432,성보화학(주),3080,성숙기
11433,성보화학(주),3080,성숙기
11434,성보화학(주),3080,쇄신기
11435,성보화학(주),3080,쇄신기
11436,성보화학(주),3080,쇄신기
11437,성보화학(주),3080,쇠퇴기
11438,성보화학(주),3080,성숙기
11439,성보화학(주),3080,쇄신기
11440,성보화학(주),3080,쇠퇴기
11441,성신양회(주),4980,쇠퇴기
11442,성신양회(주),4980,쇄신기
11443,성신양회(주),4980,성장기
11444,성신양회(주),4980,성숙기
11445,성신양회(주),4980,성숙기
11446,성신양회(주),4980,성숙기
11447,성신양회(주),4980,성숙기
11448,성신양회(주),4980,성장기
11449,성신양회(주),4980,성숙기
11450,성우전자(주),81580,성숙기
11451,성우전자(주),81580,성장기
11452,성우전자(주),81580,성숙기
11453,성우전자(주),81580,성숙기
11454,성우전자(주),81580,성장기
11455,성우전자(주),81580,성장기
11456,성우전자(주),81580,성숙기
11457,성우전자(주),81580,성숙기
11458,성우전자(주),81580,성숙기
11459,성우테크론(주),45300,성숙기
11460,성우테크론(주),45300,성장기
11461,성우테크론(주),45300,쇄신기
11462,성우테크론(주),45300,성장기
11463,성우테크론(주),45300,성숙기
11464,성우테크론(주),45300,쇄신기
11465,성우테크론(주),45300,성숙기
11466,성우테크론(주),45300,성숙기
11467,성우테크론(주),45300,쇄신기
11468,성창기업지주(주),180,성숙기
11469,성창기업지주(주),180,쇠퇴기
11470,성창기업지주(주),180,도입기
11471,성창기업지주(주),180,쇠퇴기
11472,성창기업지주(주),180,성장기
11473,성창기업지주(주),180,성숙기
11474,성창기업지주(주),180,쇄신기
11475,성창기업지주(주),180,도입기
11476,성창기업지주(주),180,성장기
11477,성호전자(주),43260,성장기
11478,성호전자(주),43260,성장기
11479,성호전자(주),43260,성장기
11480,성호전자(주),43260,성숙기
11481,성호전자(주),43260,쇠퇴기
11482,성호전자(주),43260,성숙기
11483,성호전자(주),43260,성숙기
11484,성호전자(주),43260,성장기
11485,성호전자(주),43260,성장기
11486,세기상사(주),2420,9
11487,세기상사(주),2420,9
11488,세기상사(주),2420,쇠퇴기
11489,세기상사(주),2420,쇠퇴기
11490,세기상사(주),2420,9
11491,세기상사(주),2420,9
11492,세기상사(주),2420,9
11493,세기상사(주),2420,9
11494,세기상사(주),2420,쇠퇴기
11495,세명전기공업(주),17510,성숙기
11496,세명전기공업(주),17510,성숙기
11497,세명전기공업(주),17510,성숙기
11498,세명전기공업(주),17510,성숙기
11499,세명전기공업(주),17510,쇄신기
11500,세명전기공업(주),17510,성숙기
11501,세명전기공업(주),17510,성숙기
11502,세명전기공업(주),17510,쇄신기
11503,세명전기공업(주),17510,성숙기
11504,세방(주),4360,성숙기
11505,세방(주),4360,성숙기
11506,세방(주),4360,성숙기
11507,세방(주),4360,쇄신기
11508,세방(주),4360,쇄신기
11509,세방(주),4360,성숙기
11510,세방(주),4360,성숙기
11511,세방(주),4360,성숙기
11512,세방(주),4360,성숙기
11513,세방전지(주),4490,성장기
11514,세방전지(주),4490,성숙기
11515,세방전지(주),4490,성장기
11516,세방전지(주),4490,성장기
11517,세방전지(주),4490,성장기
