회사명,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
잉글우드랩(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,74.65582571,85.67775786,83.61605101,80.60361581
자이글(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,28.13371517,30.25670295,#DIV/0!
자이에스앤디(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
자화전자(주),81.04616762,82.13637581,73.01795898,76.43742,77.19886108,73.07365214,74.22891561,79.34342354,86.19902722,88.54714098
재영솔루텍(주),91.75592202,84.32872781,86.80112491,91.09248565,85.74633878,87.60360986,88.60947895,105.188379,84.5422306,79.82175119
전방(주),89.75701751,103.8308643,104.366638,93.12502182,99.94874143,99.21662076,101.0586788,104.6440054,101.6408413,115.7590576
전진바이오팜(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
제너셈(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
제룡산업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
제룡전기(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
제이더블유생명과학(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,74.08850551,74.10855286,74.54444646,71.44604596
제이더블유신약(주),40.09288725,47.45306951,48.05350072,46.60985669,43.37667971,41.67154526,43.64449112,50.21352308,52.00174682,53.62143285
제이더블유중외제약(주),63.4944146,65.66305663,67.5188979,63.3460071,63.35347455,63.02004792,62.91836798,62.49245049,63.31965357,68.49046537
제이더블유홀딩스(주),56.65750247,59.31166666,61.05841289,58.27455833,58.93578413,58.81487908,58.87726002,56.50044696,57.27429938,60.61098414
제이스코홀딩스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
제이씨케미칼(주),#DIV/0!,#DIV/0!,94.60188816,92.05489716,92.88135414,89.04021304,82.93483512,90.63248179,88.85779025,86.62791072
제이씨현시스템(주),86.69125762,86.78147182,87.92890186,87.57917117,88.50331081,89.01269465,87.87449181,88.50779689,88.90623042,90.14782855
제이엔케이히터(주),#DIV/0!,84.46011159,89.92694269,90.17812924,90.47598644,87.7188739,88.26383713,90.05399892,89.57048347,87.0754267
제이엠아이(주),94.02146012,98.01355708,105.3735062,100.0466828,94.88048662,93.3803448,91.62788854,95.29860718,99.79755745,95.75296754
제이엠티(주),97.06815962,94.75938103,90.29265282,90.36977166,90.74615683,94.95384632,93.75384614,84.82417097,83.94928594,88.695404
제이준코스메틱(주),#DIV/0!,#DIV/0!,#DIV/0!,131.2217777,#DIV/0!,162.5229973,67.04760697,#DIV/0!,51.73501653,85.12879588
제일약품(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
제일연마공업(주),75.79314272,78.69649301,79.16624641,80.70772704,78.79533176,81.95122115,81.88056627,79.64309609,80.582282,78.73457481
제일파마홀딩스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,78.10959495,52.05460766,60.44630834,75.11042093
조광아이엘아이(주),60.42146833,59.68344219,65.93512656,65.82170516,57.07003194,53.47882228,58.09080213,51.11224908,53.63925936,57.9730062
조광페인트(주),84.10023277,85.77074252,84.64337047,83.20924827,79.82573804,78.02581456,77.54706126,82.89628369,85.09740737,85.08765652
조광피혁(주),82.89241162,90.32619161,93.19662766,90.35978161,90.5442453,90.02492173,80.28797147,80.31634005,#DIV/0!,#DIV/0!
조선내화(주),85.59376372,87.07202799,86.71569106,86.9741161,85.66757778,87.52990125,85.55576194,90.04468559,85.20373888,86.12061514
조선선재(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
조아제약(주),#DIV/0!,#DIV/0!,#DIV/0!,46.65941177,51.96779982,50.88793508,51.71571913,51.78108509,53.7962656,55.9962453
조일알미늄(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
주성엔지니어링(주),70.654586,69.8998488,75.3009223,62.7076329,61.01615213,56.00140812,58.97837723,57.72265668,56.27356922,57.67725369
줌인터넷(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
지나인제약(주),88.09311712,95.65061699,86.75423856,81.70395975,98.21109921,91.49937567,94.32474735,99.06944653,83.08935325,83.55046183
지니언스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.60779151,38.85272437,40.96315962
지더블유바이텍(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,79.49355205
지에스건설(주),86.58198446,88.63584957,92.29038574,103.9639702,95.48173016,94.82072706,95.57577347,93.12175075,87.61306659,86.58036908
지에이치신소재(주),#DIV/0!,#DIV/0!,#DIV/0!,87.14695135,89.92564195,87.92232674,86.33839472,86.75608859,91.58032607,89.90686673
지엔원에너지(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
지엘팜텍(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90.20258219,80.88094587
지엠비코리아(주),#DIV/0!,#DIV/0!,86.15281474,86.00731596,85.57063192,85.9080677,84.98268349,86.09130343,87.08319588,86.78796979
진양산업(주),74.00022015,73.98431034,78.9494987,78.30921918,78.24777208,73.35794174,76.10854887,85.17252307,85.71289422,75.44157863
진양제약(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
진양폴리우레탄(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,80.52436457
진양화학(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
진원생명과학(주),76.81054037,83.98217743,89.86470749,79.79261581,83.7549633,73.05338292,74.18957467,79.18526865,68.80635769,68.74646213
진흥기업(주),98.00035662,94.43354612,94.58523879,94.97536839,92.22330071,93.98553686,89.25401688,89.87527434,#DIV/0!,#DIV/0!
차이나크리스탈신소재홀딩스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,44.40299935,44.0322344,40.27170725,41.98735095,50.41617973,54.11724634
참엔지니어링(주),76.01742217,78.37801349,90.40525908,73.37963226,78.90380851,73.23091215,64.71124875,73.02610054,71.11817546,75.45739959
참존글로벌(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,157.0680635,83.50477974,61.33302422,64.41803744,45.63715883
참좋은여행(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
카페24(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0
커머스마이너 (주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,106.7149821,82.27235005,75.55087591
컨버즈(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,107.8522993,100.6431052,101.3800993,96.30426559
컬러레이홀딩스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,31.54965839,29.32436059,29.05943863,33.07579634
케이디켐(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,72.82273312,71.54551222,74.23106237,73.29007878,74.2415047
케이만금세기차륜집단유한공사,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,67.71968171,66.0224108,66.78703671,69.41280693,66.77755091
케이비아이동국실업(주),91.20426185,90.93616994,89.76129115,90.59207042,92.99219176,91.5064043,89.51940785,96.96979294,92.78301629,92.73160028
케이비아이메탈(주),#DIV/0!,#DIV/0!,#DIV/0!,97.31548277,98.61861636,#DIV/0!,#DIV/0!,94.39925498,97.08949653,96.19332231
케이씨그린홀딩스(주),83.46995225,82.57183791,82.49553082,87.04189162,84.3469008,83.34379839,81.76387858,80.88033208,80.31576963,80.18932418
케이씨코트렐(주),#DIV/0!,#DIV/0!,#DIV/0!,91.90258396,94.71997534,96.13529044,86.90564611,86.93431441,87.34628406,88.33952857
케이알모터스(주),87.06736171,87.89213673,94.12900904,92.4096096,98.49685531,97.48470342,91.1186605,120.7308141,101.7258259,100.7449695
케이에이치건설(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,67.61001777,61.38773255
케이에이치전자(주),66.91502745,70.34000773,71.08616693,73.59255005,76.00198304,71.74105328,71.61787362,70.72260558,75.14755429,78.25461789
케이엠제약(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
케이지이티에스(주),#DIV/0!,#DIV/0!,#DIV/0!,76.87172872,75.48829411,#DIV/0!,#DIV/0!,#DIV/0!,84.3476414,#DIV/0!
케이지케미칼(주),87.15028288,80.39178317,81.68254157,77.2512899,75.87630407,79.93816094,79.61865397,70.7058478,68.91761216,76.75002322
케이피엑스라이프사이언스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
케이피엑스케미칼(주),86.30896682,88.27351,89.88394124,91.4175612,89.16499767,87.67369883,86.26310977,88.87349424,90.87311742,86.90038012
케이피엑스홀딩스(주),86.36622259,91.43308479,91.97071275,94.66795774,89.64996957,88.83795234,88.08542745,88.36192789,89.71304254,85.89881721
코나아이(주),64.7369527,62.50788605,63.46874395,66.95697332,69.38620317,66.21709825,75.40214529,77.04293882,79.47107876,73.14909976
코드네이처(주),88.14414714,86.22613467,78.70108161,85.09785202,90.84858083,89.80138275,90.32038831,81.42369956,79.21527563,83.94199153
코리아에프티(주),#DIV/0!,#DIV/0!,78.35848563,78.07446048,78.34009935,81.40474836,83.02141385,85.63416219,86.60260906,86.52605065
코스맥스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83.2150007,83.47467172,84.39752526,87.34140232,87.71859334,86.21203771
코스맥스비티아이(주),83.97747541,84.21830102,82.77635984,82.577916,77.35080933,79.67484903,76.47045165,77.63869298,79.7623373,86.77859383
코스맥스엔비티(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,74.17699646,70.01468027,72.81785636,77.82938447,91.14493894
코스모신소재(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
코스모화학(주),#DIV/0!,#DIV/0!,#DIV/0!,94.68266257,102.6008993,105.0583515,94.86634195,88.72829714,94.67256308,94.07305496
코아스템(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,67.30353686,70.96114838,80.84186839,80.94086672,79.66071467
코오롱글로벌(주),88.02655433,88.50304319,91.55209172,90.91584412,91.45301125,91.18175935,90.83831233,90.92884359,90.7871539,89.32781455
코오롱생명과학(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
코오롱인더스트리(주),72.6555594,74.45825821,75.48723602,75.52854697,76.88821557,73.60284051,71.93180064,74.37167359,76.51477662,74.33509222
코오롱티슈진(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
코오롱플라스틱(주),#DIV/0!,87.32954092,88.67254508,91.24835595,88.96527355,85.33429411,81.86603707,81.99245676,85.47537694,88.49013646
코웨이(주),32.25782418,31.8381721,34.03692098,34.03529383,33.63245547,31.48020829,34.17779317,31.72659826,32.44012355,33.46938923
코웰패션(주),70.34463549,70.19200725,72.83696022,87.80652795,84.36970563,53.71460204,48.35972048,42.4784708,43.82660733,46.69377271
코위버(주),81.98778759,76.5778095,75.1223101,73.52282893,66.61808378,69.04769829,67.19506753,64.01267024,70.14501075,72.87004033
콜마비앤에이치(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,82.04600236,82.48498783,85.41735815,80.0626996,78.3529313
쿠쿠홀딩스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.63377089,56.38315118,54.10869208,60.55277398,59.72607945,58.56155229
쿠쿠홈시스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.99818951,37.13634146
큐렉소(주),68.40223379,75.67449355,89.03230802,87.31028029,86.42870648,91.12339585,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
크로바하이텍(주),88.6448925,88.01626531,85.99994621,96.85002651,95.23720154,92.32209967,86.88455431,90.87198052,102.1743149,94.73247807
크루셜텍(주),82.33598407,86.71848334,92.42395933,93.0914875,92.65117339,80.33826001,83.24252235,103.6778473,108.834155,117.6385963
크리스탈지노믹스(주),0,0,0,0,0,0,33.43586955,27.3781248,20.89651039,65.68645447
키네마스터(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0
태경산업(주),71.5519306,75.43505107,75.50011126,76.19443386,75.61825331,78.34013184,78.16450816,80.48764696,80.1374688,80.80478363
태경케미컬(주),65.30139195,69.48654268,69.54092208,71.35759514,71.91713974,70.97055989,70.84922256,74.46380065,72.46649492,72.92630799
태광산업(주),61.02199586,70.71137105,75.66345534,72.37331206,69.93451572,65.34104924,63.50395547,64.51837359,65.36273815,65.09985632
태림포장(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86.68416814,87.12113084,88.51468707,83.45312183,84.17593266
태양금속공업(주),88.46818795,88.60611408,88.98016512,89.36646301,89.4118193,89.14508893,87.88711484,88.99295258,88.45657967,92.31838903
태원물산(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
태평양물산(주),87.59319336,86.61052737,85.9733167,86.3706697,85.37736451,85.25305206,91.58007096,84.20494911,83.43784299,82.24381591
테고사이언스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,18.83452135,20.3417219,23.7801646,25.69833151
테라사이언스(주),76.19108441,76.97997794,76.53585646,82.10006967,90.80200322,107.2973686,#DIV/0!,83.87457386,82.45642423,89.2773124
텔코웨어(주),68.58623981,65.78220357,66.12053513,57.21616078,60.96726758,66.93915433,59.54518282,60.80107907,58.46535857,66.43929376
티와이엠(주),78.34186305,79.33658232,80.01095502,78.42870135,79.99680351,80.84156519,82.75906962,80.98582929,84.96733166,83.64135409
티제이미디어(주),69.63228691,66.65096023,72.57206342,78.23374979,75.97379556,74.66279189,76.43614132,74.49215115,76.30191362,74.86643793
티케이지애강(주),90.28518797,90.56690014,93.37210448,91.11057204,89.77256981,81.54236468,80.21803022,75.10983199,75.96303776,75.64103935
티케이지휴켐스(주),79.22291169,84.15583515,85.40175689,87.67236534,86.72353213,85.05044412,78.20654308,70.97473959,76.88357298,78.32525342
팅크웨어(주),#DIV/0!,#DIV/0!,#DIV/0!,75.95189903,71.08605774,68.29239795,67.77524405,68.75542876,69.48250185,67.79298051
파나케이아(주),69.9524401,65.99289692,68.88655944,65.57493807,68.69974523,64.35850585,69.66314758,86.73507553,83.43809083,57.10525948
파미셀(주),85.48225591,115.8163484,88.04646412,73.80714324,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
팜젠사이언스(주),36.57997195,45.24254214,46.22551563,43.66780133,45.97711577,46.43355413,44.12427356,48.36675047,48.14699034,47.02436004
패션플랫폼(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
팬오션(주),96.6842702,100.0416916,101.6331952,103.9880752,83.94131885,84.19145029,88.06794715,88.69281409,89.57866519,88.33935534
퍼스텍(주),89.35993081,88.59821823,89.34393177,89.58369132,90.04589104,91.98741956,93.30456765,92.42040178,#DIV/0!,#DIV/0!
펌텍코리아(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,78.40918126
페이퍼코리아(주),84.70722993,94.2657657,82.24441136,85.24835368,90.11906218,100.485665,95.9083105,99.80828844,91.05187654,88.04789651
평화산업(주),94.24368471,94.58722773,91.96876688,93.62851116,93.71561364,93.58297959,93.88181451,97.30126416,98.66635999,95.3886238
평화홀딩스(주),91.29104943,94.75970259,90.66145556,90.62180336,91.18100463,90.59741724,89.05197255,92.21312549,94.96856029,91.72942299
포스코스틸리온(주),#DIV/0!,#DIV/0!,#DIV/0!,93.99436488,92.7058491,89.89697075,87.05344292,90.70623527,94.08550419,94.69820833
포스코홀딩스(주),82.94996291,86.77829541,88.26922705,88.91118067,88.81170762,88.77129409,87.39806318,86.22389364,87.73060359,90.2894835
풍국주정공업(주),73.67492258,74.99409791,80.23769269,77.4809388,79.37477145,75.56913467,73.04891801,76.34999124,77.32334942,78.99959812
피씨엘(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피앤씨테크(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
피에스케이(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,55.22772987
피에스케이홀딩스(주),64.82014685,74.54276396,59.4258694,57.56929929,60.07879903,57.83707541,55.81479549,56.75227775,55.98338954,55.42990465
피에스텍(주),92.09086287,86.20054206,88.82330632,89.86608935,78.16983626,74.73230184,80.17640979,79.69258283,81.682528,87.74352598
피에이치에이(주),81.030937,81.83410265,84.8443912,84.99321114,86.75123174,86.14767872,86.11748684,88.48613414,89.59633727,89.27391784
하나마이크론(주),84.40031602,90.1284087,94.81118659,92.13903485,83.8482792,85.35377917,90.14158248,85.55464292,81.04979621,82.25650615
하나머티리얼즈(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하나제약(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
하이록코리아(주),66.07695217,69.64179733,68.75508829,66.34427587,61.56280025,63.74421213,68.59242874,68.39536283,71.84245848,73.89064473
하이즈항공(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87.55888072,87.521721,85.68672466
하이트진로(주),58.09284869,59.25301286,57.15679082,56.63684303,58.13447012,56.98890216,56.41556797,57.46661401,59.59642268,57.15894782
하이트진로홀딩스(주),53.34352803,56.39210202,56.89245241,56.88545503,57.84096773,56.94239067,56.22393453,56.78081417,59.12177848,56.68757628
한국가스공사(주),94.27008972,95.38524622,95.40574925,95.1450779,96.17036526,94.68565667,93.68306772,93.49068261,93.59746363,92.97303111
한국공항(주),84.66266881,86.66454165,#DIV/0!,#DIV/0!,90.53868459,90.28496,88.8050657,89.39008917,90.52076277,91.17681201
한국기업평가(주),0,0,0,0,0,0,0,0,0,0
한국내화(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국단자공업(주),84.68001165,84.71436136,83.55272431,83.2036619,81.49958805,80.78468841,79.88327811,83.85120024,86.54190727,87.94483172
한국맥널티(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,67.75573245,70.24044873,71.70842112,73.26319314
한국석유공업(주),90.49190493,90.95082045,91.13347991,90.23217052,89.39075767,85.54362468,85.82153169,87.37225442,90.08565013,89.36287378
한국선재(주),#DIV/0!,#DIV/0!,90.29138517,89.35028129,88.5162726,89.02752817,85.92373755,87.24907051,88.47227951,87.15811852
한국수출포장공업(주),86.85511383,86.608162,76.65775651,83.66918801,83.34009325,86.79881055,86.62981706,92.83752915,82.24832071,82.53622392
한국쉘석유(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국알콜산업(주),84.46407728,85.73185064,90.1954352,89.75964204,85.45122978,84.26736126,80.95808971,82.56926235,79.41819549,79.65335088
한국앤컴퍼니(주),69.96390449,74.18590246,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,50.15535746,63.99820571,66.49498538,69.4152001
한국유나이티드제약(주),36.78038454,38.5462167,44.09490002,47.28266616,46.45760015,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국유니온제약(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,42.81762544,52.54715441
한국전력공사(주),91.59799499,98.96554287,98.05297139,93.63009353,86.58208491,77.10224795,75.67579732,87.10018423,96.00860235,97.64578847
한국전력기술(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국전자금융(주),75.83764815,80.39538389,81.09198065,81.7114835,7.601665813,11.44817798,28.24371057,22.68780965,20.22037359,16.39813198
한국전자인증(주),#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0
한국정밀기계(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국정보공학(주),91.34064322,92.9382051,89.86304413,89.333716,88.64279462,90.28920958,92.64199417,90.93116939,93.17595302,91.68605993
한국정보인증(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0
한국정보통신(주),74.01878159,73.75432648,77.29043679,77.59554849,79.06658905,78.79257729,82.84510571,86.45216905,89.90224412,90.79692568
한국조선해양(주),79.93446035,87.10294998,91.55458992,93.9929402,101.3636455,96.75566546,88.63644123,93.31624212,97.28114568,93.47035898
한국주강(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국주철관공업(주),87.64533063,73.50678475,77.6873927,78.48645308,80.61796053,77.2950953,77.81451928,76.12760831,80.05804563,81.90085774
한국지역난방공사,88.27462569,94.46276256,88.88850596,89.26658391,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,95.44864793,93.89170965
한국철강(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
한국컴퓨터(주),94.20719812,95.00573717,96.74253606,94.18962907,96.4584114,95.55982864,95.24566451,95.49933633,99.16517757,89.40202569
한국콜마(주),#DIV/0!,#DIV/0!,#DIV/0!,80.06487813,78.15022855,76.43438438,76.99985672,78.35875902,73.70910604,71.94403289
한국콜마홀딩스(주),#DIV/0!,81.07687618,81.33820281,80.28252852,77.3106351,75.84485639,75.47110335,77.96595435,76.56707264,76.74306898
한국타이어앤테크놀로지(주),#DIV/0!,#DIV/0!,67.39847199,66.63873578,64.07571339,63.53354132,61.08688412,65.93978151,69.0416821,72.07501895
한국프랜지공업(주),92.36062926,93.64864238,92.43156807,92.1925759,93.57306208,94.33075237,94.65207484,96.98691186,93.95026414,92.93739216
한국항공우주산업(주),#DIV/0!,85.51083285,85.40392523,87.97376265,86.42061143,83.27558965,84.50280921,101.2034437,86.55846214,84.56656972
한국화장품(주),41.48757515,35.75276319,40.74897422,41.52229874,43.46490505,41.26571448,44.57122917,44.48133246,45.60647027,44.56503241
한라아이엠에스(주),59.95355967,68.54267741,74.99763874,77.19603458,71.2672907,68.83527185,69.40215221,71.91011268,67.31878955,71.36008522
한미반도체(주),71.93363733,70.7805798,68.21136865,72.67050707,#DIV/0!,53.6977332,55.01312453,55.1517376,55.39832741,58.37514014
한미사이언스(주),0,0,0,0,0,0,0,0,0,0
한미약품(주),42.48259088,44.84664182,41.44272519,42.96196226,44.500955,30.22698535,47.79170567,43.44185007,46.7583019,43.20636065
한성기업(주),80.85180221,81.94225336,82.13065636,83.07105533,83.29407365,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85.37617953
한세실업(주),82.88103218,80.67822808,80.22376723,81.59629046,79.40656718,77.26788454,80.58531369,77.18880727,77.41995854,79.10389298
