,회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
12173,에스케이가스(주),18670,2011,151128234,163449343
12174,에스케이가스(주),18670,2012,126672906,140851165
12175,에스케이가스(주),18670,2013,97202536,123492267
12176,에스케이가스(주),18670,2014,82110014,120314726
12177,에스케이가스(주),18670,2015,53852861,93522134
12178,에스케이가스(주),18670,2016,93915961,180788100
12179,에스케이가스(주),18670,2017,82454905,125439007
12180,에스케이가스(주),18670,2018,72174497,102999053
12181,에스케이가스(주),18670,2019,154007036,189578352
12182,에스케이네트웍스(주),1740,2011,326412913,345956518
12183,에스케이네트웍스(주),1740,2012,291444288,251559963
12184,에스케이네트웍스(주),1740,2013,138802349,240823535
12185,에스케이네트웍스(주),1740,2014,184404160,201341562
12186,에스케이네트웍스(주),1740,2015,180298203,191576472
12187,에스케이네트웍스(주),1740,2016,140808187,167336299
12188,에스케이네트웍스(주),1740,2017,81995000,142796000
12189,에스케이네트웍스(주),1740,2018,60938000,137866000
12190,에스케이네트웍스(주),1740,2019,-38816000,109372000
12191,에스케이디스커버리(주),6120,2011,64648462,230872352
12192,에스케이디스커버리(주),6120,2012,48390282,190624137
12193,에스케이디스커버리(주),6120,2013,71291247,194032170
12194,에스케이디스커버리(주),6120,2014,35597241,149585243
12195,에스케이디스커버리(주),6120,2015,18490209,114261569
12196,에스케이디스커버리(주),6120,2016,47315076,230382976
12197,에스케이디스커버리(주),6120,2017,12095701,109794159
12198,에스케이디스커버리(주),6120,2018,7566152,99995499
12199,에스케이디스커버리(주),6120,2019,15156518,173947882
12200,에스케이디앤디(주),210980,2015,28134854,26886614
12201,에스케이디앤디(주),210980,2016,42885319,40381595
12202,에스케이디앤디(주),210980,2017,27855934,23655362
12203,에스케이디앤디(주),210980,2018,85589781,85096954
12204,에스케이디앤디(주),210980,2019,40437298,82257927
12205,에스케이렌터카(주),68400,2012,44180067,47002782
12206,에스케이렌터카(주),68400,2013,41334673,44532396
12207,에스케이렌터카(주),68400,2014,41996216,43734078
12208,에스케이렌터카(주),68400,2015,40866592,40256531
12209,에스케이렌터카(주),68400,2016,36279207,32721509
12210,에스케이렌터카(주),68400,2017,41449603,40887381
12211,에스케이렌터카(주),68400,2018,23791600,21844983
12212,에스케이렌터카(주),68400,2019,41540309,41540309
12213,에스케이씨(주),11790,2011,229995460,248645179
12214,에스케이씨(주),11790,2012,165035287,144731596
12215,에스케이씨(주),11790,2013,136007988,124002680
12216,에스케이씨(주),11790,2014,136782325,152377951
12217,에스케이씨(주),11790,2015,202258895,218057965
12218,에스케이씨(주),11790,2016,97812265,149300910
12219,에스케이씨(주),11790,2017,139248607,175694738
12220,에스케이씨(주),11790,2018,125190654,201129152
12221,에스케이씨(주),11790,2019,41985828,155080810
12222,에스케이케미칼(주),285130,2018,55685391,45733650
12223,에스케이케미칼(주),285130,2019,91582461,80337818
12224,에스케이텔레콤(주),17670,2011,2086648941,2131457658
12225,에스케이텔레콤(주),17670,2012,1675388351,1760171449
12226,에스케이텔레콤(주),17670,2013,1969684335,2011108750
12227,에스케이텔레콤(주),17670,2014,1737160000,1825105000
12228,에스케이텔레콤(주),17670,2015,1658776000,1708006000
12229,에스케이텔레콤(주),17670,2016,1782172000,1535744000
12230,에스케이텔레콤(주),17670,2017,1697709000,1536626000
12231,에스케이텔레콤(주),17670,2018,1307494000,1201760000
12232,에스케이텔레콤(주),17670,2019,950109000,1109980000
12233,에스케이하이닉스(주),660,2011,511517000,325474000
12234,에스케이하이닉스(주),660,2012,-616285000,-227349000
12235,에스케이하이닉스(주),660,2013,3215116000,3379785000
12236,에스케이하이닉스(주),660,2014,5047353000,5109466000
12237,에스케이하이닉스(주),660,2015,5076507000,5336100000
12238,에스케이하이닉스(주),660,2016,3012419000,3276746000
12239,에스케이하이닉스(주),660,2017,13340791000,13721326000
12240,에스케이하이닉스(주),660,2018,20579078000,20843750000
12241,에스케이하이닉스(주),660,2019,1983239000,2712718000
12242,에스텍(주),69510,2011,15797136,14023748
12243,에스텍(주),69510,2012,8067154,9651881
12244,에스텍(주),69510,2013,6220006,12912883
12245,에스텍(주),69510,2014,8556686,17915962
12246,에스텍(주),69510,2015,2825204,15898296
12247,에스텍(주),69510,2016,715456,17237110
12248,에스텍(주),69510,2017,2012267,16016576
12249,에스텍(주),69510,2018,3999101,18030194
12250,에스텍(주),69510,2019,1201407,17480872
12251,에스트래픽(주),234300,2017,10259009,5069713
12252,에스트래픽(주),234300,2018,-4560467,-8759528
12253,에스트래픽(주),234300,2019,2672189,-2520869
12254,에스티팜(주),237690,2016,77830775,77583474
12255,에스티팜(주),237690,2017,62302128,61834151
12256,에스티팜(주),237690,2018,-15145523,-15646303
12257,에스티팜(주),237690,2019,-26047186,-26703332
12258,에스퓨얼셀(주),288620,2018,1945575,0
12259,에스퓨얼셀(주),288620,2019,2178910,0
12260,에쓰-오일(주),10950,2011,1638638000,1633738000
12261,에쓰-오일(주),10950,2012,781764000,781764000
12262,에쓰-오일(주),10950,2013,366044000,366044000
12263,에쓰-오일(주),10950,2014,-289704000,-289704000
12264,에쓰-오일(주),10950,2015,817604000,817604000
12265,에쓰-오일(주),10950,2016,1616889000,1616889000
12266,에쓰-오일(주),10950,2017,1374649000,1373265000
12267,에쓰-오일(주),10950,2018,636848000,639460000
12268,에쓰-오일(주),10950,2019,420050000,420077000
12269,에쓰씨엔지니어링(주),23960,2011,3026928,-20715748
12270,에쓰씨엔지니어링(주),23960,2012,-7008849,5238493
12271,에쓰씨엔지니어링(주),23960,2013,573802,-14545284
12272,에쓰씨엔지니어링(주),23960,2014,-11789144,-25160127
12273,에쓰씨엔지니어링(주),23960,2015,1673856,2952042
12274,에쓰씨엔지니어링(주),23960,2016,-9670305,-10714929
12275,에쓰씨엔지니어링(주),23960,2017,1170988,4719961
12276,에쓰씨엔지니어링(주),23960,2018,5381613,-3274009
12277,에쓰씨엔지니어링(주),23960,2019,1013792,2886763
12278,에어부산(주),298690,2018,20554179,0
12279,에어부산(주),298690,2019,-37843357,0
12280,에이비엘바이오(주),298380,2018,-24027290,0
12281,에이비엘바이오(주),298380,2019,-40428863,0
12282,에이에프더블류(주),312610,2019,7239019,0
12283,에이치디씨(주),12630,2011,361641257,402740925
12284,에이치디씨(주),12630,2012,66422505,103773525
12285,에이치디씨(주),12630,2013,-203850176,-147931485
12286,에이치디씨(주),12630,2014,155381916,225349321
12287,에이치디씨(주),12630,2015,293076274,389534086
12288,에이치디씨(주),12630,2016,406905755,517208864
12289,에이치디씨(주),12630,2017,543347792,646135581
12290,에이치디씨(주),12630,2018,11284899,95427442
12291,에이치디씨(주),12630,2019,27348011,128121495
12292,에이치디씨랩스(주),39570,2015,11952236,12193551
12293,에이치디씨랩스(주),39570,2016,13174332,13170306
12294,에이치디씨랩스(주),39570,2017,14810461,14794101
12295,에이치디씨랩스(주),39570,2018,14727287,14678825
12296,에이치디씨랩스(주),39570,2019,13104867,12952775
12297,에이치디씨현대산업개발(주),294870,2018,315189288,317930502
12298,에이치디씨현대산업개발(주),294870,2019,548421548,551487294
12299,에이치디씨현대이피(주),89470,2011,23788647,26125171
12300,에이치디씨현대이피(주),89470,2012,17757824,28706677
12301,에이치디씨현대이피(주),89470,2013,26982701,34591959
12302,에이치디씨현대이피(주),89470,2014,33549968,42848112
12303,에이치디씨현대이피(주),89470,2015,40543931,60719269
12304,에이치디씨현대이피(주),89470,2016,40818960,68865879
12305,에이치디씨현대이피(주),89470,2017,27809494,41471429
12306,에이치디씨현대이피(주),89470,2018,9390211,14354091
12307,에이치디씨현대이피(주),89470,2019,21011222,34065370
12308,에이치에스디엔진(주),82740,2011,278787323,280411636
12309,에이치에스디엔진(주),82740,2012,69299265,69766327
12310,에이치에스디엔진(주),82740,2013,1938513,721349
12311,에이치에스디엔진(주),82740,2014,-38410308,-39596430
12312,에이치에스디엔진(주),82740,2015,-62950601,-63753577
12313,에이치에스디엔진(주),82740,2016,10240333,4237274
12314,에이치에스디엔진(주),82740,2017,8258577,13477423
12315,에이치에스디엔진(주),82740,2018,-36540938,-35326999
12316,에이치에스디엔진(주),82740,2019,-21676019,-21837811
12317,에이치엘비(주),28300,2011,501045,2701753
12318,에이치엘비(주),28300,2012,-1618857,-2482616
12319,에이치엘비(주),28300,2013,-5465845,-6163668
12320,에이치엘비(주),28300,2014,803854,362178
12321,에이치엘비(주),28300,2015,-2550595,-5963201
12322,에이치엘비(주),28300,2016,-4640551,-21004271
12323,에이치엘비(주),28300,2017,-6775520,-26114811
12324,에이치엘비(주),28300,2018,1654470,-29315170
12325,에이치엘비(주),28300,2019,-4939441,-48731091
12326,에이치엘비글로벌(주),3580,2011,-8425633,-9094243
12327,에이치엘비글로벌(주),3580,2012,-1861431,-3772963
12328,에이치엘비글로벌(주),3580,2013,-866162,-3167609
12329,에이치엘비글로벌(주),3580,2014,770803,-186541
12330,에이치엘비글로벌(주),3580,2015,1249783,0
12331,에이치엘비글로벌(주),3580,2016,2060942,0
12332,에이치엘비글로벌(주),3580,2017,-467594,0
12333,에이치엘비글로벌(주),3580,2018,-2503465,-4041551
12334,에이치엘비글로벌(주),3580,2019,-5140563,-4358730
12335,에이치엘비생명과학(주),67630,2011,-5518350,0
12336,에이치엘비생명과학(주),67630,2012,-4674844,-4417944
12337,에이치엘비생명과학(주),67630,2013,-3201006,-3201006
12338,에이치엘비생명과학(주),67630,2014,556659,1451498
12339,에이치엘비생명과학(주),67630,2015,-6772771,-9695434
12340,에이치엘비생명과학(주),67630,2016,-3097207,-1397575
12341,에이치엘비생명과학(주),67630,2017,653702,989069
12342,에이치엘비생명과학(주),67630,2018,-6491169,-7963101
12343,에이치엘비생명과학(주),67630,2019,656716,-4479272
12344,에이치엘비제약(주),47920,2015,-916074,0
12345,에이치엘비제약(주),47920,2016,576588,0
12346,에이치엘비제약(주),47920,2017,-3810149,0
12347,에이치엘비제약(주),47920,2018,-5826274,-5826274
12348,에이치엘비제약(주),47920,2019,1171417,1440929
12349,에이치엘비테라퓨틱스(주),115450,2011,-31818060,-32566792
12350,에이치엘비테라퓨틱스(주),115450,2012,-4179411,-1065720
12351,에이치엘비테라퓨틱스(주),115450,2013,-1942136,304792
12352,에이치엘비테라퓨틱스(주),115450,2014,318249,-874812
12353,에이치엘비테라퓨틱스(주),115450,2015,-2563416,-3143963
12354,에이치엘비테라퓨틱스(주),115450,2016,-2541192,-4040777
12355,에이치엘비테라퓨틱스(주),115450,2017,-3402148,-4490403
12356,에이치엘비테라퓨틱스(주),115450,2018,1103767,-3057482
12357,에이치엘비테라퓨틱스(주),115450,2019,-3331766,-8831258
12358,에이치엠엠(주),11200,2011,-366996000,-414563000
12359,에이치엠엠(주),11200,2012,-519778000,-509616000
12360,에이치엠엠(주),11200,2013,-351392000,-328872000
12361,에이치엠엠(주),11200,2014,-258436000,-234937000
12362,에이치엠엠(주),11200,2015,-276150000,-253533000
12363,에이치엠엠(주),11200,2016,-879949000,-833391000
12364,에이치엠엠(주),11200,2017,-418105000,-406780000
12365,에이치엠엠(주),11200,2018,-585958000,-558656000
12366,에이치엠엠(주),11200,2019,-328576000,-299694000
12367,에이케이홀딩스(주),6840,2011,50316075,71143176
12368,에이케이홀딩스(주),6840,2012,652098,27066943
12369,에이케이홀딩스(주),6840,2013,3894039,108947072
12370,에이케이홀딩스(주),6840,2014,10836072,147517194
12371,에이케이홀딩스(주),6840,2015,12064382,106316161
12372,에이케이홀딩스(주),6840,2016,14466551,213669705
12373,에이케이홀딩스(주),6840,2017,18153119,265641267
12374,에이케이홀딩스(주),6840,2018,20607956,269717896
12375,에이케이홀딩스(주),6840,2019,20253132,131336892
12376,에이테크솔루션(주),71670,2011,12718226,12810430
12377,에이테크솔루션(주),71670,2012,-4735091,-4756430
12378,에이테크솔루션(주),71670,2013,1903186,-474868
12379,에이테크솔루션(주),71670,2014,3779310,3005947
12380,에이테크솔루션(주),71670,2015,-1475795,-2444848
12381,에이테크솔루션(주),71670,2016,2041697,2152088
12382,에이테크솔루션(주),71670,2017,-1256538,-392514
12383,에이테크솔루션(주),71670,2018,251004,972250
12384,에이테크솔루션(주),71670,2019,1880210,2780804
12385,에이프로젠제약(주),3060,2011,-996803,820864
12386,에이프로젠제약(주),3060,2012,-16402982,-16393357
12387,에이프로젠제약(주),3060,2013,-13203125,-13550554
12388,에이프로젠제약(주),3060,2014,-4442758,-5352386
12389,에이프로젠제약(주),3060,2015,576806,-866308
12390,에이프로젠제약(주),3060,2016,-156412,-247372
12391,에이프로젠제약(주),3060,2017,-1055454,-1457602
12392,에이프로젠제약(주),3060,2018,-929202,-825585
12393,에이프로젠제약(주),3060,2019,-1381865,-1960392
12394,에이피시스템(주),265520,2017,26165960,26159865
12395,에이피시스템(주),265520,2018,45673006,45752843
12396,에이피시스템(주),265520,2019,27590060,28427123
12397,에이피에스홀딩스(주),54620,2011,25811252,25858658
12398,에이피에스홀딩스(주),54620,2012,12422459,13050256
12399,에이피에스홀딩스(주),54620,2013,15461088,16033793
12400,에이피에스홀딩스(주),54620,2014,4520491,3670543
12401,에이피에스홀딩스(주),54620,2015,13382390,12131391
12402,에이피에스홀딩스(주),54620,2016,30218561,32287267
12403,에이피에스홀딩스(주),54620,2017,-366965,256405
12404,에이피에스홀딩스(주),54620,2018,-4470903,-3614600
12405,에이피에스홀딩스(주),54620,2019,-6417261,-10579888
