,회사명,거래소코드,회계년도,기업수명,기업수명(연결)
4617,(주)엔아이스틸,8260,11-Dec,성장기,성장기
4618,(주)엔아이스틸,8260,12-Dec,성숙기,성숙기
4619,(주)엔아이스틸,8260,13-Dec,성숙기,성숙기
4620,(주)엔아이스틸,8260,14-Dec,성장기,성장기
4621,(주)엔아이스틸,8260,15-Dec,성장기,성장기
4622,(주)엔아이스틸,8260,16-Dec,성장기,성장기
4623,(주)엔아이스틸,8260,17-Dec,성장기,성장기
4624,(주)엔아이스틸,8260,18-Dec,성숙기,성숙기
4625,(주)엔아이스틸,8260,19-Dec,성장기,성장기
4626,(주)엔에스,217820,15-Dec,도입기,도입기
4627,(주)엔에스,217820,16-Dec,도입기,도입기
4628,(주)엔에스,217820,17-Dec,도입기,도입기
4629,(주)엔에스,217820,18-Dec,성장기,성장기
4630,(주)엔에스,217820,19-Dec,성장기,성장기
4631,(주)엔에스엔,31860,11-Dec,쇠퇴기,도입기
4632,(주)엔에스엔,31860,12-Dec,쇠퇴기,도입기
4633,(주)엔에스엔,31860,13-Dec,쇠퇴기,쇠퇴기
4634,(주)엔에스엔,31860,14-Dec,쇠퇴기,쇠퇴기
4635,(주)엔에스엔,31860,15-Dec,쇠퇴기,쇠퇴기
4636,(주)엔에스엔,31860,16-Dec,도입기,도입기
4637,(주)엔에스엔,31860,17-Dec,도입기,쇠퇴기
4638,(주)엔에스엔,31860,18-Dec,도입기,쇠퇴기
4639,(주)엔에스엔,31860,19-Dec,성장기,도입기
4640,(주)엔에이치엔벅스,104200,11-Dec,쇄신기,쇄신기
4641,(주)엔에이치엔벅스,104200,12-Dec,쇄신기,쇄신기
4642,(주)엔에이치엔벅스,104200,13-Dec,성숙기,성숙기
4643,(주)엔에이치엔벅스,104200,14-Dec,성장기,성장기
4644,(주)엔에이치엔벅스,104200,15-Dec,성장기,성장기
4645,(주)엔에이치엔벅스,104200,16-Dec,쇠퇴기,쇠퇴기
4646,(주)엔에이치엔벅스,104200,17-Dec,9,9
4647,(주)엔에이치엔벅스,104200,18-Dec,쇄신기,쇄신기
4648,(주)엔에이치엔벅스,104200,19-Dec,성숙기,성숙기
4649,(주)엔이능률,53290,11-Dec,성숙기,성숙기
4650,(주)엔이능률,53290,12-Dec,성숙기,성숙기
4651,(주)엔이능률,53290,13-Dec,9,성숙기
4652,(주)엔이능률,53290,14-Dec,성숙기,성숙기
4653,(주)엔이능률,53290,15-Dec,성숙기,성숙기
4654,(주)엔이능률,53290,16-Dec,성장기,성장기
4655,(주)엔이능률,53290,17-Dec,성숙기,성숙기
4656,(주)엔이능률,53290,18-Dec,성장기,성장기
4657,(주)엔이능률,53290,19-Dec,성숙기,성숙기
4658,(주)엔지스테크널러지,208860,16-Dec,도입기,도입기
4659,(주)엔지스테크널러지,208860,17-Dec,쇠퇴기,쇠퇴기
4660,(주)엔지스테크널러지,208860,18-Dec,성장기,성장기
4661,(주)엔지스테크널러지,208860,19-Dec,도입기,도입기
4662,(주)엔지켐생명과학,183490,18-Dec,도입기,도입기
4663,(주)엔지켐생명과학,183490,19-Dec,도입기,도입기
4664,(주)엔케이,85310,11-Dec,도입기,도입기
4665,(주)엔케이,85310,12-Dec,도입기,성숙기
4666,(주)엔케이,85310,13-Dec,쇄신기,성숙기
4667,(주)엔케이,85310,14-Dec,도입기,도입기
4668,(주)엔케이,85310,15-Dec,쇄신기,쇄신기
4669,(주)엔케이,85310,16-Dec,성숙기,성숙기
4670,(주)엔케이,85310,17-Dec,성숙기,성숙기
4671,(주)엔케이,85310,18-Dec,쇠퇴기,쇠퇴기
4672,(주)엔케이,85310,19-Dec,쇠퇴기,쇠퇴기
4673,(주)엔케이맥스,182400,15-Dec,도입기,도입기
4674,(주)엔케이맥스,182400,16-Dec,도입기,도입기
4675,(주)엔케이맥스,182400,17-Dec,도입기,도입기
4676,(주)엔케이맥스,182400,18-Dec,도입기,도입기
4677,(주)엔케이맥스,182400,19-Dec,쇠퇴기,쇠퇴기
4678,(주)엔텔스,69410,11-Dec,성숙기,성숙기
4679,(주)엔텔스,69410,12-Dec,성장기,성장기
4680,(주)엔텔스,69410,13-Dec,성숙기,성숙기
4681,(주)엔텔스,69410,14-Dec,성숙기,성숙기
4682,(주)엔텔스,69410,15-Dec,쇄신기,쇄신기
4683,(주)엔텔스,69410,16-Dec,9,9
4684,(주)엔텔스,69410,17-Dec,9,9
4685,(주)엔텔스,69410,18-Dec,쇄신기,쇄신기
4686,(주)엔텔스,69410,19-Dec,쇄신기,쇄신기
4687,(주)엔투텍,227950,15-Dec,8,8
4688,(주)엔투텍,227950,16-Dec,8,8
4689,(주)엔투텍,227950,17-Dec,8,8
4690,(주)엔투텍,227950,18-Dec,쇠퇴기,쇠퇴기
4691,(주)엔피,291230,18-Dec,8,8
4692,(주)엔피,291230,19-Dec,8,8
4693,(주)엔피케이,48830,11-Dec,성장기,성숙기
4694,(주)엔피케이,48830,12-Dec,쇄신기,쇄신기
4695,(주)엔피케이,48830,13-Dec,성숙기,성숙기
4696,(주)엔피케이,48830,14-Dec,성장기,성장기
4697,(주)엔피케이,48830,15-Dec,성장기,성장기
4698,(주)엔피케이,48830,16-Dec,성숙기,성장기
4699,(주)엔피케이,48830,17-Dec,성장기,성장기
4700,(주)엔피케이,48830,18-Dec,성장기,도입기
4701,(주)엔피케이,48830,19-Dec,성숙기,성숙기
4702,(주)엘디티,96870,11-Dec,성장기,성장기
4703,(주)엘디티,96870,12-Dec,성장기,성장기
4704,(주)엘디티,96870,13-Dec,9,9
4705,(주)엘디티,96870,14-Dec,9,9
4706,(주)엘디티,96870,15-Dec,9,9
4707,(주)엘디티,96870,16-Dec,9,9
4708,(주)엘디티,96870,17-Dec,9,9
4709,(주)엘디티,96870,18-Dec,9,9
4710,(주)엘디티,96870,19-Dec,성숙기,성숙기
4711,(주)엘아이에스,138690,11-Dec,도입기,도입기
4712,(주)엘아이에스,138690,12-Dec,도입기,도입기
4713,(주)엘아이에스,138690,13-Dec,성장기,성장기
4714,(주)엘아이에스,138690,14-Dec,도입기,쇠퇴기
4715,(주)엘아이에스,138690,15-Dec,성장기,성장기
4716,(주)엘아이에스,138690,16-Dec,도입기,도입기
4717,(주)엘아이에스,138690,17-Dec,도입기,도입기
4718,(주)엘아이에스,138690,18-Dec,성숙기,성숙기
4719,(주)엘아이에스,138690,19-Dec,도입기,쇠퇴기
4720,(주)엘앤씨바이오,290650,18-Dec,성장기,성장기
4721,(주)엘앤씨바이오,290650,19-Dec,성장기,성장기
4722,(주)엘앤에프,66970,11-Dec,성장기,도입기
4723,(주)엘앤에프,66970,12-Dec,성장기,성장기
4724,(주)엘앤에프,66970,13-Dec,도입기,도입기
4725,(주)엘앤에프,66970,14-Dec,도입기,도입기
4726,(주)엘앤에프,66970,15-Dec,성장기,성장기
4727,(주)엘앤에프,66970,16-Dec,도입기,도입기
4728,(주)엘앤에프,66970,17-Dec,성장기,성장기
4729,(주)엘앤에프,66970,18-Dec,도입기,도입기
4730,(주)엘앤에프,66970,19-Dec,도입기,도입기
4731,(주)엘앤케이바이오메드,156100,16-Dec,도입기,도입기
4732,(주)엘앤케이바이오메드,156100,17-Dec,도입기,도입기
4733,(주)엘앤케이바이오메드,156100,18-Dec,도입기,도입기
4734,(주)엘앤케이바이오메드,156100,19-Dec,쇄신기,쇄신기
4735,(주)엘에스,6260,11-Dec,성숙기,도입기
4736,(주)엘에스,6260,12-Dec,성숙기,성장기
4737,(주)엘에스,6260,13-Dec,성숙기,성숙기
4738,(주)엘에스,6260,14-Dec,성장기,성숙기
4739,(주)엘에스,6260,15-Dec,성숙기,성숙기
4740,(주)엘에스,6260,16-Dec,쇄신기,성숙기
4741,(주)엘에스,6260,17-Dec,성숙기,성장기
4742,(주)엘에스,6260,18-Dec,성숙기,쇄신기
4743,(주)엘에스,6260,19-Dec,성장기,성장기
4744,(주)엘에스네트웍스,680,11-Dec,도입기,도입기
4745,(주)엘에스네트웍스,680,12-Dec,도입기,도입기
4746,(주)엘에스네트웍스,680,13-Dec,도입기,도입기
4747,(주)엘에스네트웍스,680,14-Dec,도입기,도입기
4748,(주)엘에스네트웍스,680,15-Dec,성장기,성장기
4749,(주)엘에스네트웍스,680,16-Dec,쇠퇴기,쇠퇴기
4750,(주)엘에스네트웍스,680,17-Dec,쇠퇴기,쇄신기
4751,(주)엘에스네트웍스,680,18-Dec,쇠퇴기,쇄신기
4752,(주)엘에스네트웍스,680,19-Dec,쇠퇴기,쇠퇴기
4753,(주)엘에프,93050,11-Dec,도입기,도입기
4754,(주)엘에프,93050,12-Dec,성장기,성장기
4755,(주)엘에프,93050,13-Dec,성장기,성장기
4756,(주)엘에프,93050,14-Dec,쇄신기,성장기
4757,(주)엘에프,93050,15-Dec,성숙기,성숙기
4758,(주)엘에프,93050,16-Dec,성장기,성장기
4759,(주)엘에프,93050,17-Dec,성숙기,성숙기
4760,(주)엘에프,93050,18-Dec,쇄신기,쇄신기
4761,(주)엘에프,93050,19-Dec,성장기,성장기
4762,(주)엘엑스세미콘,108320,11-Dec,성숙기,성숙기
4763,(주)엘엑스세미콘,108320,12-Dec,성숙기,성숙기
4764,(주)엘엑스세미콘,108320,13-Dec,성숙기,성숙기
4765,(주)엘엑스세미콘,108320,14-Dec,쇄신기,쇄신기
4766,(주)엘엑스세미콘,108320,15-Dec,성장기,성장기
4767,(주)엘엑스세미콘,108320,16-Dec,쇄신기,쇄신기
4768,(주)엘엑스세미콘,108320,17-Dec,성숙기,성숙기
4769,(주)엘엑스세미콘,108320,18-Dec,쇄신기,쇄신기
4770,(주)엘엑스세미콘,108320,19-Dec,성숙기,성숙기
4771,(주)엘엑스인터내셔널,1120,11-Dec,성장기,성장기
4772,(주)엘엑스인터내셔널,1120,12-Dec,성숙기,성숙기
4773,(주)엘엑스인터내셔널,1120,13-Dec,도입기,도입기
4774,(주)엘엑스인터내셔널,1120,14-Dec,성숙기,성숙기
4775,(주)엘엑스인터내셔널,1120,15-Dec,성장기,성장기
4776,(주)엘엑스인터내셔널,1120,16-Dec,성숙기,성숙기
4777,(주)엘엑스인터내셔널,1120,17-Dec,쇄신기,성숙기
4778,(주)엘엑스인터내셔널,1120,18-Dec,쇄신기,성숙기
4779,(주)엘엑스인터내셔널,1120,19-Dec,쇄신기,쇄신기
4780,(주)엘엑스하우시스,108670,11-Dec,성장기,성장기
4781,(주)엘엑스하우시스,108670,12-Dec,성숙기,성숙기
4782,(주)엘엑스하우시스,108670,13-Dec,성장기,성장기
4783,(주)엘엑스하우시스,108670,14-Dec,성장기,성장기
4784,(주)엘엑스하우시스,108670,15-Dec,성장기,성장기
4785,(주)엘엑스하우시스,108670,16-Dec,성숙기,성숙기
4786,(주)엘엑스하우시스,108670,17-Dec,성장기,성장기
4787,(주)엘엑스하우시스,108670,18-Dec,성장기,성장기
4788,(주)엘엑스하우시스,108670,19-Dec,성숙기,성숙기
4789,(주)엘엠에스,73110,11-Dec,성장기,성장기
4790,(주)엘엠에스,73110,12-Dec,성숙기,성숙기
4791,(주)엘엠에스,73110,13-Dec,쇄신기,쇄신기
4792,(주)엘엠에스,73110,14-Dec,도입기,성장기
4793,(주)엘엠에스,73110,15-Dec,성숙기,성숙기
4794,(주)엘엠에스,73110,16-Dec,쇄신기,쇄신기
4795,(주)엘엠에스,73110,17-Dec,성숙기,성숙기
4796,(주)엘엠에스,73110,18-Dec,성숙기,성숙기
4797,(주)엘엠에스,73110,19-Dec,쇠퇴기,쇠퇴기
4798,(주)엘오티베큠,83310,11-Dec,쇠퇴기,쇠퇴기
4799,(주)엘오티베큠,83310,12-Dec,성숙기,성숙기
4800,(주)엘오티베큠,83310,13-Dec,성장기,성장기
4801,(주)엘오티베큠,83310,14-Dec,성숙기,성숙기
4802,(주)엘오티베큠,83310,15-Dec,성숙기,성숙기
4803,(주)엘오티베큠,83310,16-Dec,성장기,성장기
4804,(주)엘오티베큠,83310,17-Dec,성장기,성장기
4805,(주)엘오티베큠,83310,18-Dec,성장기,성장기
4806,(주)엘오티베큠,83310,19-Dec,도입기,도입기
4807,(주)엘지,3550,11-Dec,성숙기,성장기
4808,(주)엘지,3550,12-Dec,성숙기,성숙기
4809,(주)엘지,3550,13-Dec,성숙기,성숙기
4810,(주)엘지,3550,14-Dec,성숙기,성숙기
4811,(주)엘지,3550,15-Dec,성숙기,성숙기
4812,(주)엘지,3550,16-Dec,성숙기,성숙기
4813,(주)엘지,3550,17-Dec,성숙기,성숙기
4814,(주)엘지,3550,18-Dec,성숙기,성숙기
4815,(주)엘지,3550,19-Dec,성숙기,성숙기
4816,(주)엘지생활건강,51900,11-Dec,성숙기,성숙기
4817,(주)엘지생활건강,51900,12-Dec,성장기,성장기
4818,(주)엘지생활건강,51900,13-Dec,성장기,성장기
4819,(주)엘지생활건강,51900,14-Dec,성장기,성장기
4820,(주)엘지생활건강,51900,15-Dec,성숙기,성숙기
4821,(주)엘지생활건강,51900,16-Dec,성숙기,성숙기
4822,(주)엘지생활건강,51900,17-Dec,성숙기,성숙기
4823,(주)엘지생활건강,51900,18-Dec,성숙기,성숙기
4824,(주)엘지생활건강,51900,19-Dec,성숙기,성숙기
4825,(주)엘지유플러스,32640,11-Dec,성장기,성장기
4826,(주)엘지유플러스,32640,12-Dec,성장기,성장기
4827,(주)엘지유플러스,32640,13-Dec,성장기,성장기
4828,(주)엘지유플러스,32640,14-Dec,성장기,성장기
4829,(주)엘지유플러스,32640,15-Dec,성숙기,성숙기
4830,(주)엘지유플러스,32640,16-Dec,성숙기,성숙기
4831,(주)엘지유플러스,32640,17-Dec,성숙기,성숙기
4832,(주)엘지유플러스,32640,18-Dec,성숙기,성숙기
4833,(주)엘지유플러스,32640,19-Dec,성장기,성장기
4834,(주)엘지헬로비전,37560,12-Dec,성장기,성장기
4835,(주)엘지헬로비전,37560,13-Dec,성장기,성장기
4836,(주)엘지헬로비전,37560,14-Dec,성장기,성장기
4837,(주)엘지헬로비전,37560,15-Dec,성숙기,성숙기
4838,(주)엘지헬로비전,37560,16-Dec,성숙기,성숙기
4839,(주)엘지헬로비전,37560,17-Dec,성숙기,성숙기
4840,(주)엘지헬로비전,37560,18-Dec,성숙기,성숙기
4841,(주)엘지헬로비전,37560,19-Dec,성숙기,성숙기
4842,(주)엘지화학,51910,11-Dec,성숙기,성장기
4843,(주)엘지화학,51910,12-Dec,성장기,성장기
4844,(주)엘지화학,51910,13-Dec,성숙기,성숙기
4845,(주)엘지화학,51910,14-Dec,성숙기,성숙기
4846,(주)엘지화학,51910,15-Dec,성숙기,성숙기
4847,(주)엘지화학,51910,16-Dec,성숙기,성숙기
4848,(주)엘지화학,51910,17-Dec,성숙기,성숙기
4849,(주)엘지화학,51910,18-Dec,성장기,성장기
4850,(주)엘지화학,51910,19-Dec,성장기,성장기
4851,(주)엠게임,58630,11-Dec,성장기,성장기
4852,(주)엠게임,58630,12-Dec,성장기,성장기
4853,(주)엠게임,58630,13-Dec,도입기,도입기
4854,(주)엠게임,58630,14-Dec,쇄신기,쇄신기
4855,(주)엠게임,58630,15-Dec,성숙기,성숙기
4856,(주)엠게임,58630,16-Dec,성장기,성장기
4857,(주)엠게임,58630,17-Dec,성숙기,성숙기
4858,(주)엠게임,58630,18-Dec,성숙기,성숙기
4859,(주)엠게임,58630,19-Dec,성숙기,성숙기
4860,(주)엠디에스테크,86960,11-Dec,성숙기,성숙기
4861,(주)엠디에스테크,86960,12-Dec,성장기,성장기
4862,(주)엠디에스테크,86960,13-Dec,성숙기,성숙기
4863,(주)엠디에스테크,86960,14-Dec,성숙기,성장기
4864,(주)엠디에스테크,86960,15-Dec,성숙기,성숙기
4865,(주)엠디에스테크,86960,16-Dec,쇠퇴기,쇠퇴기
4866,(주)엠디에스테크,86960,17-Dec,성숙기,성숙기
4867,(주)엠디에스테크,86960,18-Dec,성숙기,성숙기
4868,(주)엠디에스테크,86960,19-Dec,쇄신기,쇄신기
4869,(주)엠씨넥스,97520,12-Dec,도입기,쇠퇴기
4870,(주)엠씨넥스,97520,13-Dec,성장기,성장기
4871,(주)엠씨넥스,97520,14-Dec,도입기,성장기
4872,(주)엠씨넥스,97520,15-Dec,성숙기,성숙기
4873,(주)엠씨넥스,97520,16-Dec,도입기,도입기
4874,(주)엠씨넥스,97520,17-Dec,도입기,성장기
4875,(주)엠씨넥스,97520,18-Dec,성숙기,성숙기
4876,(주)엠씨넥스,97520,19-Dec,쇄신기,성숙기
4877,(주)엠아이텍,179290,18-Dec,성장기,성장기
4878,(주)엠아이텍,179290,19-Dec,성장기,성장기
4879,(주)엠에스씨,9780,11-Dec,성장기,성장기
4880,(주)엠에스씨,9780,12-Dec,성숙기,성숙기
4881,(주)엠에스씨,9780,13-Dec,성숙기,성숙기
4882,(주)엠에스씨,9780,14-Dec,성장기,성장기
4883,(주)엠에스씨,9780,15-Dec,성숙기,성숙기
4884,(주)엠에스씨,9780,16-Dec,성숙기,성숙기
4885,(주)엠에스씨,9780,17-Dec,성숙기,성숙기
4886,(주)엠에스씨,9780,18-Dec,성숙기,성숙기
4887,(주)엠에스씨,9780,19-Dec,성숙기,성숙기
4888,(주)엠에스오토텍,123040,11-Dec,성장기,성장기
4889,(주)엠에스오토텍,123040,12-Dec,도입기,도입기
4890,(주)엠에스오토텍,123040,13-Dec,성숙기,성장기
4891,(주)엠에스오토텍,123040,14-Dec,성장기,성장기
4892,(주)엠에스오토텍,123040,15-Dec,성장기,성장기
4893,(주)엠에스오토텍,123040,16-Dec,성숙기,성숙기
4894,(주)엠에스오토텍,123040,17-Dec,성숙기,성장기
4895,(주)엠에스오토텍,123040,18-Dec,성숙기,성숙기
4896,(주)엠에스오토텍,123040,19-Dec,성장기,성장기
4897,(주)엠투엔,33310,11-Dec,도입기,도입기
4898,(주)엠투엔,33310,12-Dec,쇄신기,쇄신기
4899,(주)엠투엔,33310,13-Dec,성숙기,성숙기
4900,(주)엠투엔,33310,14-Dec,성장기,성장기
4901,(주)엠투엔,33310,15-Dec,쇄신기,성숙기
4902,(주)엠투엔,33310,16-Dec,성숙기,성숙기
4903,(주)엠투엔,33310,17-Dec,성숙기,성숙기
4904,(주)엠투엔,33310,18-Dec,성장기,성장기
4905,(주)엠투엔,33310,19-Dec,쇄신기,성장기
4906,(주)엠플러스,259630,17-Dec,도입기,도입기
4907,(주)엠플러스,259630,18-Dec,도입기,도입기
4908,(주)엠플러스,259630,19-Dec,도입기,도입기
4909,(주)엠피대산,65150,11-Dec,성숙기,성숙기
4910,(주)엠피대산,65150,12-Dec,쇄신기,쇄신기
4911,(주)엠피대산,65150,13-Dec,성숙기,성숙기
4912,(주)엠피대산,65150,14-Dec,성장기,성장기
4913,(주)엠피대산,65150,15-Dec,도입기,도입기
4914,(주)엠피대산,65150,16-Dec,도입기,도입기
4915,(주)엠피대산,65150,17-Dec,쇠퇴기,쇠퇴기
4916,(주)엠피대산,65150,18-Dec,쇠퇴기,쇠퇴기
4917,(주)엠피대산,65150,19-Dec,도입기,도입기
4918,(주)연우,115960,15-Dec,성장기,성장기
4919,(주)연우,115960,16-Dec,성숙기,성숙기
4920,(주)연우,115960,17-Dec,성장기,성장기
4921,(주)연우,115960,18-Dec,성장기,성장기
4922,(주)연우,115960,19-Dec,성숙기,성숙기
4923,(주)연이비앤티,90740,11-Dec,성숙기,성숙기
4924,(주)연이비앤티,90740,12-Dec,쇄신기,쇄신기
4925,(주)연이비앤티,90740,13-Dec,성숙기,성숙기
4926,(주)연이비앤티,90740,14-Dec,성장기,성장기
4927,(주)연이비앤티,90740,15-Dec,성숙기,도입기
4928,(주)연이비앤티,90740,16-Dec,성숙기,성숙기
4929,(주)연이비앤티,90740,17-Dec,성장기,성장기
4930,(주)연이비앤티,90740,18-Dec,성장기,성장기
4931,(주)연이비앤티,90740,19-Dec,성장기,성장기
4932,(주)영우디에스피,143540,14-Dec,도입기,도입기
4933,(주)영우디에스피,143540,15-Dec,성장기,성장기
4934,(주)영우디에스피,143540,16-Dec,도입기,도입기
4935,(주)영우디에스피,143540,17-Dec,성장기,성장기
4936,(주)영우디에스피,143540,18-Dec,성숙기,쇄신기
4937,(주)영우디에스피,143540,19-Dec,쇄신기,쇄신기
4938,(주)영원무역,111770,11-Dec,성장기,성장기
4939,(주)영원무역,111770,12-Dec,성장기,성장기
4940,(주)영원무역,111770,13-Dec,성장기,성장기
4941,(주)영원무역,111770,14-Dec,성숙기,성숙기
4942,(주)영원무역,111770,15-Dec,성장기,성장기
4943,(주)영원무역,111770,16-Dec,성숙기,성장기
4944,(주)영원무역,111770,17-Dec,성숙기,성숙기
4945,(주)영원무역,111770,18-Dec,성숙기,성숙기
4946,(주)영원무역,111770,19-Dec,쇄신기,성숙기
4947,(주)영원무역홀딩스,9970,11-Dec,성숙기,성숙기
4948,(주)영원무역홀딩스,9970,12-Dec,성장기,성장기
