회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 변화율,투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동변화율(연결)
(주)나노엔텍,39860,17-Dec,-764564,,-745312,
(주)나노엔텍,39860,18-Dec,-2316932,,-1601558,
(주)나노엔텍,39860,19-Dec,-1015021,,-1014487,
(주)나래나노텍,137080,11-Dec,,,,
(주)나래나노텍,137080,12-Dec,,,,
(주)나래나노텍,137080,13-Dec,,,,
(주)나래나노텍,137080,14-Dec,,,,
(주)나래나노텍,137080,15-Dec,,,,
(주)나래나노텍,137080,16-Dec,,,,
(주)나래나노텍,137080,17-Dec,173406,,,
(주)나래나노텍,137080,18-Dec,-1117871,,,
(주)나래나노텍,137080,19-Dec,-2778843,,,
(주)나무가,190510,11-Dec,,,,
(주)나무가,190510,12-Dec,-906555,,-3311430,
(주)나무가,190510,13-Dec,-1005151,,-8610862,
(주)나무가,190510,14-Dec,-9388428,,-22926166,
(주)나무가,190510,15-Dec,-31018341,,-47858882,
(주)나무가,190510,16-Dec,-19753697,,-23761704,
(주)나무가,190510,17-Dec,19205940,,12060889,
(주)나무가,190510,18-Dec,3758869,,-1488984,
(주)나무가,190510,19-Dec,-7548559,,-46094420,
(주)나스미디어,89600,11-Dec,-5405267,,,
(주)나스미디어,89600,12-Dec,-1203825,,,
(주)나스미디어,89600,13-Dec,-7512400,,,
(주)나스미디어,89600,14-Dec,3173962,,,
(주)나스미디어,89600,15-Dec,-5865117,,,
(주)나스미디어,89600,16-Dec,-8990389,,2997355,
(주)나스미디어,89600,17-Dec,-16569464,,-18508408,
(주)나스미디어,89600,18-Dec,-15739997,,-14371403,
(주)나스미디어,89600,19-Dec,-947235,,588602,
(주)나이벡,138610,11-Dec,-1930112,,,
(주)나이벡,138610,12-Dec,-2438671,,,
(주)나이벡,138610,13-Dec,-2109946,,,
(주)나이벡,138610,14-Dec,-676226,,,
(주)나이벡,138610,15-Dec,-3040273,,,
(주)나이벡,138610,16-Dec,-2778691,,,
(주)나이벡,138610,17-Dec,-4093449,,,
(주)나이벡,138610,18-Dec,-2351276,,,
(주)나이벡,138610,19-Dec,-9695948,,,
(주)나이스디앤비,130580,11-Dec,-9515205,,,
(주)나이스디앤비,130580,12-Dec,-3058282,,,
(주)나이스디앤비,130580,13-Dec,-3580449,,,
(주)나이스디앤비,130580,14-Dec,-3063677,,,
(주)나이스디앤비,130580,15-Dec,-2105151,,-451210,
(주)나이스디앤비,130580,16-Dec,-3456223,,-3185861,
(주)나이스디앤비,130580,17-Dec,-4254073,,-4602273,
(주)나이스디앤비,130580,18-Dec,-6263631,,-7014982,
(주)나이스디앤비,130580,19-Dec,-6925983,,-6904512,
(주)나이스홀딩스,34310,11-Dec,-12317648,,-35618472,
(주)나이스홀딩스,34310,12-Dec,-29280416,,-42592423,
(주)나이스홀딩스,34310,13-Dec,-14733012,,-36163900,
(주)나이스홀딩스,34310,14-Dec,-37146465,,-99618054,
(주)나이스홀딩스,34310,15-Dec,-24873791,,-191994610,
(주)나이스홀딩스,34310,16-Dec,-5556862,,-25311373,
(주)나이스홀딩스,34310,17-Dec,-8577398,,-24186956,
(주)나이스홀딩스,34310,18-Dec,-58247348,,-264411423,
(주)나이스홀딩스,34310,19-Dec,-43529842,,-353962453,
(주)나인테크,267320,17-Dec,,,,
(주)나인테크,267320,18-Dec,,,,
(주)나인테크,267320,19-Dec,,,,
(주)남선알미늄,8350,11-Dec,-7025880,,-7015880,
(주)남선알미늄,8350,12-Dec,-8064264,,,
(주)남선알미늄,8350,13-Dec,-3902302,,,
(주)남선알미늄,8350,14-Dec,-4041093,,,
(주)남선알미늄,8350,15-Dec,-4412231,,,
(주)남선알미늄,8350,16-Dec,-15637387,,,
(주)남선알미늄,8350,17-Dec,-14334512,,,
(주)남선알미늄,8350,18-Dec,-8718754,,-8218754,
(주)남선알미늄,8350,19-Dec,-10823108,,-2623108,
(주)남성,4270,11-Dec,-5291716,,2345494,
(주)남성,4270,12-Dec,2682031,,62364,
(주)남성,4270,13-Dec,11848902,,11631066,
(주)남성,4270,14-Dec,-451156,,-1713446,
(주)남성,4270,15-Dec,1594340,,177872,
(주)남성,4270,16-Dec,3784150,,3703663,
(주)남성,4270,17-Dec,-11133987,,-1121450,
(주)남성,4270,18-Dec,-4441748,,-4322939,
(주)남성,4270,19-Dec,-2465640,,2843471,
(주)내츄럴엔도텍,168330,12-Dec,-1390603,,,
(주)내츄럴엔도텍,168330,13-Dec,-10828875,,,
(주)내츄럴엔도텍,168330,14-Dec,-35461089,,,
(주)내츄럴엔도텍,168330,15-Dec,2460579,,2827536,
(주)내츄럴엔도텍,168330,16-Dec,-12113212,,-11830936,
(주)내츄럴엔도텍,168330,17-Dec,-2471974,,-1469509,
(주)내츄럴엔도텍,168330,18-Dec,7977227,,9483663,
(주)내츄럴엔도텍,168330,19-Dec,-896581,,1227606,
(주)네오리진,94860,11-Dec,-9331372,,-12075439,
(주)네오리진,94860,12-Dec,-14766637,,,
(주)네오리진,94860,13-Dec,-4340723,,,
(주)네오리진,94860,14-Dec,-2383450,,,
(주)네오리진,94860,15-Dec,110724,,,
(주)네오리진,94860,16-Dec,-1183314,,,
(주)네오리진,94860,17-Dec,-2072357,,-1705199,
(주)네오리진,94860,18-Dec,-1188446,,,
(주)네오리진,94860,19-Dec,-805680,,,
(주)네오셈,253590,16-Dec,,,,
(주)네오셈,253590,17-Dec,,,,
(주)네오셈,253590,18-Dec,,,,
(주)네오셈,253590,19-Dec,9052284,,9442537,
(주)네오오토,212560,11-Dec,,,,
(주)네오오토,212560,12-Dec,,,,
(주)네오오토,212560,13-Dec,-13982507,,,
(주)네오오토,212560,14-Dec,-5665689,,,
(주)네오오토,212560,15-Dec,-42051050,,,
(주)네오오토,212560,16-Dec,-30105668,,,
(주)네오오토,212560,17-Dec,-20169053,,,
(주)네오오토,212560,18-Dec,-13786952,,,
(주)네오오토,212560,19-Dec,-10109594,,,
(주)네오위즈,95660,11-Dec,-168703709,,-101649646,
(주)네오위즈,95660,12-Dec,-76202012,,-61114202,
(주)네오위즈,95660,13-Dec,-65714568,,-63496408,
(주)네오위즈,95660,14-Dec,14151001,,-978512,
(주)네오위즈,95660,15-Dec,-22082546,,24885926,
(주)네오위즈,95660,16-Dec,35724684,,38200552,
(주)네오위즈,95660,17-Dec,-13655350,,-7953948,
(주)네오위즈,95660,18-Dec,-21376212,,-16498677,
(주)네오위즈,95660,19-Dec,-31712425,,-40936058,
(주)네오위즈홀딩스,42420,11-Dec,-29586477,,25364520,
(주)네오위즈홀딩스,42420,12-Dec,-12411081,,-77145326,
(주)네오위즈홀딩스,42420,13-Dec,87782,,-91380877,
(주)네오위즈홀딩스,42420,14-Dec,-10975470,,-16099481,
(주)네오위즈홀딩스,42420,15-Dec,-4637557,,-24694434,
(주)네오위즈홀딩스,42420,16-Dec,17365373,,-3610592,
(주)네오위즈홀딩스,42420,17-Dec,3342156,,-3795737,
(주)네오위즈홀딩스,42420,18-Dec,1244546,,-10379834,
(주)네오위즈홀딩스,42420,19-Dec,8318867,,-30611618,
(주)네오이뮨텍,950220,19-Dec,-5874146,,-4163849,
(주)네오크레마,311390,16-Dec,,,,
(주)네오크레마,311390,17-Dec,,,,
(주)네오크레마,311390,18-Dec,-5927595,,,
(주)네오크레마,311390,19-Dec,-14673364,,-13443333,
(주)네오티스,85910,11-Dec,918054,,,
(주)네오티스,85910,12-Dec,-7938780,,,
(주)네오티스,85910,13-Dec,-6150864,,-10104604,
(주)네오티스,85910,14-Dec,-13515162,,-14612981,
(주)네오티스,85910,15-Dec,-2018691,,-1569453,
(주)네오티스,85910,16-Dec,-3213511,,-3410371,
(주)네오티스,85910,17-Dec,-3607283,,-3860423,
(주)네오티스,85910,18-Dec,-2504211,,-2757109,
(주)네오티스,85910,19-Dec,-4449199,,-5136546,
(주)네오팜,92730,11-Dec,-1135975,,,
(주)네오팜,92730,12-Dec,-1024056,,,
(주)네오팜,92730,13-Dec,-1154473,,,
(주)네오팜,92730,14-Dec,208656,,,
(주)네오팜,92730,15-Dec,-2678727,,,
(주)네오팜,92730,16-Dec,-8878813,,-7934673,
(주)네오팜,92730,17-Dec,-11531492,,-11307148,
(주)네오팜,92730,18-Dec,-9417490,,-8866878,
(주)네오팜,92730,19-Dec,-53320285,,-53205113,
(주)네오펙트,290660,17-Dec,-80261,,2019633,
(주)네오펙트,290660,18-Dec,-13886574,,-5060289,
(주)네오펙트,290660,19-Dec,-26003048,,-23396159,
(주)네온테크,306620,18-Dec,,,,
(주)네온테크,306620,19-Dec,,,,
(주)네이블커뮤니케이션즈,153460,11-Dec,-214693,,,
(주)네이블커뮤니케이션즈,153460,12-Dec,-9692005,,,
(주)네이블커뮤니케이션즈,153460,13-Dec,29524,,,
(주)네이블커뮤니케이션즈,153460,14-Dec,-747213,,-287234,
(주)네이블커뮤니케이션즈,153460,15-Dec,316424,,,
(주)네이블커뮤니케이션즈,153460,16-Dec,-2436951,,,
(주)네이블커뮤니케이션즈,153460,17-Dec,664660,,,
(주)네이블커뮤니케이션즈,153460,18-Dec,3570679,,,
(주)네이블커뮤니케이션즈,153460,19-Dec,-2842836,,,
(주)네이처셀,7390,11-Dec,-1290166,,,
(주)네이처셀,7390,12-Dec,-785819,,,
(주)네이처셀,7390,13-Dec,-1438625,,,
(주)네이처셀,7390,14-Dec,1254348,,,
(주)네이처셀,7390,15-Dec,-16413985,,,
(주)네이처셀,7390,16-Dec,-4877344,,,
(주)네이처셀,7390,17-Dec,751016,,,
(주)네이처셀,7390,18-Dec,1550557,,,
(주)네이처셀,7390,19-Dec,-30724774,,,
(주)네패스,33640,11-Dec,-27558107,,-44298600,
(주)네패스,33640,12-Dec,-62028512,,-66005412,
(주)네패스,33640,13-Dec,-60829700,,-69591663,
(주)네패스,33640,14-Dec,-50178253,,-26922992,
(주)네패스,33640,15-Dec,-31768600,,-56337096,
(주)네패스,33640,16-Dec,-32828009,,-27543384,
(주)네패스,33640,17-Dec,-63310069,,-57990196,
(주)네패스,33640,18-Dec,-15806824,,-12304666,
(주)네패스,33640,19-Dec,-159062864,,-175066943,
(주)네패스아크,330860,19-Dec,-91526991,,,
(주)넥센,5720,11-Dec,-21873312,,-22128878,
(주)넥센,5720,12-Dec,-8349132,,-23261720,
(주)넥센,5720,13-Dec,-2626704,,-6118337,
(주)넥센,5720,14-Dec,-19452147,,-24839981,
(주)넥센,5720,15-Dec,-6850896,,-6429636,
(주)넥센,5720,16-Dec,-22653364,,-14450016,
(주)넥센,5720,17-Dec,36420060,,33340188,
(주)넥센,5720,18-Dec,-24414584,,-148308248,
(주)넥센,5720,19-Dec,12817330,,-255427085,
(주)넥스턴바이오사이언스,89140,11-Dec,-4109408,,,
(주)넥스턴바이오사이언스,89140,12-Dec,3034373,,,
(주)넥스턴바이오사이언스,89140,13-Dec,-26977,,,
(주)넥스턴바이오사이언스,89140,14-Dec,-110068,,,
(주)넥스턴바이오사이언스,89140,15-Dec,-2803347,,,
(주)넥스턴바이오사이언스,89140,16-Dec,-40142429,,,
(주)넥스턴바이오사이언스,89140,17-Dec,13098148,,,
(주)넥스턴바이오사이언스,89140,18-Dec,5753906,,,
(주)넥스턴바이오사이언스,89140,19-Dec,-1653139,,,
(주)넥스트아이,137940,11-Dec,-11893782,,,
(주)넥스트아이,137940,12-Dec,-1653342,,-313974,
(주)넥스트아이,137940,13-Dec,-5755698,,-5753520,
(주)넥스트아이,137940,14-Dec,-5268720,,-4478733,
(주)넥스트아이,137940,15-Dec,-497042,,-1096650,
(주)넥스트아이,137940,16-Dec,-41285064,,-30892575,
(주)넥스트아이,137940,17-Dec,-25092717,,-16902030,
(주)넥스트아이,137940,18-Dec,14320499,,6090112,
(주)넥스트아이,137940,19-Dec,-1153709,,-18436224,
(주)넥스트엔터테인먼트월드,160550,13-Dec,-5430666,,-1764894,
(주)넥스트엔터테인먼트월드,160550,14-Dec,-2356823,,-1753200,
(주)넥스트엔터테인먼트월드,160550,15-Dec,-24095026,,-21045370,
(주)넥스트엔터테인먼트월드,160550,16-Dec,-30502557,,-26746376,
(주)넥스트엔터테인먼트월드,160550,17-Dec,-6086843,,-3213723,
(주)넥스트엔터테인먼트월드,160550,18-Dec,-11972464,,-16296295,
(주)넥스트엔터테인먼트월드,160550,19-Dec,-14716145,,-21916846,
(주)넥스틴,348210,14-Dec,,,,
(주)넥스틴,348210,15-Dec,,,,
(주)넥스틴,348210,16-Dec,,,,
(주)넥스틴,348210,17-Dec,,,,
(주)넥스틴,348210,18-Dec,-414416,,-415975,
(주)넥스틴,348210,19-Dec,-31004,,-54373,
(주)넥슨게임즈,225570,15-Dec,,,,
(주)넥슨게임즈,225570,16-Dec,,,,
(주)넥슨게임즈,225570,17-Dec,11085145,,,
(주)넥슨게임즈,225570,18-Dec,-9819717,,,
(주)넥슨게임즈,225570,19-Dec,-25781157,,,
(주)넵튠,217270,15-Dec,,,,
(주)넵튠,217270,16-Dec,1429739,,2889163,
(주)넵튠,217270,17-Dec,-11879769,,-14061522,
(주)넵튠,217270,18-Dec,-50754721,,-42495591,
(주)넵튠,217270,19-Dec,-7779180,,3406931,
(주)노랑풍선,104620,11-Dec,,,,
(주)노랑풍선,104620,12-Dec,,,,
(주)노랑풍선,104620,13-Dec,,,,
(주)노랑풍선,104620,14-Dec,-4158530,,,
(주)노랑풍선,104620,15-Dec,-40256543,,,
(주)노랑풍선,104620,16-Dec,780752,,,
(주)노랑풍선,104620,17-Dec,-7031948,,,
(주)노랑풍선,104620,18-Dec,-4491850,,-3225551,
(주)노랑풍선,104620,19-Dec,-19064205,,-18830401,
(주)노루페인트,90350,11-Dec,-24491997,,-26257212,
(주)노루페인트,90350,12-Dec,-39088670,,-39662528,
(주)노루페인트,90350,13-Dec,-5609782,,-5671662,
(주)노루페인트,90350,14-Dec,-12440306,,-15648911,
(주)노루페인트,90350,15-Dec,-8548202,,-9199771,
(주)노루페인트,90350,16-Dec,-24385441,,-25836320,
(주)노루페인트,90350,17-Dec,-15907603,,-17234474,
(주)노루페인트,90350,18-Dec,-11707242,,-12383704,
(주)노루페인트,90350,19-Dec,-15833535,,-21620904,
(주)노루홀딩스,320,11-Dec,-659906,,-25569684,
(주)노루홀딩스,320,12-Dec,10263482,,-26703150,
(주)노루홀딩스,320,13-Dec,-6300371,,-13369087,
(주)노루홀딩스,320,14-Dec,-3437510,,-22439832,
(주)노루홀딩스,320,15-Dec,-14354649,,69774105,
(주)노루홀딩스,320,16-Dec,-27685822,,-62089439,
(주)노루홀딩스,320,17-Dec,-48090785,,5208644,
(주)노루홀딩스,320,18-Dec,-17552466,,-17566731,
(주)노루홀딩스,320,19-Dec,-22598864,,-41451353,
(주)노바렉스,194700,11-Dec,,,,
(주)노바렉스,194700,12-Dec,-294450,,,
(주)노바렉스,194700,13-Dec,-5012868,,,
(주)노바렉스,194700,14-Dec,-1880164,,,
(주)노바렉스,194700,15-Dec,-2265692,,,
(주)노바렉스,194700,16-Dec,-4369895,,-3946902,
(주)노바렉스,194700,17-Dec,-6473306,,-5287731,
(주)노바렉스,194700,18-Dec,-12635074,,-12223336,
(주)노바렉스,194700,19-Dec,-22665952,,-22402206,
(주)노바텍,285490,17-Dec,-12720791,,-5843597,
(주)노바텍,285490,18-Dec,-125260,,-6872462,
(주)노바텍,285490,19-Dec,-16879886,,-14230177,
(주)노블엠앤비,106520,11-Dec,-4522940,,-4850814,
(주)노블엠앤비,106520,12-Dec,-22521625,,-21835044,
(주)노블엠앤비,106520,13-Dec,-18965888,,-18402867,
(주)노블엠앤비,106520,14-Dec,-35453901,,-33652029,
(주)노블엠앤비,106520,15-Dec,-11512853,,-14694240,
(주)노블엠앤비,106520,16-Dec,-15774865,,-15349664,
(주)노블엠앤비,106520,17-Dec,-13638401,,-4738461,
(주)노블엠앤비,106520,18-Dec,-7991049,,-8660865,
(주)노블엠앤비,106520,19-Dec,-10496416,,-8346993,
(주)노터스,278650,16-Dec,-2116979,,-1428890,
(주)노터스,278650,17-Dec,-11318664,,-10043440,
(주)노터스,278650,18-Dec,-9533299,,-9532480,
(주)노터스,278650,19-Dec,-15766523,,-15847743,
(주)녹십자,6280,11-Dec,-23876457,,-38627282,
(주)녹십자,6280,12-Dec,-84721357,,-90349567,
(주)녹십자,6280,13-Dec,-60949177,,-70400848,
(주)녹십자,6280,14-Dec,-158018254,,-163415951,
(주)녹십자,6280,15-Dec,10642955,,7835338,
(주)녹십자,6280,16-Dec,-70515083,,-111085151,
(주)녹십자,6280,17-Dec,-17723631,,14826383,
(주)녹십자,6280,18-Dec,-66420441,,-86074867,
(주)녹십자,6280,19-Dec,-133336446,,-177910174,
(주)녹십자엠에스,142280,11-Dec,-1302844,,,
(주)녹십자엠에스,142280,12-Dec,-3461850,,,
(주)녹십자엠에스,142280,13-Dec,-5296371,,,
(주)녹십자엠에스,142280,14-Dec,-3528311,,,
(주)녹십자엠에스,142280,15-Dec,-8540100,,-7079669,
(주)녹십자엠에스,142280,16-Dec,-2522530,,-2886399,
(주)녹십자엠에스,142280,17-Dec,-205490,,-501716,
(주)녹십자엠에스,142280,18-Dec,-13798264,,-9899766,
(주)녹십자엠에스,142280,19-Dec,-22127115,,-22177703,
(주)녹십자웰빙,234690,16-Dec,313407,,,
(주)녹십자웰빙,234690,17-Dec,-4126560,,,
(주)녹십자웰빙,234690,18-Dec,-645813,,,
(주)녹십자웰빙,234690,19-Dec,-45436850,,,
(주)녹십자홀딩스,5250,11-Dec,-11935712,,-31601666,
(주)녹십자홀딩스,5250,12-Dec,238607701,,-68107015,
(주)녹십자홀딩스,5250,13-Dec,-53496704,,-92998574,
(주)녹십자홀딩스,5250,14-Dec,43014289,,-102861659,
(주)녹십자홀딩스,5250,15-Dec,-52186615,,-20058328,
(주)녹십자홀딩스,5250,16-Dec,-40194502,,-199548949,
(주)녹십자홀딩스,5250,17-Dec,-101029869,,-157277948,
(주)녹십자홀딩스,5250,18-Dec,-80059706,,-171699823,
(주)녹십자홀딩스,5250,19-Dec,-13102929,,-191063913,
(주)녹원씨엔아이,65560,11-Dec,4662746,,4669313,
(주)녹원씨엔아이,65560,12-Dec,-437407,,-644809,
(주)녹원씨엔아이,65560,13-Dec,-770465,,1125679,
(주)녹원씨엔아이,65560,14-Dec,-149617,,-263683,
(주)녹원씨엔아이,65560,15-Dec,-9785605,,-11114680,
(주)녹원씨엔아이,65560,16-Dec,-3749717,,-4821184,
(주)녹원씨엔아이,65560,17-Dec,-65556845,,-80903223,
(주)녹원씨엔아이,65560,18-Dec,-12547687,,-4311912,
(주)녹원씨엔아이,65560,19-Dec,-238043,,-4553036,
(주)농심,4370,11-Dec,-135649131,,-132688355,
(주)농심,4370,12-Dec,2197552,,-12734700,
(주)농심,4370,13-Dec,-94661246,,-83709220,
(주)농심,4370,14-Dec,-75829939,,-68242162,
(주)농심,4370,15-Dec,-103622958,,-167657609,
(주)농심,4370,16-Dec,-143694323,,-134504676,
(주)농심,4370,17-Dec,-57163012,,-79187476,
(주)농심,4370,18-Dec,-95778184,,-128870982,
(주)농심,4370,19-Dec,-137673095,,-30736185,
(주)농심홀딩스,72710,11-Dec,7220000,,372555,
(주)농심홀딩스,72710,12-Dec,-51109,,-16746806,
(주)농심홀딩스,72710,13-Dec,5750000,,-14722978,
(주)농심홀딩스,72710,14-Dec,-28641,,-30930113,
(주)농심홀딩스,72710,15-Dec,0,,-6120339,
(주)농심홀딩스,72710,16-Dec,-5106727,,-12471208,
(주)농심홀딩스,72710,17-Dec,6561255,,396458,
(주)농심홀딩스,72710,18-Dec,-5453226,,-10123157,
(주)농심홀딩스,72710,19-Dec,-4120203,,-11958079,
(주)누리플랜,69140,11-Dec,-1759770,,-1700681,
(주)누리플랜,69140,12-Dec,-10294667,,-10165739,
(주)누리플랜,69140,13-Dec,-325787,,-342958,
(주)누리플랜,69140,14-Dec,9053559,,,
(주)누리플랜,69140,15-Dec,2459410,,,
(주)누리플랜,69140,16-Dec,2005354,,,
(주)누리플랜,69140,17-Dec,-357987,,-222357,
(주)누리플랜,69140,18-Dec,-8232712,,-4899451,
(주)누리플랜,69140,19-Dec,-11943751,,-22827070,
(주)누리플렉스,40160,11-Dec,-15866184,,-24072857,
(주)누리플렉스,40160,12-Dec,-4201250,,-7290556,
(주)누리플렉스,40160,13-Dec,11551109,,6665846,
(주)누리플렉스,40160,14-Dec,417601,,-8091,
(주)누리플렉스,40160,15-Dec,-2322105,,-5614216,
(주)누리플렉스,40160,16-Dec,-8541587,,-8805595,
(주)누리플렉스,40160,17-Dec,-20513234,,-22774861,
(주)누리플렉스,40160,18-Dec,-1967392,,-6835863,
(주)누리플렉스,40160,19-Dec,-5718546,,-7955723,
(주)누보,332290,19-Dec,,,,
(주)뉴로스,126870,11-Dec,-1188635,,-657300,
(주)뉴로스,126870,12-Dec,-4644873,,-4662404,
(주)뉴로스,126870,13-Dec,-7603982,,-7490088,
(주)뉴로스,126870,14-Dec,1842276,,1924631,
(주)뉴로스,126870,15-Dec,-6554744,,-6561966,
(주)뉴로스,126870,16-Dec,-13662123,,-17337697,
(주)뉴로스,126870,17-Dec,-13512726,,-14749443,
(주)뉴로스,126870,18-Dec,-30256566,,-32236145,
(주)뉴로스,126870,19-Dec,3683015,,9930695,
(주)뉴보텍,60260,11-Dec,198704,,,
(주)뉴보텍,60260,12-Dec,42799,,,
(주)뉴보텍,60260,13-Dec,-1065325,,,
(주)뉴보텍,60260,14-Dec,-1561646,,,
(주)뉴보텍,60260,15-Dec,-1846833,,,
(주)뉴보텍,60260,16-Dec,-1293934,,,
(주)뉴보텍,60260,17-Dec,-2249226,,,
(주)뉴보텍,60260,18-Dec,-2417472,,,
(주)뉴보텍,60260,19-Dec,-11262303,,,
(주)뉴인텍,12340,11-Dec,-6610288,,-6623570,
(주)뉴인텍,12340,12-Dec,-5873733,,-2334928,
(주)뉴인텍,12340,13-Dec,-892052,,1959205,
(주)뉴인텍,12340,14-Dec,70140,,511872,
(주)뉴인텍,12340,15-Dec,-1702579,,-4027178,
(주)뉴인텍,12340,16-Dec,-2850983,,-2475096,
(주)뉴인텍,12340,17-Dec,-2846321,,-3122182,
(주)뉴인텍,12340,18-Dec,-4236997,,-2297156,
(주)뉴인텍,12340,19-Dec,-1626305,,-2883209,
(주)뉴트리,270870,17-Dec,-3018673,,-2589413,
(주)뉴트리,270870,18-Dec,-6723113,,-5918740,
(주)뉴트리,270870,19-Dec,-15336709,,-8669068,
(주)뉴파워프라즈마,144960,11-Dec,,,,
(주)뉴파워프라즈마,144960,12-Dec,,,,
(주)뉴파워프라즈마,144960,13-Dec,,,,
(주)뉴파워프라즈마,144960,14-Dec,2249874,,2659955,
(주)뉴파워프라즈마,144960,15-Dec,-11887013,,-11823345,
(주)뉴파워프라즈마,144960,16-Dec,-33992434,,-32943830,
(주)뉴파워프라즈마,144960,17-Dec,-29486105,,-29839328,
(주)뉴파워프라즈마,144960,18-Dec,687963,,2679248,
(주)뉴파워프라즈마,144960,19-Dec,-8021728,,-8211635,
(주)뉴프렉스,85670,11-Dec,-2484291,,-1938144,
(주)뉴프렉스,85670,12-Dec,-5851983,,-474784,
(주)뉴프렉스,85670,13-Dec,-9300115,,-9489927,
(주)뉴프렉스,85670,14-Dec,-6520581,,-7588715,
(주)뉴프렉스,85670,15-Dec,-5733070,,-6401740,
(주)뉴프렉스,85670,16-Dec,-7659193,,-7328108,
(주)뉴프렉스,85670,17-Dec,-13437315,,-14455185,
(주)뉴프렉스,85670,18-Dec,-12945485,,-26117598,
(주)뉴프렉스,85670,19-Dec,-1803261,,-15939501,
(주)다나와,119860,11-Dec,-13371265,,-12572209,
(주)다나와,119860,12-Dec,-15448837,,-15453620,
(주)다나와,119860,13-Dec,-4988740,,-3628088,
(주)다나와,119860,14-Dec,-8464610,,-6641846,
(주)다나와,119860,15-Dec,-2828141,,-1350715,
(주)다나와,119860,16-Dec,-4586693,,-5168616,
(주)다나와,119860,17-Dec,-2760257,,-490961,
(주)다나와,119860,18-Dec,-16668811,,-15160846,
(주)다나와,119860,19-Dec,-14375725,,-14460578,
(주)다날,64260,11-Dec,-4326818,,36784,
(주)다날,64260,12-Dec,-15091137,,-10292194,
(주)다날,64260,13-Dec,-10483114,,-8342816,
(주)다날,64260,14-Dec,3992378,,-4502329,
(주)다날,64260,15-Dec,-12880252,,-15265366,
(주)다날,64260,16-Dec,-39884438,,-33875092,
(주)다날,64260,17-Dec,1517971,,12151201,
(주)다날,64260,18-Dec,-26841545,,-18190948,
(주)다날,64260,19-Dec,-11667274,,-3252637,
