회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
솔본,13-Dec,35610,98530591,47189175,0.478929178
솔본,14-Dec,35610,71637248,31599924,0.441110245
솔본,15-Dec,35610,70497413,27250838,0.386550894
솔본,16-Dec,35610,79000441,32597131,0.412619608
솔본,17-Dec,35610,74108667,34052429,0.459493206
솔본,18-Dec,35610,84440587,29901790,0.354116321
솔본,19-Dec,35610,80312073,37809431,0.47078141
쇼박스,11-Dec,86980,50996286,49321593,0.967160491
쇼박스,12-Dec,86980,88204008,70652122,0.801008068
쇼박스,13-Dec,86980,108149100,92532668,0.855602756
쇼박스,14-Dec,86980,72002812,61976721,0.860754174
쇼박스,15-Dec,86980,142003138,117450483,0.8270978
쇼박스,16-Dec,86980,125931981,100578690,0.798674723
쇼박스,17-Dec,86980,102706678,82468261,0.802949356
쇼박스,18-Dec,86980,68510508,54843085,0.800506179
쇼박스,19-Dec,86980,78650191,68012162,0.86474249
스마트솔루션즈,11-Dec,136510,13264302,13264302,1
스마트솔루션즈,12-Dec,136510,4516410,4516410,1
스마트솔루션즈,13-Dec,136510,12722768,12722768,1
스마트솔루션즈,14-Dec,136510,8731203,6320206,0.723864283
스마트솔루션즈,15-Dec,136510,9164935,5840402,0.637255147
스마트솔루션즈,16-Dec,136510,12497160,7785723,0.622999385
스마트솔루션즈,17-Dec,136510,25027290,14690805,0.58699144
스마트솔루션즈,18-Dec,136510,21931829,13620849,0.621053949
스마트솔루션즈,19-Dec,136510,17083260,13546547,0.792972009
스맥,11-Dec,99440,124316956,124316956,1
스맥,12-Dec,99440,134265613,134265613,1
스맥,13-Dec,99440,128040645,128040645,1
스맥,14-Dec,99440,139680675,139680675,1
스맥,15-Dec,99440,122036641,122036641,1
스맥,16-Dec,99440,122781553,97983960,0.798034864
스맥,17-Dec,99440,161130468,133000323,0.825420075
스맥,18-Dec,99440,133718535,107127947,0.801145084
스맥,19-Dec,99440,136977992,121756679,0.888877675
스카이문스테크놀로지,11-Dec,33790,26331095,26331095,1
스카이문스테크놀로지,12-Dec,33790,14009618,14009618,1
스카이문스테크놀로지,13-Dec,33790,9452066,9452066,1
스카이문스테크놀로지,14-Dec,33790,20942523,20942523,1
스카이문스테크놀로지,15-Dec,33790,23017132,23017132,1
스카이문스테크놀로지,16-Dec,33790,13085003,13085003,1
스카이문스테크놀로지,17-Dec,33790,13458871,12823639,0.952801985
스카이문스테크놀로지,18-Dec,33790,14368889,10785628,0.750623656
스카이문스테크놀로지,19-Dec,33790,5733712,5733712,1
스킨앤스킨,12-Dec,159910,20915798,20915798,1
스킨앤스킨,13-Dec,159910,10591975,10591975,1
스킨앤스킨,14-Dec,159910,9131969,9131969,1
스킨앤스킨,15-Dec,159910,20996868,8479924,0.403866139
스킨앤스킨,16-Dec,159910,38353435,21955497,0.572451907
스킨앤스킨,17-Dec,159910,29874487,21753703,0.728169926
스킨앤스킨,18-Dec,159910,31663746,25261503,0.797805257
스킨앤스킨,19-Dec,159910,20974333,18782431,0.895495985
스타플렉스,11-Dec,115570,208655295,201681794,0.966578845
스타플렉스,12-Dec,115570,259492832,241771181,0.931706588
스타플렉스,13-Dec,115570,100141173,83751331,0.836332634
스타플렉스,14-Dec,115570,87819220,72667630,0.827468406
스타플렉스,15-Dec,115570,79179678,62967091,0.79524308
스타플렉스,16-Dec,115570,85305534,67109808,0.786699348
스타플렉스,17-Dec,115570,86988215,74928264,0.861361094
스타플렉스,18-Dec,115570,95096698,84941124,0.893207922
스타플렉스,19-Dec,115570,92736865,80597564,0.869099511
스페코,11-Dec,13810,66935430,56183327,0.839366043
스페코,12-Dec,13810,79055479,65636762,0.830262024
스페코,13-Dec,13810,66594552,53768549,0.807401617
스페코,14-Dec,13810,96112790,76073504,0.7915024
스페코,15-Dec,13810,101327628,78286342,0.772606085
스페코,16-Dec,13810,84304231,66219841,0.785486567
스페코,17-Dec,13810,68786456,56123226,0.815905183
스페코,18-Dec,13810,54900826,49223784,0.896594598
스페코,19-Dec,13810,74708315,61199226,0.819175563
승일,11-Dec,49830,136753617,136753617,1
승일,12-Dec,49830,143000794,143000794,1
승일,13-Dec,49830,132556862,132556862,1
승일,14-Dec,49830,129485034,129485034,1
승일,15-Dec,49830,125067794,125067794,1
승일,16-Dec,49830,138451583,138451583,1
승일,17-Dec,49830,135816978,135816978,1
승일,18-Dec,49830,151026587,151026587,1
승일,19-Dec,49830,136635791,136635791,1
시공테크,11-Dec,20710,119404079,102145950,0.855464494
시공테크,12-Dec,20710,114616808,103417728,0.902291119
시공테크,13-Dec,20710,75824441,68637062,0.905210261
시공테크,14-Dec,20710,75716553,64959167,0.857925571
시공테크,15-Dec,20710,72201144,66404140,0.919710358
시공테크,16-Dec,20710,80798733,83905101,1.038445751
시공테크,17-Dec,20710,173114089,152036483,0.878244422
시공테크,18-Dec,20710,72957663,72649728,0.995779264
시공테크,19-Dec,20710,119772437,105708663,0.882579211
시너지이노베이션,11-Dec,48870,42462684,32766780,0.771660595
시너지이노베이션,12-Dec,48870,61807528,51647056,0.835611093
시너지이노베이션,13-Dec,48870,33352656,32135183,0.96349697
시너지이노베이션,14-Dec,48870,31270864,27755224,0.887574581
시너지이노베이션,15-Dec,48870,14870429,17234212,1.158958629
시너지이노베이션,16-Dec,48870,17476573,11167476,0.638996902
시너지이노베이션,17-Dec,48870,34197705,21386084,0.625366059
시너지이노베이션,18-Dec,48870,44445903,26088771,0.586978084
시너지이노베이션,19-Dec,48870,54585276,35731478,0.6545992
시노펙스,11-Dec,25320,394141996,359441771,0.911960092
시노펙스,12-Dec,25320,542011621,507771248,0.936827235
시노펙스,13-Dec,25320,439376556,403967446,0.919410561
시노펙스,14-Dec,25320,402101768,366496510,0.911452123
시노펙스,15-Dec,25320,197144903,191104045,0.969358285
시노펙스,16-Dec,25320,155021724,118914897,0.767085373
시노펙스,17-Dec,25320,181187121,136228689,0.751867397
시노펙스,18-Dec,25320,165400318,131023241,0.792158338
시노펙스,19-Dec,25320,217056055,169026611,0.778723316
시디즈,11-Dec,134790,45869424,39078039,0.851940914
시디즈,12-Dec,134790,81906819,81906819,1
시디즈,13-Dec,134790,23508112,23508112,1
시디즈,14-Dec,134790,10777054,10777054,1
시디즈,15-Dec,134790,6721129,6721129,1
시디즈,16-Dec,134790,9939845,9939845,1
시디즈,17-Dec,134790,12520488,12520488,1
시디즈,18-Dec,134790,140959207,140959207,1
시디즈,19-Dec,134790,192881845,192881845,1
시큐브,11-Dec,131090,17652671,17652671,1
시큐브,12-Dec,131090,20469883,20469883,1
시큐브,13-Dec,131090,17468859,17468859,1
시큐브,14-Dec,131090,15924844,15924844,1
시큐브,15-Dec,131090,14813921,14813921,1
시큐브,16-Dec,131090,15151907,5931478,0.391467424
시큐브,17-Dec,131090,15259224,6437200,0.421856315
시큐브,18-Dec,131090,13950490,6465629,0.46346967
시큐브,19-Dec,131090,18216685,6359936,0.349126968
시티랩스,11-Dec,139050,32875201,32875201,1
시티랩스,12-Dec,139050,42955232,42955232,1
시티랩스,13-Dec,139050,47707598,41868930,0.877615553
시티랩스,14-Dec,139050,66149977,58529741,0.884803649
시티랩스,15-Dec,139050,44494085,40246060,0.904526074
시티랩스,16-Dec,139050,37514190,33968043,0.905471849
시티랩스,17-Dec,139050,49340104,44093422,0.893662932
시티랩스,18-Dec,139050,38285541,33095847,0.864447678
시티랩스,19-Dec,139050,80745442,29803605,0.369105726
신성이엔지,11-Dec,11930,193636382,193636382,1
신성이엔지,12-Dec,11930,155612173,155612173,1
신성이엔지,13-Dec,11930,148528857,148528857,1
신성이엔지,14-Dec,11930,189572241,189572241,1
신성이엔지,15-Dec,11930,170569625,170569625,1
신성이엔지,16-Dec,11930,217216936,213610668,0.983397851
신성이엔지,17-Dec,11930,990545402,924034008,0.932853765
신성이엔지,18-Dec,11930,424654240,382478733,0.900682713
신성이엔지,19-Dec,11930,451123644,393295022,0.871812035
신원,11-Dec,9270,535688092,352283561,0.657628135
신원,12-Dec,9270,578383732,386071368,0.667500392
신원,13-Dec,9270,589673802,397222198,0.673630398
신원,14-Dec,9270,607512909,414702148,0.682622775
신원,15-Dec,9270,639432774,430001962,0.672474073
신원,16-Dec,9270,640056400,435915842,0.681058485
신원,17-Dec,9270,639930980,448399928,0.700700454
신원,18-Dec,9270,621490810,449617709,0.723450294
신원,19-Dec,9270,674868344,498757093,0.739043544
신화다이나믹스,11-Dec,1770,95288276,95288276,1
신화다이나믹스,12-Dec,1770,93073417,93073417,1
신화다이나믹스,13-Dec,1770,77052874,77052874,1
신화다이나믹스,14-Dec,1770,62011801,62011801,1
신화다이나믹스,15-Dec,1770,57212357,57212357,1
신화다이나믹스,16-Dec,1770,70158673,70158673,1
신화다이나믹스,17-Dec,1770,61275313,61275313,1
신화다이나믹스,18-Dec,1770,71644133,71644133,1
신화다이나믹스,19-Dec,1770,74112165,74112165,1
신화콘텍,14-Dec,187270,53470447,39901130,0.746227725
신화콘텍,15-Dec,187270,34122745,28669234,0.840179593
신화콘텍,16-Dec,187270,35206911,27261901,0.774333795
신화콘텍,17-Dec,187270,55347069,38183099,0.689884753
신화콘텍,18-Dec,187270,38696579,31436076,0.812373518
신화콘텍,19-Dec,187270,44341306,35244776,0.794852005
신흥,11-Dec,4080,169282299,134972423,0.797321538
신흥,12-Dec,4080,153009371,123257656,0.805556256
신흥,13-Dec,4080,123566816,93737901,0.758600926
신흥,14-Dec,4080,124180071,90062721,0.725259055
신흥,15-Dec,4080,125395067,90011393,0.71782244
신흥,16-Dec,4080,124367361,92772473,0.745955147
신흥,17-Dec,4080,121146584,89780659,0.741091131
신흥,18-Dec,4080,121544612,92088960,0.757655633
신흥,19-Dec,4080,123013464,92273272,0.750107094
심텍,15-Dec,222800,395470686,350105309,0.885287637
심텍,16-Dec,222800,792025672,693533673,0.875645446
심텍,17-Dec,222800,811565475,710053853,0.874918753
심텍,18-Dec,222800,1007545639,875840755,0.869281471
심텍,19-Dec,222800,1000187191,912221204,0.912050476
심텍홀딩스,11-Dec,36710,613753605,511232088,0.832959813
심텍홀딩스,12-Dec,36710,631437004,541529668,0.857614718
심텍홀딩스,13-Dec,36710,526259501,519808157,0.987741135
심텍홀딩스,14-Dec,36710,663839497,605675273,0.912382098
심텍홀딩스,15-Dec,36710,156144133,138630525,0.887836913
심텍홀딩스,16-Dec,36710,789990045,697873319,0.88339508
심텍홀딩스,17-Dec,36710,812440662,715566368,0.880761392
심텍홀딩스,18-Dec,36710,1007097365,877245835,0.871063579
심텍홀딩스,19-Dec,36710,1000340255,913809835,0.913499012
싸이토젠,18-Dec,217330,1225483,1225483,1
싸이토젠,19-Dec,217330,798925,798925,1
쌍방울,11-Dec,102280,158821269,114891107,0.723398747
쌍방울,12-Dec,102280,158740451,109774794,0.691536362
쌍방울,13-Dec,102280,136171407,93923040,0.689741276
쌍방울,14-Dec,102280,138949722,96369522,0.693556782
쌍방울,15-Dec,102280,142637428,96511684,0.676622436
쌍방울,16-Dec,102280,113768432,83265525,0.731886021
쌍방울,17-Dec,102280,109639024,85056355,0.775785408
쌍방울,18-Dec,102280,101656747,66780520,0.65692167
쌍방울,19-Dec,102280,96543475,73828311,0.764715699
쎄니트,11-Dec,37760,53035709,45573006,0.859289088
쎄니트,12-Dec,37760,62689530,50508627,0.805694779
쎄니트,13-Dec,37760,67749067,52702622,0.777909192
쎄니트,14-Dec,37760,70554101,53135189,0.753112693
쎄니트,15-Dec,37760,97717678,75299621,0.770583405
쎄니트,16-Dec,37760,115747171,91190194,0.787839506
쎄니트,17-Dec,37760,126227417,102347605,0.810819134
쎄니트,18-Dec,37760,113737745,93231668,0.819707372
쎄니트,19-Dec,37760,109747055,90057389,0.820590484
쎌마테라퓨틱스,11-Dec,15540,152335016,151469362,0.994317433
쎌마테라퓨틱스,12-Dec,15540,103311510,102889119,0.995911482
쎌마테라퓨틱스,13-Dec,15540,87441136,87324259,0.998663364
쎌마테라퓨틱스,14-Dec,15540,99535589,99649755,1.001146987
쎌마테라퓨틱스,15-Dec,15540,102248331,99139623,0.969596492
쎌마테라퓨틱스,16-Dec,15540,69565657,69116216,0.993539326
쎌마테라퓨틱스,17-Dec,15540,66582365,65954684,0.990572864
쎌마테라퓨틱스,18-Dec,15540,37779934,37374149,0.989259245
쎌마테라퓨틱스,19-Dec,15540,7742246,7494879,0.968049711
쏠리드,11-Dec,50890,63932334,48793681,0.763208191
쏠리드,12-Dec,50890,151578156,108750104,0.717452348
쏠리드,13-Dec,50890,172047012,122640652,0.712832211
쏠리드,14-Dec,50890,200568713,145514306,0.725508499
쏠리드,15-Dec,50890,189958710,141534868,0.745082276
쏠리드,16-Dec,50890,291489405,208564639,0.715513619
쏠리드,17-Dec,50890,259308877,168486580,0.649752457
쏠리드,18-Dec,50890,222581331,154100924,0.692335351
쏠리드,19-Dec,50890,229279898,163753323,0.714207065
씨씨에스충북방송,11-Dec,66790,32943793,20700659,0.628362951
씨씨에스충북방송,12-Dec,66790,33111426,20610184,0.622449302
씨씨에스충북방송,13-Dec,66790,29664565,20460323,0.689722671
씨씨에스충북방송,14-Dec,66790,26957021,21818349,0.809375376
씨씨에스충북방송,15-Dec,66790,24575210,18584710,0.756238095
씨씨에스충북방송,16-Dec,66790,20908297,17010339,0.813568843
씨씨에스충북방송,17-Dec,66790,21259587,17106821,0.804663844
씨씨에스충북방송,18-Dec,66790,21012548,18567773,0.883651664
씨씨에스충북방송,19-Dec,66790,20318290,15062233,0.741314008
씨아이테크,11-Dec,4920,6296933,6296933,1
씨아이테크,12-Dec,4920,5891227,5891227,1
씨아이테크,13-Dec,4920,7463942,5648788,0.756810275
씨아이테크,14-Dec,4920,13467103,9370691,0.695820846
씨아이테크,15-Dec,4920,21279200,14086614,0.66198983
씨아이테크,16-Dec,4920,18515714,12014670,0.648890451
씨아이테크,17-Dec,4920,21725114,13535776,0.62304741
씨아이테크,18-Dec,4920,32283987,19725317,0.610993834
씨아이테크,19-Dec,4920,40719368,27784933,0.682351774
씨에스,11-Dec,65770,60102183,39428745,0.656028501
씨에스,12-Dec,65770,82151262,57682078,0.702144758
씨에스,13-Dec,65770,62503737,54178768,0.86680846
씨에스,14-Dec,65770,86207051,72452361,0.840445882
씨에스,15-Dec,65770,54836921,53004575,0.966585542
씨에스,16-Dec,65770,48504592,40768502,0.84050809
씨에스,17-Dec,65770,43330916,35686652,0.823584066
씨에스,18-Dec,65770,58746314,50502495,0.859670872
씨에스,19-Dec,65770,32157824,27379428,0.851407981
씨에스에이코스믹,11-Dec,83660,34274998,28028749,0.817760777
씨에스에이코스믹,12-Dec,83660,32240413,26433525,0.819887915
씨에스에이코스믹,13-Dec,83660,20633506,17316154,0.839224996
씨에스에이코스믹,14-Dec,83660,18614644,15392464,0.826900799
씨에스에이코스믹,15-Dec,83660,19997860,19997860,1
씨에스에이코스믹,16-Dec,83660,34487398,34487398,1
씨에스에이코스믹,17-Dec,83660,31466024,22393049,0.711658041
씨에스에이코스믹,18-Dec,83660,63526515,34727329,0.546658809
씨에스에이코스믹,19-Dec,83660,64289801,36735891,0.571410868
씨엔플러스,11-Dec,115530,55411190,42871905,0.773704824
씨엔플러스,12-Dec,115530,54986598,44872739,0.816066835
씨엔플러스,13-Dec,115530,42719560,37960386,0.888594967
씨엔플러스,14-Dec,115530,34233267,33791023,0.987081455
씨엔플러스,15-Dec,115530,27882191,25727909,0.922736273
씨엔플러스,16-Dec,115530,24797770,23111139,0.93198457
씨엔플러스,17-Dec,115530,28849965,22397408,0.776340907
씨엔플러스,18-Dec,115530,25398180,21113550,0.831301692
씨엔플러스,19-Dec,115530,19619973,16502595,0.841112014
씨유메디칼시스템,11-Dec,115480,23013298,23013298,1
씨유메디칼시스템,12-Dec,115480,21643920,11527348,0.532590584
씨유메디칼시스템,13-Dec,115480,23672604,13508893,0.570655134
씨유메디칼시스템,14-Dec,115480,24699804,13563649,0.549139945
씨유메디칼시스템,15-Dec,115480,25680606,13750878,0.535457691
씨유메디칼시스템,16-Dec,115480,54576580,42988632,0.787675446
씨유메디칼시스템,17-Dec,115480,58347211,45821520,0.78532494
씨유메디칼시스템,18-Dec,115480,76304066,59313879,0.777335758
씨유메디칼시스템,19-Dec,115480,81794149,63954044,0.781890206
씨티씨바이오,11-Dec,60590,93963627,67776713,0.72130797
씨티씨바이오,12-Dec,60590,129783288,89351117,0.688463965
씨티씨바이오,13-Dec,60590,123386850,89869456,0.728355218
씨티씨바이오,14-Dec,60590,121854804,85247435,0.699582062
씨티씨바이오,15-Dec,60590,118990587,83185659,0.69909445
씨티씨바이오,16-Dec,60590,123145793,90769501,0.737089744
씨티씨바이오,17-Dec,60590,130558989,100621205,0.770695344
씨티씨바이오,18-Dec,60590,138400059,101490738,0.733314268
씨티씨바이오,19-Dec,60590,136123660,109494167,0.804372781
아가방앤컴퍼니,11-Dec,13990,204696072,118227855,0.577577546
아가방앤컴퍼니,12-Dec,13990,203038104,118856779,0.585391494
아가방앤컴퍼니,13-Dec,13990,194571961,114028443,0.586047663
아가방앤컴퍼니,14-Dec,13990,160143023,93191327,0.581925614
아가방앤컴퍼니,15-Dec,13990,157317306,88552643,0.562891936
아가방앤컴퍼니,16-Dec,13990,150255367,83494403,0.555683332
아가방앤컴퍼니,17-Dec,13990,140860568,76438753,0.542655436
아가방앤컴퍼니,18-Dec,13990,112860687,60614042,0.537069582
아가방앤컴퍼니,19-Dec,13990,134236271,63437342,0.47257974
아나패스,11-Dec,123860,100722799,100722799,1
아나패스,12-Dec,123860,98186736,98186736,1
아나패스,13-Dec,123860,91143025,91143025,1
아나패스,14-Dec,123860,134040808,134040808,1
아나패스,15-Dec,123860,99424411,99424411,1
아나패스,16-Dec,123860,99299891,99299891,1
아나패스,17-Dec,123860,87058623,87058623,1
아나패스,18-Dec,123860,51496711,51496711,1
아나패스,19-Dec,123860,60833182,60833182,1
아난티,11-Dec,25980,20976519,20976519,1
아난티,12-Dec,25980,27485841,19829502,0.721444252
아난티,13-Dec,25980,20759915,12931160,0.622890797
아난티,14-Dec,25980,47198563,24274019,0.514295721
아난티,15-Dec,25980,125224022,59373613,0.474139163
아난티,16-Dec,25980,134925438,68661519,0.508884907
아난티,17-Dec,25980,150455721,82979534,0.551521294
아난티,18-Dec,25980,162183239,98847730,0.609481785
아난티,19-Dec,25980,142703754,83192019,0.582970081
아리온테크놀로지,11-Dec,58220,66584608,66584608,1
