회사명,거래소코드,회계년도,산업코드,산업명
(주)금화피에스시,036190,2018/12,064203,  전문직별 공사업
(주)금화피에스시,036190,2019/12,064203,  전문직별 공사업
(주)기가레인,049080,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기가레인,049080,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기가레인,049080,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기가레인,049080,2016/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기가레인,049080,2017/12,032902,  기타 기계 및 장비 제조업
(주)기가레인,049080,2018/12,032902,  기타 기계 및 장비 제조업
(주)기가레인,049080,2019/12,032902,  기타 기계 및 장비 제조업
(주)기산텔레콤,035460,2011/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2012/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2013/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2014/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2015/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2016/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2017/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2018/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2019/12,032604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)까뮤이앤씨,013700,2011/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2012/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2013/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2014/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2015/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2016/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2017/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2018/12,064101,  종합 건설업
(주)까뮤이앤씨,013700,2019/12,064101,  종합 건설업
(주)까스텔바작,308100,2019/12,074704,  소매업; 자동차 제외
(주)나노,187790,2014/12,117201,  기타금융업
(주)나노,187790,2015/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2016/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2017/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2018/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노브릭,286750,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2011/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2012/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2013/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2014/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2015/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2016/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)나노엔텍,039860,2011/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2012/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2013/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2014/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2015/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2016/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2017/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2018/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2019/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)나무가,190510,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)나무가,190510,2016/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)나무가,190510,2017/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)나무가,190510,2018/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)나무가,190510,2019/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)나스미디어,089600,2013/12,137103,  전문 서비스업
(주)나스미디어,089600,2014/12,137103,  전문 서비스업
(주)나스미디어,089600,2015/12,137103,  전문 서비스업
(주)나스미디어,089600,2016/12,137103,  전문 서비스업
(주)나스미디어,089600,2017/12,137103,  전문 서비스업
(주)나스미디어,089600,2018/12,137103,  전문 서비스업
(주)나스미디어,089600,2019/12,137103,  전문 서비스업
(주)나이벡,138610,2011/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2012/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2013/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2014/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2015/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2016/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2017/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2018/12,032103,  의료용 물질 및 의약품 제조업
(주)나이벡,138610,2019/12,032103,  의료용 물질 및 의약품 제조업
(주)나이스디앤비,130580,2011/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2012/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2013/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2014/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2015/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2016/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2017/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2018/12,147509,  사업지원 서비스업
(주)나이스디앤비,130580,2019/12,147509,  사업지원 서비스업
(주)나이스홀딩스,034310,2011/12,147509,  사업지원 서비스업
(주)나이스홀딩스,034310,2012/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2013/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2014/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2015/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2016/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2017/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2018/12,137105,  전문 서비스업
(주)나이스홀딩스,034310,2019/12,137105,  전문 서비스업
(주)나인테크,267320,2017/12,117201,  기타금융업
(주)나인테크,267320,2018/12,117201,  기타금융업
(주)나인테크,267320,2019/12,117201,  기타금융업
(주)남선알미늄,008350,2011/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2012/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2013/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2014/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2015/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2016/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2017/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2018/12,032402,  1차 금속 제조업
(주)남선알미늄,008350,2019/12,032402,  1차 금속 제조업
(주)남성,004270,2011/12,074607,  도매 및 상품 중개업
(주)남성,004270,2012/12,074607,  도매 및 상품 중개업
(주)남성,004270,2013/12,074607,  도매 및 상품 중개업
(주)남성,004270,2014/12,074607,  도매 및 상품 중개업
(주)남성,004270,2015/12,074607,  도매 및 상품 중개업
(주)남성,004270,2016/12,074607,  도매 및 상품 중개업
(주)남성,004270,2017/12,074607,  도매 및 상품 중개업
(주)남성,004270,2018/12,074607,  도매 및 상품 중개업
(주)남성,004270,2019/12,074607,  도매 및 상품 중개업
(주)내츄럴엔도텍,168330,2013/12,137001,  연구개발업
(주)내츄럴엔도텍,168330,2014/12,137001,  연구개발업
(주)내츄럴엔도텍,168330,2015/12,137001,  연구개발업
(주)내츄럴엔도텍,168330,2016/12,137001,  연구개발업
(주)내츄럴엔도텍,168330,2017/12,137001,  연구개발업
(주)내츄럴엔도텍,168330,2018/12,137001,  연구개발업
(주)내츄럴엔도텍,168330,2019/12,137001,  연구개발업
(주)네오리진,094860,2011/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)네오리진,094860,2012/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)네오리진,094860,2013/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)네오리진,094860,2014/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)네오리진,094860,2015/12,105802,  출판업
(주)네오리진,094860,2016/12,105802,  출판업
(주)네오리진,094860,2017/12,105802,  출판업
(주)네오리진,094860,2018/12,105802,  출판업
(주)네오리진,094860,2019/12,105802,  출판업
(주)네오셈,253590,2018/12,117201,  기타금융업
(주)네오셈,253590,2019/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)네오오토,212560,2015/12,033003,  자동차 및 트레일러 제조업
(주)네오오토,212560,2016/12,033003,  자동차 및 트레일러 제조업
(주)네오오토,212560,2017/12,033003,  자동차 및 트레일러 제조업
(주)네오오토,212560,2018/12,033003,  자동차 및 트레일러 제조업
(주)네오오토,212560,2019/12,033003,  자동차 및 트레일러 제조업
(주)네오위즈,095660,2011/12,105802,  출판업
(주)네오위즈,095660,2012/12,105802,  출판업
(주)네오위즈,095660,2013/12,105802,  출판업
(주)네오위즈,095660,2014/12,105802,  출판업
(주)네오위즈,095660,2015/12,105802,  출판업
(주)네오위즈,095660,2016/12,105802,  출판업
(주)네오위즈,095660,2017/12,105802,  출판업
(주)네오위즈,095660,2018/12,105802,  출판업
(주)네오위즈,095660,2019/12,105802,  출판업
(주)네오위즈홀딩스,042420,2011/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2012/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2013/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2014/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2015/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2016/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2017/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2018/12,137105,  전문 서비스업
(주)네오위즈홀딩스,042420,2019/12,105802,  출판업
(주)네오크레마,311390,2019/12,031007,  식료품 제조업
(주)네오티스,085910,2011/12,032902,  기타 기계 및 장비 제조업
(주)네오티스,085910,2012/12,032902,  기타 기계 및 장비 제조업
(주)네오티스,085910,2013/12,032902,  기타 기계 및 장비 제조업
(주)네오티스,085910,2014/12,032902,  기타 기계 및 장비 제조업
(주)네오티스,085910,2015/12,032902,  기타 기계 및 장비 제조업
(주)네오티스,085910,2016/12,033003,  자동차 및 트레일러 제조업
(주)네오티스,085910,2017/12,033003,  자동차 및 트레일러 제조업
(주)네오티스,085910,2018/12,033003,  자동차 및 트레일러 제조업
(주)네오티스,085910,2019/12,033003,  자동차 및 트레일러 제조업
(주)네오팜,092730,2011/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2012/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2013/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2014/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2015/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2016/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오팜,092730,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)네오펙트,290660,2018/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)네오펙트,290660,2019/12,032701,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)네온테크,306620,2018/12,117201,  기타금융업
(주)네온테크,306620,2019/12,117201,  기타금융업
(주)네이블커뮤니케이션즈,153460,2012/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2013/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2014/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2015/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2016/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2017/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2018/12,105802,  출판업
(주)네이블커뮤니케이션즈,153460,2019/12,105802,  출판업
(주)네이처셀,007390,2011/12,031102,  음료 제조업
(주)네이처셀,007390,2012/12,031102,  음료 제조업
(주)네이처셀,007390,2013/12,031102,  음료 제조업
(주)네이처셀,007390,2014/12,031102,  음료 제조업
(주)네이처셀,007390,2015/12,031102,  음료 제조업
(주)네이처셀,007390,2016/12,031102,  음료 제조업
(주)네이처셀,007390,2017/12,031102,  음료 제조업
(주)네이처셀,007390,2018/12,031102,  음료 제조업
(주)네이처셀,007390,2019/12,032101,  의료용 물질 및 의약품 제조업
(주)네패스,033640,2011/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)네패스,033640,2012/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)네패스,033640,2013/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
