회사명,거래소코드,회계년도,,,
아남전자(주),8700,15-Dec,,,
아남전자(주),8700,16-Dec,,,
아남전자(주),8700,17-Dec,,,
아남전자(주),8700,18-Dec,,,
아남전자(주),8700,19-Dec,,,
아비코전자(주),36010,11-Dec,,,
아비코전자(주),36010,12-Dec,,,
아비코전자(주),36010,13-Dec,,,
아비코전자(주),36010,14-Dec,,,
아비코전자(주),36010,15-Dec,,,
아비코전자(주),36010,16-Dec,,,
아비코전자(주),36010,17-Dec,,,
아비코전자(주),36010,18-Dec,,,
아비코전자(주),36010,19-Dec,,,
아시아나항공(주),20560,11-Dec,,,
아시아나항공(주),20560,12-Dec,,,
아시아나항공(주),20560,13-Dec,,,
아시아나항공(주),20560,14-Dec,,,
아시아나항공(주),20560,15-Dec,,,
아시아나항공(주),20560,16-Dec,,,
아시아나항공(주),20560,17-Dec,,,
아시아나항공(주),20560,18-Dec,,,
아시아나항공(주),20560,19-Dec,,,
아이진(주),185490,15-Dec,,,
아이진(주),185490,16-Dec,,,
아이진(주),185490,17-Dec,,,
아이진(주),185490,18-Dec,,,
아이진(주),185490,19-Dec,,,
아이큐어(주),175250,18-Dec,,,
아이큐어(주),175250,19-Dec,,,
아이텍(주),119830,11-Dec,,,
아이텍(주),119830,12-Dec,,,
아이텍(주),119830,13-Dec,,,
아이텍(주),119830,14-Dec,,,
아이텍(주),119830,15-Dec,,,
아이텍(주),119830,16-Dec,,,
아이텍(주),119830,17-Dec,,,
아이텍(주),119830,18-Dec,,,
아이텍(주),119830,19-Dec,,,
알서포트(주),131370,11-Dec,,,
알서포트(주),131370,12-Dec,,,
알서포트(주),131370,13-Dec,,,
알서포트(주),131370,14-Dec,,,
알서포트(주),131370,15-Dec,,,
알서포트(주),131370,16-Dec,,,
알서포트(주),131370,17-Dec,,,
알서포트(주),131370,18-Dec,,,
알서포트(주),131370,19-Dec,,,
알에프에이치아이씨(주),218410,15-Dec,,,
알에프에이치아이씨(주),218410,16-Dec,,,
알에프에이치아이씨(주),218410,17-Dec,,,
알에프에이치아이씨(주),218410,18-Dec,,,
알에프에이치아이씨(주),218410,19-Dec,,,
애니젠(주),196300,16-Dec,,,
애니젠(주),196300,17-Dec,,,
애니젠(주),196300,18-Dec,,,
애니젠(주),196300,19-Dec,,,
에스넷시스템(주),38680,11-Dec,,,
에스넷시스템(주),38680,12-Dec,,,
에스넷시스템(주),38680,13-Dec,,,
에스넷시스템(주),38680,14-Dec,,,
에스넷시스템(주),38680,15-Dec,,,
에스넷시스템(주),38680,16-Dec,,,
에스넷시스템(주),38680,17-Dec,,,
에스넷시스템(주),38680,18-Dec,,,
에스넷시스템(주),38680,19-Dec,,,
에스디엔(주),99220,11-Dec,,,
에스디엔(주),99220,12-Dec,,,
에스디엔(주),99220,13-Dec,,,
에스디엔(주),99220,14-Dec,,,
에스디엔(주),99220,15-Dec,,,
에스디엔(주),99220,16-Dec,,,
에스디엔(주),99220,17-Dec,,,
에스디엔(주),99220,18-Dec,,,
에스디엔(주),99220,19-Dec,,,
에스맥(주),97780,11-Dec,,,
에스맥(주),97780,12-Dec,,,
에스맥(주),97780,13-Dec,,,
에스맥(주),97780,14-Dec,,,
에스맥(주),97780,15-Dec,,,
에스맥(주),97780,16-Dec,,,
에스맥(주),97780,17-Dec,,,
에스맥(주),97780,18-Dec,,,
에스맥(주),97780,19-Dec,,,
에스비더블유생명과학(주),151910,12-Dec,,,
에스비더블유생명과학(주),151910,13-Dec,,,
에스비더블유생명과학(주),151910,14-Dec,,,
에스비더블유생명과학(주),151910,15-Dec,,,
에스비더블유생명과학(주),151910,16-Dec,,,
에스비더블유생명과학(주),151910,17-Dec,,,
에스비더블유생명과학(주),151910,18-Dec,,,
에스비더블유생명과학(주),151910,19-Dec,,,
에스엔유프리시젼(주),80000,11-Dec,,,
에스엔유프리시젼(주),80000,12-Dec,,,
에스엔유프리시젼(주),80000,13-Dec,,,
에스엔유프리시젼(주),80000,14-Dec,,,
에스엔유프리시젼(주),80000,15-Dec,,,
에스엔유프리시젼(주),80000,16-Dec,,,
에스엔유프리시젼(주),80000,17-Dec,,,
에스엔유프리시젼(주),80000,18-Dec,,,
에스엔유프리시젼(주),80000,19-Dec,,,
에스엔케이폴리텍(주),91340,11-Dec,,,
에스엔케이폴리텍(주),91340,12-Dec,,,
에스엔케이폴리텍(주),91340,13-Dec,,,
에스엔케이폴리텍(주),91340,14-Dec,,,
에스엔케이폴리텍(주),91340,15-Dec,,,
에스엔케이폴리텍(주),91340,16-Dec,,,
에스엔케이폴리텍(주),91340,17-Dec,,,
에스엔케이폴리텍(주),91340,18-Dec,,,
에스엔케이폴리텍(주),91340,19-Dec,,,
에스지씨에너지(주),5090,11-Dec,,,
에스지씨에너지(주),5090,12-Dec,,,
에스지씨에너지(주),5090,13-Dec,,,
에스지씨에너지(주),5090,14-Dec,,,
에스지씨에너지(주),5090,15-Dec,,,
에스지씨에너지(주),5090,16-Dec,,,
에스지씨에너지(주),5090,17-Dec,,,
에스지씨에너지(주),5090,18-Dec,,,
에스지씨에너지(주),5090,19-Dec,,,
에스지에이(주),49470,11-Dec,,,
에스지에이(주),49470,12-Dec,,,
에스지에이(주),49470,13-Dec,,,
에스지에이(주),49470,14-Dec,,,
에스지에이(주),49470,15-Dec,,,
에스지에이(주),49470,16-Dec,,,
에스지에이(주),49470,17-Dec,,,
에스지에이(주),49470,18-Dec,,,
에스지에이(주),49470,19-Dec,,,
에스지에이솔루션즈(주),184230,14-Jun,,,
에스지에이솔루션즈(주),184230,15-Jun,,,
에스지에이솔루션즈(주),184230,16-Dec,,,
에스지에이솔루션즈(주),184230,17-Dec,,,
에스지에이솔루션즈(주),184230,18-Dec,,,
에스지에이솔루션즈(주),184230,19-Dec,,,
에스트래픽(주),234300,17-Dec,,,
에스트래픽(주),234300,18-Dec,,,
에스트래픽(주),234300,19-Dec,,,
에쓰씨엔지니어링(주),23960,11-Dec,,,
에쓰씨엔지니어링(주),23960,12-Dec,,,
에쓰씨엔지니어링(주),23960,13-Dec,,,
에쓰씨엔지니어링(주),23960,14-Dec,,,
에쓰씨엔지니어링(주),23960,15-Dec,,,
에쓰씨엔지니어링(주),23960,16-Dec,,,
에쓰씨엔지니어링(주),23960,17-Dec,,,
에쓰씨엔지니어링(주),23960,18-Dec,,,
에쓰씨엔지니어링(주),23960,19-Dec,,,
에이비엘바이오(주),298380,18-Dec,,,
에이비엘바이오(주),298380,19-Dec,,,
에이치에스디엔진(주),82740,11-Dec,,,
에이치에스디엔진(주),82740,12-Dec,,,
에이치에스디엔진(주),82740,13-Dec,,,
에이치에스디엔진(주),82740,14-Dec,,,
에이치에스디엔진(주),82740,15-Dec,,,
에이치에스디엔진(주),82740,16-Dec,,,
에이치에스디엔진(주),82740,17-Dec,,,
에이치에스디엔진(주),82740,18-Dec,,,
에이치에스디엔진(주),82740,19-Dec,,,
에이치엘비(주),28300,11-Dec,,,
에이치엘비(주),28300,12-Dec,,,
에이치엘비(주),28300,13-Dec,,,
에이치엘비(주),28300,14-Dec,,,
에이치엘비(주),28300,15-Dec,,,
에이치엘비(주),28300,16-Dec,,,
에이치엘비(주),28300,17-Dec,,,
에이치엘비(주),28300,18-Dec,,,
에이치엘비(주),28300,19-Dec,,,
에이치엘비글로벌(주),3580,11-Dec,,,
에이치엘비글로벌(주),3580,12-Dec,,,
에이치엘비글로벌(주),3580,13-Dec,,,
에이치엘비글로벌(주),3580,14-Dec,,,
에이치엘비글로벌(주),3580,15-Dec,,,
에이치엘비글로벌(주),3580,16-Dec,,,
에이치엘비글로벌(주),3580,17-Dec,,,
에이치엘비글로벌(주),3580,18-Dec,,,
에이치엘비글로벌(주),3580,19-Dec,,,
에이치엘비생명과학(주),67630,11-Dec,,,
에이치엘비생명과학(주),67630,12-Dec,,,
에이치엘비생명과학(주),67630,13-Dec,,,
에이치엘비생명과학(주),67630,14-Dec,,,
에이치엘비생명과학(주),67630,15-Dec,,,
에이치엘비생명과학(주),67630,16-Dec,,,
에이치엘비생명과학(주),67630,17-Dec,,,
에이치엘비생명과학(주),67630,18-Dec,,,
에이치엘비생명과학(주),67630,19-Dec,,,
에이치엘비제약(주),47920,15-Dec,,,
에이치엘비제약(주),47920,16-Dec,,,
에이치엘비제약(주),47920,17-Dec,,,
에이치엘비제약(주),47920,18-Dec,,,
에이치엘비제약(주),47920,19-Dec,,,
에이치엘비테라퓨틱스(주),115450,11-Dec,,,
에이치엘비테라퓨틱스(주),115450,12-Dec,,,
에이치엘비테라퓨틱스(주),115450,13-Dec,,,
에이치엘비테라퓨틱스(주),115450,14-Dec,,,
에이치엘비테라퓨틱스(주),115450,15-Dec,,,
에이치엘비테라퓨틱스(주),115450,16-Dec,,,
에이치엘비테라퓨틱스(주),115450,17-Dec,,,
에이치엘비테라퓨틱스(주),115450,18-Dec,,,
에이치엘비테라퓨틱스(주),115450,19-Dec,,,
에이치엠엠(주),11200,11-Dec,,,
에이치엠엠(주),11200,12-Dec,,,
에이치엠엠(주),11200,13-Dec,,,
에이치엠엠(주),11200,14-Dec,,,
에이치엠엠(주),11200,15-Dec,,,
에이치엠엠(주),11200,16-Dec,,,
에이치엠엠(주),11200,17-Dec,,,
에이치엠엠(주),11200,18-Dec,,,
에이치엠엠(주),11200,19-Dec,,,
에이테크솔루션(주),71670,11-Dec,,,
에이테크솔루션(주),71670,12-Dec,,,
에이테크솔루션(주),71670,13-Dec,,,
에이테크솔루션(주),71670,14-Dec,,,
에이테크솔루션(주),71670,15-Dec,,,
에이테크솔루션(주),71670,16-Dec,,,
에이테크솔루션(주),71670,17-Dec,,,
에이테크솔루션(주),71670,18-Dec,,,
에이테크솔루션(주),71670,19-Dec,,,
에이프로젠제약(주),3060,11-Dec,,,
에이프로젠제약(주),3060,12-Dec,,,
에이프로젠제약(주),3060,13-Dec,,,
에이프로젠제약(주),3060,14-Dec,,,
에이프로젠제약(주),3060,15-Dec,,,
에이프로젠제약(주),3060,16-Dec,,,
에이프로젠제약(주),3060,17-Dec,,,
에이프로젠제약(주),3060,18-Dec,,,
에이프로젠제약(주),3060,19-Dec,,,
에이피에스홀딩스(주),54620,11-Dec,,,
에이피에스홀딩스(주),54620,12-Dec,,,
에이피에스홀딩스(주),54620,13-Dec,,,
에이피에스홀딩스(주),54620,14-Dec,,,
에이피에스홀딩스(주),54620,15-Dec,,,
에이피에스홀딩스(주),54620,16-Dec,,,
에이피에스홀딩스(주),54620,17-Dec,,,
에이피에스홀딩스(주),54620,18-Dec,,,
에이피에스홀딩스(주),54620,19-Dec,,,
에코바이오홀딩스(주),38870,11-Dec,,,
에코바이오홀딩스(주),38870,12-Dec,,,
에코바이오홀딩스(주),38870,13-Dec,,,
에코바이오홀딩스(주),38870,14-Dec,,,
에코바이오홀딩스(주),38870,15-Dec,,,
에코바이오홀딩스(주),38870,16-Dec,,,
에코바이오홀딩스(주),38870,17-Dec,,,
에코바이오홀딩스(주),38870,18-Dec,,,
에코바이오홀딩스(주),38870,19-Dec,,,
에코플라스틱(주),38110,11-Dec,,,
에코플라스틱(주),38110,12-Dec,,,
에코플라스틱(주),38110,13-Dec,,,
에코플라스틱(주),38110,14-Dec,,,
에코플라스틱(주),38110,15-Dec,,,
에코플라스틱(주),38110,16-Dec,,,
에코플라스틱(주),38110,17-Dec,,,
에코플라스틱(주),38110,18-Dec,,,
에코플라스틱(주),38110,19-Dec,,,
엑스큐어(주),70300,11-Dec,,,
엑스큐어(주),70300,12-Dec,,,
엑스큐어(주),70300,13-Dec,,,
엑스큐어(주),70300,14-Dec,,,
엑스큐어(주),70300,15-Dec,,,
엑스큐어(주),70300,16-Dec,,,
엑스큐어(주),70300,17-Dec,,,
엑스큐어(주),70300,18-Dec,,,
엑스큐어(주),70300,19-Dec,,,
엔시트론(주),101400,11-Dec,,,
엔시트론(주),101400,12-Dec,,,
엔시트론(주),101400,13-Dec,,,
엔시트론(주),101400,14-Dec,,,
엔시트론(주),101400,15-Dec,,,
엔시트론(주),101400,16-Dec,,,
엔시트론(주),101400,17-Dec,,,
엔시트론(주),101400,18-Dec,,,
엔시트론(주),101400,19-Dec,,,
엘브이엠씨홀딩스(주),900140,11-Dec,,,
엘브이엠씨홀딩스(주),900140,12-Dec,,,
엘브이엠씨홀딩스(주),900140,13-Dec,,,
엘브이엠씨홀딩스(주),900140,14-Dec,,,
엘브이엠씨홀딩스(주),900140,15-Dec,,,
엘브이엠씨홀딩스(주),900140,16-Dec,,,
엘브이엠씨홀딩스(주),900140,17-Dec,,,
엘브이엠씨홀딩스(주),900140,18-Dec,,,
엘브이엠씨홀딩스(주),900140,19-Dec,,,
엘비세미콘(주),61970,11-Dec,,,
엘비세미콘(주),61970,12-Dec,,,
엘비세미콘(주),61970,13-Dec,,,
엘비세미콘(주),61970,14-Dec,,,
엘비세미콘(주),61970,15-Dec,,,
엘비세미콘(주),61970,16-Dec,,,
엘비세미콘(주),61970,17-Dec,,,
엘비세미콘(주),61970,18-Dec,,,
엘비세미콘(주),61970,19-Dec,,,
엘지전자(주),66570,11-Dec,,,
엘지전자(주),66570,12-Dec,,,
엘지전자(주),66570,13-Dec,,,
엘지전자(주),66570,14-Dec,,,
엘지전자(주),66570,15-Dec,,,
엘지전자(주),66570,16-Dec,,,
엘지전자(주),66570,17-Dec,,,
엘지전자(주),66570,18-Dec,,,
엘지전자(주),66570,19-Dec,,,
영신금속공업(주),7530,11-Dec,,,
영신금속공업(주),7530,12-Dec,,,
영신금속공업(주),7530,13-Dec,,,
영신금속공업(주),7530,14-Dec,,,
영신금속공업(주),7530,15-Dec,,,
영신금속공업(주),7530,16-Dec,,,
영신금속공업(주),7530,17-Dec,,,
영신금속공업(주),7530,18-Dec,,,
영신금속공업(주),7530,19-Dec,,,
영풍정밀(주),36560,11-Dec,,,
영풍정밀(주),36560,12-Dec,,,
영풍정밀(주),36560,13-Dec,,,
영풍정밀(주),36560,14-Dec,,,
영풍정밀(주),36560,15-Dec,,,
영풍정밀(주),36560,16-Dec,,,
영풍정밀(주),36560,17-Dec,,,
영풍정밀(주),36560,18-Dec,,,
영풍정밀(주),36560,19-Dec,,,
영화금속(주),12280,11-Dec,,,
영화금속(주),12280,12-Dec,,,
영화금속(주),12280,13-Dec,,,
영화금속(주),12280,14-Dec,,,
영화금속(주),12280,15-Dec,,,
영화금속(주),12280,16-Dec,,,
영화금속(주),12280,17-Dec,,,
영화금속(주),12280,18-Dec,,,
영화금속(주),12280,19-Dec,,,
예스이십사(주),53280,11-Dec,,,
예스이십사(주),53280,12-Dec,,,
예스이십사(주),53280,13-Dec,,,
예스이십사(주),53280,14-Dec,,,
예스이십사(주),53280,15-Dec,,,
예스이십사(주),53280,16-Dec,,,
예스이십사(주),53280,17-Dec,,,
예스이십사(주),53280,18-Dec,,,
예스이십사(주),53280,19-Dec,,,
오상자이엘(주),53980,11-Dec,,,
오상자이엘(주),53980,12-Dec,,,
오상자이엘(주),53980,13-Dec,,,
오상자이엘(주),53980,14-Dec,,,
오상자이엘(주),53980,15-Dec,,,
오상자이엘(주),53980,16-Dec,,,
오상자이엘(주),53980,17-Dec,,,
오상자이엘(주),53980,18-Dec,,,
오상자이엘(주),53980,19-Dec,,,
올릭스(주),226950,18-Dec,,,
올릭스(주),226950,19-Dec,,,
옴니시스템(주),57540,11-Dec,,,
옴니시스템(주),57540,12-Dec,,,
옴니시스템(주),57540,13-Dec,,,
옴니시스템(주),57540,14-Dec,,,
옴니시스템(주),57540,15-Dec,,,
옴니시스템(주),57540,16-Dec,,,
옴니시스템(주),57540,17-Dec,,,
옴니시스템(주),57540,18-Dec,,,
옴니시스템(주),57540,19-Dec,,,
우리바이오(주),82850,11-Dec,,,
우리바이오(주),82850,12-Dec,,,
우리바이오(주),82850,13-Dec,,,
우리바이오(주),82850,14-Dec,,,
우리바이오(주),82850,15-Dec,,,
우리바이오(주),82850,16-Dec,,,
우리바이오(주),82850,17-Dec,,,
우리바이오(주),82850,18-Dec,,,
우리바이오(주),82850,19-Dec,,,
우리엔터프라이즈(주),37400,11-Dec,,,
우리엔터프라이즈(주),37400,12-Dec,,,
우리엔터프라이즈(주),37400,13-Dec,,,
우리엔터프라이즈(주),37400,14-Dec,,,
우리엔터프라이즈(주),37400,15-Dec,,,
우리엔터프라이즈(주),37400,16-Dec,,,
우리엔터프라이즈(주),37400,17-Dec,,,
우리엔터프라이즈(주),37400,18-Dec,,,
우리엔터프라이즈(주),37400,19-Dec,,,
우리이앤엘(주),153490,13-Dec,,,
우리이앤엘(주),153490,14-Dec,,,
우리이앤엘(주),153490,15-Dec,,,
우리이앤엘(주),153490,16-Dec,,,
우리이앤엘(주),153490,17-Dec,,,
우리이앤엘(주),153490,18-Dec,,,
우리이앤엘(주),153490,19-Dec,,,
우진비앤지(주),18620,11-Dec,,,
우진비앤지(주),18620,12-Dec,,,
우진비앤지(주),18620,13-Dec,,,
우진비앤지(주),18620,14-Dec,,,
우진비앤지(주),18620,15-Dec,,,
우진비앤지(주),18620,16-Dec,,,
우진비앤지(주),18620,17-Dec,,,
우진비앤지(주),18620,18-Dec,,,
우진비앤지(주),18620,19-Dec,,,
원풍물산(주),8290,11-Dec,,,
원풍물산(주),8290,12-Dec,,,
원풍물산(주),8290,13-Dec,,,
원풍물산(주),8290,14-Dec,,,
원풍물산(주),8290,15-Dec,,,
원풍물산(주),8290,16-Dec,,,
원풍물산(주),8290,17-Dec,,,
원풍물산(주),8290,18-Dec,,,
원풍물산(주),8290,19-Dec,,,
웰바이오텍(주),10600,11-Dec,,,
웰바이오텍(주),10600,12-Dec,,,
웰바이오텍(주),10600,13-Dec,,,
웰바이오텍(주),10600,14-Dec,,,
웰바이오텍(주),10600,15-Dec,,,
웰바이오텍(주),10600,16-Dec,,,
웰바이오텍(주),10600,17-Dec,,,
웰바이오텍(주),10600,18-Dec,,,
웰바이오텍(주),10600,19-Dec,,,
위즈코프(주),38620,11-Dec,,,
위즈코프(주),38620,12-Dec,,,
위즈코프(주),38620,13-Dec,,,
위즈코프(주),38620,14-Dec,,,
위즈코프(주),38620,15-Dec,,,
위즈코프(주),38620,16-Dec,,,
위즈코프(주),38620,17-Dec,,,
위즈코프(주),38620,18-Dec,,,
위즈코프(주),38620,19-Dec,,,
유네코(주),64510,18-Dec,,,
유네코(주),64510,19-Dec,,,
유니슨(주),18000,11-Dec,,,
유니슨(주),18000,12-Dec,,,
유니슨(주),18000,13-Dec,,,
유니슨(주),18000,14-Dec,,,
유니슨(주),18000,15-Dec,,,
유니슨(주),18000,16-Dec,,,
유니슨(주),18000,17-Dec,,,
유니슨(주),18000,18-Dec,,,
유니슨(주),18000,19-Dec,,,
유비벨록스(주),89850,11-Dec,,,
유비벨록스(주),89850,12-Dec,,,
유비벨록스(주),89850,13-Dec,,,
유비벨록스(주),89850,14-Dec,,,
유비벨록스(주),89850,15-Dec,,,
유비벨록스(주),89850,16-Dec,,,
유비벨록스(주),89850,17-Dec,,,
유비벨록스(주),89850,18-Dec,,,
유비벨록스(주),89850,19-Dec,,,
유엔젤(주),72130,11-Dec,,,
유엔젤(주),72130,12-Dec,,,
유엔젤(주),72130,13-Dec,,,
유엔젤(주),72130,14-Dec,,,
유엔젤(주),72130,15-Dec,,,
유엔젤(주),72130,16-Dec,,,
유엔젤(주),72130,17-Dec,,,
유엔젤(주),72130,18-Dec,,,
유엔젤(주),72130,19-Dec,,,
유진기업(주),23410,11-Dec,,,
유진기업(주),23410,12-Dec,,,
유진기업(주),23410,13-Dec,,,
유진기업(주),23410,14-Dec,,,
유진기업(주),23410,15-Dec,,,
유진기업(주),23410,16-Dec,,,
유진기업(주),23410,17-Dec,,,
유진기업(주),23410,18-Dec,,,
유진기업(주),23410,19-Dec,,,
이구산업(주),25820,11-Dec,,,
이구산업(주),25820,12-Dec,,,
이구산업(주),25820,13-Dec,,,
이구산업(주),25820,14-Dec,,,
이구산업(주),25820,15-Dec,,,
이구산업(주),25820,16-Dec,,,
이구산업(주),25820,17-Dec,,,
이구산업(주),25820,18-Dec,,,
이구산업(주),25820,19-Dec,,,
이노시스(주),56090,15-Dec,,,
이노시스(주),56090,16-Dec,,,
이노시스(주),56090,17-Dec,,,
이노시스(주),56090,18-Dec,,,
이노시스(주),56090,19-Dec,,,
이엠코리아(주),95190,11-Dec,,,
이엠코리아(주),95190,12-Dec,,,
이엠코리아(주),95190,13-Dec,,,
이엠코리아(주),95190,14-Dec,,,
이엠코리아(주),95190,15-Dec,,,
이엠코리아(주),95190,16-Dec,,,
이엠코리아(주),95190,17-Dec,,,
이엠코리아(주),95190,18-Dec,,,
이엠코리아(주),95190,19-Dec,,,
이원다이애그노믹스(주),245620,18-Dec,,,
이원다이애그노믹스(주),245620,19-Dec,,,
이원컴포텍(주),88290,11-Dec,,,
이원컴포텍(주),88290,12-Dec,,,
이원컴포텍(주),88290,13-Dec,,,
이원컴포텍(주),88290,14-Dec,,,
이원컴포텍(주),88290,15-Dec,,,
이원컴포텍(주),88290,16-Dec,,,
이원컴포텍(주),88290,17-Dec,,,
이원컴포텍(주),88290,18-Dec,,,
이원컴포텍(주),88290,19-Dec,,,
이트론(주),96040,11-Dec,,,
이트론(주),96040,12-Dec,,,
이트론(주),96040,13-Dec,,,
이트론(주),96040,14-Dec,,,
이트론(주),96040,15-Dec,,,
이트론(주),96040,16-Dec,,,
이트론(주),96040,17-Dec,,,
이트론(주),96040,18-Dec,,,
이트론(주),96040,19-Dec,,,
이화산업(주),760,11-Mar,,,
이화산업(주),760,12-Mar,,,
이화산업(주),760,13-Mar,,,
이화산업(주),760,14-Mar,,,
이화산업(주),760,15-Mar,,,
이화산업(주),760,16-Mar,,,
이화산업(주),760,17-Dec,,,
이화산업(주),760,18-Dec,,,
이화산업(주),760,19-Dec,,,
이화전기공업(주),24810,11-Dec,,,
이화전기공업(주),24810,12-Dec,,,
이화전기공업(주),24810,13-Dec,,,
이화전기공업(주),24810,14-Dec,,,
이화전기공업(주),24810,15-Dec,,,
이화전기공업(주),24810,16-Dec,,,
이화전기공업(주),24810,17-Dec,,,
이화전기공업(주),24810,18-Dec,,,
이화전기공업(주),24810,19-Dec,,,
인베니아(주),79950,11-Dec,,,
인베니아(주),79950,12-Dec,,,
인베니아(주),79950,13-Dec,,,
인베니아(주),79950,14-Dec,,,
인베니아(주),79950,15-Dec,,,
인베니아(주),79950,16-Dec,,,
인베니아(주),79950,17-Dec,,,
인베니아(주),79950,18-Dec,,,
인베니아(주),79950,19-Dec,,,
인선이엔티(주),60150,11-Dec,,,
인선이엔티(주),60150,12-Dec,,,
인선이엔티(주),60150,13-Dec,,,
인선이엔티(주),60150,14-Dec,,,
인선이엔티(주),60150,15-Dec,,,
인선이엔티(주),60150,16-Dec,,,
인선이엔티(주),60150,17-Dec,,,
인선이엔티(주),60150,18-Dec,,,
인선이엔티(주),60150,19-Dec,,,
인화정공(주),101930,11-Dec,,,
인화정공(주),101930,12-Dec,,,
인화정공(주),101930,13-Dec,,,
인화정공(주),101930,14-Dec,,,
인화정공(주),101930,15-Dec,,,
인화정공(주),101930,16-Dec,,,
인화정공(주),101930,17-Dec,,,
인화정공(주),101930,18-Dec,,,
인화정공(주),101930,19-Dec,,,
일동홀딩스(주),230,11-Dec,,,
일동홀딩스(주),230,12-Dec,,,
일동홀딩스(주),230,13-Dec,,,
일동홀딩스(주),230,14-Dec,,,
일동홀딩스(주),230,15-Dec,,,
일동홀딩스(주),230,16-Dec,,,
일동홀딩스(주),230,17-Dec,,,
일동홀딩스(주),230,18-Dec,,,
일동홀딩스(주),230,19-Dec,,,
일양약품(주),7570,11-Mar,,,
일양약품(주),7570,12-Mar,,,
일양약품(주),7570,13-Mar,,,
일양약품(주),7570,14-Mar,,,
일양약품(주),7570,15-Mar,,,
일양약품(주),7570,16-Dec,,,
일양약품(주),7570,17-Dec,,,
일양약품(주),7570,18-Dec,,,
일양약품(주),7570,19-Dec,,,
일정실업(주),8500,11-Dec,,,
일정실업(주),8500,12-Dec,,,
일정실업(주),8500,13-Dec,,,
일정실업(주),8500,14-Dec,,,
일정실업(주),8500,15-Dec,,,
일정실업(주),8500,16-Dec,,,
일정실업(주),8500,17-Dec,,,
일정실업(주),8500,18-Dec,,,
일정실업(주),8500,19-Dec,,,
일진디스플레이(주),20760,11-Dec,,,
일진디스플레이(주),20760,12-Dec,,,
일진디스플레이(주),20760,13-Dec,,,
일진디스플레이(주),20760,14-Dec,,,
일진디스플레이(주),20760,15-Dec,,,
일진디스플레이(주),20760,16-Dec,,,
일진디스플레이(주),20760,17-Dec,,,
일진디스플레이(주),20760,18-Dec,,,
일진디스플레이(주),20760,19-Dec,,,
일진머티리얼즈(주),20150,11-Dec,,,
일진머티리얼즈(주),20150,12-Dec,,,
일진머티리얼즈(주),20150,13-Dec,,,
일진머티리얼즈(주),20150,14-Dec,,,
일진머티리얼즈(주),20150,15-Dec,,,
일진머티리얼즈(주),20150,16-Dec,,,
일진머티리얼즈(주),20150,17-Dec,,,
일진머티리얼즈(주),20150,18-Dec,,,
일진머티리얼즈(주),20150,19-Dec,,,
일진전기(주),103590,11-Dec,,,
일진전기(주),103590,12-Dec,,,
일진전기(주),103590,13-Dec,,,
일진전기(주),103590,14-Dec,,,
일진전기(주),103590,15-Dec,,,
일진전기(주),103590,16-Dec,,,
일진전기(주),103590,17-Dec,,,
일진전기(주),103590,18-Dec,,,
일진전기(주),103590,19-Dec,,,
일진홀딩스(주),15860,11-Dec,,,
일진홀딩스(주),15860,12-Dec,,,
일진홀딩스(주),15860,13-Dec,,,
일진홀딩스(주),15860,14-Dec,,,
일진홀딩스(주),15860,15-Dec,,,
일진홀딩스(주),15860,16-Dec,,,
일진홀딩스(주),15860,17-Dec,,,
일진홀딩스(주),15860,18-Dec,,,
일진홀딩스(주),15860,19-Dec,,,
잉글우드랩(주),950140,16-Dec,,,
잉글우드랩(주),950140,17-Dec,,,
잉글우드랩(주),950140,18-Dec,,,
잉글우드랩(주),950140,19-Dec,,,
자이글(주),234920,16-Dec,,,
자이글(주),234920,17-Dec,,,
자이글(주),234920,18-Dec,,,
자이글(주),234920,19-Dec,,,
자화전자(주),33240,11-Dec,,,
자화전자(주),33240,12-Dec,,,
자화전자(주),33240,13-Dec,,,
자화전자(주),33240,14-Dec,,,
자화전자(주),33240,15-Dec,,,
자화전자(주),33240,16-Dec,,,
자화전자(주),33240,17-Dec,,,
자화전자(주),33240,18-Dec,,,
자화전자(주),33240,19-Dec,,,
재영솔루텍(주),49630,11-Dec,,,
재영솔루텍(주),49630,12-Dec,,,
재영솔루텍(주),49630,13-Dec,,,
재영솔루텍(주),49630,14-Dec,,,
재영솔루텍(주),49630,15-Dec,,,
재영솔루텍(주),49630,16-Dec,,,
재영솔루텍(주),49630,17-Dec,,,
재영솔루텍(주),49630,18-Dec,,,
재영솔루텍(주),49630,19-Dec,,,
전방(주),950,11-Dec,,,
전방(주),950,12-Dec,,,
전방(주),950,13-Dec,,,
전방(주),950,14-Dec,,,
전방(주),950,15-Dec,,,
전방(주),950,16-Dec,,,
전방(주),950,17-Dec,,,
전방(주),950,18-Dec,,,
전방(주),950,19-Dec,,,
전진바이오팜(주),110020,18-Dec,,,
전진바이오팜(주),110020,19-Dec,,,
제너셈(주),217190,15-Dec,,,
제너셈(주),217190,16-Dec,,,
제너셈(주),217190,17-Dec,,,
제너셈(주),217190,18-Dec,,,
제너셈(주),217190,19-Dec,,,
제룡전기(주),33100,11-Dec,,,
제룡전기(주),33100,12-Dec,,,
제룡전기(주),33100,13-Dec,,,
제룡전기(주),33100,14-Dec,,,
제룡전기(주),33100,15-Dec,,,
제룡전기(주),33100,16-Dec,,,
제룡전기(주),33100,17-Dec,,,
제룡전기(주),33100,18-Dec,,,
제룡전기(주),33100,19-Dec,,,
