회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율.1,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)헬릭스미스,84990,11-Dec,-3.14,-64.47,-72.16,-88.59,,-55.01,-191.04,80.95,-265.82,-19.74,-4.71,-80.24,-15.59,0.07,1.58,2.11,3.61,3111.44,0.07,0.28,0.19,2871.55,2781.98,120.77,20.8,14.69,-23.29,-63.36,-27.3,82.78,17.74,27.29,28.17,64172.49,0,1.18,17.22,82.78,3.12,3.23,27.18,16274.19,30305.6,1055011.28,0,-706.29,-0.11,-3.79,-1.72,-8.06,11.64,4792517,443024,  자연과학 및 공학 연구개발업
(주)현대미포조선,10620,11-Dec,689.51,939.38,200.42,939.33,133.86,644.31,939.54,14.04,4.38,5.46,4.34,8.17,2.33,1.2,15.54,27.79,5.31,15.3,1.2,0.96,1.04,105.61,98.38,14.4,129.55,21.38,-0.49,-0.46,-1.28,43.56,49.09,49.21,52.83,57.34,97.93,114.82,56.44,43.56,6.85,128.79,2.81,242057.8,112723.87,2144303.55,0,26.79,0.03,0.58,0.05,1.16,0.13,0,5368831,  선박 및 보트 건조업
(주)협진,138360,13-Dec,295.1,-100,-100,-100,-100,-100,-86.64,38.86,27.05,13.58,11.9,27.2,11.83,,,,,,,,,1271.93,793.48,401.25,7.13,0.65,93.02,15.9,952.61,93.35,0.7,46.15,73.97,177.4,0,6.23,6.65,93.35,37.62,40.83,68.16,160897.34,45840.06,771297.32,0,86.85,0.18,3.05,0.47,0,0,0,0,  기타 화학제품 제조업
(주)형지아이앤씨,11080,11-Dec,-10.34,-100,-100,-100,-100,-100,,57.28,-10.04,-22.92,-11.21,-8.79,-12.8,2.28,0.9,9.33,6.53,7.37,2.28,2.89,,177.77,39.96,0.51,94.41,18.7,-6.3,-2.29,-16.36,51.44,36.36,17.56,78.1,101.21,91.47,85.41,48.56,51.44,77.52,177.21,34.17,95840.49,7420.24,460965.81,0.01,5.05,0.01,0.65,0.01,-0.97,0,0,0,  봉제의복 제조업
(주)형지엘리트,93240,11-Jun,6.49,15.47,254.75,15.25,-36.26,72.71,,27.05,4.46,10.75,7.55,6.33,5.32,2.27,3.58,3.52,5.88,6.23,2.27,2.85,,203.29,125.89,28.56,88.26,17.48,9.7,3.82,26.01,53.12,32.91,46.77,75.52,143.02,51.16,69.94,46.88,53.12,38.07,74.93,38.37,164331.32,10134.85,782763.69,0,67.9,0.14,11.01,0.12,9.3,1.1,0,946123,  봉제의복 제조업
(주)혜인,3010,11-Dec,1.78,65.11,1268.46,6.45,22.55,76.18,,18.5,1.03,3.61,2.28,2.32,1.01,1.75,3.11,4.73,2.23,15.61,1.75,2.31,1.97,142.99,64,7.3,78.6,23.66,3.28,1.47,6.09,55.99,42.25,23.5,52.49,281.66,0,65.56,44.01,55.99,55.24,183.73,15.78,252343.43,24036.81,611731.15,0,23.6,0.1,2.48,0.1,14.39,0,,0,  기계장비 및 관련 물품 도매업
(주)홈센타홀딩스,60560,11-Dec,5.93,-96.76,-93.15,-96.83,-98.18,-91.03,-98.96,10.4,1.89,2.62,2.8,3.15,1.68,1.21,7.35,4.85,2.07,7.39,1.21,3.34,2.07,234.79,168.2,16.09,38.5,2.67,3.88,1.32,40.38,72.2,3.7,34.13,47.65,138.69,98.9,28.11,27.8,72.2,28.36,49.4,27.36,388900.86,25083.65,984877.35,0,31.36,0.12,4.86,0.15,-19.44,0,,0,  기타 전문 도매업
(주)홈캐스트,64240,11-Dec,11,-69.41,-86.12,-4.85,139.71,-54.18,,21.99,5.1,13.09,12,7.37,8.3,2.78,9.68,5.66,6.98,13.08,2.78,4.18,2.45,206.6,173.98,74.59,54.36,12.75,34.63,7.49,95.65,64.78,19.68,58.95,70,261.5,99.03,52.3,35.22,64.78,15.79,30.6,36.12,229444.15,0,996193,0,83.02,0.19,,0.12,3.06,2.7,435661,4356856,  영상 및 음향기기 제조업
(주)화승인더스트리,6060,11-Dec,1.48,-51.32,-59.66,-44.32,-62.84,-62.23,-88.38,10.24,1.26,5.16,3.49,2.7,1.63,4.31,7.19,7.8,3.78,10.12,4.31,1.85,2.33,87.36,61.03,13.19,243.32,51.67,2.41,1.35,3.31,29.13,177.41,39.57,56.63,131.77,95.91,222.57,70.87,29.13,30.13,0,-8.2,416189.01,425223.03,1312665.37,0,84.5,0.27,0.83,0.21,1.4,0,0,0,  플라스틱제품 제조업
(주)화신,10690,11-Dec,18.3602195,-26.72,-39.56,-5.41,-40.3,38.5,61.24,9.08,2.55,10.77,9.07,5.02,4.6,4.28,12.44,5.85,6.08,5.45,4.28,3.13,2.74,139.44,109.61,32.01,144.45,17.23,15.94,5.61,54.68,40.91,42.12,51.24,65.18,89.09,48.5,114.26,59.09,40.91,21.39,75.64,18.43,286649.67,256139.24,1156111.27,0,77.16,0.19,0.86,0.11,11.3,0,0,0,  자동차 신품 부품 제조업
(주)화인베스틸,133820,14-Dec,4.821900383,88.8,169.41,76.02,702.05,30.22,0,14.06,7.1,22.45,11.13,9.86,8.01,,,,,,,,,99.87,23.47,0.06,141.3,45.69,-1.39,-0.8,-1.79,41.44,110.25,11.79,50.19,85.08,82.24,121.27,58.56,41.44,76.5,0,-0.07,558862.45,410921.21,1167489.87,0,40.08,0.19,0.55,0.19,0,0.17,0,450456,  1차 철강 제조업
