회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결)
(주)갤럭시아에스엠,11420,Dec-16,0,0.94,60.02,64.9,60.02,64.9,184.68,147.38,0,0,21.95,27.79,19.67,23.27,80.33,76.73,0,0,0,0,42.39,43.57
(주)갤럭시아에스엠,11420,Dec-17,0,0,52.13,57.7,52.13,57.7,245.75,247.51,0,0,19.44,21.59,17.29,18.74,82.71,81.26,0,0,0,0,36.05,40.15
(주)갤럭시아에스엠,11420,Dec-18,0,0,42.95,42.86,42.95,42.86,204.88,204.31,0,0,23.99,25.2,19.62,20.39,80.38,79.61,0,0,0,0,23.66,22.8
(주)갤럭시아에스엠,11420,Dec-19,0.92,0.11,48.31,48.31,48.31,48.31,261.96,261.96,87.87,0,28.95,28.95,22.81,22.81,77.19,77.19,0,0,0,0,25.97,25.97
(주)경농,2100,Dec-11,0.05,0.05,8.99,13.91,48.6,54.3,26.78,27.39,13.13,13.13,16.97,17.39,17.38,17.72,82.62,82.28,81.5,74.39,114.55,101.01,34.58,39.99
(주)경농,2100,Dec-12,10.38,46.29,9.47,14.82,43.73,52.9,28.81,63.35,99.69,99.93,29.86,67.8,25.54,43.68,74.46,56.32,78.35,71.98,159.41,258.8,21.49,14.71
(주)경농,2100,Dec-13,9.59,28.13,9.41,11.98,42.09,50.6,34.39,83.64,57.49,85.54,24.94,44.42,24.32,36.26,75.68,63.74,77.65,76.32,140.78,173.27,23.22,22.29
(주)경농,2100,Dec-14,13.36,36.94,9.61,14.52,39.92,49.06,40.25,83.66,58.8,85.09,27.58,53.53,26.8,40.65,73.2,59.35,75.92,70.4,153.6,199.73,19.73,17.29
(주)경농,2100,Dec-15,29.57,49.68,10,14.46,41.8,50.95,52.43,91.61,79.18,87.72,43.48,65.49,34.72,44.79,65.28,55.21,76.07,71.62,236.99,246.67,13.42,14.79
(주)경농,2100,Dec-16,26.16,41.82,8.99,12.52,42.51,48.63,45.79,82.11,85.34,91.17,42.83,61.07,33.72,42.67,66.28,57.33,78.84,74.25,237.33,265.08,14.12,13.62
(주)경농,2100,Dec-17,22.22,41.39,8.5,13.02,42.63,48.66,44.1,76.99,92.85,91.03,42.87,63.01,31.98,42.79,68.02,57.21,80.06,73.24,253.37,282.52,13.47,12.62
(주)경농,2100,Dec-18,24.88,41.98,11.5,13.72,43.61,47.58,80,102.56,0,94.56,46.45,63.69,34.37,43.61,65.63,56.39,73.64,71.16,244.73,290.22,13.12,11.67
(주)경농,2100,Dec-19,27.85,46.81,12.5,13.83,46.67,49.89,67.66,91.84,68.34,73.83,42.27,60.73,35.77,45.57,64.23,54.43,73.21,72.27,175.03,214.24,19.52,16.83
(주)경동나비엔,9450,Dec-11,0.18,9.34,30.45,26.11,49.01,49.2,101.35,75.63,57.14,46.16,52.15,48.58,36.15,36.13,63.85,63.87,37.86,46.94,118.1,127.04,15.71,18.18
(주)경동나비엔,9450,Dec-12,4.98,14.15,35.08,28.64,48.39,48.5,92.88,62.1,1.49,25.8,57.71,56.97,40.23,41.32,59.77,58.68,27.51,40.95,95.78,131.75,13.9,15.07
(주)경동나비엔,9450,Dec-13,17.13,25.87,22.39,17.57,34.8,37.78,105.54,71.91,91.98,70.83,82.16,79.81,46.43,47.21,53.57,52.79,35.66,53.51,0,0,-9.21,-4.35
(주)경동나비엔,9450,Dec-14,42.34,55.37,28.14,19.03,40.51,39.82,158.61,71.67,98.13,81.44,93.27,98.05,49.26,52.69,50.74,47.31,30.54,52.22,0,0,-6.81,-6.57
(주)경동나비엔,9450,Dec-15,17.67,33.49,27.89,17.68,39.97,39.36,142.85,59.76,98.64,76.88,73.76,85.95,42.99,48.75,57.01,51.25,30.22,55.09,0,0,-2.08,-4.69
(주)경동나비엔,9450,Dec-16,0,13.95,30.14,19.88,41.97,40.82,109.31,58.93,0,67.02,64.27,74.34,39.54,44.44,60.46,55.56,28.19,51.3,380.26,0,3.11,-0.48
(주)경동나비엔,9450,Dec-17,6.87,23.5,30.36,23.93,44.93,45.84,111.67,84.13,0,70.88,71.9,85.71,43.27,49.08,56.73,50.92,32.43,47.8,351.91,998.43,4.14,2.19
(주)경동나비엔,9450,Dec-18,22.01,42.57,30.54,23.47,47.55,49.18,169.58,121.72,0,84.76,79.57,98.22,45.44,52,54.56,48,35.77,52.28,411.7,1263.1,4.13,2.04
(주)경동나비엔,9450,Dec-19,16.17,32.43,32.02,22.33,46.38,44.98,169.43,102.91,73.78,74.93,72.18,89.77,44.85,50.63,55.15,49.37,30.97,50.36,218.49,3430.89,6.57,0.66
(주)경동도시가스,267290,Dec-17,,,,,,,,,,,,,,,,,,,,,,
(주)경동도시가스,267290,Dec-18,4.32,4.29,56.76,56.91,56.93,57.08,75.7,75.7,11.92,11.92,117.78,117.29,58.92,58.82,41.08,41.18,0.29,0.29,1.96,1.9,8.54,8.78
(주)경동도시가스,267290,Dec-19,7.8,7.75,52.33,52.51,52.51,52.69,73.63,73.64,10.22,10.22,94.99,94.57,54.82,54.72,45.18,45.28,0.34,0.34,1.86,1.8,9.59,9.86
(주)경동인베스트,12320,Dec-11,3.66,12.88,59.79,60.33,59.88,60.95,81.99,82.41,13.83,30.25,109.12,119.83,56.13,59.27,43.87,40.73,0.15,1.02,0.74,5.13,12.01,12.15
(주)경동인베스트,12320,Dec-12,3.26,10.66,64.36,65.58,64.45,67.28,71.94,71.64,12.61,24.65,130.7,145.53,59.87,63.1,40.13,36.9,0.14,2.53,0.77,12.53,11.99,13.57
(주)경동인베스트,12320,Dec-13,2.74,9.55,62.28,63.44,62.34,64.58,71.17,70.53,12.76,37.35,107.51,119.54,55.5,58.61,44.5,41.39,0.1,1.75,0.45,7.5,14.5,15.1
(주)경동인베스트,12320,Dec-14,2.41,14.2,57.24,56.65,57.33,58.04,74.77,80.65,14.6,34.6,80.14,90.58,49.07,54.01,50.93,45.99,0.16,2.4,0.56,8.5,16.52,16.38
(주)경동인베스트,12320,Dec-15,2.73,25.72,49.51,48.25,49.62,48.96,85.56,100.26,12.96,27.52,53.75,68.16,40.79,50.64,59.21,49.36,0.21,1.46,0.58,4.67,17.79,15.32
(주)경동인베스트,12320,Dec-16,2.74,25.12,43.57,44.23,43.69,45.2,90.33,110.59,12.84,32.56,46.73,57.43,38.46,47.79,61.54,52.21,0.26,2.15,0.75,6.39,14.93,15.22
(주)경동인베스트,12320,Dec-17,0,32.68,34.89,37.4,34.89,39.77,0,2621.97,0,36.22,0.2,19.36,2.59,33.19,97.41,66.81,0,5.97,0,8.85,34.69,26.83
(주)경동인베스트,12320,Dec-18,0,29.11,14.01,26.65,14.04,31.83,0,737.73,0,37.91,0.14,19.71,2.62,32.79,97.38,67.21,0.2,16.29,0.2,27.9,13.9,18.59
(주)경동인베스트,12320,Dec-19,0.09,24.21,14.05,33.97,14.11,39.06,0,897.88,27.89,35.55,2.53,20.42,2.61,31.53,97.39,68.47,0.4,13.03,0.48,20.3,11.65,25.07
(주)경방,50,Dec-11,58.12,65.14,3.93,4.86,9.29,10.25,1952.59,158.45,86.94,87.12,53.52,64.58,49.2,53.44,50.8,46.56,57.7,52.64,0,0,-17.89,-19.82
(주)경방,50,Dec-12,56.71,66.91,3.95,5.3,7.81,9.26,800.64,149.63,26.24,28.37,18.12,26.57,48.55,53.51,51.45,46.49,49.45,42.78,0,0,-1.51,-3.09
(주)경방,50,Dec-13,47.72,57.41,3.48,4.87,6.3,7.97,846.56,165.35,21.01,24.67,12.92,21.25,45.64,50.93,54.36,49.07,44.79,38.89,0,0,-0.72,-2.45
(주)경방,50,Dec-14,52.76,57.74,3.85,4.88,6.56,7.78,175.39,189.59,0,97.33,59.65,63.21,48.9,50.25,51.1,49.75,41.37,37.3,0,0,-23.92,-23.67
(주)경방,50,Dec-15,45.6,56.33,3.67,4.19,6.65,8.2,188.35,214.45,31.45,36.83,21.42,28.05,46.66,49.72,53.34,50.28,44.89,48.9,0,0,-4.78,-5.9
(주)경방,50,Dec-16,36.42,48.07,3.79,4.62,6.51,8.14,189.87,199.41,26.4,31,17.48,22.86,44.2,47.78,55.8,52.22,41.79,43.22,0,0,-3.24,-3.8
(주)경방,50,Dec-17,28.1,40.89,4.09,4.58,5.96,7.08,181.18,181.29,0,94.17,35.07,45.7,40.71,45.12,59.29,54.88,31.45,35.37,0,0,-14.83,-17.99
(주)경방,50,Dec-18,29.04,43.44,4.29,4.68,7.19,9.27,180.38,217.15,24.56,36.63,14.11,23.02,40.55,45.55,59.45,54.45,40.35,49.53,0,0,-1.2,-3.26
(주)경방,50,Dec-19,32.48,42.29,16.19,17.04,17.26,19.32,144.44,195.05,37.33,42.61,20.32,25.94,42.86,45.9,57.14,54.1,6.24,11.82,19.05,43.19,5.65,5.29
(주)경보제약,214390,Dec-15,31.83,,28.43,,53.77,,261.37,,87.21,,52.55,,37.17,,62.83,,47.12,,122.08,,20.75,
(주)경보제약,214390,Dec-16,31.75,,26.83,,50.18,,307.06,,0,,56.19,,36.49,,63.51,,46.53,,161.2,,14.48,
(주)경보제약,214390,Dec-17,20.37,,30.59,,54,,342.3,,98.44,,42.67,,30.93,,69.07,,43.35,,95.44,,24.53,
(주)경보제약,214390,Dec-18,28.57,,34.04,,58.18,,423.11,,98.94,,46.52,,32.76,,67.24,,41.49,,89.73,,26.9,
(주)경보제약,214390,Dec-19,37.83,,26.01,,52.22,,328.3,,96.61,,56.19,,37.28,,62.72,,50.18,,154.39,,16.97,
(주)경인양행,12610,Dec-11,40.04,51.41,19.37,22.17,40.29,52.02,482.13,240.66,78.22,80.14,40.71,60.8,35.37,44.84,64.63,55.16,51.92,57.37,149.67,161.49,13.98,18.48
(주)경인양행,12610,Dec-12,34.65,38.95,23.23,26.4,39.3,50.88,0,374.92,0,99.39,43.52,53.77,32.75,39.12,67.25,60.88,40.88,48.11,160.2,134.91,10.03,18.14
(주)경인양행,12610,Dec-13,34.12,38.63,22.75,26.89,44.85,55.49,0,347.9,0,96.71,49.72,57.07,35.14,40.13,64.86,59.87,49.28,51.55,175.32,134.13,12.61,21.33
(주)경인양행,12610,Dec-14,31.36,36.52,18.63,23.92,40.11,52.58,753.87,492.75,82.89,82.75,34.33,43.55,30.26,36.67,69.74,63.33,53.55,54.52,132.86,114.64,16.17,25.01
(주)경인양행,12610,Dec-15,34.97,39.78,18.53,24.85,41.34,54.08,540.83,413.22,0,99.45,44.02,54.35,32.1,38.43,67.9,61.57,55.18,54.05,199.27,141.78,11.45,20.62
(주)경인양행,12610,Dec-16,32.19,34.89,20.76,26.72,43.57,55.59,260.84,250.99,0,98.95,48.98,57.37,34.14,39.5,65.86,60.5,52.36,51.94,201.64,138.26,11.31,20.88
(주)경인양행,12610,Dec-17,41.63,45.36,20.58,26.84,42.12,53.97,603.59,432.56,89.93,91.26,49.2,58.95,35.72,41.07,64.28,58.93,51.14,50.27,205.2,141.1,10.5,19.23
(주)경인양행,12610,Dec-18,53.67,56.92,22.92,26.86,47.89,56.86,297.64,358.04,84.83,84.75,64.54,70.13,42.52,45.82,57.48,54.18,52.15,52.75,231.34,159.03,10.79,18.86
(주)경인양행,12610,Dec-19,71.19,73.2,18.79,23.43,45.3,53.36,339.6,441.99,82.98,82.41,76.76,81.11,47.23,49.7,52.77,50.3,58.52,56.08,553.08,238.24,4.79,12.56
(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,Dec-17,13.22,,30.39,,33.26,,505.37,,64.24,,29.88,,33.21,,66.79,,8.64,,21.6,,13.3,
(주)고려시멘트,198440,Dec-18,16.28,,35.84,,39.17,,711.21,,93.51,,34.22,,32.17,,67.83,,8.49,,20.85,,15.96,
(주)고려시멘트,198440,Dec-19,13.65,,31.21,,36.68,,734.49,,0,,31.66,,30.38,,69.62,,14.9,,37.34,,14.64,
(주)고영테크놀러지,98460,Dec-11,0,0,55.8,56.36,70.74,72.76,375.83,285.42,0,0,20.11,21.4,19.12,19.98,80.88,80.02,21.12,22.53,27.43,29.47,54.48,55.63
(주)고영테크놀러지,98460,Dec-12,0,0,58.85,58.15,73.57,75.33,449.66,400.28,0,0,17.36,18.71,18.37,19.3,81.63,80.7,20.01,22.81,24.78,28.53,59.4,60.23
(주)고영테크놀러지,98460,Dec-13,0,0,62.37,61.18,77.11,78.46,379.65,290.53,0,0,16.47,18.14,17.54,18.71,82.46,81.29,19.12,22.02,23.21,27.11,63.53,63.72
(주)고영테크놀러지,98460,Dec-14,0,0.35,66.1,63.9,75.5,76.66,566.71,418.96,0,37.47,15.81,17.68,16.58,18.26,83.42,81.74,12.46,16.65,15.1,20.52,62.31,62.22
(주)고영테크놀러지,98460,Dec-15,0,0.21,70.21,64.52,78,76.69,702.42,432.27,0,59.93,15.23,15.98,16.61,17.24,83.39,82.76,9.99,15.88,11.93,19.19,65.3,63.47
(주)고영테크놀러지,98460,Dec-16,0,0.07,73.81,69.36,80.29,79.38,694.1,390.54,0,0,16.75,17.47,18.92,19.4,81.08,80.6,8.07,12.63,9.71,15.35,66.71,65.3
(주)고영테크놀러지,98460,Dec-17,0,0,71.28,67.76,77.48,78.63,710.75,418.16,0,0,18.01,20.01,19.86,21.39,80.14,78.61,8,13.82,9.83,17.28,63.05,62.9
(주)고영테크놀러지,98460,Dec-18,0,0,75.78,70.3,82.74,81.55,729.12,524.41,0,0,16.8,17.92,18.11,19.06,81.89,80.94,8.41,13.8,10.09,16.78,68.99,67.04
(주)고영테크놀러지,98460,Dec-19,4.08,5.3,67.49,62.02,74.42,73.92,906.11,596.53,43.11,43.45,13.69,15.76,18.18,20.23,81.82,79.77,9.31,16.09,10.96,19.39,63.21,61.34
(주)골드앤에스,35290,Dec-11,67.04,68.68,43.8,44.16,49.98,50.3,702.13,702.13,0,0,93.67,96.87,51.16,51.93,48.84,48.07,12.37,12.21,146.12,164.5,4.23,3.73
(주)골드앤에스,35290,Dec-12,58.82,63.55,48.31,46.23,53.48,51.32,1092.8,1092.8,82.52,83.35,73.76,81.11,48.59,50.88,51.41,49.12,9.68,9.92,33.27,44.33,15.56,11.48
(주)골드앤에스,35290,Dec-13,160.95,195.51,43.04,24.61,52.12,30.7,426.8,420.91,0,80.99,227.18,227.02,71.56,74.48,28.44,25.52,17.42,19.84,0,0,-12.48,-27.23
(주)골드앤에스,35290,Dec-14,131.7,192.97,44.46,26.07,54.64,32.39,608.15,576.01,83.28,79.83,156.68,207.3,68.55,74.03,31.45,25.97,18.63,19.51,189.8,0,5.36,-21.44
(주)골드앤에스,35290,Dec-15,14.9,16.19,54.21,54.08,64.09,63.75,731.65,731.65,0,0,50.74,52.39,36.47,37.1,63.53,62.9,15.41,15.16,31,31.39,31.85,30.79
(주)골드앤에스,35290,Dec-16,11.87,13.24,36.04,35.89,46.74,46.38,1840.27,1840.27,0,0,24.54,25.72,22.92,23.58,77.08,76.42,22.9,22.62,38.47,39.25,27.83,26.73
(주)골드앤에스,35290,Dec-17,11.83,11.61,58.35,56.91,64.57,63.07,757.17,757.17,0,0,24.88,23.97,22.89,22.29,77.11,77.71,9.64,9.76,13.71,13.85,45.39,44.44
(주)골드앤에스,35290,Dec-18,160.34,161.36,46.48,46.48,49.52,49.52,1409.65,1409.65,0,0,201.31,203.22,67.35,67.56,32.65,32.44,6.14,6.14,0,0,-16.21,-16.42
(주)골드앤에스,35290,Dec-19,0,0,21.2,21.2,24.29,24.29,996.06,996.06,99.67,99.67,0,0,131.07,131.63,0,0,12.74,12.74,0,0,-105.96,-106.52
(주)골드퍼시픽,38530,Dec-11,13.32,,40.25,,54.98,,0,,0,,11.36,,20.54,,79.46,,26.79,,32.05,,45.96,
(주)골드퍼시픽,38530,Dec-12,13.37,,42.54,,63.73,,1216.83,,0,,15.62,,23.22,,76.78,,33.25,,40.95,,51.73,
(주)골드퍼시픽,38530,Dec-13,51.64,74.43,32.87,30.5,52.3,49.6,0,0,52.61,48.76,51.61,66.56,43.91,51.94,56.09,48.06,37.16,38.51,83.2,108.47,23.36,17.61
(주)골드퍼시픽,38530,Dec-14,60.87,105.66,38.03,38.7,49.35,56.96,0,0,51.01,60.5,50.88,108.29,47.08,60.5,52.92,39.5,22.95,32.07,50.51,128.71,22.42,14.19
(주)골드퍼시픽,38530,Dec-15,15.78,14.03,45.81,44.09,52.03,50.06,2122.4,0,38.56,41.15,20.33,19.29,26.84,25.83,73.16,74.17,11.94,11.94,16.72,16.72,37.15,35.75
(주)골드퍼시픽,38530,Dec-16,0,,48.4,,48.9,,0,,0,,353.72,,83.01,,16.99,,1.02,,0,,-11.2,
(주)골드퍼시픽,38530,Dec-17,320.79,,62.75,,64.8,,354.4,,0,,386.77,,79.81,,20.19,,3.17,,0,,-13.3,
(주)골드퍼시픽,38530,Dec-18,76.13,76.13,56.85,59.18,59.02,63.42,1047.11,757.01,64.43,64.43,58.02,60.69,46.13,46.9,53.87,53.1,3.67,6.7,7.8,13.62,27.76,31.19
(주)골드퍼시픽,38530,Dec-19,230.14,,34.14,,39.01,,224.09,,97.07,,239.48,,71.12,,28.88,,12.47,,0,,-30.16,
(주)골프존,215000,Dec-15,,,,,,,,,,,,,,,,,,,,,,
(주)골프존,215000,Dec-16,30.2,29.01,36.43,41.04,42.67,47.78,448.8,271.04,78.57,78.57,44.71,46.79,34.76,35.8,65.24,64.2,14.61,14.1,46.16,37.98,13.5,17.74
(주)골프존,215000,Dec-17,17.92,17.16,55.42,58.13,59.7,63.31,464.6,381.81,71.79,71.79,25.29,27.41,24.11,25.34,75.89,74.66,7.17,8.18,10.56,12.08,40.51,42.84
(주)골프존,215000,Dec-18,9.71,9.83,49.53,53.05,52.67,57.18,453.44,424.53,95.65,95.65,26.6,27.88,22.45,23.28,77.55,76.72,5.97,7.23,9.81,11.55,32.05,35.79
(주)골프존,215000,Dec-19,23.59,28.46,20.68,22.67,23.12,26.15,651.82,545.64,23.55,24.25,26.47,30.53,32.58,36,67.42,64,10.55,13.31,46.19,52.65,5.28,6.61
(주)골프존뉴딘홀딩스,121440,Dec-11,0,0.2,65.36,71.51,66.72,73.08,206.53,179.51,0,29.24,6.88,7.79,6.74,7.69,93.26,92.31,2.05,2.15,2.27,2.38,60.31,65.89
(주)골프존뉴딘홀딩스,121440,Dec-12,15.57,21.48,49.02,46.1,52.23,49.42,167.5,166.36,0,0,24.42,31.07,19.82,23.9,80.18,76.1,6.13,6.71,9.81,12.87,32.64,25.77
(주)골프존뉴딘홀딩스,121440,Dec-13,12.63,23.93,48.29,38.87,53.54,43.93,141.37,158.39,0,0,37.14,49.61,27.53,33.44,72.47,66.56,9.82,11.52,19.75,46.38,26.63,10.91
(주)골프존뉴딘홀딩스,121440,Dec-14,10.35,40.11,24.77,19.18,29.82,23.19,187.53,173.05,0,61.56,23.21,39.57,19.26,36.17,80.74,63.83,16.94,17.3,45.57,0,11.08,-2.06
(주)골프존뉴딘홀딩스,121440,Dec-15,4.91,33.82,7.8,9.53,7.8,12.66,0,120.63,11.46,44.76,1.52,18.78,5.8,28.15,94.2,71.85,0,24.7,0,0,6.37,-0.84
(주)골프존뉴딘홀딩스,121440,Dec-16,9.27,36.52,11.22,9,11.22,13.45,0,57.13,14.89,61.11,2.68,27.39,9.8,30.59,90.2,69.41,0,33.08,0,0,8.8,-5.56
(주)골프존뉴딘홀딩스,121440,Dec-17,10.27,41.53,8.76,10.18,8.76,15.51,0,87.29,67.55,41.79,7.78,24.1,10.47,33.79,89.53,66.21,0,34.38,0,0,1.79,-0.45
(주)골프존뉴딘홀딩스,121440,Dec-18,12.24,46.15,10.55,6.27,10.55,12.9,0,78.56,83.14,79.63,11.06,43.06,14.01,37.27,85.99,62.73,0,51.4,0,0,1.04,-14.11
(주)골프존뉴딘홀딩스,121440,Dec-19,14.13,56.55,5.71,9.96,5.71,16.19,0,85.91,14.74,20.21,2.96,19.08,16.27,42.4,83.73,57.6,0,38.49,0,119.81,3.23,5.2
(주)광림,14200,Dec-11,21.28,,28.08,,57.26,,190.23,,97.7,,41.79,,34.37,,65.63,,50.95,,97.81,,29.83,
(주)광림,14200,Dec-12,18.35,,28.53,,59.64,,163.02,,98.23,,32.77,,29.26,,70.74,,52.16,,85.32,,36.46,
(주)광림,14200,Dec-13,23.84,,45.35,,65.45,,114.87,,85.24,,43.31,,36.22,,63.78,,30.72,,53.15,,37.83,
(주)광림,14200,Dec-14,52.56,63.17,25.35,29.84,44.79,61.24,169.39,246.95,85.81,75.54,63.5,66.51,44.91,47.33,55.09,52.67,43.4,51.27,198.12,119.78,9.81,26.21
(주)광림,14200,Dec-15,51.84,,24.65,,39.38,,116.87,,93.82,,67.23,,44.72,,55.28,,37.41,,665.87,,2.21,
(주)광림,14200,Dec-16,46.18,49.95,19.79,26.83,33.87,38.38,73.73,60.78,99.25,99.45,61.83,93.21,40.68,50.56,59.32,49.44,41.58,30.1,0,0,-2.81,-7.7
(주)광림,14200,Dec-17,23.64,60.81,64.84,27.11,69.2,37.57,51.36,63.89,98.65,71.05,92.24,68.22,52.23,48.24,47.77,51.76,6.29,27.84,17.33,462.56,25.13,2.26
(주)광림,14200,Dec-18,30.94,70.2,53.44,26.67,61.52,40.11,49.95,118.89,94.92,97,83.09,99.17,48.84,52.04,51.16,47.96,13.14,33.51,42.52,0,19.02,-7.46
(주)광림,14200,Dec-19,131.21,118.21,32.64,34.38,42.66,45.36,72.08,107.17,97.83,93.6,207.96,163.61,68.62,64.05,31.38,35.95,23.49,24.22,0,0,-22.61,-13.46
(주)광명전기,17040,Dec-11,37.22,41.42,41.76,46.88,50.52,57.27,134.61,163.93,98,98.37,69.04,83.37,43.01,49.2,56.99,50.8,17.34,18.14,78.39,69.65,11.17,14.92
(주)광명전기,17040,Dec-12,43.45,44.44,44.74,49.08,57.32,61.51,188.32,169.14,98.64,98.84,81.01,93.84,47.1,51.94,52.9,48.06,21.95,20.21,86.98,75.76,14.46,16.41
(주)광명전기,17040,Dec-13,31.44,29.88,49.29,52.87,60.75,64.76,452.31,452.13,98.82,98.92,66.61,65.28,42.37,42.23,57.63,57.77,18.87,18.36,51.26,43.96,22.36,27.05
(주)광명전기,17040,Dec-14,26.34,24.27,52.06,55.36,64.15,67.64,213.86,209.98,0,0,69.61,67.73,43.62,43.21,56.38,56.79,18.85,18.15,48.57,42.07,24.9,29.17
(주)광명전기,17040,Dec-15,21.75,19.01,48.61,53.31,58.53,63.18,96.39,117.13,0,0,44.59,42.91,33.83,33.19,66.17,66.81,16.94,15.63,34.16,28.61,29.02,34.52
(주)광명전기,17040,Dec-16,14.48,21.11,42.44,42.95,49.56,49.23,212.85,169.52,0,0,38.02,44.16,31.15,33.23,68.85,66.77,14.35,12.75,30.42,31.78,23.38,19.74
(주)광명전기,17040,Dec-17,16.97,27.06,43.06,41.14,50.19,47.69,153.61,115.77,0,64.21,43.67,42.52,33.71,36.71,66.29,63.29,14.2,13.72,33.56,31.49,21.24,20.78
(주)광명전기,17040,Dec-18,16.48,27.95,39.5,38.67,48.31,46.09,168.62,138.82,0,60.86,34.75,36.72,29.13,34.96,70.87,65.04,18.25,16.11,37.22,33.43,23.68,22.21
(주)광명전기,17040,Dec-19,15.49,15.37,49.39,50.55,54.89,55.6,149.88,152.61,99.78,0,43.51,42.82,33.01,32.74,66.99,67.26,10.02,9.09,21.37,18.85,25.74,26.8
(주)광무,29480,Dec-11,47.07,62.76,28.87,34.83,41.83,49.48,287.63,300.73,0,0,65.31,89.15,42.57,50.19,57.43,49.81,30.99,29.61,299.56,288.83,4.33,5.07
(주)광무,29480,Dec-12,44.35,54.88,17.86,28.99,27.04,42.62,219.16,298.09,85.19,85.19,52.02,68.86,39.3,47.11,60.7,52.89,33.94,31.99,0,219.85,-4.54,6.2
(주)광무,29480,Dec-13,132.49,171.09,23.45,26.03,24.32,40.45,581.05,44.02,84.04,84.04,125.43,245.96,60.72,75.17,39.28,24.83,3.55,35.66,0,0,-24.95,-20.62
(주)광무,29480,Dec-14,138.08,,33.18,,34.01,,168.05,,83.65,,173.31,,69.47,,30.53,,2.43,,0,,-18.9,
(주)광무,29480,Dec-15,96.73,,22.76,,25.02,,189.54,,45.67,,83.72,,63.35,,36.65,,9.02,,0,,-5.66,
(주)광무,29480,Dec-16,178.43,,38.43,,40.89,,139.61,,61.03,,165.04,,72.32,,27.68,,6,,0,,-4.8,
(주)광무,29480,Dec-17,30.8,,50.99,,51.64,,148.99,,0,,100.03,,53.19,,46.81,,1.26,,13.53,,4.82,
(주)광무,29480,Dec-18,84.75,76.58,47.26,58.84,48.36,60.85,137.27,144.96,86.98,86.98,140.05,139.68,62.74,62.26,37.26,37.74,2.28,3.3,0,24.68,-3.83,8.14
(주)광무,29480,Dec-19,94,105.46,57.3,61.45,58.14,62.26,135.31,142.57,97.36,92.34,146.5,158.2,61.16,63.82,38.84,36.18,1.45,1.29,68.2,15.97,1.24,5.02
(주)광주신세계,37710,Dec-11,0,,67.21,,68.51,,83.23,,0,,21.33,,18.53,,81.47,,1.9,,2.54,,51.13,
(주)광주신세계,37710,Dec-12,0,,65.73,,66.81,,123.35,,0,,18.24,,16.03,,83.97,,1.61,,2.09,,51.5,
(주)광주신세계,37710,Dec-13,44.06,,3.27,,3.94,,95.82,,44.54,,35.49,,37.73,,62.27,,17.07,,0,,-18.15,
(주)광주신세계,37710,Dec-14,30.25,,3.04,,3.76,,96.51,,26.38,,22.42,,31.27,,68.73,,19.2,,0,,-11.65,
(주)광주신세계,37710,Dec-15,20.35,,4.31,,5.08,,90.33,,0,,34.03,,25.49,,74.51,,15.26,,0,,-20.27,
(주)광주신세계,37710,Dec-16,9.53,,4.11,,4.95,,165.2,,0,,22.56,,18.49,,81.51,,16.83,,0,,-13.44,
(주)광주신세계,37710,Dec-17,0.97,,4.25,,5.08,,178.89,,0,,12.94,,11.55,,88.45,,16.2,,0,,-6.37,
(주)광주신세계,37710,Dec-18,0,,10.76,,11.13,,210.35,,0,,12.05,,10.85,,89.15,,3.38,,97.6,,0.39,
(주)광주신세계,37710,Dec-19,0.01,,13.34,,13.71,,503.24,,89.01,,11.44,,12.13,,87.87,,2.71,,10.15,,3.65,
(주)구영테크,53270,Dec-11,181.36,234.02,37.27,29.14,43,39.37,214.53,144.79,96.81,95.44,215.76,284.66,70.55,75.49,29.45,24.51,13.31,25.98,0,0,-20.55,-30.4
(주)구영테크,53270,Dec-12,207.74,258.45,38.05,29.5,44.74,41.17,205.62,119.1,95.81,95.58,246.25,315.06,73.23,77.24,26.77,22.76,14.96,28.34,0,0,-21.19,-30.55
(주)구영테크,53270,Dec-13,156.38,205.66,29.61,24.03,37.31,35.98,219.09,132.78,91.61,79.71,186.95,228.35,68.47,73.85,31.53,26.15,20.62,33.22,0,0,-21.65,-23.73
(주)구영테크,53270,Dec-14,93.81,144.14,32.13,22.67,40.01,36.65,277.38,165.44,87.58,74.98,115.91,151.97,58.44,66.5,41.56,33.5,19.68,38.13,0,0,-8.16,-14.26
