회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),자산(*)(IFRS)(천원),재고자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS)(천원),유동성장기부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),매출채권(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),단기차입금(IFRS연결)(천원),장기차입금(IFRS연결)(천원),유동성장기부채(*)(IFRS연결)(천원),사채(IFRS연결)(천원),매출채권(IFRS연결)(천원)
한온시스템(주),18880,17-Dec,1113428448,523321391,2879446245,109004137,1728360047,1151086198,5789446,0,0,598900394,345325600,2241264132,1299490307,4119580910,468642507,2031445140,2088135770,0,0,0,0,904283605
한온시스템(주),18880,18-Dec,1640151380,905830357,3518374752,102539917,1536548620,1981826132,0,0,167410458,1036955880,502766395,2859201103,1867112060,5355780832,505805263,2131656181,3224124651,0,0,32966254,0,977335518
한온시스템(주),18880,19-Dec,1126949234,808193044,4417199126,93273510,1436729044,2980470082,0,546078438,56417270,1585852926,447311758,2922368563,2091463307,7082369013,612826719,2337502197,4744866816,0,0,40086237,0,1181691261
한올바이오파마(주),9420,11-Dec,71447394,44800789,105495778,14600811,50741231,54754547,27662057,15400,1339550,9000000,29548311,71627684,44800789,105455816,14600811,50701270,54754547,0,0,1339550,0,29548311
한올바이오파마(주),9420,12-Dec,85299955,41482058,124274778,17123912,78670664,45604114,18661356,0,8010958,0,24459553,85521169,41482058,124274609,17123912,78670494,45604114,0,0,8010958,0,25812022
한올바이오파마(주),9420,13-Dec,61272320,32936938,97987325,18103063,59770726,38216599,17280195,0,0,0,23035347,61314309,32945715,97851602,18103063,59626226,38225375,0,0,0,0,23907301
한올바이오파마(주),9420,14-Dec,63228379,33185647,87164582,19024683,45809435,41355147,17194398,3000000,0,0,29370120,63300258,33192252,87171187,19024683,45809435,41361752,0,0,0,0,29370120
한올바이오파마(주),9420,15-Dec,92635663,14070225,117058645,19919314,95161413,21897232,0,0,0,0,23713372,92768896,14082156,117125562,19919314,95216399,21909163,0,0,0,0,23713372
한올바이오파마(주),9420,16-Dec,96333457,14385402,124696071,17626224,104331087,20364984,0,0,0,0,23139267,96436379,14393784,124730823,17626224,104357458,20373366,0,0,0,0,23139267
한올바이오파마(주),9420,17-Dec,138224135,52779322,168615342,16452307,111126722,57488620,0,0,0,0,19533881,138372087,52788363,168695547,16452307,111197886,57497661,0,0,0,0,19533881
한올바이오파마(주),9420,18-Dec,128288097,21792242,162246981,15519617,116873794,45373187,0,0,0,0,17355238,128408636,21805136,162304333,15519617,116918253,45386081,0,0,0,0,17355238
한올바이오파마(주),9420,19-Dec,133998657,27379962,191071351,13717382,140196172,50875178,0,0,0,0,17130791,134295046,27384697,191383403,13717382,140417491,50965912,0,0,0,0,17130791
한일네트웍스(주),46110,11-Dec,20516662,7067387,34587198,1385742,27233205,7353993,640000,0,0,0,12059268,23031976,9522666,37068941,1385742,27255814,9813127,0,0,0,0,14238201
한일네트웍스(주),46110,12-Dec,23141688,10667109,40379729,3130080,28866612,11513117,520000,0,0,0,14428687,26565381,13809840,43771299,3130080,29103053,14668245,0,0,0,0,15678479
한일네트웍스(주),46110,13-Dec,30148498,16884550,50220738,2592783,31974155,18246583,0,0,0,0,22421377,30360067,17380359,50423072,2592783,31659698,18763374,0,0,0,0,22528220
한일네트웍스(주),46110,14-Dec,28434198,14443261,47257611,1842565,31799571,15458041,2000000,0,0,0,15405830,33075882,18102393,52037106,1980029,31872788,20164317,0,0,0,0,20060476
한일네트웍스(주),46110,15-Dec,20427443,10559275,43008510,4297170,31252946,11755564,0,0,0,0,12995819,25832492,14625103,48151764,4350562,32262094,15889670,0,0,500000,0,17531511
한일네트웍스(주),46110,16-Dec,36222246,21819639,62117572,6441885,39410181,22707391,3000000,0,0,0,20763482,45237754,30775382,73976661,6799306,42057181,31919480,0,0,0,0,28274022
한일네트웍스(주),46110,17-Dec,62556071,24079202,83015216,7941156,58047205,24968011,2000000,0,0,0,19295253,62642267,24111482,82870685,7941156,57814184,25056502,0,0,0,0,19295589
한일네트웍스(주),46110,18-Dec,43061268,19354156,83200315,10406504,62584623,20615692,0,0,0,0,20187091,43134106,19375381,83101263,10406504,62397065,20704198,0,0,0,0,20185755
한일네트웍스(주),46110,19-Dec,43562137,31704211,124845440,8913118,67466705,57378735,0,10000000,15144480,0,21312715,43699030,31748536,124872838,8913118,67364858,57507980,0,0,15144480,0,21314601
한일단조공업(주),24740,11-Dec,78801100,66551663,184553416,30756816,88104036,96449381,39147515,21942400,3838837,0,39814444,79498154,80261329,201806179,37254937,86612667,115193512,0,0,5284005,0,32627999
한일단조공업(주),24740,12-Dec,89902381,70924699,198824595,29917182,86877706,111946888,46097243,24490200,9340200,10000000,45678294,87287960,82702374,210869649,37670153,83746632,127123017,0,0,11761851,0,33753967
한일단조공업(주),24740,13-Dec,81495246,71409844,194579356,28603916,85353133,109226223,42800000,21654550,8331950,10000000,44593603,81052897,81291063,202914747,36829943,79720123,123194623,0,0,10705545,0,30870118
한일단조공업(주),24740,14-Dec,81502072,91250755,200311860,23978552,85521256,114790604,68162192,16427870,6480680,0,52430999,76206309,100569591,206782463,31249691,79377164,127405299,0,0,8626084,0,34917709
한일단조공업(주),24740,15-Dec,77383511,89575092,199320491,22601836,88298292,111022200,67957000,14196940,5873312,0,46247601,71136891,101496618,203653538,29066383,80726346,122927192,0,0,9405882,0,32483243
한일단조공업(주),24740,16-Dec,63584377,86689568,194160844,25244415,92138059,102022785,63207000,8712606,9353196,0,31026525,66730908,98327832,201206109,31626158,87513867,113692242,0,0,9353196,0,27040419
한일단조공업(주),24740,17-Dec,74995898,104534178,215294683,30093158,91913433,123381250,77886696,13009394,8203212,0,28517042,88615108,115150588,231164009,36776154,91370367,139793642,0,0,8993553,0,31512244
한일단조공업(주),24740,18-Dec,67375275,88244529,208873768,32453681,105918859,102954909,71700000,9239772,3769622,0,30264375,81370155,100470696,227667336,38878252,107916774,119750561,0,0,5301888,0,33897574
한일단조공업(주),24740,19-Dec,65096487,87997589,211040259,36793032,106977684,104062575,65200000,11169596,3970176,0,21921501,81284355,101039442,233457169,41600491,114308817,119148352,0,0,6066176,0,27411514
한일사료(주),5860,11-Dec,57703414,55994411,96114892,24061122,35652852,60462039,48250758,3100000,0,0,10898178,80526585,88174278,151552575,37183584,51067412,100485163,0,0,0,0,14214045
한일사료(주),5860,12-Dec,53723643,50364235,90965113,22624780,37467345,53497768,39947076,0,3100000,0,15368086,78872971,82577292,148567901,40196918,54340001,94227900,0,0,3100000,0,19363627
한일사료(주),5860,13-Dec,46746091,40986234,82758375,19842618,33944812,48813563,33111075,5460000,0,0,14584182,71283837,73322786,142713675,37297970,54622417,88091258,0,0,623093,0,19436113
한일사료(주),5860,14-Dec,45715808,44204181,80552100,18259522,34565822,45986278,30617923,0,3580000,0,14171732,81321619,88896952,154920625,46144133,57630935,97289690,0,0,3580000,0,18627743
한일사료(주),5860,15-Dec,49180985,45008767,84708381,19210559,34947461,49760920,36234512,3000000,0,0,13963810,110673130,119752162,182798333,68956459,51414474,131383859,0,0,0,0,20119568
한일사료(주),5860,16-Dec,61639586,47919079,97502448,12637800,45788256,51714192,34853162,1750000,3600000,0,14108146,115599398,113739081,188202767,57037081,64499771,123702996,0,0,3600000,0,20523581
한일사료(주),5860,17-Dec,57515382,42205799,91655133,13040334,46478662,45176471,28919472,1800000,2683333,0,12114111,93155304,93079599,166853273,37145706,64530477,102322796,0,0,2683333,0,18907044
한일사료(주),5860,18-Dec,51372206,40385735,88036520,16064436,43546814,44489707,30719300,3400000,0,0,17276571,101477330,101033149,173475768,53478487,62009423,111466345,0,0,0,0,23305657
한일사료(주),5860,19-Dec,46671599,42919911,89022032,17804921,45429613,43592419,28519195,394400,2760000,0,16680681,99056496,107057341,176631167,60193371,62014066,114617100,0,0,2760000,0,24523652
한일시멘트(주),300720,18-Dec,565218272,305609887,1368001171,107305022,868218023,499783148,30000000,4171550,64353302,130000000,272992983,,,,,,,,,,,
한일시멘트(주),300720,19-Dec,495947591,220328035,1383564300,70011000,887059218,496505082,20000000,875670,3295880,190000000,240234747,,,,,,,,,,,
한일철강(주),2220,11-Dec,111699696,148941199,336612165,18108380,157021557,179590608,122010583,0,10241304,0,37206343,122634363,170519594,377986500,22234594,176804437,201182063,0,0,22323824,0,41218199
한일철강(주),2220,12-Dec,72228500,91862545,288981092,12737634,156113847,132867245,79105186,9000000,0,0,28383354,86858956,106099489,309469737,16091886,162706177,146763560,0,0,0,0,36975826
한일철강(주),2220,13-Dec,80907705,102398932,296309154,22219466,160245956,136063198,76404121,0,9000000,0,30084465,91501752,115180301,315044201,25917393,166502740,148541462,0,0,9000000,0,34296418
한일철강(주),2220,14-Dec,80379728,103655991,296329987,18274401,155822579,140507408,79308966,2297328,9000000,0,21711536,91308749,115233524,315185339,21922048,163035063,152150276,0,0,9000000,0,26390803
한일철강(주),2220,15-Dec,73292630,110213224,330704564,11416875,145723831,184980733,88601010,40495384,9000000,0,18024545,81498293,117316217,342792291,13695888,150925493,191866798,0,0,9000000,0,25829933
한일철강(주),2220,16-Dec,50919935,102261464,290007906,15574972,150115681,139892225,84036579,2500000,0,0,25439684,57886196,107180988,299917724,17978618,155178303,144739420,0,0,0,0,34153265
한일철강(주),2220,17-Dec,63733558,111807736,308119257,25121269,159045496,149073762,88249139,1875000,625000,0,29330426,72463141,118222955,319893168,28035942,164091356,155801812,0,0,625000,0,37280905
한일철강(주),2220,18-Dec,60237410,91161819,302480003,29178238,158084620,144395382,71589811,12577240,1291720,7000000,26555953,68650571,97539218,312201042,31458772,161360197,150840845,0,0,1291720,0,33423972
한일철강(주),2220,19-Dec,71915248,92211507,311697519,21868695,147202574,164494945,66652037,18185641,1996235,20840400,28722111,79695685,97987789,319370012,24165514,149055087,170314924,0,0,1958387,0,34817623
한일현대시멘트(주),6390,11-Dec,195648376,195754509,604236689,35254110,108276320,495960368,92471706,126580562,20125636,133289000,114514267,506587776,445055650,906331826,145353130,89472902,816858924,0,0,207195609,0,240285661
한일현대시멘트(주),6390,12-Dec,158619843,176192366,533791533,41310185,64786314,469005219,69922171,115894940,52896645,107681000,113962285,328524492,263018720,767217800,86481012,44151987,723065813,0,0,83280240,0,206938418
한일현대시멘트(주),6390,13-Dec,147771145,355472879,479330196,35912379,-276360706,755690902,65273532,0,241037289,0,109396586,150235662,355474856,478959202,35912379,-276810617,755769819,0,0,241037289,0,109406291
한일현대시멘트(주),6390,14-Dec,147660851,248177279,469581181,42732404,55900939,413680241,34263054,12358300,16637280,50470082,98169173,147660851,248177279,469581181,42732404,55900939,413680241,0,0,16637280,0,98169173
한일현대시멘트(주),6390,15-Dec,176639228,412756725,505109077,27465673,30963610,474145467,23527736,0,62711083,0,103246594,,,,,,,,,,,
한일현대시멘트(주),6390,16-Dec,222294399,301619374,519922721,35951847,143003570,376919151,39014580,0,58956975,0,90905159,,,,,,,,,,,
한일현대시멘트(주),6390,17-Dec,201309139,70054235,496107694,46578543,209348093,286759601,0,57600000,0,0,85725377,,,,,,,,,,,
한일현대시멘트(주),6390,18-Dec,254083405,101273201,548944794,43859196,176407622,372537172,10000000,79050000,8510000,0,88842403,,,,,,,,,,,
한일현대시멘트(주),6390,19-Dec,223543483,276439435,560204794,38310083,204614326,355590468,66000000,22000000,0,0,87603482,,,,,,,,,,,
한일홀딩스(주),3300,11-Dec,413575244,303422904,1980534212,70335166,1230270056,750264155,60400000,258904875,72914507,90000000,245551087,484428086,347734879,2095313485,72946405,1270550684,824762801,0,0,73895018,0,278773095
한일홀딩스(주),3300,12-Dec,457501835,274570436,1936606868,85100493,1191502853,745104015,73000000,234305925,65461450,140000000,239646520,522033311,315735098,2043156635,87748927,1229935611,813221023,0,0,65491950,0,265848977
한일홀딩스(주),3300,13-Dec,514436911,303470832,1948625087,69479291,1247592949,701032138,20000000,203409240,130147852,110000000,243833937,650759544,387107497,2143445649,91873876,1328687960,814757690,0,0,145276998,0,307985669
한일홀딩스(주),3300,14-Dec,469874175,309150414,1917196492,82340601,1340841261,576355231,10000000,58547539,107827558,110000000,242884422,608987558,377422275,2122357917,104783734,1440328003,682029914,0,0,115857710,0,306540162
한일홀딩스(주),3300,15-Dec,681279499,376427971,1951656859,79579824,1364307979,587348880,70000000,30225840,63307311,70000000,262378438,848327976,440239875,2150692026,95731009,1468711519,681980507,0,0,63807311,0,311978077
한일홀딩스(주),3300,16-Dec,805357698,292595552,1936285306,99500231,1414008929,522276376,20000000,15848810,10451230,130000000,268502864,947854660,378114138,2158467189,109719699,1528028296,630438893,0,0,17451230,0,333505364
한일홀딩스(주),3300,17-Dec,928286280,381246136,2282027784,110022301,1451270362,830757423,30000000,159478230,77163825,230000000,282397386,1324192866,762405129,3336312355,168867821,1639428144,1696884211,0,0,77817153,0,414263911
한일홀딩스(주),3300,18-Dec,135166459,36836529,1134122843,0,797844261,336278581,0,125000000,0,170000000,0,1177727302,477558577,3254244173,167630646,1724797381,1529446792,0,0,72983302,0,394198544
한일홀딩스(주),3300,19-Dec,164208211,199412008,1286350239,0,726013622,560336617,0,87500000,187472120,240000000,0,1116078890,744294593,3300043275,135655280,1742447203,1557596072,0,0,190856585,0,360621668
한일화학공업(주),7770,11-Dec,41894473,5462234,100120112,13787185,84838417,15281695,3660518,0,0,0,14802469,48159494,12755606,106338787,15288027,83763720,22575066,0,0,0,0,20108404
한일화학공업(주),7770,12-Dec,38030099,3958178,99045698,15476783,85032625,14013072,1960481,0,0,0,11292317,45534499,11149729,103861334,18128088,82656710,21204624,0,0,0,0,16595900
한일화학공업(주),7770,13-Dec,38491003,3912122,99707172,14407235,85900525,13806647,1200000,0,0,0,10359839,45622091,11380148,103680029,16451673,82405356,21274673,0,0,0,0,15047583
한일화학공업(주),7770,14-Dec,37037432,2199677,99755286,16772277,87879208,11876078,0,0,0,0,12326274,46042300,10064072,103609883,19337757,83869410,19740473,0,0,0,0,16754384
한일화학공업(주),7770,15-Dec,41500210,2848567,103360676,17153115,90879184,12481492,703200,0,0,0,10521952,54641139,15809732,110998367,24450237,85555709,25442657,0,0,0,0,14311770
한일화학공업(주),7770,16-Dec,49768711,6039656,110496464,25316110,95002828,15493636,2054450,0,0,0,14654364,64139500,21196744,118706969,29021510,88056245,30650724,0,0,0,0,21217274
한일화학공업(주),7770,17-Dec,55069231,7232252,115051373,26654609,98225046,16826327,2000000,0,0,0,19095544,70315134,23453726,123462660,29022292,90414860,33047800,0,0,0,0,30274290
한일화학공업(주),7770,18-Dec,48135158,1807234,111347317,19197900,98698387,12648930,0,1500000,0,0,14245539,59550888,14424887,118036456,20645385,92219873,25816583,0,0,0,0,22888205
한일화학공업(주),7770,19-Dec,47231101,4428998,118881157,21124496,99512424,19368733,0,6165984,0,0,13256784,51708242,11445880,120889634,21564656,93404019,27485616,0,0,0,0,14511809
한전산업개발(주),130660,11-Dec,80148671,29544038,123687460,77302,74720226,48967234,4984297,154000,0,0,38361023,82950175,40191062,143799372,123369,68772627,75026745,0,0,1300000,0,39075071
한전산업개발(주),130660,12-Dec,73557037,31967545,126617476,165604,64660802,61956675,1172079,190890,92079,0,35096299,96089782,53421083,166218533,801494,66804101,99414432,1600000,6300000,92079,0,35532534
한전산업개발(주),130660,13-Dec,79556744,31138853,138793885,58700,72105988,66687898,789236,242464,114547,0,42319389,97453399,64274774,174428658,872709,78191329,96237329,0,0,16384547,0,42862623
한전산업개발(주),130660,14-Dec,82608050,59097621,155768447,1662110,61341253,94427193,2292459,190760,48657,0,44036290,93387466,71336612,166929079,2350463,52055205,114873874,0,0,48657,0,48254696
한전산업개발(주),130660,15-Dec,75162214,45754366,141146737,1719094,63795828,77350909,1856763,14000000,0,0,42335950,81910800,46599012,143003843,1719094,62294744,80709099,0,0,359820,0,48260852
한전산업개발(주),130660,16-Dec,81919236,40142158,145811599,1422703,66544793,79266806,3248819,14000000,0,0,34740526,87943944,40325517,147799967,1422703,65465147,82334820,0,0,0,0,39742854
한전산업개발(주),130660,17-Dec,83852004,55188361,152080527,2023174,72521883,79558645,2551735,0,14000000,0,45050218,90352058,55567402,154376440,2023174,71516018,82860422,0,0,14000000,0,49202143
한전산업개발(주),130660,18-Dec,82691132,42796687,144957647,1437602,75083010,69874638,0,6000000,0,0,39587346,88870022,45028586,148485447,1437602,75379404,73106043,0,0,0,0,41102953
한전산업개발(주),130660,19-Dec,111133441,71251843,186790636,2234044,84403289,102387347,0,6000000,0,0,72618450,119020597,71394210,188945221,2234044,85832414,103112807,0,0,0,0,74883954
한전케이피에스(주),51600,11-Dec,350398775,151014922,672432244,1621634,494153014,178279229,0,0,0,0,81523598,,,,,,,,,,,
한전케이피에스(주),51600,12-Dec,406454395,173629919,756213835,2668009,531540056,224673780,0,0,0,0,105251233,,,,,,,,,,,
한전케이피에스(주),51600,13-Dec,438271262,182871385,839066664,2463784,621662420,217404244,0,0,0,0,139018958,440887702,184504390,841101966,2463784,622064718,219037249,0,0,0,0,140364086
한전케이피에스(주),51600,14-Dec,461749550,181870880,922843397,1947054,696069884,226773512,0,0,0,0,102730949,465362071,182620501,925544047,1947054,698020914,227523133,0,0,0,0,103438181
한전케이피에스(주),51600,15-Dec,547152454,195029759,1029304245,1777974,782962659,246341586,0,0,0,0,129488137,552555363,195984082,1033559144,1777974,786263235,247295909,0,0,0,0,132857000
한전케이피에스(주),51600,16-Dec,553923778,264505521,1086420940,1660301,784931337,301489603,0,0,0,0,136329421,561598432,265650755,1092468725,1660301,789766288,302702438,0,0,0,0,139753000
한전케이피에스(주),51600,17-Dec,623933935,278562249,1195085634,1615996,900396687,294688947,0,0,0,0,150162491,630416636,278796796,1199997805,1615996,905074311,294923493,0,0,0,0,150875000
한전케이피에스(주),51600,18-Dec,628724985,270096845,1275365058,1389970,978937041,296428017,0,0,0,0,139278000,636128991,270359216,1280921375,1389970,984135814,296785561,0,0,0,0,140373000
한전케이피에스(주),51600,19-Dec,779763633,247737001,1356983048,1438758,1062226205,294756843,0,0,0,0,134824236,783409196,248995405,1359433325,1438758,1063418078,296015246,0,0,0,0,136254598
한창산업(주),79170,11-Dec,33289683,2734071,58117569,11424087,51529573,6587996,0,0,0,0,11662156,,,,,,,,,,,
한창산업(주),79170,12-Dec,34221579,3623461,58073133,16186822,51015243,7057890,0,0,0,0,9147963,,,,,,,,,,,
한창산업(주),79170,13-Dec,33373593,2101599,57069437,14867249,51926551,5142886,0,0,0,0,9194769,,,,,,,,,,,
한창산업(주),79170,14-Dec,32448310,3337080,58464126,17996066,52227747,6236379,0,0,0,0,9117761,,,,,,,,,,,
한창산업(주),79170,15-Dec,29661627,1655673,53761480,10412017,49821622,3939858,0,0,0,0,9108941,,,,,,,,,,,
한창산업(주),79170,16-Dec,32044745,1974846,55662798,11619518,51353096,4309702,0,0,0,0,12304720,,,,,,,,,,,
한창산업(주),79170,17-Dec,33183604,2467921,58183651,17907395,51817995,6365656,0,1500000,0,0,9833127,,,,,,,,,,,
한창산업(주),79170,18-Dec,33668556,2530369,59066336,13947929,52560330,6506006,0,1500000,0,0,10999084,,,,,,,,,,,
한창산업(주),79170,19-Dec,34905367,3339923,60636709,16546317,52455228,8181482,0,1275000,225000,0,13523673,,,,,,,,,,,
한화솔루션(주),9830,11-Dec,1224262478,1228215497,6233873334,302054736,3462641306,2771232029,95912182,494970356,100534750,761462000,452566258,3671563244,4109013059,11853543059,1125800546,4797789997,7055753062,0,0,0,0,1158674910
한화솔루션(주),9830,12-Dec,1033550064,1373921330,6743550868,302957046,3513037868,3230513000,115518273,521284369,539301598,885688000,406011688,3582567049,4249333988,12406694986,1428324009,4565420169,7841274817,0,0,375961194,0,1163611798
한화솔루션(주),9830,13-Dec,1066772623,1278039980,6835247775,285120166,3540018323,3295229452,373110672,746242217,274166395,886636000,474500023,4469659184,4396996526,12807062090,1737861874,4456724818,8350337272,0,0,439058588,0,1385267858
한화솔루션(주),9830,14-Dec,951160176,1204044618,6713430452,366870796,3911299588,2802130864,266288860,458202850,349782403,751904000,416047112,4272800142,4441213503,12597023733,1872745936,4779478284,7817545449,0,0,2206382988,0,1298902113
한화솔루션(주),9830,15-Dec,858151332,1209653893,6976183949,302346550,3909961341,3066222607,358624542,432252140,350446982,871600000,400899372,4777741157,5420647362,13852619723,1825619333,4931158388,8921461335,0,0,628417595,0,1797433456
한화솔루션(주),9830,16-Dec,1178854688,1349687363,7332576758,292355441,4233927651,3098649107,197813379,307782817,309844266,997637000,483621521,4523869265,4962982134,13817913129,1420646719,5468326709,8349586420,0,0,399753612,0,1543326655
한화솔루션(주),9830,17-Dec,1210507914,1473423456,7483613843,336952223,4697833232,2785780611,288300050,117626383,408311857,830962000,495945213,4222467067,4894190221,13649487900,1143758174,6187473162,7462014737,0,0,629515619,0,1716524366
한화솔루션(주),9830,18-Dec,1113476759,1489911943,7820589804,363304816,5151290213,2669299591,419532566,162975783,369881719,717448000,416574388,5012470673,5132515563,15231475448,1467462399,6227096362,9004379086,0,0,654802149,0,1816006161
한화솔루션(주),9830,19-Dec,1286347194,1440102687,8244597144,333843001,5015671084,3228926059,469716483,362923400,427819978,1097854000,370497288,5322649532,5831012388,15681128868,1479891973,5805847210,9875281658,0,0,709256370,0,1657367539
한화시스템(주),272210,19-Dec,1520711432,1167702831,2406651687,281400054,968423637,1438228050,40000000,0,30000000,70000000,167917956,1524614487,1170276823,2409244540,281400054,968440589,1440803951,0,0,30000000,0,170409101
한화에어로스페이스(주),12450,11-Dec,1162527238,940582018,3079468492,358581459,1533521436,1545947056,0,108494290,311037217,350000000,529698882,1244244671,963060452,3193514489,407100056,1625088999,1568425490,0,0,311037217,0,526962285
한화에어로스페이스(주),12450,12-Dec,1305208830,997550244,3105403487,390046414,1464174804,1641228684,137495370,83425760,202374987,350000000,449158728,1386236506,1019549590,3240938017,441432324,1577675154,1663262864,0,0,202374987,0,449594270
한화에어로스페이스(주),12450,13-Dec,1485556131,1152432372,3254374859,440315160,1541808001,1712566858,143402030,8593150,152910922,349146883,503721274,1561706424,1169252888,3434224084,490823258,1704780602,1729443481,0,0,152910922,0,518333877
한화에어로스페이스(주),12450,14-Dec,1571333385,1540992507,3359584851,445153544,1460939656,1898645195,217857487,6173700,202516933,149737786,497278320,1680385799,1596727628,3601728499,526581488,1643052110,1958676390,0,0,202516933,0,493276604
한화에어로스페이스(주),12450,15-Dec,1878428053,1311508919,4002920484,493860904,2176837465,1826083018,191367388,58176120,152311691,99580299,437008533,1997989387,1351647231,4107930434,568784049,2245115520,1862814914,0,0,152311691,0,450307592
한화에어로스페이스(주),12450,16-Dec,1679888741,1253173284,4644857903,510590921,2163872745,2480985158,268530526,407561178,32850220,420000000,509990410,2780200476,1968600408,5652438366,768791436,2340764615,3311673751,0,0,32850220,0,906637590
한화에어로스페이스(주),12450,17-Dec,1121047994,839648355,3793914512,348198337,2040619447,1753295065,230357881,254222841,72321385,350089592,399482395,2835094874,2140555353,5747573161,815447395,2180953221,3566619940,0,0,123248746,0,1070672685
한화에어로스페이스(주),12450,18-Dec,1262053256,1079832666,3881087002,419000496,1968972540,1912114462,133687464,168830334,398718957,340216550,393283489,3876999347,3144141257,7396686213,1319797342,2635750421,4760935791,0,0,530056816,0,1185736916
한화에어로스페이스(주),12450,19-Dec,1328238954,833438470,4357480780,498814264,1978352197,2379128584,90919061,473779086,123115144,660027103,414709254,4563607004,3329041908,8708410720,1329689801,2855355292,5853055428,0,0,39972897,0,1267312061
해성디에스(주),195870,16-Dec,96731660,53094558,251014864,29469030,161392581,89622283,20936631,33142852,5142856,0,48717180,97164577,53074629,250952924,29469030,161350571,89602353,0,0,5142856,0,48717180
해성디에스(주),195870,17-Dec,115042613,91207862,291680943,40524752,182328337,109352606,29446177,14999992,28142860,0,57782661,115206993,91187831,290423757,40524752,181091181,109332575,0,0,28142860,0,57782661
해성디에스(주),195870,18-Dec,111380160,64970658,308135349,42925376,198722258,109413091,18142067,39000000,10199992,0,55462458,111715930,64935500,306239934,42935592,196362001,109877933,0,0,10199992,0,55436542
해성디에스(주),195870,19-Dec,127496951,88524494,326592037,48364201,208503261,118088776,26689616,25800000,18344073,0,65432053,127523422,88484844,326587243,48364201,208538117,118049126,0,0,18344073,0,65432053
해성산업(주),34810,11-Dec,18759583,7701372,136562033,0,121795287,14766746,0,0,0,0,161235,,,,,,,,,,,
해성산업(주),34810,12-Dec,20825078,6469506,138228289,0,124641216,13587074,0,0,0,0,139784,,,,,,,,,,,
해성산업(주),34810,13-Dec,24736518,5735376,144135106,0,130092052,14043054,0,0,0,0,299949,,,,,,,,,,,
해성산업(주),34810,14-Dec,21746142,6367386,146653377,0,133519834,13133544,0,0,0,0,212132,,,,,,,,,,,
해성산업(주),34810,15-Dec,17258781,7664313,150214049,0,136072235,14141814,0,0,0,0,110925,,,,,,,,,,,
해성산업(주),34810,16-Dec,21023377,8015816,160450208,0,141123663,19326546,0,4678000,0,0,133394,,,,,,,,,,,
해성산업(주),34810,17-Dec,5156373,5314768,170032917,0,143096111,26936806,0,13288000,0,0,212962,,,,,,,,,,,
해성산업(주),34810,18-Dec,5915084,8447486,191672501,0,142441686,49230815,3000000,30000000,0,0,900277,,,,,,,,,,,
해성산업(주),34810,19-Dec,9336537,9799204,212307072,0,139516568,72790503,0,51500000,2500000,0,1090607,,,,,,,,,,,
해성옵틱스(주),76610,13-Dec,71064328,40621366,126983388,9038419,61826118,65157271,16378533,21741144,8965196,1500000,8753940,62018678,47825397,132789327,19592903,60394167,72395160,0,0,8965196,0,7154101
해성옵틱스(주),76610,14-Dec,77461841,64064581,147916016,17550554,66225190,81690827,25061562,16416252,10083144,0,22578346,56588742,66793379,149157368,27717690,64369612,84787756,0,0,10083144,0,17328589
해성옵틱스(주),76610,15-Dec,103230139,79272612,171367702,16910452,75777787,95589915,18643455,13758860,10093880,0,31950138,63672904,78756975,166380050,24573548,70924233,95455818,0,0,10093880,0,25167826
해성옵틱스(주),76610,16-Dec,132332035,109535629,200121835,26553392,78399833,121722003,33693755,9207420,3293440,0,54742956,105929747,133851910,223071178,38947762,73615379,149455799,0,0,5104385,0,42292408
해성옵틱스(주),76610,17-Dec,110080749,74782352,173035577,11593165,69904025,103131552,38017146,8913980,3293440,20000000,38278655,69097004,105661998,197292558,20892789,55498453,141794105,0,0,5892978,0,19899091
해성옵틱스(주),76610,18-Dec,102215574,74171676,138056562,361092,56802977,81253585,27102928,5439400,3474580,0,62104332,64948000,133813773,195966109,25052284,47276030,148690079,0,0,5935074,0,21607665
해성옵틱스(주),76610,19-Dec,94934346,57622958,128016994,869087,66494268,61522726,19405107,2289980,2982740,0,65774033,65453720,114437103,186814570,30629562,60895559,125919011,0,0,6600055,0,19304504
해태제과식품(주),101530,16-Dec,203621428,349636314,779952452,44868945,285981799,493970653,41450241,94444,130866812,89825867,133106855,207467168,354850214,796349272,45287602,294707217,501642054,0,0,130866812,0,134234207
해태제과식품(주),101530,17-Dec,199974813,302965033,775891569,47586544,286657465,489234104,25588066,60000000,90039994,69768597,143277734,206558247,338486143,820852537,50230533,289503281,531349256,0,0,91415514,0,145833693
해태제과식품(주),101530,18-Dec,168805616,232550181,752815345,44100584,286273855,466541489,36548894,59900000,29961838,129605009,116315448,175264755,268922914,794989004,46385164,287544231,507444773,0,0,31097028,0,118832165
해태제과식품(주),101530,19-Dec,143966555,276123216,716357947,41640155,241211060,475146887,13475963,0,107193873,140000000,93322206,149919248,308670991,756850481,43656583,244115918,512734564,0,0,107833863,0,95386673
