회사명,거래소코드,회계년도,자본(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),,재고자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),유형자산(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),회사채(IFRS)(천원),,장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS연결)(천원),,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
와이엠씨(주),155650,Dec-12,35388141,28672215,6726216,,8906348,17595817,,,,,,1990985,,11862567,,5079550,570450,0,,,,,,47250709,,45713837,
와이엠씨(주),155650,Dec-13,40746686,26178548,6183370,,8462389,15895616,40411879,30533974,6064277,8462389,0,5258721,7633774,10517410,10398317,4329040,749960,0,,4329040,749960,0,,51264096,50810196,47001688,47001688
와이엠씨(주),155650,Dec-14,41399847,25512791,5876268,,8145799,15775488,39784160,27115625,7142214,8321936,0,6510832,7045837,9130348,11817725,3254080,1074960,0,,4675511,2310316,0,,50530196,51601886,46640214,47214079
와이엠씨(주),155650,Dec-15,43825260,28278338,6540064,,6795738,15242498,40890363,30736862,10318103,7063676,0,9580576,10333489,8671764,13924966,2131700,607380,0,,3606863,4211050,0,,52497024,54815329,51133922,53135861
와이엠씨(주),155650,Dec-16,52023053,58077108,38297693,,7382876,25679469,49764311,61975666,42168694,7708969,0,20360310,21732003,42585881,47916534,4268100,363600,0,,5727753,3807922,0,,94608934,97680846,117257580,122808109
와이엠씨(주),155650,Dec-17,75662298,175237917,144665252,,10698385,28435003,78612203,186207587,148505867,11456861,0,31014248,39761631,145274151,149998533,454500,363600,0,,1307180,3014308,0,,220936448,228610736,145208434,154022566
와이엠씨(주),155650,Dec-18,85930902,121508197,85535299,,8403326,31419195,90154192,134629710,88797759,9881139,0,35096899,39593102,85646299,90958814,0,0,0,,607158,2195730,0,,171577201,181113006,231569725,240874983
와이엠씨(주),155650,Dec-19,80086347,80525475,44405439,,11782876,32415935,85887279,86745298,44484457,12324006,0,16689297,18972246,44606752,46440214,0,0,0,,0,0,0,,124693099,132327493,162318804,167066128
와이엠티(주),251370,Dec-17,48702755,40422803,20806912,,3856843,33162360,66499061,57098116,24209113,8296649,0,9013510,22422478,37348091,47472410,13780880,8830000,0,,20157380,8962000,0,,86050846,113971471,47062881,69192110
와이엠티(주),251370,Dec-18,50589032,35602575,19431898,,4015224,40731368,74410596,61079591,25975523,7664272,0,7844819,27605310,42516415,52667366,12336440,8330000,0,,15336440,8330000,0,,93105447,127077962,48777694,72735869
와이엠티(주),251370,Dec-19,58518534,61621989,34337767,,5956998,40549260,90433111,90602242,45463225,13700144,0,23867698,41750906,63226941,73495148,9130000,8830000,0,,7630000,8830000,0,,121745475,163928259,66020742,95486219
와토스코리아(주),79000,Dec-11,50518144,43291954,3629202,,1478467,8146703,,,,,,2719684,,5797088,,0,0,0,,,,,,56315232,,17649651,
와토스코리아(주),79000,Dec-12,53201416,36097176,2110519,,1446450,8751798,,,,,,3152093,,3460078,,0,0,0,,,,,,56661494,,18104221,
와토스코리아(주),79000,Dec-13,55763436,26700947,2361597,,2634126,12258092,,,,,,3060288,,3434593,,0,0,0,,,,,,59198029,,18909866,
와토스코리아(주),79000,Dec-14,62654174,39980559,2349241,,2904710,11218724,,,,,,7984880,,3350431,,0,0,0,,,,,,66004605,,19564107,
와토스코리아(주),79000,Dec-15,67166052,47598404,1582190,,2890364,10719192,,,,,,8720661,,2606745,,0,0,0,,,,,,69772797,,19697905,
와토스코리아(주),79000,Dec-16,69741620,49861758,1547778,,2986204,11011511,,,,,,9453906,,2622633,,0,0,0,,,,,,72364253,,17708869,
와토스코리아(주),79000,Dec-17,72218097,52683395,1732696,,2272052,11832921,,,,,,3790505,,3048444,,0,0,0,,,,,,75266542,,21421426,
와토스코리아(주),79000,Dec-18,73599606,54586173,1933325,,2961702,11571641,,,,,,9199743,,3160469,,0,0,0,,,,,,76760076,,21298244,
와토스코리아(주),79000,Dec-19,73937917,54702158,1470273,,2880783,16391814,,,,,,9383717,,3124875,,0,0,0,,,,,,77062792,,18321002,
우리바이오(주),82850,Dec-11,183445104,105891629,48343457,,5354832,31310928,224312007,221239619,113043780,58825261,0,4517191,25688638,48553457,186579568,0,0,0,,44442446,28786405,0,,231998562,410891575,192895282,339099174
우리바이오(주),82850,Dec-12,157461877,60000733,3149129,,742318,30524208,218679104,257600806,171138741,54380648,0,6268973,23164831,3359129,221055864,0,0,0,,18750914,48180947,0,,160821006,439734968,39637050,628399497
우리바이오(주),82850,Dec-13,139441952,45135678,17142920,,1030827,60466096,282031877,376923740,329852969,83082006,0,10668451,40337244,40685073,413131860,23261550,0,0,,43027801,88537437,0,,180127025,695163736,6576308,1039767497
우리바이오(주),82850,Dec-14,109841021,26400448,23690257,,3227999,66636182,248463702,474334060,500186248,115540409,4682679,2151607,32637379,56705430,552458516,32554310,957790,0,,46625643,53303292,0,,166546452,800922219,26861573,1305506567
우리바이오(주),82850,Dec-15,88040154,41547382,26453289,,816967,51656365,235732371,612883952,613048905,121073843,2447300,9172261,42615787,57142308,674450828,21366667,2000000,0,,47137857,125487674,0,,145182462,910183199,48202706,1869414245
우리바이오(주),82850,Dec-16,96861536,41157750,50976945,,4164967,64897816,231257818,545568143,534554271,83283637,22883933,3865798,37624085,61378956,586618827,9800000,3191607,0,,47533333,113253836,0,,158240492,817876645,43442272,1533518881
우리바이오(주),82850,Dec-17,98744622,37157890,23138618,,770237,43855705,161915852,391394105,429625883,79057037,0,15169493,38041418,30273433,451452843,0,5000000,0,,1375000,94704674,0,,129018055,613368695,55252469,1474632347
우리바이오(주),82850,Dec-18,90292914,20747382,20662628,,2214007,50538569,120343972,391750226,443396245,92345991,0,4440904,18243519,22945253,484832622,0,5000000,0,,22300000,98699914,0,,113238167,605176594,27948406,1279626989
우리바이오(주),82850,Dec-19,94354692,13604032,13346380,,1852347,54387539,127211676,377369991,437678076,87934881,0,3587006,36544357,20796123,482780768,0,5000000,0,,7557744,83337874,0,,115150815,609992444,44617544,1672648383
우리산업(주),215360,Dec-15,54680971,125531885,117074988,,58509277,53125026,54707778,125762714,117074988,58509277,0,5629683,5832135,131463221,131463221,11233324,49660000,0,,11233324,49660000,0,,186144192,186170999,196717325,196717325
우리산업(주),215360,Dec-16,66670044,123857177,110259504,,59955381,55568618,66575480,123970895,110262951,59955381,0,8137778,8147992,122209367,122212814,8759216,44842500,0,,8759216,44842500,0,,188879411,188788295,258789641,258789641
우리산업(주),215360,Dec-17,98713833,140623154,116492951,,59328905,61536995,98682986,147610663,120148622,61288571,0,5112555,6232543,126458757,132005315,5402775,49435875,0,,7277775,49435875,0,,225172590,230688301,272473269,279396173
우리산업(주),215360,Dec-18,108211251,156725921,127444798,,55279807,63260027,111352536,164200219,129944828,55894292,0,6038358,8520570,134305072,138251444,1233333,54712440,0,,2608333,54712440,0,,242516324,249603981,310616521,332788192
우리산업(주),215360,Dec-19,112771744,157011519,116286399,,51774337,62128857,116635353,164884815,118504537,52324478,0,4733657,5788235,125960895,129203492,2875000,46676870,0,,3750000,46676870,0,,238732640,245838845,301983597,318793341
우리산업홀딩스(주),72470,Dec-11,43487184,91220773,90949643,,46175482,37909239,49475719,107316625,102130666,57886210,0,2065577,7272565,99122176,110780175,2574565,55854203,0,,3095125,58027812,0,,142609359,160255894,168951651,200838433
우리산업홀딩스(주),72470,Dec-12,48676164,104785578,90393785,,52296620,36693541,57648198,121334621,98713168,63153718,0,866855,3827360,106831404,115190389,6337667,50126045,0,,6504367,51201483,0,,155507568,172838588,194844250,243068130
우리산업홀딩스(주),72470,Dec-13,61841531,115294791,93119312,,54491875,40285282,74436242,140303127,107982724,69222446,0,2019459,6182321,108605854,123273516,11307065,45784830,0,,11424778,52473323,0,,170447385,197709758,230498103,290345923
우리산업홀딩스(주),72470,Dec-14,72601813,143766022,115608239,,57478473,51906015,87590679,171175560,131946322,73685731,0,6867777,10981197,141400321,158065198,21695258,49443983,0,,21744777,55170215,0,,214002134,245655877,258143996,313831921
우리산업홀딩스(주),72470,Dec-15,102489663,12645256,5173909,,0,1208057,154764832,170040799,137484239,73037910,0,804554,11398644,9923418,160249224,3749950,0,0,,14990171,55259506,0,,112413081,315014057,1983978,225307248
우리산업홀딩스(주),72470,Dec-16,102217896,10697148,3834879,,0,1448845,168414377,174438259,133576772,76011167,0,1416618,14970953,5115098,151617783,0,0,0,,10525962,52001881,0,,107332995,320032160,1543284,320883363
우리산업홀딩스(주),72470,Dec-17,99774518,6091210,190421,,0,2734788,195813172,191661670,141107593,80532881,0,667619,14551303,6504125,157825034,5000000,0,0,,8801804,58058042,0,,106278642,353638206,1398171,332838238
우리산업홀딩스(주),72470,Dec-18,98835687,5930691,204921,,0,2568358,221831969,199425036,150196288,78176416,0,555729,13620626,6580132,168078925,5000000,0,0,,4207640,64347491,0,,105415818,389910894,2613728,387019864
우리산업홀딩스(주),72470,Dec-19,97899585,848737,211092,,0,4302930,222184516,195269101,144410089,73719678,0,551871,12484777,990750,173111595,0,0,0,,3750000,56539519,0,,98890335,395296111,2582444,378244799
우리손에프앤지농업회사법인(주),73560,Dec-16,112087117,31254217,22945315,,647724,44856943,138125112,84725865,80053141,4938250,0,2513424,11750698,34504342,127737556,5573870,14646000,0,,28655853,43360589,0,,146591459,265862668,75729688,186697990
우리손에프앤지농업회사법인(주),73560,Dec-17,121076383,43715463,27445321,,790326,45538165,164098541,96226264,78056521,5358045,0,7779150,15963307,37592489,126311470,3646443,17946000,0,,22982610,39606194,0,,158668872,290410011,82809120,209731269
우리손에프앤지농업회사법인(주),73560,Dec-18,117791812,37040176,36422830,,689520,44525776,184079706,121280570,125586990,8132109,0,2155623,8942517,46344385,171854212,2550153,25400000,0,,32245108,68031732,0,,164136198,355933918,83233982,236789278
우리손에프앤지농업회사법인(주),73560,Dec-19,118568004,42394599,41306025,,744600,44426769,187543508,127666192,146234745,6967814,0,4271825,12905747,51299528,183012716,2610360,32800000,0,,21271974,80495274,0,,169867532,370556224,72889769,225233901
우리엔터프라이즈(주),37400,Dec-11,80196170,19193477,14648234,,5542105,21733057,83743602,21065393,14941492,5792556,0,2629726,3663757,27648560,29188161,0,7835500,0,,500000,7845500,0,,107844730,112931763,33975268,33877306
우리엔터프라이즈(주),37400,Dec-12,102929622,14825837,10397624,,3945571,50927049,105539253,17679109,10495570,4532640,0,4176529,4958813,29413365,30155799,0,4835500,0,,500000,4845500,0,,132342986,135695052,28909626,29141930
우리엔터프라이즈(주),37400,Dec-13,102189875,15315417,12325805,,6045827,51800062,317204203,393236453,340580983,89897295,0,1885230,42943827,31359481,443103009,0,5835500,0,,43327801,94382937,0,,133549356,760307212,33251086,1060411285
우리엔터프라이즈(주),37400,Dec-14,100733614,15155907,9560646,,3915175,51330869,282790195,483002588,506877742,119455583,0,3234645,35909555,31564657,581090957,3000000,4835500,0,,49625643,58148792,0,,132298271,863881151,42628088,1327073033
우리엔터프라이즈(주),37400,Dec-15,98097280,16149191,14616856,,4409697,51161067,264044944,626537452,625454472,124902453,2447299,2779931,45744757,35179980,694038439,3000000,7300000,0,,50137857,132787674,0,,133277259,958083383,39115392,1893541261
우리엔터프라이즈(주),37400,Dec-16,101602360,13742825,20114892,,3133318,59617704,264970424,557628289,553153296,86455196,22883933,1894235,39594194,38885325,608966971,0,9300000,0,,47533333,122553836,0,,140487686,873937395,36972984,1563934952
우리엔터프라이즈(주),37400,Dec-17,97240177,12573856,14819687,,4061038,58152501,195453988,402605544,443033882,83118075,0,2236312,40277730,37208674,487299100,3000000,0,0,,4375000,104504674,0,,134448851,682753088,28563979,1496166599
우리엔터프라이즈(주),37400,Dec-18,86609570,11105939,12767176,,4811966,61545827,158988804,402082746,455136011,97157958,0,1078336,19321855,33555108,517614310,3000000,0,0,,25300000,106999914,0,,120164678,676603114,26404123,1302291027
우리엔터프라이즈(주),37400,Dec-19,84984572,10553071,15145320,,4806845,61002958,165113711,387549083,449619204,92741727,0,1130698,37675055,33225661,509875852,0,0,0,,7557744,91837874,0,,118210233,674989563,26933802,1697725764
우리이앤엘(주),153490,Dec-13,104155225,172782425,110334690,,21571462,14007785,92359899,190585127,121320945,35855356,0,17600434,19418677,148230059,175137453,0,27777120,0,,15921140,46698260,0,,252385283,267497352,216664887,256098908
우리이앤엘(주),153490,Dec-14,103809226,171578979,132468421,,11063971,5969902,85744301,160873681,129582967,31253926,4682679,17850344,18963492,147037763,144374100,12100000,23847200,0,,12100000,32256702,0,,250846990,230118401,183724136,197496456
우리이앤엘(주),153490,Dec-15,104581536,118680279,91820777,,8392576,4472555,82793247,137368230,110803280,27869321,2447299,14513907,16764971,94117167,113183448,625000,28323589,0,,625000,51585188,0,,198698703,195976695,178942210,189509627
우리이앤엘(주),153490,Dec-16,108894222,121293223,87856223,,1360843,3155166,83933576,125980319,90028165,20891933,0,14305583,16175555,92708272,94914361,3900000,25968021,0,,3900000,44036019,0,,201602494,178847937,134674936,147083679
우리이앤엘(주),153490,Dec-17,71630895,89720329,62065928,,3709451,1924772,54046584,100538900,73324493,13127504,0,13038993,14281359,62686582,73968610,0,19671360,0,,0,29788324,0,,134317477,128015195,138621577,158647596
우리이앤엘(주),153490,Dec-18,71768297,104326199,63667098,,1723162,1146163,56097045,105209197,63682413,6017585,0,6921538,7248754,66736922,66752236,2500000,12373000,0,,2500000,15578946,0,,138505219,122849281,133318910,142862234
우리이앤엘(주),153490,Dec-19,72089631,82089786,38828732,,2232064,798705,61049436,83675535,36163497,6494201,0,10628865,10930917,39619723,36954489,0,10000000,0,,0,10000000,0,,111709354,98003925,129043240,133202816
우림피티에스(주),101170,Dec-11,72485217,37491806,18271470,,6978162,52232641,72847396,37493598,18271470,6978162,0,12042051,12043842,23010859,23113742,1800000,0,0,,1800000,0,0,,95496076,95961138,70022261,70022261
우림피티에스(주),101170,Dec-12,79031666,27927988,10259734,,7845218,60025216,79304101,27928153,10259734,7845218,0,7678338,7678503,14718130,14773213,1550000,0,0,,1550000,0,0,,93749796,94077314,52729024,52729024
우림피티에스(주),101170,Dec-13,80396651,31428970,13090805,,7932045,59212761,80365360,31429132,13090805,7932045,0,11650332,11650494,16499786,16499786,616667,0,0,,616667,0,0,,96896437,96865146,57006665,57006665
우림피티에스(주),101170,Dec-14,83183182,32214341,14324930,,8531962,58993369,,,,,,6556190,,14829052,,0,0,0,,,,,,98012234,,60310086,
우림피티에스(주),101170,Dec-15,86727781,36566418,10885757,,8631646,54884692,,,,,,12978859,,11484688,,0,0,0,,,,,,98212469,,48976408,
우림피티에스(주),101170,Dec-16,87277120,36740031,8338070,,9438351,52264150,,,,,,13243962,,9101358,,0,0,0,,,,,,96378478,,45674958,
우림피티에스(주),101170,Dec-17,84868146,36199717,9539798,,7998664,51832825,,,,,,9324789,,10461416,,0,1900000,0,,,,,,95329562,,54162142,
우림피티에스(주),101170,Dec-18,88392299,38086767,7772863,,10921483,52067527,,,,,,7682417,,9227300,,0,0,0,,,,,,97619599,,64315382,
우림피티에스(주),101170,Dec-19,86780804,41027001,9187527,,13064000,49422598,,,,,,5515461,,11428376,,0,30000,0,,,,,,98209179,,55506685,
우수AMS(주),66590,Dec-11,28319394,63726707,83344551,,4250061,47116179,26501411,71174162,98776525,13291727,0,19388616,24485428,88546341,104773891,3854120,16684200,0,,3854120,26967715,0,,116865734,131275302,150483384,201714828
우수AMS(주),66590,Dec-12,29079359,46806550,70911951,,4505953,45159551,24528574,60808180,96319237,15684745,1256998,2677079,9550671,75965713,102301420,3562480,14400000,0,,3562480,25000433,0,,105045072,126829994,148095144,188671084
우수AMS(주),66590,Dec-13,32671989,64721109,79930182,,4584169,45267903,25785979,72708401,99146871,18712326,1256998,17369543,19285096,93615507,113848548,9062500,10800000,0,,9062500,18134637,0,,126287496,139634527,175645578,208889824
우수AMS(주),66590,Dec-14,34707983,60600286,85571770,,5076909,44319590,31211754,69065975,103301706,16783965,0,8052083,10426279,87121898,106006309,0,6400000,0,,0,12144133,0,,121829880,137218064,184176081,218887280
우수AMS(주),66590,Dec-15,35091846,51729096,88676041,,5158182,57482304,32992623,65566055,108544714,15816350,0,3965054,9409148,91495856,112540956,2000000,45529000,0,,2000000,49624674,0,,126587702,145533579,188666478,230366254
우수AMS(주),66590,Dec-16,52953434,45136448,60224334,,5539282,61414517,53967494,65862773,84907641,13482705,0,5663346,8118059,71386615,97188653,10000000,18150000,0,,10000000,29581930,0,,124340048,151156146,197254061,241835491
우수AMS(주),66590,Dec-17,56254887,51199598,65573010,,9091140,62616761,59191072,69419599,86245622,16089468,0,8125132,10240883,76376075,97951171,9500000,20900000,0,,9500000,30730441,0,,132630962,157142243,180312608,228059906
우수AMS(주),66590,Dec-18,58147084,56800781,77926833,,8845913,67658331,59563340,71902711,96261278,14893057,0,13365724,15184525,86137067,105298078,7500000,35930000,0,,7500000,43488204,0,,144284151,164861419,199964643,244005777
우수AMS(주),66590,Dec-19,59628599,52012008,84528124,,8990130,66756318,60311882,68345876,107247490,17636340,0,5386282,7233190,91908870,120564109,6900000,21450000,0,,11932769,31038508,0,,151537469,180875991,207341545,252858383
우원개발(주),46940,Dec-11,46354952,50593326,57174825,,5669090,5950916,47978098,59710437,66597752,8572873,0,11284,299726,58791608,68737409,0,16868610,0,,0,24806149,0,,105146560,116715507,128951824,129043606
우원개발(주),46940,Dec-12,48622239,59714610,66453041,,5016970,7849430,48141477,67277050,71669243,6699499,0,15880,112951,67473131,74203449,0,20973912,0,,1100000,25568058,0,,116095370,122344926,173481187,173481187
우원개발(주),46940,Dec-13,43780754,60164856,68764056,,3432262,8027055,42168491,68131403,71333877,5114791,0,1488556,1513215,70148978,73112893,0,21609119,0,,0,23266993,0,,113929732,115281384,192523735,192523735
우원개발(주),46940,Dec-14,45296065,61885032,67763225,,4773141,8139910,44259335,69621757,69278098,6455670,0,3251629,4285683,69811837,71777709,0,16412500,0,,0,17516374,0,,115107902,116037044,207461481,210111208
우원개발(주),46940,Dec-15,53702014,66131148,65324997,,5713068,8800032,52889104,74368926,65928863,6828732,0,10241548,10653323,68360952,69473200,0,0,0,,0,636544,0,,122062966,122362303,233888722,253428631
우원개발(주),46940,Dec-16,60284567,54876349,48615834,,5243775,7771638,59246041,70611251,54847006,7823839,0,10670556,10877089,50874997,57991926,0,0,0,,200000,4384544,0,,111159564,117237967,202823613,207133307
우원개발(주),46940,Dec-17,62983629,47538411,50286135,,4827865,48649021,58935705,104389884,67715961,57293606,0,6310083,7830164,83343732,130274154,15000000,4000000,0,,43808553,7644544,0,,146327361,189209859,177070075,183640678
우원개발(주),46940,Dec-18,71272820,50071756,55567248,,3925214,19490943,61891502,103438588,105739392,48525394,0,11136849,12495671,73504077,125009001,15000000,4000000,0,,15000000,6754544,0,,144776897,186900503,156141336,218641536
우원개발(주),46940,Dec-19,79546194,51646804,63405011,,3892423,20550835,83175864,116807589,108270745,29291114,0,9958189,10095692,69695894,118756101,0,4000000,0,,0,44623144,0,,149242088,201931965,146805818,290210341
우진비앤지(주),18620,Dec-11,17740191,11054452,5792897,,6771682,13810305,,,,,,554022,,8064825,,732500,2800000,0,,,,,,25805015,,18055022,
우진비앤지(주),18620,Dec-12,18556022,11819579,5759933,,6744028,13647241,,,,,,622396,,7620392,,364500,3300000,0,,,,,,26176414,,21267393,
우진비앤지(주),18620,Dec-13,18990913,11732458,6490077,,6675023,14261130,,,,,,280635,,8395862,,71500,4369794,0,,,,,,27386774,,20545997,
우진비앤지(주),18620,Dec-14,20671813,11989496,5011785,,7283633,15786373,,,,,,638549,,8390615,,1500000,2860000,0,,,,,,29062427,,22086599,
우진비앤지(주),18620,Dec-15,21903985,17521500,7035662,,7698423,24081530,,,,,,3372685,,20337051,,11849980,5151000,0,,,,,,42241036,,23506553,
우진비앤지(주),18620,Dec-16,22137999,19433554,11201929,,7332554,37244064,,,,,,6707362,,36007597,,12783300,5710000,0,,,,,,58145597,,24235437,
우진비앤지(주),18620,Dec-17,23039304,14202880,24746597,,8848666,44782302,,,,,,1339671,,37598587,,11200000,10596958,0,,,,,,60637891,,22933553,
우진비앤지(주),18620,Dec-18,27513062,14769100,18012965,,7654378,12085872,26512628,16496945,21394010,8678825,0,1737400,2487413,19679446,33536329,0,12107838,0,,10399940,13607838,0,,47192507,60048957,28130629,28130629
우진비앤지(주),18620,Dec-19,28347533,20761045,15805872,,10371560,14082459,38702596,46839409,30783799,11043241,20819375,4158609,5018925,30033721,46429842,0,3000000,0,,29150,4544000,0,,58381255,85132438,25852361,29655800
원텍(주),336570,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
원풍물산(주),8290,Dec-11,20269481,24954926,27258968,,15936531,16741225,,,,,,795460,,30050020,,1873953,18016984,0,,,,,,50319501,,43977999,
원풍물산(주),8290,Dec-12,21093216,26563508,27947547,,17048786,16507082,,,,,,128591,,29836347,,873200,18566237,0,,,,,,50929563,,45396984,
원풍물산(주),8290,Dec-13,22675752,30133660,27082802,,19242902,16689267,22130804,30703988,27990376,21355321,0,4114,4114,32236364,33439717,778800,17400868,0,,1053863,17873729,0,,54912116,55570521,47517049,47766868
원풍물산(주),8290,Dec-14,24364733,33221337,25532815,,21274971,16193585,23647306,33571813,26400666,23489056,0,1528,1528,32459354,33638586,220500,16467022,0,,512250,16916911,0,,56824087,57285892,47630598,47947042
원풍물산(주),8290,Dec-15,28219787,23714166,15895916,,11525777,15741270,,,,,,4414112,,18592184,,0,1756768,0,,,,,,46811972,,48275201,
원풍물산(주),8290,Dec-16,29106281,22963846,16783271,,13029037,15732704,,,,,,3448106,,18157458,,0,2119518,0,,,,,,47263739,,46367137,
원풍물산(주),8290,Dec-17,30207384,23071779,14249786,,13258421,15549734,,,,,,2870041,,16792843,,0,5542972,0,,,,,,47000227,,44115323,
원풍물산(주),8290,Dec-18,24417416,27368488,19845546,,14252105,15232692,,,,,,3966850,,22153519,,1000000,2202956,0,,,,,,46570934,,42670879,
원풍물산(주),8290,Dec-19,45552550,26303436,17020997,,13840951,15290801,,,,,,3136979,,18493221,,0,6887272,0,,,,,,64045771,,40753665,
웰바이오텍(주),10600,Dec-11,38509673,27707625,9868078,,1395619,47629,39675922,48823752,24931037,30048323,0,1022733,4184607,16228339,31479028,3678120,4100000,0,,3678120,7812037,0,,54738012,71154950,73009870,119782625
웰바이오텍(주),10600,Dec-12,36544670,26724746,7609453,,1641279,21896,36040281,45057220,19680440,28309263,0,1722632,3897031,13480920,25773307,2697288,3280000,0,,2697288,6932961,0,,50025590,61813589,77116117,136748153
웰바이오텍(주),10600,Dec-13,40870970,25884011,7467254,,2299572,17838,40688803,45766183,19602436,29095392,0,1111178,2823579,8419270,20539410,0,3638055,0,,0,8694725,0,,49290241,61228213,83703498,137762428
웰바이오텍(주),10600,Dec-14,39540145,27687622,13808762,,1060570,8954542,35121012,43370148,24658622,28169235,0,271185,2278653,14588823,26132414,0,11451603,0,,650000,17004295,0,,54128968,61253425,80516907,119630044
웰바이오텍(주),10600,Dec-15,42823721,29258688,12384851,,2043296,8912135,36572649,40847187,21340366,23959013,0,1325787,4280597,12849897,22515700,0,10342843,0,,650000,14938637,0,,55673618,59088348,64601714,112488077
웰바이오텍(주),10600,Dec-16,44457941,32961148,14896321,,705500,9350067,33857970,40845199,25374372,26000748,0,747354,3078356,15412052,26006729,0,12609308,0,,0,18063976,0,,59869993,59864700,51156450,85292459
웰바이오텍(주),10600,Dec-17,22618980,33323148,47690961,,1589964,10236431,26849847,45911914,58746374,23751042,0,5050770,8508636,48870113,60156618,0,10912440,0,,0,16404828,0,,71489094,87006465,32026434,70785771
웰바이오텍(주),10600,Dec-18,73185551,59027918,23979512,,1286680,682392,76402144,71625375,34198398,16820710,0,15275181,18495199,24263349,34755553,0,0,0,,99960,2384062,0,,97448900,111157697,28822815,73932352
웰바이오텍(주),10600,Dec-19,73515601,54006073,20973246,,3392997,605198,75636486,72351330,32844942,17282620,0,7425029,10658311,22536923,44187470,0,0,0,,123320,1595404,0,,96052525,119823956,29115362,83816106
웹케시(주),53580,Dec-19,54224416,23267783,8048024,,0,5099649,,,,,,17179574,,9047742,,0,0,0,,,,,,63272158,,61201347,
위즈코프(주),38620,Dec-11,33041012,23216724,427804,,127831,122976,30610289,26339962,433613,127831,0,11652206,11903773,460336,1051977,0,0,0,,0,0,0,,33501348,31662265,11225533,11225533
위즈코프(주),38620,Dec-12,33610954,6128433,392562,,262172,19068354,31041912,9497473,398532,262172,0,626730,1356368,488176,1153870,0,0,0,,0,0,0,,34099130,32195782,10386044,10386044
위즈코프(주),38620,Dec-13,35182578,8164586,377083,,247110,19037285,31702750,10303329,379408,247110,0,1756667,2276341,5745713,6114718,0,0,0,,0,0,0,,40928291,37817468,10595492,10595492
위즈코프(주),38620,Dec-14,35903519,13387905,5367683,,165031,18972071,31676297,15184830,5369107,165031,0,9625467,9754080,5888988,6090413,0,0,0,,0,0,0,,41792508,37766710,11091097,11091097
위즈코프(주),38620,Dec-15,38648116,9954081,903431,,446510,19737041,34390577,11804876,904206,446510,0,6143477,7140455,1474252,1695027,0,0,0,,0,0,0,,40122367,36085604,13863123,13863123
위즈코프(주),38620,Dec-16,41668199,10137442,1126804,,437933,20424889,38406535,13435754,4283119,1264794,0,5654921,5892527,1843843,5332136,0,0,0,,169940,2376070,0,,43512042,43738671,29645403,29645403
위즈코프(주),38620,Dec-17,44996699,12771962,1357052,,379190,20280282,41160380,16120732,4218588,1062065,0,4578142,4622176,1755994,4783772,0,0,0,,59980,2245000,0,,46752693,45944152,31108388,36272381
위즈코프(주),38620,Dec-18,42546308,16430109,1067578,,333378,20200522,40522774,17657812,3659918,1006394,0,6994523,7173471,1499639,4176007,0,0,0,,0,1537500,0,,44045947,44698781,33903223,39602235
위즈코프(주),38620,Dec-19,40008755,15708065,1101184,,393108,20798544,39962966,17526025,1101256,393108,0,7414553,8503646,1717835,1717907,0,0,0,,0,0,0,,41726591,41680874,35221336,36756137
윈텍(주),320000,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
윙입푸드홀딩스,900340,Dec-18,,,,,,,83993754,90328213,24206714,2535854,0,,81541117,,26064542,,,,,1540873,1627600,0,,,110058296,,96175443
윙입푸드홀딩스,900340,Dec-19,,,,,,,100148158,104820755,23470745,7172142,0,,87177333,,26064013,,,,,923396,1657400,0,,,126212171,,111593709
유네코(주),64510,Dec-18,16196938,16984942,28069766,,6453983,29832408,18126383,15701084,30133167,6546635,0,168112,210050,60784042,64990392,7800000,15035829,0,,9835000,16032829,0,,76980979,83116774,12705742,14661966
유네코(주),64510,Dec-19,10970733,13707419,50009270,,5424278,27646353,13079236,13863945,52776334,5560086,0,915399,943727,58525536,62529131,6300000,11606334,0,,7425000,12273334,0,,69496270,75608367,15386367,18720579
유니셈(주),36200,Dec-11,47004618,61660407,37567028,,29137151,26858549,47406344,62273264,38029938,29377370,0,2931625,3546032,45619326,46082235,0,22539120,0,,0,22549698,0,,92623943,93488580,74337279,78653054
유니셈(주),36200,Dec-12,48373789,48762127,26447671,,26756158,27819353,48983823,50722683,27733575,27006987,0,1826820,2747841,32292531,33578435,0,18742660,0,,0,18742660,0,,80666320,82562258,72252020,76673094
