,통계청 한국표준산업분류 10차(중분류),회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율,R&D투자효율,고용증가율,경상개발비율,연구개발비율
32143,자동차 및 트레일러 제조업,세종공업(주),33530,14-Dec,77777777.77,10.59294335,10.59294335,,,,
32144,자동차 및 트레일러 제조업,세종공업(주),33530,15-Dec,77777777.77,4.29048753,4.29048753,,,,
32145,자동차 및 트레일러 제조업,세종공업(주),33530,16-Dec,77777777.77,4.411597124,4.411597124,,,,
32146,자동차 및 트레일러 제조업,세종공업(주),33530,17-Dec,77777777.77,-1.204027543,-1.204027543,,,,
32147,자동차 및 트레일러 제조업,세종공업(주),33530,18-Dec,77777777.77,0.02888108,0.02888108,,,,
32148,자동차 및 트레일러 제조업,세종공업(주),33530,19-Dec,77777777.77,1.425023935,1.425023935,,,,
32149,자동차 및 트레일러 제조업,세종공업(주),33530,11-Dec,77777777.77,15.22607579,15.22607579,,,,
32150,자동차 및 트레일러 제조업,세종공업(주),33530,12-Dec,77777777.77,15.65472998,15.65472998,,,,
32151,자동차 및 트레일러 제조업,세종공업(주),33530,13-Dec,77777777.77,24.42972595,24.42972595,,,,
32152,자동차 및 트레일러 제조업,세종공업(주),33530,14-Dec,77777777.77,10.59294335,10.59294335,,,,
32153,자동차 및 트레일러 제조업,세종공업(주),33530,15-Dec,77777777.77,4.29048753,4.29048753,,,,
32154,자동차 및 트레일러 제조업,세종공업(주),33530,16-Dec,77777777.77,4.411597124,4.411597124,,,,
32155,자동차 및 트레일러 제조업,세종공업(주),33530,17-Dec,77777777.77,-1.204027543,-1.204027543,,,,
32156,자동차 및 트레일러 제조업,세종공업(주),33530,18-Dec,77777777.77,0.02888108,0.02888108,,,,
32157,자동차 및 트레일러 제조업,세종공업(주),33530,19-Dec,77777777.77,1.425023935,1.425023935,,,,
32158,자동차 및 트레일러 제조업,세종공업(주),33530,11-Dec,77777777.77,15.22607579,15.22607579,,,,
32159,자동차 및 트레일러 제조업,세종공업(주),33530,12-Dec,77777777.77,15.65472998,15.65472998,,,,
32160,자동차 및 트레일러 제조업,세종공업(주),33530,13-Dec,77777777.77,24.42972595,24.42972595,,,,
32161,자동차 및 트레일러 제조업,세종공업(주),33530,14-Dec,77777777.77,10.59294335,10.59294335,,,,
32162,자동차 및 트레일러 제조업,세종공업(주),33530,15-Dec,77777777.77,4.29048753,4.29048753,,,,
32163,자동차 및 트레일러 제조업,세종공업(주),33530,16-Dec,77777777.77,4.411597124,4.411597124,,,,
32164,자동차 및 트레일러 제조업,세종공업(주),33530,17-Dec,77777777.77,-1.204027543,-1.204027543,,,,
32165,자동차 및 트레일러 제조업,세종공업(주),33530,18-Dec,77777777.77,0.02888108,0.02888108,,,,
32166,자동차 및 트레일러 제조업,세종공업(주),33530,19-Dec,77777777.77,1.425023935,1.425023935,,,,
32167,자동차 및 트레일러 제조업,세종공업(주),33530,11-Dec,77777777.77,15.22607579,15.22607579,,,,
32168,자동차 및 트레일러 제조업,세종공업(주),33530,12-Dec,77777777.77,15.65472998,15.65472998,,,,
32169,자동차 및 트레일러 제조업,세종공업(주),33530,13-Dec,77777777.77,24.42972595,24.42972595,,,,
32170,자동차 및 트레일러 제조업,세종공업(주),33530,14-Dec,77777777.77,10.59294335,10.59294335,,,,
32171,자동차 및 트레일러 제조업,세종공업(주),33530,15-Dec,77777777.77,4.29048753,4.29048753,,,,
32172,자동차 및 트레일러 제조업,세종공업(주),33530,16-Dec,77777777.77,4.411597124,4.411597124,,,,
32173,자동차 및 트레일러 제조업,세종공업(주),33530,17-Dec,77777777.77,-1.204027543,-1.204027543,,,,
32174,자동차 및 트레일러 제조업,세종공업(주),33530,18-Dec,77777777.77,0.02888108,0.02888108,,,,
32175,자동차 및 트레일러 제조업,세종공업(주),33530,19-Dec,77777777.77,1.425023935,1.425023935,,,,
32176,자동차 및 트레일러 제조업,세종공업(주),33530,11-Dec,77777777.77,15.22607579,15.22607579,,,,
32177,자동차 및 트레일러 제조업,세종공업(주),33530,12-Dec,77777777.77,15.65472998,15.65472998,,,,
32178,자동차 및 트레일러 제조업,세종공업(주),33530,13-Dec,77777777.77,24.42972595,24.42972595,,,,
32179,자동차 및 트레일러 제조업,세종공업(주),33530,14-Dec,77777777.77,10.59294335,10.59294335,,,,
32180,자동차 및 트레일러 제조업,세종공업(주),33530,15-Dec,77777777.77,4.29048753,4.29048753,,,,
32181,자동차 및 트레일러 제조업,세종공업(주),33530,16-Dec,77777777.77,4.411597124,4.411597124,,,,
32182,자동차 및 트레일러 제조업,세종공업(주),33530,17-Dec,77777777.77,-1.204027543,-1.204027543,,,,
32183,자동차 및 트레일러 제조업,세종공업(주),33530,18-Dec,77777777.77,0.02888108,0.02888108,,,,
32184,자동차 및 트레일러 제조업,세종공업(주),33530,19-Dec,77777777.77,1.425023935,1.425023935,,,,
32185,자동차 및 트레일러 제조업,세종공업(주),33530,11-Dec,77777777.77,15.22607579,15.22607579,,,,
32186,자동차 및 트레일러 제조업,세종공업(주),33530,12-Dec,77777777.77,15.65472998,15.65472998,,,,
32187,자동차 및 트레일러 제조업,세종공업(주),33530,13-Dec,77777777.77,24.42972595,24.42972595,,,,
32188,자동차 및 트레일러 제조업,세종공업(주),33530,14-Dec,77777777.77,10.59294335,10.59294335,,,,
32189,자동차 및 트레일러 제조업,세종공업(주),33530,15-Dec,77777777.77,4.29048753,4.29048753,,,,
32190,자동차 및 트레일러 제조업,세종공업(주),33530,16-Dec,77777777.77,4.411597124,4.411597124,,,,
32191,자동차 및 트레일러 제조업,세종공업(주),33530,17-Dec,77777777.77,-1.204027543,-1.204027543,,,,
32192,자동차 및 트레일러 제조업,세종공업(주),33530,18-Dec,77777777.77,0.02888108,0.02888108,,,,
32193,자동차 및 트레일러 제조업,세종공업(주),33530,19-Dec,77777777.77,1.425023935,1.425023935,,,,
32194,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32195,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32196,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32197,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32198,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32199,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32200,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32201,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32202,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32203,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32204,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32205,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32206,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32207,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32208,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32209,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32210,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32211,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32212,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32213,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32214,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32215,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32216,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32217,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32218,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32219,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32220,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32221,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32222,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32223,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32224,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32225,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32226,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32227,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32228,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32229,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32230,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32231,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32232,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32233,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32234,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32235,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32236,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32237,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32238,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32239,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32240,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32241,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32242,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32243,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32244,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32245,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32246,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32247,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32248,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32249,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32250,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32251,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32252,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32253,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32254,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32255,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32256,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32257,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32258,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32259,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32260,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32261,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32262,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32263,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32264,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32265,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32266,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,11-Dec,77777777.77,-1.68352972,-1.68352972,,,,
32267,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,12-Dec,77777777.77,0.691316393,0.691316393,,,,
32268,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,13-Dec,77777777.77,1.260966611,1.260966611,,,,
32269,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,14-Dec,77777777.77,-0.540102147,-0.540102147,,,,
32270,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,15-Dec,77777777.77,-0.47536528,-0.47536528,,,,
32271,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,16-Dec,77777777.77,0.113782448,0.113782448,,,,
32272,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,17-Dec,77777777.77,-0.951508931,-0.951508931,,,,
32273,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,18-Dec,77777777.77,-0.358043385,-0.358043385,,,,
32274,화학물질 및 화학제품 제조업; 의약품 제외,소니드(주),60230,19-Dec,77777777.77,1.389208512,1.389208512,,,,
32285,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,11-Dec,77777777.77,77777777.77,11111111.11,,,,
32286,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,12-Dec,77777777.77,77777777.77,11111111.11,,,,
32287,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,13-Dec,77777777.77,77777777.77,11111111.11,,,,
32288,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,14-Dec,77777777.77,77777777.77,11111111.11,,,,
32289,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,15-Dec,77777777.77,5.905612194,5.905612194,,,,
32290,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,16-Dec,77777777.77,-9.285851319,-9.285851319,,,,
32291,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",시그네틱스(주),33170,17-Dec,77777777.77,3.634961412,3.634961412,,,,
